# Simulated trade record based on backtest signals. No real trades were executed. Starting capital: $10000. Commission: 5 bps (tournament cost parameter). Pair: housing_starts_spy. Strategy: P1_long_cash_counter on chg_3m (hst_3m_pct), threshold T1_fixed_p50, lead L2, LB_NA.
trade_date,side,instrument,quantity_pct,price,notional_usd,commission_bps,commission_usd,cum_pnl_pct,reason
2010-03-31,SELL,SPY,0.0,87.677,10000.0,5,5.0,65.8476,P1_long_cash_counter: chg_3m (hst_3m_pct) = 14.981 vs threshold 0.568 — position 100% → 0%
2010-07-31,BUY,SPY,100.0,83.0268,10000.0,5,5.0,77.1751,P1_long_cash_counter: chg_3m (hst_3m_pct) = -3.477 vs threshold 0.568 — position 0% → 100%
2010-10-31,SELL,SPY,0.0,89.6936,10000.0,5,5.0,84.3588,P1_long_cash_counter: chg_3m (hst_3m_pct) = 2.744 vs threshold 0.568 — position 100% → 0%
2010-12-31,BUY,SPY,100.0,95.6899,10000.0,5,5.0,96.6836,P1_long_cash_counter: chg_3m (hst_3m_pct) = -0.549 vs threshold 0.568 — position 0% → 100%
2011-03-31,SELL,SPY,0.0,101.3331,10000.0,5,5.0,108.2579,P1_long_cash_counter: chg_3m (hst_3m_pct) = 16.022 vs threshold 0.568 — position 100% → 0%
2011-04-30,BUY,SPY,100.0,104.2679,10000.0,5,5.0,114.2894,P1_long_cash_counter: chg_3m (hst_3m_pct) = -5.138 vs threshold 0.568 — position 0% → 100%
2011-05-31,SELL,SPY,0.0,103.0985,10000.0,5,5.0,114.2894,P1_long_cash_counter: chg_3m (hst_3m_pct) = 11.317 vs threshold 0.568 — position 100% → 0%
2011-06-30,BUY,SPY,100.0,101.3593,10000.0,5,5.0,110.6744,P1_long_cash_counter: chg_3m (hst_3m_pct) = -12.063 vs threshold 0.568 — position 0% → 100%
2011-07-31,SELL,SPY,0.0,99.3316,10000.0,5,5.0,110.6744,P1_long_cash_counter: chg_3m (hst_3m_pct) = 8.511 vs threshold 0.568 — position 100% → 0%
2011-12-31,BUY,SPY,100.0,97.5032,10000.0,5,5.0,112.8755,P1_long_cash_counter: chg_3m (hst_3m_pct) = -2.087 vs threshold 0.568 — position 0% → 100%
2012-01-31,SELL,SPY,0.0,102.0248,10000.0,5,5.0,112.8755,P1_long_cash_counter: chg_3m (hst_3m_pct) = 21.538 vs threshold 0.568 — position 100% → 0%
2012-04-30,BUY,SPY,100.0,109.1437,10000.0,5,5.0,111.4545,P1_long_cash_counter: chg_3m (hst_3m_pct) = -0.985 vs threshold 0.568 — position 0% → 100%
2012-06-30,SELL,SPY,0.0,106.7522,10000.0,5,5.0,98.7553,P1_long_cash_counter: chg_3m (hst_3m_pct) = 4.149 vs threshold 0.568 — position 100% → 0%
2012-07-31,BUY,SPY,100.0,108.015,10000.0,5,5.0,101.1065,P1_long_cash_counter: chg_3m (hst_3m_pct) = 0.568 vs threshold 0.568 — position 0% → 100%
2012-08-31,SELL,SPY,0.0,110.7211,10000.0,5,5.0,101.1065,P1_long_cash_counter: chg_3m (hst_3m_pct) = 8.921 vs threshold 0.568 — position 100% → 0%
2012-09-30,BUY,SPY,100.0,113.528,10000.0,5,5.0,106.2048,P1_long_cash_counter: chg_3m (hst_3m_pct) = -1.726 vs threshold 0.568 — position 0% → 100%
2012-10-31,SELL,SPY,0.0,111.4619,10000.0,5,5.0,106.2048,P1_long_cash_counter: chg_3m (hst_3m_pct) = 6.497 vs threshold 0.568 — position 100% → 0%
2013-03-31,BUY,SPY,100.0,124.9722,10000.0,5,5.0,114.0346,P1_long_cash_counter: chg_3m (hst_3m_pct) = -2.951 vs threshold 0.568 — position 0% → 100%
2013-04-30,SELL,SPY,0.0,127.3731,10000.0,5,5.0,114.0346,P1_long_cash_counter: chg_3m (hst_3m_pct) = 15.486 vs threshold 0.568 — position 100% → 0%
2013-06-30,BUY,SPY,100.0,128.6405,10000.0,5,5.0,111.1783,P1_long_cash_counter: chg_3m (hst_3m_pct) = -5.968 vs threshold 0.568 — position 0% → 100%
2013-09-30,SELL,SPY,0.0,135.3837,10000.0,5,5.0,115.4303,P1_long_cash_counter: chg_3m (hst_3m_pct) = 5.389 vs threshold 0.568 — position 100% → 0%
2013-10-31,BUY,SPY,100.0,141.6529,10000.0,5,5.0,125.4061,P1_long_cash_counter: chg_3m (hst_3m_pct) = -1.398 vs threshold 0.568 — position 0% → 100%
2013-11-30,SELL,SPY,0.0,145.8511,10000.0,5,5.0,125.4061,P1_long_cash_counter: chg_3m (hst_3m_pct) = 1.311 vs threshold 0.568 — position 100% → 0%
2014-03-31,BUY,SPY,100.0,152.1808,10000.0,5,5.0,127.276,P1_long_cash_counter: chg_3m (hst_3m_pct) = -4.000 vs threshold 0.568 — position 0% → 100%
2014-06-30,SELL,SPY,0.0,160.0319,10000.0,5,5.0,134.1668,P1_long_cash_counter: chg_3m (hst_3m_pct) = 17.455 vs threshold 0.568 — position 100% → 0%
2014-08-31,BUY,SPY,100.0,164.1119,10000.0,5,5.0,143.4078,P1_long_cash_counter: chg_3m (hst_3m_pct) = -6.082 vs threshold 0.568 — position 0% → 100%
2014-09-30,SELL,SPY,0.0,161.8478,10000.0,5,5.0,143.4078,P1_long_cash_counter: chg_3m (hst_3m_pct) = 4.027 vs threshold 0.568 — position 100% → 0%
2014-10-31,BUY,SPY,100.0,165.6595,10000.0,5,5.0,149.1404,P1_long_cash_counter: chg_3m (hst_3m_pct) = -2.284 vs threshold 0.568 — position 0% → 100%
2014-11-30,SELL,SPY,0.0,170.2105,10000.0,5,5.0,149.1404,P1_long_cash_counter: chg_3m (hst_3m_pct) = 12.294 vs threshold 0.568 — position 100% → 0%
2014-12-31,BUY,SPY,100.0,169.7787,10000.0,5,5.0,148.5083,P1_long_cash_counter: chg_3m (hst_3m_pct) = -1.014 vs threshold 0.568 — position 0% → 100%
2015-01-31,SELL,SPY,0.0,164.7483,10000.0,5,5.0,148.5083,P1_long_cash_counter: chg_3m (hst_3m_pct) = 1.728 vs threshold 0.568 — position 100% → 0%
2015-04-30,BUY,SPY,100.0,172.9593,10000.0,5,5.0,150.9522,P1_long_cash_counter: chg_3m (hst_3m_pct) = -11.489 vs threshold 0.568 — position 0% → 100%
2015-06-30,SELL,SPY,0.0,171.6246,10000.0,5,5.0,154.1785,P1_long_cash_counter: chg_3m (hst_3m_pct) = 9.677 vs threshold 0.568 — position 100% → 0%
2015-09-30,BUY,SPY,100.0,160.5994,10000.0,5,5.0,147.6929,P1_long_cash_counter: chg_3m (hst_3m_pct) = -3.697 vs threshold 0.568 — position 0% → 100%
2015-10-31,SELL,SPY,0.0,174.26,10000.0,5,5.0,147.6929,P1_long_cash_counter: chg_3m (hst_3m_pct) = 4.727 vs threshold 0.568 — position 100% → 0%
2015-12-31,BUY,SPY,100.0,171.8743,10000.0,5,5.0,143.4122,P1_long_cash_counter: chg_3m (hst_3m_pct) = -7.679 vs threshold 0.568 — position 0% → 100%
2016-01-31,SELL,SPY,0.0,163.3172,10000.0,5,5.0,143.4122,P1_long_cash_counter: chg_3m (hst_3m_pct) = 3.717 vs threshold 0.568 — position 100% → 0%
2016-02-29,BUY,SPY,100.0,163.1823,10000.0,5,5.0,143.2111,P1_long_cash_counter: chg_3m (hst_3m_pct) = -6.373 vs threshold 0.568 — position 0% → 100%
2016-03-31,SELL,SPY,0.0,174.1589,10000.0,5,5.0,143.2111,P1_long_cash_counter: chg_3m (hst_3m_pct) = 3.214 vs threshold 0.568 — position 100% → 0%
2016-05-31,BUY,SPY,100.0,177.8197,10000.0,5,5.0,147.3485,P1_long_cash_counter: chg_3m (hst_3m_pct) = -3.054 vs threshold 0.568 — position 0% → 100%
2016-06-30,SELL,SPY,0.0,178.4378,10000.0,5,5.0,147.3485,P1_long_cash_counter: chg_3m (hst_3m_pct) = 6.502 vs threshold 0.568 — position 100% → 0%
2016-07-31,BUY,SPY,100.0,184.9457,10000.0,5,5.0,156.3696,P1_long_cash_counter: chg_3m (hst_3m_pct) = -6.286 vs threshold 0.568 — position 0% → 100%
2016-08-31,SELL,SPY,0.0,185.1672,10000.0,5,5.0,156.3696,P1_long_cash_counter: chg_3m (hst_3m_pct) = 8.281 vs threshold 0.568 — position 100% → 0%
2016-11-30,BUY,SPY,100.0,188.6709,10000.0,5,5.0,165.8139,P1_long_cash_counter: chg_3m (hst_3m_pct) = -11.222 vs threshold 0.568 — position 0% → 100%
2016-12-31,SELL,SPY,0.0,192.4955,10000.0,5,5.0,165.8139,P1_long_cash_counter: chg_3m (hst_3m_pct) = 5.973 vs threshold 0.568 — position 100% → 0%
2017-01-31,BUY,SPY,100.0,195.9402,10000.0,5,5.0,170.5706,P1_long_cash_counter: chg_3m (hst_3m_pct) = -2.647 vs threshold 0.568 — position 0% → 100%
2017-02-28,SELL,SPY,0.0,203.639,10000.0,5,5.0,170.5706,P1_long_cash_counter: chg_3m (hst_3m_pct) = 17.228 vs threshold 0.568 — position 100% → 0%
2017-03-31,BUY,SPY,100.0,203.8935,10000.0,5,5.0,170.9088,P1_long_cash_counter: chg_3m (hst_3m_pct) = -9.368 vs threshold 0.568 — position 0% → 100%
2017-04-30,SELL,SPY,0.0,205.9174,10000.0,5,5.0,170.9088,P1_long_cash_counter: chg_3m (hst_3m_pct) = 11.491 vs threshold 0.568 — position 100% → 0%
2017-05-31,BUY,SPY,100.0,208.8235,10000.0,5,5.0,174.7322,P1_long_cash_counter: chg_3m (hst_3m_pct) = -4.952 vs threshold 0.568 — position 0% → 100%
2017-08-31,SELL,SPY,0.0,215.1001,10000.0,5,5.0,182.1664,P1_long_cash_counter: chg_3m (hst_3m_pct) = 4.958 vs threshold 0.568 — position 100% → 0%
2017-10-31,BUY,SPY,100.0,224.605,10000.0,5,5.0,188.8154,P1_long_cash_counter: chg_3m (hst_3m_pct) = 0.173 vs threshold 0.568 — position 0% → 100%
2017-12-31,SELL,SPY,0.0,234.2775,10000.0,5,5.0,197.6433,P1_long_cash_counter: chg_3m (hst_3m_pct) = 4.229 vs threshold 0.568 — position 100% → 0%
2018-02-28,BUY,SPY,100.0,238.4827,10000.0,5,5.0,186.8209,P1_long_cash_counter: chg_3m (hst_3m_pct) = -0.339 vs threshold 0.568 — position 0% → 100%
2018-03-31,SELL,SPY,0.0,231.9457,10000.0,5,5.0,186.8209,P1_long_cash_counter: chg_3m (hst_3m_pct) = 3.341 vs threshold 0.568 — position 100% → 0%
2018-04-30,BUY,SPY,100.0,233.1445,10000.0,5,5.0,188.3032,P1_long_cash_counter: chg_3m (hst_3m_pct) = 0.314 vs threshold 0.568 — position 0% → 100%
2018-05-31,SELL,SPY,0.0,238.812,10000.0,5,5.0,188.3032,P1_long_cash_counter: chg_3m (hst_3m_pct) = 11.980 vs threshold 0.568 — position 100% → 0%
2018-06-30,BUY,SPY,100.0,240.1854,10000.0,5,5.0,189.9612,P1_long_cash_counter: chg_3m (hst_3m_pct) = -1.771 vs threshold 0.568 — position 0% → 100%
2018-07-31,SELL,SPY,0.0,249.0835,10000.0,5,5.0,189.9612,P1_long_cash_counter: chg_3m (hst_3m_pct) = 6.265 vs threshold 0.568 — position 100% → 0%
2018-08-31,BUY,SPY,100.0,257.0341,10000.0,5,5.0,199.2166,P1_long_cash_counter: chg_3m (hst_3m_pct) = -9.560 vs threshold 0.568 — position 0% → 100%
2018-11-30,SELL,SPY,0.0,245.1592,10000.0,5,5.0,180.1955,P1_long_cash_counter: chg_3m (hst_3m_pct) = 4.866 vs threshold 0.568 — position 100% → 0%
2019-01-31,BUY,SPY,100.0,241.4739,10000.0,5,5.0,202.6296,P1_long_cash_counter: chg_3m (hst_3m_pct) = -8.307 vs threshold 0.568 — position 0% → 100%
2019-05-31,SELL,SPY,0.0,247.3357,10000.0,5,5.0,231.0898,P1_long_cash_counter: chg_3m (hst_3m_pct) = 8.767 vs threshold 0.568 — position 100% → 0%
2019-09-30,BUY,SPY,100.0,269.1881,10000.0,5,5.0,237.5321,P1_long_cash_counter: chg_3m (hst_3m_pct) = -2.516 vs threshold 0.568 — position 0% → 100%
2019-10-31,SELL,SPY,0.0,275.1384,10000.0,5,5.0,237.5321,P1_long_cash_counter: chg_3m (hst_3m_pct) = 6.342 vs threshold 0.568 — position 100% → 0%
2020-01-31,BUY,SPY,100.0,293.2632,10000.0,5,5.0,237.3959,P1_long_cash_counter: chg_3m (hst_3m_pct) = -1.600 vs threshold 0.568 — position 0% → 100%
2020-02-29,SELL,SPY,0.0,270.0468,10000.0,5,5.0,237.3959,P1_long_cash_counter: chg_3m (hst_3m_pct) = 18.078 vs threshold 0.568 — position 100% → 0%
2020-05-31,BUY,SPY,100.0,279.0247,10000.0,5,5.0,253.4713,P1_long_cash_counter: chg_3m (hst_3m_pct) = -18.217 vs threshold 0.568 — position 0% → 100%
2020-09-30,SELL,SPY,0.0,309.6395,10000.0,5,5.0,307.5131,P1_long_cash_counter: chg_3m (hst_3m_pct) = 63.034 vs threshold 0.568 — position 100% → 0%
2021-04-30,BUY,SPY,100.0,388.7495,10000.0,5,5.0,329.0747,P1_long_cash_counter: chg_3m (hst_3m_pct) = -9.397 vs threshold 0.568 — position 0% → 100%
2021-05-31,SELL,SPY,0.0,391.3021,10000.0,5,5.0,329.0747,P1_long_cash_counter: chg_3m (hst_3m_pct) = 4.585 vs threshold 0.568 — position 100% → 0%
2021-06-30,BUY,SPY,100.0,400.0781,10000.0,5,5.0,338.6979,P1_long_cash_counter: chg_3m (hst_3m_pct) = -8.313 vs threshold 0.568 — position 0% → 100%
2021-07-31,SELL,SPY,0.0,409.8449,10000.0,5,5.0,338.6979,P1_long_cash_counter: chg_3m (hst_3m_pct) = 14.449 vs threshold 0.568 — position 100% → 0%
2021-08-31,BUY,SPY,100.0,422.0418,10000.0,5,5.0,351.7534,P1_long_cash_counter: chg_3m (hst_3m_pct) = -1.422 vs threshold 0.568 — position 0% → 100%
2021-09-30,SELL,SPY,0.0,402.3724,10000.0,5,5.0,351.7534,P1_long_cash_counter: chg_3m (hst_3m_pct) = 7.455 vs threshold 0.568 — position 100% → 0%
2021-10-31,BUY,SPY,100.0,430.6043,10000.0,5,5.0,383.45,P1_long_cash_counter: chg_3m (hst_3m_pct) = -0.250 vs threshold 0.568 — position 0% → 100%
