date,regime_stress_prob,regime_calm_prob
2002-02-28,0.9796064461611781,0.020393553838821226
2002-03-31,0.9832387395387536,0.016761260461245674
2002-04-30,0.9984059863569718,0.0015940136430274855
2002-05-31,0.9973136539910803,0.002686346008919101
2002-06-30,0.9999775781388427,2.2421861156614802e-05
2002-07-31,0.9999851281554836,1.4871844515822571e-05
2002-08-31,0.9973545375546466,0.0026454624453525416
2002-09-30,0.9999995841695806,4.1583041867124377e-07
2002-10-31,0.9996925941734615,0.0003074058265378271
2002-11-30,0.9984437300050435,0.0015562699949557906
2002-12-31,0.9978962316099569,0.002103768390042335
2003-01-31,0.9644807175384028,0.03551928246159633
2003-02-28,0.9180124629030586,0.08198753709694052
2003-03-31,0.8828983243227818,0.11710167567721722
2003-04-30,0.8727159082053153,0.12728409179468358
2003-05-31,0.6535573971022102,0.34644260289778883
2003-06-30,0.34343294048638956,0.6565670595136094
2003-07-31,0.20368814323946627,0.7963118567605327
