signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,4,-0.015,False,patched
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,5,-0.1551,False,patched
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,6,-0.2544,False,pipeline
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,7,-0.1923,False,patched
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,8,0.029,False,patched
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,9,-0.2258,False,patched
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,10,-0.4302,False,patched
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,11,-0.1812,False,patched
level,T1_fixed_p50,P3_long_short_pro,LB_NA,ism_services_pmi,12,-0.1415,False,pipeline
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,1,0.6425,True,pipeline
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,2,0.5247,True,pipeline
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,3,0.3174,True,pipeline
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,4,0.015,False,patched
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,5,0.1551,False,patched
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,6,0.2544,False,pipeline
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,7,0.1923,False,patched
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,8,-0.029,False,patched
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,9,0.2258,False,patched
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,10,0.4302,True,patched
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,11,0.1812,False,patched
level,T1_fixed_p50,P3_long_short_counter,LB_NA,ism_services_pmi,12,0.1415,False,pipeline
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,1,-0.1193,False,pipeline
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,2,0.3786,True,pipeline
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,3,0.2562,False,pipeline
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,4,0.1886,False,patched
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,5,0.0446,False,patched
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,6,0.1667,False,pipeline
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,7,0.206,False,patched
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,8,0.0374,False,patched
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,9,0.2326,False,patched
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,10,0.3339,True,patched
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,11,0.1893,False,patched
level,T1_fixed_p75,P1_long_cash_pro,LB_NA,ism_services_pmi,12,0.2203,False,pipeline
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,1,1.1684,True,pipeline
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,2,0.8163,True,pipeline
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,3,0.9174,True,pipeline
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,4,0.9429,True,patched
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,5,1.1349,True,patched
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,6,1.0309,True,pipeline
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,7,0.9885,True,patched
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,8,1.1674,True,patched
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,9,1.0253,True,patched
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,10,0.8692,True,patched
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,11,0.9961,True,patched
level,T1_fixed_p75,P1_long_cash_counter,LB_NA,ism_services_pmi,12,0.9797,True,pipeline
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,1,-1.0281,False,pipeline
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,2,-0.3758,False,pipeline
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,3,-0.5399,False,pipeline
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,4,-0.6467,False,patched
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,5,-0.8167,False,patched
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,6,-0.6435,False,pipeline
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,7,-0.591,False,patched
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,8,-0.8254,False,patched
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,9,-0.526,False,patched
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,10,-0.4162,False,patched
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,11,-0.6176,False,patched
level,T1_fixed_p75,P3_long_short_pro,LB_NA,ism_services_pmi,12,-0.5691,False,pipeline
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,1,1.0281,True,pipeline
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,2,0.3758,True,pipeline
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,3,0.5399,True,pipeline
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,4,0.6467,True,patched
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,5,0.8167,True,patched
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,6,0.6435,True,pipeline
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,7,0.591,True,patched
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,8,0.8254,True,patched
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,9,0.526,True,patched
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,10,0.4162,True,patched
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,11,0.6176,True,patched
level,T1_fixed_p75,P3_long_short_counter,LB_NA,ism_services_pmi,12,0.5691,True,pipeline
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,1,0.18,False,pipeline
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,2,0.2422,False,pipeline
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,3,0.5418,True,pipeline
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,4,0.448,True,patched
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,5,0.3997,True,patched
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,6,0.6497,True,pipeline
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,7,0.3649,True,patched
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,8,0.5389,True,patched
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,9,0.5253,True,patched
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,10,0.4679,True,patched
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,11,0.3151,True,patched
level,T2_roll_p25,P1_long_cash_pro,LB36,ism_services_pmi,12,0.1755,False,pipeline
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,1,1.125,True,pipeline
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,2,1.1751,True,pipeline
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,3,0.7002,True,pipeline
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,4,0.7933,True,patched
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,5,0.8693,True,patched
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,6,0.5723,True,pipeline
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,7,0.8871,True,patched
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,8,0.6939,True,patched
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,9,0.7161,True,patched
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,10,0.7847,True,patched
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,11,0.9469,True,patched
level,T2_roll_p25,P1_long_cash_counter,LB36,ism_services_pmi,12,1.2056,True,pipeline
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,1,0.4251,True,pipeline
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,2,0.5289,True,pipeline
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,3,0.5395,True,pipeline
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,4,0.7284,True,patched
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,5,0.6928,True,patched
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,6,0.6216,True,pipeline
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,7,0.4779,True,patched
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,8,0.4935,True,patched
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,9,0.4898,True,patched
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,10,0.5243,True,patched
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,11,0.3864,True,patched
level,T2_roll_p25,P2_signal_strength_pro,LB36,ism_services_pmi,12,0.455,True,pipeline
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,1,1.108,True,pipeline
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,2,1.0577,True,pipeline
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,3,1.0125,True,pipeline
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,4,0.771,True,patched
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,5,0.7899,True,patched
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,6,0.8607,True,pipeline
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,7,0.9877,True,patched
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,8,1.0052,True,patched
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,9,1.0738,True,patched
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,10,1.064,True,patched
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,11,1.1818,True,patched
level,T2_roll_p25,P2_signal_strength_counter,LB36,ism_services_pmi,12,1.0992,True,pipeline
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,1,-0.5949,False,pipeline
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,2,-0.4667,False,pipeline
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,3,-0.0369,False,pipeline
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,4,-0.2031,False,patched
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,5,-0.253,False,patched
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,6,0.1119,False,pipeline
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,7,-0.3242,False,patched
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,8,-0.0679,False,patched
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,9,-0.0698,False,patched
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,10,-0.1535,False,patched
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,11,-0.3959,False,patched
level,T2_roll_p25,P3_long_short_pro,LB36,ism_services_pmi,12,-0.5881,False,pipeline
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,1,0.5949,True,pipeline
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,2,0.4667,True,pipeline
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,3,0.0369,False,pipeline
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,4,0.2031,False,patched
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,5,0.253,False,patched
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,6,-0.1119,False,pipeline
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,7,0.3242,True,patched
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,8,0.0679,False,patched
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,9,0.0698,False,patched
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,10,0.1535,False,patched
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,11,0.3959,True,patched
level,T2_roll_p25,P3_long_short_counter,LB36,ism_services_pmi,12,0.5881,True,pipeline
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,1,0.2348,False,pipeline
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,2,0.233,False,pipeline
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,3,0.1707,False,pipeline
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,4,0.2233,False,patched
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,5,0.2249,False,patched
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,6,-0.3109,False,pipeline
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,7,-0.0756,False,patched
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,8,-0.1051,False,patched
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,9,-0.018,False,patched
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,10,-0.0649,False,patched
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,11,-0.0208,False,patched
level,T2_roll_p75,P1_long_cash_pro,LB36,ism_services_pmi,12,0.0034,False,pipeline
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,1,0.8473,True,pipeline
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,2,0.8551,True,pipeline
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,3,0.8861,True,pipeline
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,4,0.8641,True,patched
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,5,0.8603,True,patched
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,6,1.1631,True,pipeline
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,7,1.0892,True,patched
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,8,1.1363,True,patched
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,9,1.088,True,patched
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,10,1.0996,True,patched
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,11,1.0849,True,patched
level,T2_roll_p75,P1_long_cash_counter,LB36,ism_services_pmi,12,1.1155,True,pipeline
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,1,0.4251,True,pipeline
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,2,0.5289,True,pipeline
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,3,0.5395,True,pipeline
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,4,0.7284,True,patched
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,5,0.6928,True,patched
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,6,0.6216,True,pipeline
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,7,0.4779,True,patched
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,8,0.4935,True,patched
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,9,0.4898,True,patched
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,10,0.5243,True,patched
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,11,0.3864,True,patched
level,T2_roll_p75,P2_signal_strength_pro,LB36,ism_services_pmi,12,0.455,True,pipeline
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,1,1.108,True,pipeline
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,2,1.0577,True,pipeline
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,3,1.0125,True,pipeline
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,4,0.771,True,patched
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,5,0.7899,True,patched
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,6,0.8607,True,pipeline
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,7,0.9877,True,patched
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,8,1.0052,True,patched
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,9,1.0738,True,patched
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,10,1.064,True,patched
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,11,1.1818,True,patched
level,T2_roll_p75,P2_signal_strength_counter,LB36,ism_services_pmi,12,1.0992,True,pipeline
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,1,-0.6989,False,pipeline
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,2,-0.674,False,pipeline
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,3,-0.7276,False,pipeline
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,4,-0.6724,False,patched
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,5,-0.678,False,patched
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,6,-1.1909,False,pipeline
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,7,-0.9658,False,patched
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,8,-1.0058,False,patched
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,9,-0.9016,False,patched
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,10,-0.9562,False,patched
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,11,-0.9048,False,patched
level,T2_roll_p75,P3_long_short_pro,LB36,ism_services_pmi,12,-0.8751,False,pipeline
level,T2_roll_p75,P3_long_short_counter,LB36,ism_services_pmi,1,0.6989,True,pipeline
level,T2_roll_p75,P3_long_short_counter,LB36,ism_services_pmi,2,0.674,True,pipeline
level,T2_roll_p75,P3_long_short_counter,LB36,ism_services_pmi,3,0.7276,True,pipeline
level,T2_roll_p75,P3_long_short_counter,LB36,ism_services_pmi,4,0.6724,True,patched
level,T2_roll_p75,P3_long_short_counter,LB36,ism_services_pmi,5,0.678,True,patched
level,T2_roll_p75,P3_long_short_counter,LB36,ism_services_pmi,6,1.1909,True,pipeline
