date,signal,threshold,position,strategy_return,benchmark_return,strategy_equity,benchmark_equity
1993-01-31,,,0.0,0.0,0.0,1.0,1.0
1993-02-28,,,0.0,0.0,0.010668793285268263,1.0,1.0106687932852683
1993-03-31,,,0.0,0.0,0.022399091504613278,1.0,1.033306856066922
1993-04-30,,,0.0,-0.0,-0.025587354316846445,1.0,1.006867267422711
1993-05-31,,,0.0,0.0,0.026969128242273044,1.0,1.0340215998807811
1993-06-30,,,0.0,0.0,0.0036069879424616147,1.0,1.037751303323796
1993-07-31,,,0.0,-0.0,-0.004854051833312889,1.0,1.0327140047073742
1993-08-31,,,0.0,0.0,0.038327198673516305,1.0,1.0722950395387163
1993-09-30,,,0.0,-0.0,-0.0072756755233576165,1.0,1.0644933687657268
1993-10-31,,,0.0,0.0,0.019727833328230915,1.0,1.085493516523744
1993-11-30,,,0.0,-0.0,-0.01067344277098381,1.0,1.0739075635968538
1993-12-31,,,0.0,0.0,0.012276737131014626,1.0,1.0870916444581407
1994-01-31,,,0.0,0.0,0.03487626361296714,1.0,1.1250053392217167
1994-02-28,,,0.0,-0.0,-0.02916496691262649,1.0,1.0921945957267873
1994-03-31,-0.8483563096500446,,0.0,-0.0,-0.04190075162355189,1.0,1.0464308212466535
1994-04-30,-0.31847133757961776,,0.0,0.0,0.011212171422126938,1.0,1.058163582995868
1994-05-31,-0.7391763463569179,,0.0,0.0,0.015938867419770686,1.0,1.0750295120536686
1994-06-30,-0.5252100840336116,,0.0,-0.0,-0.0229138941185153,1.0,1.0503963996401917
1994-07-31,0.0,,0.0,0.0,0.03232626610593936,1.0,1.0843517931716813
1994-08-31,1.3684210526315743,,0.0,0.0,0.0381215071430594,1.0,1.1256889178006648
1994-09-30,2.857142857142869,,0.0,-0.0,-0.02525533879997366,1.0,1.0972592627982334
1994-10-31,3.3898305084745672,,0.0,0.0,0.028426372446343162,1.0,1.1284503632727358
1994-11-30,2.857142857142869,,0.0,-0.0,-0.039814950008758454,1.0,1.0835211684716666
1994-12-31,3.161222339304537,,0.0,0.0,0.007281107410460175,1.0,1.091410402480816
1995-01-31,4.343220338983045,,0.0,0.0,0.033608014652053875,1.0,1.1280905392787952
1995-02-28,5.240641711229954,,0.0,0.0,0.04080986421627242,1.0,1.1741277610104244
1995-03-31,5.561497326203213,,0.0,0.0,0.027847972327051718,1.0,1.2068248384074658
1995-04-30,5.857294994675177,,0.0,0.0,0.029622537332293808,1.0,1.2425740522367303
1995-05-31,6.276595744680846,,0.0,0.0,0.03967277578231676,1.0,1.291870414004043
1995-06-30,6.546990496304117,,0.0,0.0,0.020230277568800803,1.0,1.3180053110622663
1995-07-31,6.596858638743464,,0.0,0.0,0.032164592721619645,1.0,1.3603984150975157
1995-08-31,5.295950155763252,,0.0,0.0,0.004452351052303571,1.0,1.3664553864125273
1995-09-30,4.012345679012341,,0.0,0.0,0.04237583652057464,1.0,1.4243600764798032
1995-10-31,3.2786885245901676,,0.0,-0.0,-0.00293860625341813,1.0,1.4201744430519405
1995-11-30,3.703703703703698,,0.0,0.0,0.04448002869513967,1.0,1.4833438430309949
1995-12-31,2.5536261491317713,,0.0,0.0,0.015732848514995013,1.0,1.506681067009052
1996-01-31,2.131979695431463,,0.0,0.0,0.0355786164796521,1.0,1.5602866948493201
1996-02-29,2.6422764227642226,,0.0,0.0,0.003190371902502376,1.0,1.5652645896804158
1996-03-31,2.532928064842954,,0.0,0.0,0.01721775015953675,1.0,1.592214924319103
1996-04-30,1.609657947686105,,0.0,0.0,0.010869060867952918,1.0,1.6095208052463905
1996-05-31,1.7017017017016967,,0.0,0.0,0.02270037711755113,1.0,1.6460575345040283
1996-06-30,1.5857284440039532,,0.0,0.0,0.00882184186979873,1.0,1.6605787937820136
1996-07-31,0.0,,0.0,-0.0,-0.044935290038517595,1.0,1.585960204051607
1996-08-31,-0.6903353057199246,,0.0,0.0,0.019258587906378022,1.0,1.6165035580573521
1996-09-30,-0.4945598417408492,,0.0,0.0,0.0558719259983822,1.0,1.706820725229254
1996-10-31,-0.09920634920634885,,0.0,0.0,0.03233181602517288,1.0,1.7620053389053183
1996-11-30,0.9920634920634885,,0.0,0.0,0.07300375394161174,1.0,1.8906383431105684
1996-12-31,1.9920318725099584,,0.0,-0.0,-0.02379767184355519,1.0,1.8456455522463802
1997-01-31,1.5904572564612307,,0.0,0.0,0.06178589382763344,1.0,1.9596804123809188
1997-02-28,1.4851485148514865,2.3324538801372086,1.0,0.009565909818553209,0.009565909818553209,1.0095659098185532,1.97842653847894
1997-03-31,0.9881422924901129,2.131979695431463,1.0,-0.04412325263797001,-0.04412325263797001,0.9650205781249471,1.8911319244959692
1997-04-30,0.1980198019801982,2.0620057839707107,1.0,0.06260376651700272,0.06260376651700272,1.0254345010819843,2.009523905949965
1997-05-31,-1.5748031496062964,1.9920318725099584,1.0,0.06320766614808093,0.06320766614808093,1.0902498226830983,2.136541222113838
1997-06-30,-3.609756097560979,1.8468667871058275,1.0,0.04110218520917841,0.04110218520917841,1.135061472819293,2.2243577351322052
1997-07-31,-2.946954813359526,1.7017017017016967,1.0,0.07926437841070966,0.07926437841070966,1.2250314149202588,2.4006700683705136
1997-08-31,-1.8867924528301994,1.6556798246939008,1.0,-0.051803408583045774,-0.051803408583045774,1.161570612006078,2.2763071759456275
1997-09-30,-2.0874751491053667,1.609657947686105,1.0,0.048091059270116476,0.048091059270116476,1.2174317731544877,2.38577719926102
1997-10-31,-2.2840119165839057,1.6000576020736679,1.0,-0.02450386404051863,-0.02450386404051863,1.1875999905065027,2.327316439139359
1997-11-30,-3.339882121807458,1.5904572564612307,1.0,0.038696493792155895,0.038696493792155895,1.233555946166702,2.4173754252788973
1997-12-31,-3.710937500000011,1.588092850232592,1.0,0.019071916300575698,0.019071916300575698,1.257082221924071,2.463479407056885
1998-01-31,-4.011741682974568,1.5857284440039532,1.0,0.012877911160233513,0.012877911160233513,1.273270815099118,2.495203876006028
1998-02-28,-5.170731707317067,1.5354384794277198,1.0,0.0692941939374665,0.0692941939374665,1.3615010898955124,2.668107017303508
1998-03-31,-6.164383561643838,1.4851485148514865,1.0,0.04878386604033058,0.04878386604033058,1.4279203766787392,2.7982675926169085
1998-04-30,-6.126482213438733,1.4267847837415304,1.0,0.012791875830847843,0.012791875830847843,1.446186156833551,2.8340626842031496
1998-05-31,-5.900000000000006,1.3684210526315743,1.0,-0.02076940475783784,-0.02076940475783784,1.416149731187093,2.77520088920585
1998-06-30,-4.95951417004048,1.1802422723475314,1.0,0.042573756801358886,0.042573756801358886,1.476440545436962,2.893351616937815
1998-07-31,-5.161943319838047,0.9920634920634885,1.0,-0.01351413269115087,-0.01351413269115087,1.4564877319953318,2.8542504792643615
1998-08-31,-5.769230769230771,0.9901028922768007,1.0,-0.14117919753838437,-0.14117919753838437,1.2508619627677293,2.45128968702827
1998-09-30,-6.294416243654821,0.9881422924901129,1.0,0.06363914459927611,0.06363914459927611,1.3304657480900393,2.607287665875776
