date,rolling_corr
1996-12-31,0.31159085551585375
1997-01-31,0.2709036966810242
1997-02-28,0.27345770745116355
1997-03-31,0.3373021462199387
1997-04-30,0.20846072462033158
1997-05-31,0.11859289572737722
1997-06-30,0.08679885433517935
1997-07-31,0.012598514952787765
1997-08-31,0.08574990063315417
1997-09-30,0.043924245854262585
1997-10-31,0.09366162950701036
1997-11-30,0.06358022150630145
1997-12-31,0.058495581334146445
1998-01-31,0.062221482944578625
1998-02-28,-0.010727245148231306
1998-03-31,-0.04624621932345552
1998-04-30,-0.0386630083360601
1998-05-31,0.0010312013811757366
1998-06-30,-0.023279728769186665
1998-07-31,0.010784901267950491
1998-08-31,0.14280411443583968
1998-09-30,0.10005824127218817
1998-10-31,0.04791863015941214
1998-11-30,0.019615913714021816
1998-12-31,-0.012388048667029817
1999-01-31,-0.019194139853915243
1999-02-28,0.0007365302305392664
1999-03-31,-0.007217636716619711
1999-04-30,-0.009558687656594234
1999-05-31,-0.00827791774589684
1999-06-30,0.000909353068369851
1999-07-31,-0.014575574808811938
1999-08-31,-0.03131988692066679
1999-09-30,-0.034814165124001734
1999-10-31,-0.017075637210503702
1999-11-30,0.010693276274746068
1999-12-31,0.04625596936953466
2000-01-31,-0.015891518265033232
2000-02-29,-0.06087224098872534
2000-03-31,0.00439450260629478
2000-04-30,-0.03599528158884343
2000-05-31,-0.06896916712274742
2000-06-30,-0.06796659138397093
2000-07-31,-0.09287373020320686
2000-08-31,-0.06242401363704953
2000-09-30,-0.10591961374849432
2000-10-31,-0.11047667221185527
2000-11-30,-0.1451423658157258
2000-12-31,-0.15000434326647252
2001-01-31,-0.14735034978633574
2001-02-28,-0.14133294921972817
2001-03-31,-0.1316287061034051
2001-04-30,-0.13235398441764992
2001-05-31,-0.1313606456022372
2001-06-30,-0.12415322057117206
2001-07-31,-0.1193718129801163
2001-08-31,-0.0956366857400467
2001-09-30,-0.0635080827309837
2001-10-31,-0.06831594748581896
2001-11-30,-0.1134739578110647
2001-12-31,-0.10445808276346927
2002-01-31,-0.10049518028059874
2002-02-28,-0.08695127666451918
2002-03-31,-0.0949463606334254
2002-04-30,-0.07687663406863492
2002-05-31,-0.06968875814163257
2002-06-30,-0.05590564370328601
2002-07-31,-0.05034938947722136
2002-08-31,-0.05413295019461832
2002-09-30,-0.052319248651653966
2002-10-31,-0.03983814878262875
2002-11-30,-0.02032037878010853
2002-12-31,-0.03334407083707983
2003-01-31,-0.03901720501945205
2003-02-28,-0.022627409114764258
2003-03-31,-0.004709330241789723
2003-04-30,0.009240377724507046
2003-05-31,0.0064688784502583965
2003-06-30,0.022308881708170192
2003-07-31,0.019519094057328747
2003-08-31,-0.03944141526721384
2003-09-30,-0.0137037175682614
2003-10-31,0.024174529626344355
2003-11-30,0.05285259213593741
2003-12-31,0.09292769525657753
2004-01-31,0.11044016154372183
2004-02-29,0.0995782618685776
2004-03-31,0.11249613104969995
2004-04-30,0.11616717603224053
2004-05-31,0.11901529819513333
2004-06-30,0.1323388422094389
2004-07-31,0.12236215668747343
2004-08-31,0.12283690718627964
2004-09-30,0.1297788615813728
2004-10-31,0.12640098537052039
2004-11-30,0.14234301195009544
2004-12-31,0.13314995190158582
2005-01-31,0.14732731666475765
2005-02-28,0.1638507652190099
2005-03-31,0.10880476074477911
2005-04-30,0.11213482733859323
2005-05-31,0.1268446103445301
2005-06-30,0.11888788804182128
2005-07-31,0.14197558396707607
2005-08-31,0.1188685804338701
2005-09-30,0.140884477186042
2005-10-31,0.12957388874266404
2005-11-30,0.16116182303527968
2005-12-31,0.1586023067249432
2006-01-31,0.16653145445872117
2006-02-28,0.15969053114429158
2006-03-31,0.14698606086644775
2006-04-30,0.1757512523522176
2006-05-31,0.15534922587033131
2006-06-30,0.1449265641313899
2006-07-31,0.13950521375166117
2006-08-31,0.10922211436829152
2006-09-30,0.04420342480183827
2006-10-31,0.04189694719232948
2006-11-30,0.131944750231065
2006-12-31,0.13984652827409053
2007-01-31,0.12280211300968642
2007-02-28,0.10475476937722973
2007-03-31,0.14578434171129281
2007-04-30,0.0718966860759884
2007-05-31,0.04667811984644465
2007-06-30,-0.04627685864768997
2007-07-31,-0.13224208172435775
2007-08-31,-0.14005380702904158
2007-09-30,-0.28104848696413187
2007-10-31,-0.2499686115796226
2007-11-30,-0.2877659956461478
2007-12-31,-0.3319646862038499
2008-01-31,-0.40880130973535805
2008-02-29,-0.43080532204073335
2008-03-31,-0.43291732743412614
2008-04-30,-0.30724141291317353
2008-05-31,-0.24283320219602517
2008-06-30,-0.3797089362513773
2008-07-31,-0.37437692658639043
2008-08-31,-0.34133788390531794
2008-09-30,-0.38576541201479025
2008-10-31,-0.2578382449036041
2008-11-30,-0.16010347175256393
2008-12-31,-0.14732446049681192
2009-01-31,-0.016565696791340803
2009-02-28,0.11421685952200727
2009-03-31,-0.0024163030818274292
2009-04-30,-0.1144811941010462
2009-05-31,-0.1680918112350463
2009-06-30,-0.15935019348449805
2009-07-31,-0.21702602375461408
2009-08-31,-0.23535885934864992
2009-09-30,-0.2508686157704387
2009-10-31,-0.2449425461547489
2009-11-30,-0.2527338277689547
2009-12-31,-0.2528945210012351
2010-01-31,-0.2597932062118713
2010-02-28,-0.25156013788059545
2010-03-31,-0.22926046333201391
2010-04-30,-0.2219862507553299
2010-05-31,-0.23236022498708206
2010-06-30,-0.2313009460939453
2010-07-31,-0.2320552895590982
2010-08-31,-0.2294701547001624
2010-09-30,-0.22563269711165027
2010-10-31,-0.2210405506708931
2010-11-30,-0.22665782252792907
2010-12-31,-0.21926683839787206
2011-01-31,-0.22188217838678906
2011-02-28,-0.21702397963215833
2011-03-31,-0.21755033389115805
2011-04-30,-0.20968165009716958
2011-05-31,-0.2082441037738681
2011-06-30,-0.21300555281871328
2011-07-31,-0.21869187061674786
2011-08-31,-0.23292703622803385
2011-09-30,-0.24557117226288994
2011-10-31,-0.21053195969712585
2011-11-30,-0.20959059256123935
2011-12-31,-0.20759078534609385
2012-01-31,-0.20186175285103966
2012-02-29,-0.203247376118982
2012-03-31,-0.20342795917585324
2012-04-30,-0.19982888706075075
2012-05-31,-0.18464160633596438
2012-06-30,-0.19266589035634
2012-07-31,-0.196354203308464
2012-08-31,-0.198991941960809
2012-09-30,-0.20282806046019505
2012-10-31,-0.20178606999389326
2012-11-30,-0.19430367134290488
2012-12-31,-0.19287000460342404
2013-01-31,-0.1832608990035627
2013-02-28,-0.17657321915290014
2013-03-31,-0.17755839649517208
