signal,signal_column,threshold,strategy,lead_months,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,0,procyclical,1.304510984545075,1.304510984545075,2.0376663804175337,1.572232890765668,0.1309017405883124,0.09839566402553172,-0.08325849265534957,0.46017699115044247,2.5486725663716814,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,1,procyclical,1.0635784846033207,1.0635784846033207,1.0563979524457994,0.5881319701657697,0.11437796433564018,0.10767455616532917,-0.19447669934249934,0.46017699115044247,2.442477876106195,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,2,procyclical,0.9066359028613615,0.9066359028613615,0.9367819065937917,0.548469596616597,0.10666455683970777,0.12013437320838202,-0.19447669934249923,0.4424778761061947,2.442477876106195,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,3,procyclical,0.7398053936951228,0.7398053936951228,0.8074524179555829,0.4248725392048113,0.08262780906581835,0.11676657688316501,-0.19447669934249934,0.4336283185840708,2.336283185840708,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,6,procyclical,0.9885785703213223,0.9885785703213223,1.0242256667982272,0.6079133964786807,0.11822499083326199,0.12086918992839144,-0.19447669934249934,0.4778761061946903,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,9,procyclical,1.0788759274232274,1.0788759274232274,1.1817963929194264,0.9513763614136145,0.12874150599620315,0.11934612312760237,-0.1353213210016181,0.48672566371681414,1.9115044247787611,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,12,procyclical,0.4682935914595525,0.4682935914595525,0.47108125559594327,0.2474947900479377,0.051470037202330676,0.12361635863166437,-0.20796412398160524,0.4336283185840708,1.9115044247787611,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,0,countercyclical,0.2208668655042723,0.2208668655042723,0.16506035473648956,0.06875919579932795,0.020046787255641574,0.12533190816725456,-0.29155063584727836,0.23893805309734514,2.5486725663716814,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,1,countercyclical,0.3509286841710512,0.3509286841710512,0.3471804958797829,0.13181278378399813,0.035171839454531506,0.11831335212424536,-0.2668317779568913,0.23893805309734514,2.442477876106195,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,2,countercyclical,0.44480058502093944,0.44480058502093944,0.452513446245074,0.25522106104286846,0.04238694558283185,0.10593905657026081,-0.16607934082568632,0.25663716814159293,2.442477876106195,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,3,countercyclical,0.631414726652081,0.631414726652081,0.6113338873678353,0.27192668719637686,0.06553025659327916,0.11031631657584548,-0.2409850142658314,0.26548672566371684,2.336283185840708,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,6,countercyclical,0.34981855304224013,0.34981855304224013,0.3354759639167011,0.14289365794898692,0.031610540495360606,0.10448616565446878,-0.22121723909290347,0.22123893805309736,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,9,countercyclical,0.2584733113508582,0.2584733113508582,0.21496494175888195,0.10099484986726795,0.021998997167028467,0.10554370523304855,-0.21782296023946324,0.21238938053097345,1.9115044247787611,113,113,True
yoy,nhs_pct_yoy,T0_zero,P1_long_cash,12,countercyclical,0.9593778775118259,0.9593778775118259,0.9958769367323259,0.749983565814682,0.09710466905767201,0.10230707212601907,-0.1294757291810661,0.26548672566371684,1.9115044247787611,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,0,procyclical,1.4112080698248037,1.4112080698248037,2.424565908356682,1.9075458932762082,0.15881939574507942,0.10921175064021471,-0.08325849265534957,0.5132743362831859,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,1,procyclical,0.9459181437551678,0.9459181437551678,1.0525484347468481,0.5772000633428793,0.11225196317920472,0.12060941660142001,-0.19447669934249934,0.504424778761062,2.2300884955752216,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,2,procyclical,0.9912188574164116,0.9912188574164116,1.1916984700938797,0.6571906886815809,0.12780827597341782,0.13040533444788271,-0.19447669934249923,0.49557522123893805,2.336283185840708,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,3,procyclical,1.0300659574509685,1.0300659574509685,1.2257302878390537,0.6431930096847007,0.12508605356364888,0.1221305495671583,-0.19447669934249945,0.504424778761062,2.336283185840708,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,6,procyclical,1.1514058067572774,1.1514058067572774,1.4057118509220834,0.741712948356502,0.1442458860559661,0.12427935782737747,-0.19447669934249923,0.5221238938053098,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,9,procyclical,1.0666905737915124,1.0666905737915124,1.2714538354059857,0.9958611552996487,0.134761247069346,0.1265551501428574,-0.1353213210016181,0.5221238938053098,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,12,procyclical,0.5589887118687344,0.5589887118687344,0.6445425464668373,0.26473634503406773,0.06689705059176809,0.13147107908322359,-0.2526931108879644,0.45132743362831856,2.2300884955752216,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,0,countercyclical,0.016889538014880842,0.016889538014880842,-0.04122213294374776,-0.019280630566181112,-0.004527632671168069,0.11364351308054328,-0.23482803924004914,0.18584070796460178,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,1,countercyclical,0.39909317148367346,0.39909317148367346,0.37570982661534635,0.16236903072650752,0.03715050669958542,0.1051214547984091,-0.22880290984899265,0.19469026548672566,2.2300884955752216,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,2,countercyclical,0.2927336170425754,0.2927336170425754,0.2454894610483076,0.1340261821346079,0.022844672950520728,0.09148134032434506,-0.17044933002401652,0.20353982300884957,2.336283185840708,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,3,countercyclical,0.29486066318925214,0.29486066318925214,0.24574658381459286,0.10506676295489732,0.025319515369550682,0.1025479915039339,-0.24098501426583163,0.19469026548672566,2.336283185840708,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,6,countercyclical,0.13170819719740665,0.13170819719740665,0.08063372869216541,0.03364988544507699,0.008151046245054028,0.09827722397243929,-0.24223102507609084,0.17699115044247787,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,9,countercyclical,0.21876722634901394,0.21876722634901394,0.15945111701369377,0.0688116352942109,0.01657744320063581,0.09619678818688338,-0.24091046709989272,0.17699115044247787,2.1238938053097347,113,113,True
yoy,nhs_pct_yoy,T_roll_p25,P1_long_cash,12,countercyclical,0.893909744121783,0.893909744121783,0.7261953083677358,0.6274601658681113,0.08124086250784646,0.09234605803951698,-0.1294757291810662,0.24778761061946902,2.2300884955752216,113,113,True
yoy,nhs_pct_yoy,T_roll_p50,P1_long_cash,0,procyclical,1.0181362992695573,1.0181362992695573,1.6607733570572554,1.0376763432499452,0.08639536820310556,0.08508686848515125,-0.08325849265534957,0.26548672566371684,3.0796460176991154,113,113,True
yoy,nhs_pct_yoy,T_roll_p50,P1_long_cash,1,procyclical,0.9763247711982553,0.9763247711982553,1.1234087720365808,1.0326568517082644,0.08597745290344894,0.08865152374440124,-0.08325849265534957,0.26548672566371684,2.9734513274336285,113,113,True
yoy,nhs_pct_yoy,T_roll_p50,P1_long_cash,2,procyclical,0.7467736161997984,0.7467736161997984,0.5872667455694434,0.3528043581098064,0.06861222707884429,0.09510138175005625,-0.19447669934249934,0.23893805309734514,2.8672566371681416,113,113,True
yoy,nhs_pct_yoy,T_roll_p50,P1_long_cash,3,procyclical,0.3494651757621049,0.3494651757621049,0.2931915963056637,0.15885883823022748,0.030894342520398688,0.10173563880802924,-0.19447669934249934,0.21238938053097345,2.9734513274336285,113,113,True
yoy,nhs_pct_yoy,T_roll_p50,P1_long_cash,6,procyclical,0.7690063081099151,0.7690063081099151,0.6952437525902431,0.41921489541620305,0.08139121936569182,0.10974051433416661,-0.19415154436458026,0.26548672566371684,2.9734513274336285,113,113,True
