signal,signal_column,threshold,strategy,lead_quarters,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
level,ccdelinq_level,T_roll_p75,P1_long_cash,0,procyclical,0.35823461689568864,0.35823461689568864,0.2406466638586896,0.17157430242347815,0.03782325367829942,0.12660720260950242,-0.22044824396222462,0.34375,0.875,32,32,True
level,ccdelinq_level,T_roll_p75,P1_long_cash,1,procyclical,0.5576378216748672,0.5576378216748672,0.4265892548026976,0.3713170832114431,0.07221260980197952,0.14437502021554457,-0.19447693916322917,0.375,0.875,32,32,True
level,ccdelinq_level,T_roll_p75,P1_long_cash,2,procyclical,0.6672800150516606,0.6672800150516606,0.4086786850328838,0.4138086571765402,0.08047624104693951,0.1292403344268936,-0.19447693916322906,0.375,0.875,32,32,True
level,ccdelinq_level,T_roll_p75,P1_long_cash,3,procyclical,0.7976085724993484,0.7976085724993484,0.6716974972358422,0.6503989312256483,0.08801270979693432,0.11454941688804415,-0.1353211168891041,0.375,0.875,32,32,True
level,ccdelinq_level,T_roll_p75,P1_long_cash,4,procyclical,0.4013394547921929,0.4013394547921929,0.2872386150780161,0.22602983743089125,0.043957590943122016,0.1283224437272423,-0.19447693916322917,0.3125,0.875,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,0,countercyclical,0.7058812065759784,0.7058812065759784,0.5077171770630229,0.5012334409688881,0.08075001839037044,0.12087281084801951,-0.16110261564807016,0.34375,1.625,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,1,countercyclical,0.9049496528338022,0.9049496528338022,1.6941766339882285,1.4477506442849297,0.07139072969314286,0.08015223696260397,-0.04931148190122481,0.34375,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,2,countercyclical,0.9038305073082021,0.9038305073082021,0.0,0.6373598556116485,0.08624824752164639,0.09754625530600329,-0.1353211168891041,0.40625,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,3,countercyclical,0.2704227944743211,0.2704227944743211,0.17230556587902482,0.1356718020085703,0.026385036785386395,0.12622808089657586,-0.19447693916322917,0.25,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,4,countercyclical,0.12728533423054553,0.12728533423054553,0.051241256042775386,0.04011886589995563,0.008016281978013629,0.14887234097422722,-0.19981327483194122,0.25,1.625,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,0,procyclical,0.4815824020628967,0.4815824020628967,0.40683157259641367,0.2520261192634256,0.05735182542344264,0.13574433310510448,-0.2275630224004549,0.40625,1.625,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,1,procyclical,0.4786944465904067,0.4786944465904067,0.4657735966986187,0.33325351029696926,0.06658847524167744,0.16327782599184532,-0.1998132748319411,0.40625,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,2,procyclical,0.40799576839448093,0.40799576839448093,0.36605907940351934,0.2173256066702235,0.05199986041745541,0.15325807518453102,-0.2392716680476663,0.34375,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,3,procyclical,0.9135777514023676,0.9135777514023676,0.8097782859510791,0.5598710949671534,0.1133570383591036,0.12758517489147278,-0.20246988883352524,0.5,1.75,32,32,True
diff_1q,ccdelinq_diff_1q,T0_zero,P1_long_cash,4,procyclical,1.3673428457720906,1.3673428457720906,7.765923318258399,2.710228501756802,0.13364538371256418,0.09635086203550682,-0.04931148190122481,0.5,1.625,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,0,countercyclical,0.8050810099256845,0.8050810099256845,0.6075155382478429,0.5997573401780614,0.09662247625681508,0.12508622388076923,-0.16110261564807016,0.375,1.875,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,1,countercyclical,0.9196170886236285,0.9196170886236285,4.304936635166418,0.9264836557169397,0.07408454666458342,0.08179658144121775,-0.07996314474350297,0.375,2.0,32,32,True
diff_1q,ccdelinq_diff_1q,T_roll_p50,P1_long_cash,2,countercyclical,0.9660139784288387,0.9660139784288387,0.0,0.7260551507669355,0.09825059392486857,0.10346024111949367,-0.1353211168891041,0.40625,2.125,32,32,True
