signal,signal_column,threshold,strategy,lead_months,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,0,countercyclical,0.7986063696530795,0.7986063696530795,0.6928690351815535,0.4260322215809472,0.0828534202800193,0.107027681554341,-0.19447688715318667,0.27884615384615385,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,1,countercyclical,0.9682032543334274,0.9682032543334274,0.7687057425214044,0.5193937237426086,0.1010100746003646,0.10541030339315932,-0.19447688715318645,0.3076923076923077,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,2,countercyclical,0.7848781744205,0.7848781744205,0.6851522077530455,0.41372589745985505,0.08046012467265107,0.1059205891490903,-0.19447688715318656,0.28846153846153844,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,3,countercyclical,0.8781302393206907,0.8781302393206907,0.7581922650019547,0.47202258605287734,0.09179748320156067,0.10674069141775394,-0.19447688715318645,0.3076923076923077,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,6,countercyclical,0.6724799676991201,0.6724799676991201,0.6358112087090706,0.34698589862009577,0.0698176866622251,0.10936968344071357,-0.2012118848053429,0.2980769230769231,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,9,countercyclical,1.2902907917183104,1.2902907917183104,1.063157794950977,1.0995689421246369,0.13730475577625678,0.1043779513652616,-0.12487143872120499,0.3942307692307692,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,12,countercyclical,1.4669339232473386,1.4669339232473386,2.5058371779804696,2.0688013236633043,0.12711431281546415,0.08431753737207974,-0.061443460694610375,0.38461538461538464,0.9230769230769231,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,0,procyclical,0.5476780629386997,0.5476780629386997,0.6134370325613561,0.25248654193529046,0.06041286779756416,0.12060972585560076,-0.23927163536917273,0.4230769230769231,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,1,procyclical,0.40677841779327434,0.40677841779327434,0.4519551378574277,0.17421348352401286,0.042925698223357456,0.12161336073210996,-0.24639710632639267,0.3942307692307692,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,2,procyclical,0.5623969758176938,0.5623969758176938,0.6536510438579521,0.26230337422146055,0.06276175731282096,0.1216107723593979,-0.23927163536917273,0.41346153846153844,1.0384615384615385,104,104,True
yoy,mfg_new_orders_yoy,T0_zero,P1_long_cash,3,procyclical,0.47882257059354083,0.47882257059354083,0.5343394678667402,0.2161806986904778,0.051725909310921026,0.12070454463976046,-0.23927163536917284,0.3942307692307692,1.0384615384615385,104,104,True
