date,signal,threshold,position,strategy_return,benchmark_return,strategy_equity,benchmark_equity
1993-01-31,,,0.0,0.0,0.0,1.0,1.0
1993-02-28,,,0.0,0.0,0.010668954016159526,1.0,1.0106689540161595
1993-03-31,,,0.0,0.0,0.022399641109857704,1.0,1.0333075758669967
1993-04-30,,,0.0,-0.0,-0.025588720462930925,1.0,1.0068665571559074
1993-05-31,,,0.0,0.0,0.026969860708119242,1.0,1.0340216079540658
1993-06-30,,,0.0,0.0,0.003607524249563898,1.0,1.0377518659793332
1993-07-31,,,0.0,-0.0,-0.004854736352037481,1.0,1.0327138542711687
1993-08-31,,,0.0,0.0,0.038328055884760515,1.0,1.0722957685906405
1993-09-30,,,0.0,-0.0,-0.007276262435848002,1.0,1.0644934631695255
1993-10-31,,,0.0,0.0,0.01972850502547474,1.0,1.0854943278072506
1993-11-30,,,0.0,-0.0,-0.010674093153509534,1.0,1.0739076602346298
1993-12-31,,,0.0,0.0,0.01227681259538893,1.0,1.087091823324083
1994-01-31,,,0.0,0.0,0.03487633891322828,1.0,1.125005606184133
1994-02-28,,,0.0,-0.0,-0.029164685671006607,1.0,1.0921951713016524
1994-03-31,,,0.0,-0.0,-0.04190073948530859,1.0,1.04643138596183
1994-04-30,,,0.0,0.0,0.011212016852305329,1.0,1.058163992296015
1994-05-31,,,0.0,0.0,0.015939164043814902,1.0,1.0750302417544795
1994-06-30,,,0.0,-0.0,-0.022914104739492624,1.0,1.0503968861967952
1994-07-31,,,0.0,0.0,0.03232633410748864,1.0,1.0843523668854584
1994-08-31,,,0.0,0.0,0.038120474770175106,1.0,1.1256883939292952
1994-09-30,,,0.0,-0.0,-0.02525465386875303,1.0,1.0972595231765383
1994-10-31,,,0.0,0.0,0.028426588711314427,1.0,1.1284508683514507
1994-11-30,,,0.0,-0.0,-0.039815852880815794,1.0,1.0835206345939405
1994-12-31,,,0.0,0.0,0.007281988754565205,1.0,1.0914108196703929
1995-01-31,7.451202721308814,,0.0,0.0,0.03360829967913315,1.0,1.1280912815709239
1995-02-28,12.915967750662837,,0.0,0.0,0.04080942633870843,1.0,1.1741280396295317
1995-03-31,11.790215476351818,,0.0,0.0,0.027847500745435738,1.0,1.206824571088352
1995-04-30,13.949481830952326,,0.0,0.0,0.029623140815460358,1.0,1.2425745052972599
1995-05-31,13.150598114552793,,0.0,0.0,0.03967277073135089,1.0,1.29187087876254
1995-06-30,16.086084260441357,,0.0,0.0,0.020229540346817787,1.0,1.3180048328273457
1995-07-31,13.108056019529734,,0.0,0.0,0.0321652121715954,1.0,1.3603987379184255
1995-08-31,12.966496222239176,,0.0,0.0,0.0044516533192267005,1.0,1.3664547614755518
1995-09-30,13.229195817538852,,0.0,0.0,0.04237621327694696,1.0,1.4243599398811395
1995-10-31,13.339087546239202,,0.0,-0.0,-0.0029378297644770957,1.0,1.420175412854428
1995-11-30,13.997171286072296,,0.0,0.0,0.044479117722872274,1.0,1.4833435622299087
1995-12-31,6.674981522542489,,0.0,0.0,0.015733388478705423,1.0,1.5066815827418587
1996-01-31,18.883947639506538,,0.0,0.0,0.03557861274395324,1.0,1.5602872233026779
1996-02-29,10.695802185163883,,0.0,0.0,0.003189763232574583,1.0,1.5652641701198247
1996-03-31,11.759001091041332,,0.0,0.0,0.017218870616006576,1.0,1.592216251344989
1996-04-30,8.801637513956084,,0.0,0.0,0.0108689550305332,1.0,1.6095219781797416
1996-05-31,12.957128521085682,,0.0,0.0,0.02270007109283534,1.0,1.6460582415099028
1996-06-30,7.664684098305474,,0.0,0.0,0.008821744066202175,1.0,1.660579346034566
1996-07-31,4.421119592875322,,0.0,-0.0,-0.0449357620950156,1.0,1.58595994760126
1996-08-31,6.972030806647744,,0.0,0.0,0.019258396090924723,1.0,1.6165029924565073
1996-09-30,11.063428224773642,,0.0,0.0,0.05587303532175936,1.0,1.7068219212517595
1996-10-31,9.408385735111736,,0.0,0.0,0.032331337609513566,1.0,1.7620057570270686
1996-11-30,8.393191415262713,,0.0,0.0,0.07300393350878842,1.0,1.8906391081551752
1996-12-31,10.901571904906238,,0.0,-0.0,-0.023797333161074463,1.0,1.8456469394110497
1997-01-31,1.2976308726250663,,0.0,0.0,0.06178543347801124,1.0,1.9596810356099261
1997-02-28,6.4567099567099495,,0.0,0.0,0.009565424684238266,1.0,1.9784262169611828
1997-03-31,7.994359474997292,,0.0,-0.0,-0.044122630581777345,1.0,1.8911328478569012
1997-04-30,2.834787070292455,,0.0,0.0,0.06260458733739083,1.0,2.0095264393971672
1997-05-31,4.347017623602811,,0.0,0.0,0.06320665676468429,1.0,2.136541887311702
1997-06-30,7.475505524286019,,0.0,0.0,0.04110233025480947,1.0,2.2243587375672216
1997-07-31,11.063487228580126,,0.0,0.0,0.0792639347709927,1.0,2.4006701634490373
1997-08-31,6.90076207317587,,0.0,-0.0,-0.05180361651805476,1.0,2.2763067669153876
1997-09-30,0.7950476421678676,,0.0,0.0,0.048090940327186305,1.0,2.3857764998094857
1997-10-31,4.520414454189292,,0.0,-0.0,-0.02450334656469355,1.0,2.327316991408752
1997-11-30,5.75525121490823,,0.0,0.0,0.038696153917527454,1.0,2.417375207923182
1997-12-31,-0.890259854356612,9.10501162453391,1.0,0.019072315196454026,0.019072315196454026,1.019072315196454,2.4634801498367866
1998-01-31,8.40166072061923,8.801637513956084,1.0,0.012878231422088326,0.012878231422088326,1.0321961643073974,2.4952054173101055
1998-02-28,10.373503039668176,9.10501162453391,0.0,0.0,0.0692941675774259,1.0321961643073974,2.668108599637293
1998-03-31,8.869023704298918,8.869023704298918,1.0,0.04878361151463051,0.04878361151463051,1.0825504209938612,2.7982685730408434
