date,granger_f_24m,p_value_24m
2013-11-04,3.994478,0.046191
2013-11-05,3.923559,0.048162
2013-11-06,3.987929,0.046369
2013-11-07,3.499016,0.061989
2013-11-08,3.467386,0.063177
2013-11-11,3.422007,0.064923
2013-11-12,3.740388,0.053676
2013-11-13,3.826703,0.050998
2013-11-14,4.468383,0.035022
2013-11-15,5.105105,0.024285
2013-11-18,5.48841,0.019534
2013-11-19,5.318634,0.021507
2013-11-20,5.208693,0.022893
2013-11-21,5.86322,0.015815
2013-11-22,4.96989,0.026236
2013-11-25,4.863482,0.027885
2013-11-26,4.493144,0.034523
2013-11-27,4.152283,0.042104
2013-11-28,4.165267,0.041786
2013-11-29,4.141891,0.042361
2013-12-02,4.655577,0.031428
2013-12-03,4.28832,0.038888
2013-12-04,4.464845,0.035094
2013-12-05,4.36337,0.037225
2013-12-06,4.162487,0.041854
2013-12-09,4.13462,0.042542
2013-12-10,4.052944,0.04463
2013-12-11,4.06752,0.044249
2013-12-12,3.864997,0.049856
2013-12-13,3.601259,0.058312
2013-12-16,3.762167,0.052987
2013-12-17,3.545847,0.060275
2013-12-18,4.354227,0.037423
2013-12-19,4.351815,0.037476
2013-12-20,4.267163,0.03937
2013-12-23,4.03335,0.045147
2013-12-24,3.87442,0.049579
2013-12-25,3.743765,0.053569
2013-12-26,3.958194,0.047188
2013-12-27,4.009415,0.045786
2013-12-30,3.774884,0.052588
2013-12-31,3.953533,0.047318
2014-01-01,3.964955,0.047
2014-01-02,3.931594,0.047934
2014-01-03,3.929774,0.047985
2014-01-06,3.734654,0.053859
2014-01-07,3.691596,0.055255
2014-01-08,3.317744,0.069133
2014-01-09,3.33376,0.068468
2014-01-10,3.287094,0.070426
2014-01-13,2.939102,0.087078
2014-01-14,3.000854,0.083837
2014-01-15,3.350449,0.067782
2014-01-16,3.209967,0.073796
2014-01-17,3.111496,0.078352
2014-01-20,3.229767,0.072914
2014-01-21,3.124128,0.077751
2014-01-22,3.03999,0.081851
2014-01-23,2.947387,0.086636
2014-01-24,2.76785,0.096802
2014-01-27,2.517304,0.113235
2014-01-28,2.59794,0.107634
2014-01-29,2.251443,0.134121
2014-01-30,2.51175,0.113633
2014-01-31,2.223796,0.136529
2014-02-03,1.513901,0.219123
2014-02-04,1.635263,0.20157
2014-02-05,1.657491,0.198538
2014-02-06,2.102077,0.147726
2014-02-07,2.709406,0.100387
2014-02-10,2.65602,0.103788
2014-02-11,2.448172,0.118295
2014-02-12,2.33136,0.127423
2014-02-13,2.349365,0.125967
2014-02-14,1.702656,0.192541
2014-02-17,1.732383,0.18871
2014-02-18,1.539765,0.215235
2014-02-19,1.453828,0.228485
2014-02-20,1.346628,0.246422
2014-02-21,1.423055,0.233467
2014-02-24,1.474476,0.225214
2014-02-25,1.651403,0.199363
2014-02-26,1.588202,0.208171
2014-02-27,1.31545,0.251959
2014-02-28,1.39361,0.238358
2014-03-03,1.363054,0.243565
2014-03-04,1.471532,0.225677
2014-03-05,1.408858,0.23581
2014-03-06,1.338611,0.247832
2014-03-07,1.388123,0.239283
2014-03-10,1.510008,0.219716
2014-03-11,1.459426,0.227593
2014-03-12,1.458607,0.227723
2014-03-13,1.485888,0.22343
2014-03-14,1.505476,0.220408
2014-03-17,1.675228,0.196157
2014-03-18,1.681755,0.19529
2014-03-19,1.719655,0.190339
2014-03-20,1.724026,0.189778
2014-03-21,1.720111,0.190281
2014-03-24,1.733728,0.188539
2014-03-25,1.73468,0.188418
2014-03-26,1.667552,0.197183
2014-03-27,1.734004,0.188504
2014-03-28,1.708801,0.191742
2014-03-31,1.717588,0.190605
2014-04-01,1.715843,0.19083
2014-04-02,1.731341,0.188843
2014-04-03,1.721301,0.190128
2014-04-04,1.700222,0.192859
2014-04-07,1.684233,0.194961
2014-04-08,1.770613,0.183913
2014-04-09,2.048806,0.15295
2014-04-10,1.879302,0.171028
2014-04-11,1.765683,0.184523
2014-04-14,2.065859,0.151256
2014-04-15,2.197667,0.13885
2014-04-16,2.456606,0.117664
2014-04-17,2.723294,0.099522
2014-04-18,2.956536,0.08615
2014-04-21,3.104503,0.078687
2014-04-22,3.365195,0.067182
2014-04-23,3.587783,0.058783
2014-04-24,3.392235,0.066096
2014-04-25,3.262364,0.071488
2014-04-28,3.271465,0.071095
2014-04-29,3.278183,0.070807
2014-04-30,3.287359,0.070415
2014-05-01,3.293411,0.070157
2014-05-02,3.255427,0.071789
2014-05-05,3.519733,0.061225
2014-05-06,3.485327,0.0625
2014-05-07,4.402198,0.036394
2014-05-08,4.487171,0.034643
2014-05-09,4.242506,0.039941
2014-05-12,3.744169,0.053556
2014-05-13,3.781999,0.052367
2014-05-14,3.523137,0.0611
2014-05-15,3.476363,0.062837
2014-05-16,3.293193,0.070167
2014-05-19,3.535433,0.060652
2014-05-20,3.152176,0.076434
2014-05-21,3.235724,0.072651
2014-05-22,3.324292,0.06886
2014-05-23,3.27785,0.070821
2014-05-26,3.298677,0.069934
2014-05-27,4.140247,0.042402
2014-05-28,4.057899,0.0445
2014-05-29,4.507771,0.034232
2014-05-30,4.512169,0.034145
2014-06-02,4.503226,0.034322
2014-06-03,4.491466,0.034557
2014-06-04,4.385894,0.03674
2014-06-05,4.535604,0.033685
2014-06-06,4.651662,0.031499
2014-06-09,4.699684,0.030639
2014-06-10,4.704336,0.030557
2014-06-11,4.6004,0.032446
2014-06-12,4.431964,0.03577
2014-06-13,4.593413,0.032577
2014-06-16,4.630767,0.031882
2014-06-17,4.727643,0.03015
2014-06-18,4.723395,0.030224
2014-06-19,4.790391,0.029081
2014-06-20,4.859873,0.027943
2014-06-23,4.814524,0.02868
2014-06-24,4.579518,0.03284
2014-06-25,4.791774,0.029058
2014-06-26,5.009318,0.025651
2014-06-27,5.162819,0.023499
2014-06-30,5.183574,0.023223
2014-07-01,5.114015,0.024162
2014-07-02,5.112123,0.024188
2014-07-03,5.242014,0.022464
2014-07-04,5.411814,0.0204
2014-07-07,5.316714,0.02153
2014-07-08,5.479236,0.019636
2014-07-09,5.548688,0.01888
2014-07-10,5.501204,0.019393
2014-07-11,5.469155,0.019748
2014-07-14,5.447829,0.019988
2014-07-15,5.414582,0.020368
2014-07-16,5.37513,0.020828
2014-07-17,5.085159,0.024563
2014-07-18,5.464755,0.019797
2014-07-21,5.414283,0.020371
2014-07-22,5.061807,0.024893
2014-07-23,4.988222,0.025962
2014-07-24,5.023085,0.02545
2014-07-25,5.154305,0.023614
2014-07-28,5.140886,0.023795
2014-07-29,5.572753,0.018625
2014-07-30,5.33846,0.021266
2014-07-31,4.776557,0.029313
2014-08-01,4.366313,0.037161
2014-08-04,4.779728,0.02926
2014-08-05,4.504844,0.03429
2014-08-06,4.449991,0.035398
2014-08-07,4.20023,0.04094
2014-08-08,4.567815,0.033063
2014-08-11,4.637225,0.031763
2014-08-12,4.472328,0.034942
2014-08-13,4.469468,0.035
2014-08-14,4.788273,0.029116
2014-08-15,4.746515,0.029824
2014-08-18,4.701615,0.030605
2014-08-19,4.516943,0.03405
2014-08-20,4.541718,0.033566
2014-08-21,4.671606,0.031139
2014-08-22,4.640434,0.031704
2014-08-25,4.81293,0.028706
2014-08-26,4.830974,0.02841
2014-08-27,4.818185,0.02862
2014-08-28,4.831585,0.028401
2014-08-29,5.079538,0.024642
2014-09-01,5.123752,0.024028
2014-09-02,4.900996,0.027292
2014-09-03,4.884978,0.027544
2014-09-04,4.813549,0.028696
2014-09-05,4.890477,0.027457
2014-09-08,4.779962,0.029256
2014-09-09,4.666798,0.031226
2014-09-10,4.691118,0.030791
2014-09-11,4.767058,0.029474
2014-09-12,4.674533,0.031087
2014-09-15,4.83996,0.028264
2014-09-16,4.864943,0.027862
2014-09-17,4.940574,0.02668
2014-09-18,4.872529,0.027741
2014-09-19,4.697944,0.03067
2014-09-22,4.336284,0.037816
2014-09-23,4.388823,0.036678
2014-09-24,4.96499,0.026309
2014-09-25,4.732232,0.03007
2014-09-26,5.620537,0.018129
2014-09-29,5.83227,0.016093
2014-09-30,5.594501,0.018398
2014-10-01,5.031114,0.025333
2014-10-02,5.039382,0.025214
2014-10-03,5.347401,0.021158
2014-10-06,5.363978,0.02096
2014-10-07,4.353489,0.037439
2014-10-08,5.594747,0.018395
2014-10-09,4.853731,0.028042
2014-10-10,3.36637,0.067134
2014-10-13,2.956931,0.086129
2014-10-14,3.403964,0.065631
2014-10-15,2.82718,0.093305
2014-10-16,2.655903,0.103796
2014-10-17,3.421415,0.064946
2014-10-20,3.937699,0.047762
2014-10-21,4.257454,0.039594
2014-10-22,4.217145,0.040537
2014-10-23,4.347831,0.037563
2014-10-24,4.362189,0.03725
2014-10-27,4.35446,0.037418
2014-10-28,4.362831,0.037236
2014-10-29,4.317586,0.03823
2014-10-30,4.358605,0.037328
2014-10-31,4.61842,0.03211
2014-11-03,4.54985,0.033408
2014-11-04,4.447734,0.035444
2014-11-05,4.507944,0.034228
2014-11-06,4.739146,0.029951
2014-11-07,4.833708,0.028366
2014-11-10,4.905125,0.027227
2014-11-11,4.866025,0.027845
2014-11-12,4.77348,0.029365
2014-11-13,4.819102,0.028605
2014-11-14,4.67371,0.031101
2014-11-17,4.700063,0.030633
2014-11-18,4.90166,0.027281
2014-11-19,4.996809,0.025835
2014-11-20,4.673365,0.031108
2014-11-21,4.479551,0.034796
2014-11-24,4.829864,0.028429
2014-11-25,4.571415,0.032994
2014-11-26,5.230098,0.022616
2014-11-27,5.339655,0.021252
2014-11-28,5.249915,0.022363
2014-12-01,5.241016,0.022476
2014-12-02,5.471446,0.019722
2014-12-03,6.29132,0.012449
2014-12-04,5.026842,0.025395
2014-12-05,5.149451,0.023679
2014-12-08,4.009381,0.045787
2014-12-09,3.997649,0.046104
2014-12-10,3.926747,0.048071
2014-12-11,4.106258,0.043255
2014-12-12,3.617028,0.057765
2014-12-15,3.3062,0.069617
2014-12-16,2.963084,0.085804
2014-12-17,3.646356,0.056764
2014-12-18,4.138407,0.042448
2014-12-19,4.145813,0.042264
2014-12-22,4.149365,0.042176
2014-12-23,4.008691,0.045806
2014-12-24,3.972151,0.046802
2014-12-25,3.976248,0.046689
2014-12-26,3.899024,0.048864
2014-12-29,3.898384,0.048882
2014-12-30,3.83906,0.050627
2014-12-31,3.751624,0.053319
2015-01-01,3.720764,0.054305
2015-01-02,3.665739,0.056112
2015-01-05,3.575005,0.059233
2015-01-06,3.482162,0.062619
2015-01-07,3.656189,0.056432
2015-01-08,4.045067,0.044837
2015-01-09,3.781243,0.052391
2015-01-12,3.771509,0.052694
2015-01-13,3.72153,0.054281
2015-01-14,3.585483,0.058864
2015-01-15,3.218666,0.073407
2015-01-16,3.578439,0.059112
2015-01-19,3.529667,0.060861
2015-01-20,3.563355,0.059647
2015-01-21,3.632898,0.057221
2015-01-22,3.764855,0.052902
2015-01-23,3.669536,0.055986
2015-01-26,3.842057,0.050537
2015-01-27,3.87216,0.049646
2015-01-28,3.579878,0.059061
2015-01-29,4.365604,0.037176
2015-01-30,3.631393,0.057273
2015-02-02,3.395705,0.065958
2015-02-03,3.599218,0.058383
2015-02-04,3.527976,0.060923
2015-02-05,3.435464,0.064399
2015-02-06,3.37609,0.066742
2015-02-09,3.340494,0.06819
2015-02-10,3.325318,0.068818
2015-02-11,3.292947,0.070177
2015-02-12,3.343781,0.068055
2015-02-13,3.544107,0.060338
2015-02-16,3.491366,0.062274
2015-02-17,3.333245,0.068489
2015-02-18,3.423972,0.064846
2015-02-19,3.697819,0.055051
2015-02-20,3.824767,0.051057
2015-02-23,3.773991,0.052616
2015-02-24,4.048089,0.044757
2015-02-25,4.044414,0.044854
2015-02-26,4.05624,0.044543
2015-02-27,3.977234,0.046662
2015-03-02,4.211104,0.04068
2015-03-03,4.004295,0.045924
2015-03-04,3.91732,0.048339
2015-03-05,4.008981,0.045798
2015-03-06,3.713248,0.054549
2015-03-09,3.932475,0.047909
2015-03-10,3.711537,0.054604
2015-03-11,3.69614,0.055106
2015-03-12,3.722016,0.054265
2015-03-13,3.71601,0.054459
2015-03-16,3.610905,0.057977
2015-03-17,3.55508,0.059943
2015-03-18,3.578511,0.059109
2015-03-19,3.993696,0.046212
2015-03-20,3.45514,0.063643
2015-03-23,3.630994,0.057286
2015-03-24,3.687273,0.055398
2015-03-25,3.046084,0.081546
2015-03-26,3.004657,0.083642
2015-03-27,2.938246,0.087124
2015-03-30,3.000631,0.083849
2015-03-31,2.869302,0.090907
2015-04-01,2.87373,0.090659
2015-04-02,2.858473,0.091517
2015-04-03,2.84459,0.092306
2015-04-06,2.985755,0.084618
2015-04-07,2.887949,0.089866
2015-04-08,2.815506,0.093982
2015-04-09,2.855172,0.091704
2015-04-10,2.938371,0.087118
2015-04-13,2.818345,0.093817
2015-04-14,2.858049,0.091541
2015-04-15,2.865821,0.091102
2015-04-16,2.843807,0.09235
2015-04-17,2.384732,0.123159
2015-04-20,2.296383,0.130308
2015-04-21,2.374372,0.123974
2015-04-22,2.233385,0.135689
2015-04-23,2.28737,0.131063
2015-04-24,2.298524,0.130129
2015-04-27,2.346837,0.12617
2015-04-28,2.411066,0.121113
2015-04-29,2.331063,0.127448
2015-04-30,2.235841,0.135474
2015-05-01,2.254686,0.133842
2015-05-04,2.334233,0.12719
2015-05-05,2.16342,0.141959
2015-05-06,2.244279,0.13474
2015-05-07,2.185217,0.139971
2015-05-08,2.425427,0.120013
2015-05-11,2.656678,0.103746
2015-05-12,2.422275,0.120254
2015-05-13,2.195929,0.139006
2015-05-14,2.277903,0.131861
2015-05-15,2.424835,0.120059
2015-05-18,2.687107,0.101792
2015-05-19,2.282205,0.131497
2015-05-20,2.383206,0.123278
2015-05-21,2.293748,0.130528
2015-05-22,2.156334,0.142612
2015-05-25,2.44499,0.118533
2015-05-26,2.749774,0.097895
2015-05-27,2.733468,0.098893
2015-05-28,3.205478,0.073997
2015-05-29,2.860335,0.091412
2015-06-01,2.697466,0.101137
2015-06-02,2.622912,0.105962
2015-06-03,2.691119,0.101538
2015-06-04,2.571053,0.109467
2015-06-05,2.570061,0.109535
2015-06-08,2.522352,0.112875
2015-06-09,2.517323,0.113234
2015-06-10,2.533214,0.112105
2015-06-11,2.515315,0.113377
2015-06-12,2.44998,0.118159
2015-06-15,2.413826,0.120901
2015-06-16,2.507753,0.11392
2015-06-17,2.523787,0.112773
2015-06-18,2.585389,0.108485
2015-06-19,2.596881,0.107705
2015-06-22,2.616169,0.10641
2015-06-23,2.590798,0.108117
2015-06-24,2.469489,0.116708
2015-06-25,2.413061,0.12096
2015-06-26,2.455786,0.117725
2015-06-29,2.166884,0.141641
2015-06-30,2.230233,0.135964
2015-07-01,2.504504,0.114154
2015-07-02,2.472849,0.11646
2015-07-03,2.444953,0.118536
2015-07-06,2.333405,0.127257
2015-07-07,2.474859,0.116312
2015-07-08,1.95481,0.162689
2015-07-09,2.050585,0.152773
2015-07-10,2.699641,0.101
2015-07-13,3.032763,0.082214
2015-07-14,2.97592,0.08513
2015-07-15,3.019022,0.082909
2015-07-16,3.094158,0.079185
2015-07-17,3.028837,0.082412
2015-07-20,3.223011,0.073214
2015-07-21,3.435014,0.064417
2015-07-22,3.450138,0.063834
2015-07-23,3.343428,0.068069
2015-07-24,3.214513,0.073592
2015-07-27,3.233895,0.072732
2015-07-28,3.328093,0.068702
2015-07-29,3.319886,0.069044
2015-07-30,3.346572,0.06794
2015-07-31,3.619928,0.057666
2015-08-03,3.456916,0.063575
2015-08-04,3.434713,0.064429
2015-08-05,3.538931,0.060525
2015-08-06,3.458041,0.063532
2015-08-07,3.329205,0.068656
2015-08-10,3.168469,0.07568
2015-08-11,3.011796,0.083277
2015-08-12,3.013054,0.083213
2015-08-13,2.909295,0.088691
2015-08-14,2.817134,0.093888
2015-08-17,2.918797,0.088174
2015-08-18,2.928342,0.087657
2015-08-19,2.84012,0.092561
2015-08-20,2.304595,0.129624
2015-08-21,0.969351,0.325318
2015-08-24,0.965677,0.381438
2015-08-25,0.871124,0.419119
2015-08-26,2.430908,0.089002
2015-08-27,2.867905,0.057759
2015-08-28,2.653803,0.07138
2015-08-31,2.452597,0.087111
2015-09-01,2.203573,0.111486
2015-09-02,2.62454,0.073477
2015-09-03,2.587822,0.076196
2015-09-04,2.420092,0.089961
2015-09-07,2.439317,0.088264
2015-09-08,2.385595,0.093087
2015-09-09,2.573688,0.07727
2015-09-10,2.637485,0.072542
2015-09-11,2.650671,0.071602
2015-09-14,2.317959,0.099538
2015-09-15,2.112389,0.122033
2015-09-16,2.13918,0.118834
2015-09-17,2.154529,0.11704
2015-09-18,2.422207,0.089772
2015-09-21,3.113756,0.045302
2015-09-22,3.150773,0.043676
2015-09-23,3.150736,0.043677
2015-09-24,3.13277,0.044459
2015-09-25,3.191057,0.041972
2015-09-28,2.801005,0.061708
2015-09-29,2.796542,0.061981
2015-09-30,2.858725,0.058285
2015-10-01,2.808844,0.061232
2015-10-02,3.016616,0.049864
2015-10-05,3.013569,0.050014
2015-10-06,3.018641,0.049764
2015-10-07,2.984548,0.051469
2015-10-08,2.939674,0.053803
2015-10-09,2.890181,0.056501
2015-10-12,2.755821,0.064528
2015-10-13,2.362093,0.09528
2015-10-14,2.294073,0.101922
2015-10-15,2.333091,0.098057
2015-10-16,2.208815,0.110908
2015-10-19,2.235635,0.107998
2015-10-20,2.222297,0.109436
2015-10-21,2.204769,0.111353
2015-10-22,2.374146,0.094149
2015-10-23,2.306259,0.100699
2015-10-26,2.224821,0.109162
2015-10-27,2.26408,0.104996
2015-10-28,2.294247,0.101904
2015-10-29,2.297085,0.101618
2015-10-30,2.274803,0.103887
2015-11-02,2.337817,0.097599
2015-11-03,2.335472,0.097826
2015-11-04,2.281774,0.103172
2015-11-05,2.247857,0.106698
2015-11-06,2.247662,0.106719
2015-11-09,2.25834,0.105595
2015-11-10,2.320579,0.09928
2015-11-11,2.349482,0.096478
2015-11-12,2.189868,0.11301
2015-11-13,2.301585,0.101166
2015-11-16,2.308516,0.100474
2015-11-17,2.319282,0.099408
2015-11-18,2.284146,0.102929
2015-11-19,2.279259,0.103429
2015-11-20,2.17099,0.115145
2015-11-23,2.301897,0.101135
2015-11-24,2.308225,0.100503
2015-11-25,2.298661,0.10146
2015-11-26,2.326644,0.098685
2015-11-27,2.331333,0.098228
2015-11-30,2.277104,0.10365
2015-12-01,2.302963,0.101028
2015-12-02,2.407418,0.091097
2015-12-03,2.282126,0.103136
2015-12-04,2.485252,0.084339
2015-12-07,2.736087,0.0658
2015-12-08,2.661568,0.070834
2015-12-09,2.634152,0.072782
2015-12-10,2.601597,0.075165
2015-12-11,2.564677,0.077962
2015-12-14,2.514157,0.08196
2015-12-15,2.540158,0.079877
2015-12-16,2.396462,0.092091
2015-12-17,2.099271,0.123631
2015-12-18,2.108328,0.122526
2015-12-21,2.076485,0.126456
2015-12-22,1.922158,0.147377
2015-12-23,1.780727,0.169589
2015-12-24,1.781729,0.169421
2015-12-25,1.785131,0.168849
2015-12-28,1.815339,0.16386
2015-12-29,1.64956,0.193184
2015-12-30,1.654142,0.192307
2015-12-31,1.692386,0.167717
2016-01-01,1.736449,0.177212
2016-01-04,1.74651,0.17545
2016-01-05,1.807811,0.16509
2016-01-06,1.885121,0.152895
2016-01-07,1.838331,0.139239
2016-01-08,1.983937,0.138614
2016-01-11,1.960653,0.141854
2016-01-12,1.870519,0.155127
2016-01-13,1.902815,0.150233
2016-01-14,2.006196,0.135587
2016-01-15,2.098451,0.123732
2016-01-18,2.149807,0.117589
2016-01-19,2.161549,0.116228
2016-01-20,2.083757,0.125548
2016-01-21,2.104002,0.123052
2016-01-22,2.088767,0.124926
2016-01-25,1.964778,0.141274
2016-01-26,1.935019,0.145508
2016-01-27,1.989689,0.137826
2016-01-28,2.047715,0.130117
2016-01-29,2.042758,0.130758
2016-02-01,1.997798,0.136721
2016-02-02,1.941489,0.144577
2016-02-03,1.868461,0.155444
2016-02-04,2.216984,0.110013
2016-02-05,2.280861,0.103265
2016-02-08,2.462476,0.086263
2016-02-09,2.452687,0.087103
2016-02-10,2.446782,0.087614
2016-02-11,2.402023,0.091585
2016-02-12,2.331728,0.098189
2016-02-15,2.303924,0.100932
2016-02-16,2.248924,0.106585
2016-02-17,2.317005,0.099632
2016-02-18,2.206357,0.111178
2016-02-19,2.149084,0.117673
2016-02-22,2.081324,0.125851
2016-02-23,2.119451,0.121182
2016-02-24,2.049514,0.129885
2016-02-25,2.072161,0.127
2016-02-26,2.012552,0.134735
2016-02-29,1.966914,0.140975
2016-03-01,1.810774,0.164605
2016-03-02,1.810863,0.16459
2016-03-03,1.781094,0.169527
2016-03-04,1.792136,0.167679
2016-03-07,1.790759,0.167908
2016-03-08,1.664552,0.190329
2016-03-09,1.70192,0.183394
2016-03-10,1.763033,0.172595
2016-03-11,1.866129,0.134365
2016-03-14,1.870407,0.155144
2016-03-15,1.933845,0.123162
2016-03-16,1.948577,0.120846
2016-03-17,1.800643,0.146118
2016-03-18,1.756113,0.154662
2016-03-21,1.769279,0.152088
2016-03-22,1.794243,0.147318
2016-03-23,1.753084,0.15526
2016-03-24,1.752095,0.155456
2016-03-25,1.752818,0.155313
2016-03-28,1.762508,0.153407
2016-03-29,1.846872,0.137724
2016-03-30,1.883067,0.131474
2016-03-31,1.886664,0.130868
2016-04-01,1.932892,0.123313
2016-04-04,1.925172,0.124545
2016-04-05,1.905425,0.12775
2016-04-06,2.043029,0.10696
2016-04-07,1.988121,0.114834
2016-04-08,2.013984,0.111058
2016-04-11,2.002995,0.112648
2016-04-12,2.074821,0.102642
2016-04-13,2.046438,0.106489
2016-04-14,2.012514,0.11127
2016-04-15,2.008007,0.11192
2016-04-18,1.987457,0.114933
2016-04-19,1.989359,0.114651
2016-04-20,1.997735,0.113416
2016-04-21,2.004878,0.135764
2016-04-22,1.918408,0.125634
2016-04-25,1.967427,0.140904
2016-04-26,1.952574,0.142995
2016-04-27,1.977184,0.116468
2016-04-28,1.968144,0.117834
2016-04-29,1.893624,0.129703
2016-05-02,1.937062,0.122653
2016-05-03,1.987393,0.114942
2016-05-04,1.982269,0.115705
2016-05-05,1.963702,0.118512
2016-05-06,1.899783,0.12868
2016-05-09,1.895501,0.129391
2016-05-10,1.865262,0.134514
2016-05-11,1.912554,0.148788
2016-05-12,1.921442,0.147482
2016-05-13,1.911895,0.148886
2016-05-16,2.059602,0.128592
2016-05-17,2.02983,0.132445
2016-05-18,2.040363,0.131069
2016-05-19,2.001545,0.136214
2016-05-20,2.099408,0.123614
2016-05-23,2.142056,0.118496
2016-05-24,2.248659,0.106613
2016-05-25,2.175822,0.114595
2016-05-26,2.198024,0.1121
2016-05-27,2.078122,0.126251
2016-05-30,2.074611,0.126692
2016-05-31,2.066064,0.12777
2016-06-01,2.0923,0.124489
2016-06-02,2.057493,0.128861
2016-06-03,2.077307,0.126353
2016-06-06,2.077644,0.126311
2016-06-07,2.086247,0.125238
2016-06-08,2.106137,0.122792
2016-06-09,2.216,0.110121
2016-06-10,2.238664,0.107675
2016-06-13,2.360689,0.095412
2016-06-14,2.391681,0.092528
2016-06-15,2.349028,0.096521
2016-06-16,2.354502,0.095999
2016-06-17,2.331996,0.098163
2016-06-20,2.400819,0.067038
2016-06-21,2.712855,0.06733
2016-06-22,2.712695,0.06734
2016-06-23,2.521512,0.081365
2016-06-24,2.024433,0.109567
2016-06-27,2.235781,0.107983
2016-06-28,2.656346,0.071201
2016-06-29,2.913733,0.055201
2016-06-30,2.994083,0.050987
2016-07-01,2.992212,0.051081
2016-07-04,3.018125,0.04979
2016-07-05,2.994786,0.050951
2016-07-06,2.996268,0.030415
2016-07-07,3.385217,0.034653
2016-07-08,3.336981,0.036342
2016-07-11,3.375408,0.03499
2016-07-12,3.399015,0.034185
2016-07-13,3.381412,0.034783
2016-07-14,3.330239,0.036585
2016-07-15,3.349105,0.03591
2016-07-18,3.444048,0.032699
2016-07-19,3.444611,0.032681
2016-07-20,3.710222,0.025153
2016-07-21,3.787695,0.023304
2016-07-22,3.8627,0.021645
2016-07-25,3.960063,0.019666
2016-07-26,3.981669,0.019253
2016-07-27,4.039542,0.018187
2016-07-28,4.038759,0.018201
2016-07-29,4.041002,0.018161
2016-08-01,4.043664,0.018113
2016-08-02,3.944248,0.019975
2016-08-03,3.982752,0.019232
2016-08-04,3.973776,0.019403
2016-08-05,3.944262,0.019975
2016-08-08,3.959217,0.019683
2016-08-09,3.930733,0.020243
2016-08-10,3.893803,0.020992
2016-08-11,4.030777,0.018344
2016-08-12,4.123601,0.016743
2016-08-15,4.16332,0.016102
2016-08-16,4.0949,0.017223
2016-08-17,4.128456,0.016663
2016-08-18,4.239541,0.014939
2016-08-19,4.341052,0.01352
2016-08-22,4.31591,0.013858
2016-08-23,4.338685,0.013552
2016-08-24,4.315309,0.013867
2016-08-25,4.142602,0.016433
2016-08-26,4.304213,0.014019
2016-08-29,3.861748,0.021665
2016-08-30,4.341943,0.013508
2016-08-31,4.354137,0.013347
2016-09-01,4.32944,0.013675
2016-09-02,4.330968,0.013655
2016-09-05,4.286739,0.014262
2016-09-06,4.216322,0.015284
2016-09-07,4.259782,0.014645
2016-09-08,4.034385,0.018279
2016-09-09,4.062018,0.017789
2016-09-12,3.539622,0.029758
2016-09-13,2.758529,0.064356
2016-09-14,2.810866,0.06111
2016-09-15,2.866019,0.057866
2016-09-16,3.146439,0.043863
2016-09-19,3.146177,0.043874
2016-09-20,2.912679,0.055258
2016-09-21,2.640512,0.072325
2016-09-22,1.78911,0.168183
2016-09-23,1.790391,0.16797
2016-09-26,1.884539,0.152983
2016-09-27,1.651486,0.192815
2016-09-28,1.582159,0.206564
2016-09-29,1.644737,0.194112
2016-09-30,1.779006,0.169879
2016-10-03,1.747961,0.175197
2016-10-04,1.844314,0.159214
2016-10-05,1.852466,0.157931
2016-10-06,1.870827,0.155079
2016-10-07,1.860617,0.156659
2016-10-10,1.935004,0.14551
2016-10-11,1.996554,0.13689
2016-10-12,1.968915,0.140696
2016-10-13,1.987865,0.138075
2016-10-14,1.988154,0.138036
2016-10-17,1.945097,0.14406
2016-10-18,1.96081,0.141832
2016-10-19,1.989197,0.137893
2016-10-20,1.888936,0.152317
2016-10-21,1.889404,0.152246
2016-10-24,1.870376,0.155149
2016-10-25,1.917805,0.148015
2016-10-26,1.964979,0.141246
2016-10-27,1.981163,0.138996
2016-10-28,2.01685,0.134162
2016-10-31,2.017531,0.134071
2016-11-01,2.055984,0.129054
2016-11-02,2.219138,0.109779
2016-11-03,2.18821,0.113196
2016-11-04,2.267542,0.104637
2016-11-07,2.388802,0.092792
2016-11-08,2.426993,0.089348
2016-11-09,2.476782,0.08505
2016-11-10,2.574024,0.053346
2016-11-11,2.781712,0.062897
2016-11-14,2.937625,0.053912
2016-11-15,2.977384,0.051835
2016-11-16,2.96697,0.052371
2016-11-17,3.148724,0.043764
2016-11-18,3.387987,0.034559
2016-11-21,2.810253,0.061147
2016-11-22,2.759601,0.064287
2016-11-23,2.780986,0.062942
2016-11-24,2.797125,0.061946
2016-11-25,2.814631,0.060882
2016-11-28,2.823468,0.060353
2016-11-29,2.837506,0.059521
2016-11-30,2.835841,0.059619
2016-12-01,2.868627,0.057717
2016-12-02,2.933048,0.054157
2016-12-05,2.955527,0.052967
2016-12-06,2.862534,0.058066
2016-12-07,3.316016,0.037102
2016-12-08,3.256337,0.039353
2016-12-09,3.351263,0.035834
2016-12-12,3.219549,0.040808
2016-12-13,3.454126,0.032376
2016-12-14,3.461133,0.032153
2016-12-15,3.467264,0.031959
2016-12-16,3.484329,0.031426
2016-12-19,3.337047,0.03634
2016-12-20,3.161657,0.043209
2016-12-21,3.174227,0.042676
2016-12-22,3.164466,0.043089
2016-12-23,3.106755,0.045616
2016-12-26,3.048428,0.048321
2016-12-27,2.980739,0.051663
