date,rolling_sharpe_24m
2009-04-27,-0.408264285259586
2009-04-28,-0.41262088844849987
2009-04-29,-0.39461868195388694
2009-04-30,-0.3881002722570571
2009-05-01,-0.380296226161538
2009-05-04,-0.3355102698808015
2009-05-05,-0.32871359422927643
2009-05-06,-0.30500602414997185
2009-05-07,-0.31778361495798535
2009-05-08,-0.2840019373999591
2009-05-11,-0.3050422937932126
2009-05-12,-0.3248488983251113
2009-05-13,-0.3868362845342736
2009-05-14,-0.35584708455280933
2009-05-15,-0.36507012943105666
2009-05-18,-0.33939848750433943
2009-05-19,-0.31976865963544787
2009-05-20,-0.3202088736578506
2009-05-21,-0.34891336388353344
2009-05-22,-0.3502823326573567
2009-05-25,-0.35385934594209845
2009-05-26,-0.29679548053679294
2009-05-27,-0.3302103278561868
2009-05-28,-0.3366389229861421
2009-05-29,-0.3179070608104238
2009-06-01,-0.2976425765097561
2009-06-02,-0.27617046355339514
2009-06-03,-0.29439041724580484
2009-06-04,-0.2804047366862572
2009-06-05,-0.2672011659036333
2009-06-08,-0.2782944806908367
2009-06-09,-0.27097989792733995
2009-06-10,-0.27310356925533213
2009-06-11,-0.2592085565349411
2009-06-12,-0.25640172557886404
2009-06-15,-0.2686666325344912
2009-06-16,-0.27785425244739215
2009-06-17,-0.253988228121243
2009-06-18,-0.2477556088782259
2009-06-19,-0.24228860429585472
2009-06-22,-0.28394408488459977
2009-06-23,-0.2802404417097109
2009-06-24,-0.27344451295037375
2009-06-25,-0.22774573886355523
2009-06-26,-0.22709793057718775
2009-06-29,-0.23858578988473567
2009-06-30,-0.247181594858789
2009-07-01,-0.2753951472989962
2009-07-02,-0.3422671936043235
2009-07-03,-0.32007882475623856
2009-07-06,-0.33642490258756297
2009-07-07,-0.35690671116708417
2009-07-08,-0.34650833501414996
2009-07-09,-0.3810533808854481
2009-07-10,-0.3606811683461767
2009-07-13,-0.31027085268227544
2009-07-14,-0.2823345286013923
2009-07-15,-0.2829017037570446
2009-07-16,-0.29190461128011874
2009-07-17,-0.27103245759934563
2009-07-20,-0.27777008976879064
2009-07-21,-0.2909603990198033
2009-07-22,-0.2805363293909212
2009-07-23,-0.22257771367786194
2009-07-24,-0.21740366343310547
2009-07-27,-0.21030308995119826
2009-07-28,-0.2000652707984507
2009-07-29,-0.20483871523430944
2009-07-30,-0.17223705776864334
2009-07-31,-0.18354961110396828
2009-08-03,-0.19148070251113614
2009-08-04,-0.15980766850642966
2009-08-05,-0.16774494542229826
2009-08-06,-0.16107231024093666
2009-08-07,-0.14223051223699254
2009-08-10,-0.13076661799562592
2009-08-11,-0.1610138682818038
2009-08-12,-0.14231734134456567
2009-08-13,-0.1513343155900487
2009-08-14,-0.16506366763432853
2009-08-17,-0.1834297499014186
2009-08-18,-0.16836880185857733
2009-08-19,-0.14573417240805028
2009-08-20,-0.13105941830640755
2009-08-21,-0.11061939478847593
2009-08-24,-0.06880269674381462
2009-08-25,-0.07447939246822884
2009-08-26,-0.06426267873924331
2009-08-27,-0.06493534839717016
2009-08-28,-0.06257471497986718
2009-08-31,-0.07247440127801706
2009-09-01,-0.11152047860474251
2009-09-02,-0.12540985696031617
2009-09-03,-0.10873526348286507
2009-09-04,-0.10480647567072553
2009-09-07,-0.1028601968844469
2009-09-08,-0.08763915714929306
2009-09-09,-0.07888665714648574
2009-09-10,-0.08127109861314129
2009-09-11,-0.07393296607397257
2009-09-14,-0.08044945315869294
2009-09-15,-0.07209460327902484
2009-09-16,-0.04356577167756052
2009-09-17,-0.053608145823123725
2009-09-18,-0.040631040549506274
2009-09-21,-0.032906788977998785
2009-09-22,-0.028947455542426826
2009-09-23,-0.03563825871207187
2009-09-24,-0.014010600690236902
2009-09-25,-0.029965923590853413
2009-09-28,-0.04396984064788782
2009-09-29,-0.03702345009005373
2009-09-30,-0.03488896758309401
2009-10-01,-0.016147643097300872
2009-10-02,-0.014229551592227678
2009-10-05,-0.02563252200503743
2009-10-06,-0.06092704528654777
2009-10-07,-0.03145134646523405
2009-10-08,-0.04078507583981532
2009-10-09,-0.03862981501673642
2009-10-12,-0.013786720904193462
2009-10-13,0.022453456497910095
2009-10-14,0.03983023636773138
2009-10-15,0.025425166677439954
2009-10-16,0.0005108109284483576
2009-10-19,0.056107051708862196
2009-10-20,0.05249631348643057
2009-10-21,0.01893017515091212
2009-10-22,0.03597380192043421
2009-10-23,0.03955270872651831
2009-10-26,0.03279647555864626
2009-10-27,0.0687948709212756
2009-10-28,0.09584858904807722
2009-10-29,0.040231203520210986
2009-10-30,0.11336552132226146
2009-11-02,0.11934125428412037
2009-11-03,0.06909203336981104
2009-11-04,0.06489581532724496
2009-11-05,0.02400825008272094
2009-11-06,0.029714315878110766
2009-11-09,0.009832211678644003
2009-11-10,-0.014455941711126226
2009-11-11,-0.027679779404462604
2009-11-12,-0.04198820564953788
2009-11-13,-0.06089445739824849
2009-11-16,-0.0006937243908950122
2009-11-17,-0.013206672932545141
2009-11-18,-0.011126225681335934
2009-11-19,-0.01163203381019534
2009-11-20,0.0037805702248891264
2009-11-23,0.014015927293565324
2009-11-24,0.01622148936068738
2009-11-25,0.012205776337441611
2009-11-26,-0.008527946790599107
2009-11-27,-0.04257271556283558
2009-11-30,-0.04742783728404992
2009-12-01,-0.06828015738498024
2009-12-02,-0.050869734235228795
2009-12-03,-0.0585066150471925
2009-12-04,-0.03966053836499365
2009-12-07,-0.041862700575093025
2009-12-08,-0.04522708050715669
2009-12-09,-0.03915355270125737
2009-12-10,0.00418928909824009
2009-12-11,0.009080734185758747
2009-12-14,-0.0043193349306958435
2009-12-15,-0.026154082239942044
2009-12-16,-0.0333972796686093
2009-12-17,-0.03907722636703873
2009-12-18,-0.04254462341152737
2009-12-21,0.0038020918295878898
2009-12-22,0.02139823257383115
2009-12-23,0.06168452333212907
2009-12-24,0.05370600849336225
2009-12-25,0.05370600849336225
2009-12-28,0.04214353075363892
2009-12-29,0.07487517098218932
2009-12-30,0.08658108532786449
2009-12-31,0.05182205677808424
2010-01-01,0.07578608347202752
2010-01-04,0.10744476981774846
2010-01-05,0.10064057822665867
2010-01-06,0.12812965267854018
2010-01-07,0.15761476995724444
2010-01-08,0.18075839586929313
2010-01-11,0.14420111591694834
2010-01-12,0.11897570121658867
2010-01-13,0.1408219676421523
2010-01-14,0.13543885407762876
2010-01-15,0.1265395357728077
2010-01-18,0.14001617082502985
2010-01-19,0.17296586328639516
2010-01-20,0.17096955981307543
2010-01-21,0.14263627594450173
2010-01-22,0.17477267835626276
2010-01-25,0.16326737782829853
2010-01-26,0.17360869470705761
2010-01-27,0.17877703212141866
2010-01-28,0.20427349321838748
2010-01-29,0.20177164764427408
2010-02-01,0.1683220437279191
2010-02-02,0.1522188214058175
2010-02-03,0.17359005362535265
2010-02-04,0.25028888170398866
2010-02-05,0.2438402637832678
2010-02-08,0.2487381033957743
2010-02-09,0.2396487377835884
2010-02-10,0.21274431354490309
2010-02-11,0.1826944989155104
2010-02-12,0.16488379747373716
2010-02-15,0.21749265709423404
2010-02-16,0.18101967675339312
2010-02-17,0.1773417702095616
2010-02-18,0.14637232226944566
2010-02-19,0.13474101140269568
2010-02-22,0.1960271658203844
2010-02-23,0.17780702317560523
2010-02-24,0.19151363371502214
2010-02-25,0.19348846569054085
2010-02-26,0.16538419614631153
2010-03-01,0.18191971827636755
2010-03-02,0.2038949367657656
2010-03-03,0.20980666352840555
2010-03-04,0.22824194061466832
2010-03-05,0.24391638158097015
2010-03-08,0.29631440127899383
2010-03-09,0.2977832750499381
2010-03-10,0.30065863724213887
2010-03-11,0.3083662389000315
2010-03-12,0.3077450223895228
2010-03-15,0.30962209484945247
2010-03-16,0.33188132926536756
2010-03-17,0.3384906110965057
2010-03-18,0.36646518350403356
2010-03-19,0.36398072558032774
2010-03-22,0.3683804502557421
2010-03-23,0.339475457637029
2010-03-24,0.330187374063434
2010-03-25,0.3125576409002471
2010-03-26,0.31093529620732663
2010-03-29,0.32670253372663605
2010-03-30,0.3300464170652748
2010-03-31,0.31865341849427753
2010-04-01,0.3151327172326212
2010-04-02,0.31481697508399425
2010-04-05,0.3325285982715683
2010-04-06,0.344668625105891
2010-04-07,0.3061731823706016
2010-04-08,0.30719990134556047
2010-04-09,0.32389556624294896
2010-04-12,0.3135515285202147
2010-04-13,0.3410633932843171
2010-04-14,0.3614553623753679
2010-04-15,0.36541730371419384
2010-04-16,0.3254184229033605
2010-04-19,0.3196579678340564
2010-04-20,0.32969493101779174
2010-04-21,0.3087520642287649
2010-04-22,0.31179069398384085
2010-04-23,0.3173435152033409
2010-04-26,0.3237479033873423
2010-04-27,0.3136611736412859
2010-04-28,0.3022539210786647
2010-04-29,0.3037492868439003
2010-04-30,0.2786622493736225
2010-05-03,0.24869903978004923
2010-05-04,0.20718675394525213
2010-05-05,0.20854750910236855
2010-05-06,0.25296459909045127
2010-05-07,0.28975329478114115
2010-05-10,0.23294585696019193
2010-05-11,0.23781615697016195
2010-05-12,0.18842673688406542
2010-05-13,0.25344718703145985
2010-05-14,0.2832070094580433
2010-05-17,0.2751946007156572
2010-05-18,0.2735936167955036
2010-05-19,0.2874409930877144
2010-05-20,0.3599961572225368
2010-05-21,0.3377475220617824
2010-05-24,0.3633441457793604
2010-05-25,0.376092085959081
