date,signal,threshold,position,strategy_return,benchmark_return,strategy_equity,benchmark_equity
2005-11-30,,,0.0,0.0,0.0,1.0,1.0
2005-12-31,,,0.0,-0.0,-0.0019132931389176377,1.0,0.9980867068610824
2006-01-31,,,0.0,0.0,0.02401385651616783,1.0,1.022054617830339
2006-02-28,,,0.0,0.0,0.005725733321737536,1.0,1.0279066300122859
2006-03-31,,,0.0,0.0,0.016503812334553114,1.0,1.0448710081314516
2006-04-30,,,0.0,0.0,0.012631394469773571,1.0,1.05806918600519
2006-05-31,6.27459591902777,,0.0,-0.0,-0.03012041752733996,1.0,1.026199700349901
2006-06-30,18.734761307442028,,0.0,0.0,0.002607723743408785,1.0,1.0288757456739825
2006-07-31,-2.2835634059676924,,0.0,0.0,0.004478802407069438,1.0,1.0334838768402825
2006-08-31,24.208281033061784,,0.0,0.0,0.021822329080757097,1.0,1.0560369021003477
2006-09-30,-12.537650383058052,,0.0,0.0,0.027001590883846793,1.0,1.0845515784891062
2006-10-31,-0.10014387336473307,,0.0,0.0,0.031516404539115195,1.0,1.1187327447803048
2006-11-30,-5.197015539855599,,0.0,0.0,0.019885175105376796,1.0,1.14097894130638
2006-12-31,-18.55614572971739,,0.0,0.0,0.013371775336751268,1.0,1.1562358553734933
2007-01-31,-23.266289452745113,,0.0,0.0,0.015040200845158669,1.0,1.1736258748626844
2007-02-28,-9.386719808878684,,0.0,-0.0,-0.01961745719421859,1.0,1.1506023195005384
2007-03-31,8.60451058203262,,0.0,0.0,0.01158871461337907,1.0,1.163936321414722
2007-04-30,5.383701619613124,,0.0,0.0,0.04429585871261965,1.0,1.2154938802585948
2007-05-31,-0.2675282195157114,,0.0,0.0,0.03392032226797492,1.0,1.2567238243917176
2007-06-30,13.10509564701614,,0.0,-0.0,-0.014620987546877462,1.0,1.238349281005422
2007-07-31,27.161711418481804,,0.0,-0.0,-0.03131008434976945,1.0,1.1995764605626658
2007-08-31,16.969984368399516,,0.0,0.0,0.012832478960815408,1.0,1.2149700002547257
2007-09-30,-5.762616745046145,,0.0,0.0,0.03871429855335906,1.0,1.2620067115779618
2007-10-31,16.867548193730908,,0.0,0.0,0.01356729953489566,1.0,1.2791287346489888
2007-11-30,5.707433737523271,,0.0,-0.0,-0.03873350279732568,1.0,1.2295835982273224
2007-12-31,-15.928528165763456,,0.0,-0.0,-0.011260100342820545,1.0,1.2157383635313965
2008-01-31,4.655874297011553,,0.0,-0.0,-0.06046129892400898,1.0,1.1422332429205393
2008-02-29,-14.249910943326228,,0.0,-0.0,-0.025842195578025362,1.0,1.1127154280612646
2008-03-31,-2.9986804146524437,,0.0,-0.0,-0.008942630388246386,1.0,1.1027648252608133
2008-04-30,-6.86096759774566,,0.0,0.0,0.04766224927172069,1.0,1.1553250772504797
2008-05-31,-2.814471225739057,,0.0,0.0,0.015116505411967518,1.0,1.1727895550333185
2008-06-30,23.24579846586459,,0.0,-0.0,-0.08357529981085676,1.0,1.0747733163563675
2008-07-31,8.109486289539912,,0.0,-0.0,-0.00898618655259975,1.0,1.0651152028338329
2008-08-31,-11.447765926850916,,0.0,0.0,0.015453897779554193,1.0,1.081575384301876
2008-09-30,-7.98949941919711,,0.0,-0.0,-0.09417349992436386,1.0,0.9797196449301295
2008-10-31,-13.977041260334744,,0.0,-0.0,-0.16518665945337208,1.0,0.8178830295832776
2008-11-30,-23.166589892708387,,0.0,-0.0,-0.06960691260237939,1.0,0.7609527170241052
2008-12-31,-28.12752254116916,,0.0,0.0,0.009796348133780386,1.0,0.7684072747534194
2009-01-31,-33.12580631470037,,0.0,-0.0,-0.08211416895798473,1.0,0.7053101499657726
