trade_date,side,instrument,quantity_pct,commission_bps,signal_value,threshold_value,position_before,position_after,reason
2009-05-31,BUY,SPY,100.0,5,-13.601113471089166,-14.249910943326228,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2009-10-31,SELL,SPY,100.0,5,-24.90363046055396,-14.181693522578357,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2009-11-30,BUY,SPY,100.0,5,-8.919712468177444,-14.113476101830486,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2009-12-31,SELL,SPY,100.0,5,-32.008899863177454,-14.669565248935534,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2010-03-31,BUY,SPY,100.0,5,29.210898649459406,-16.25836648521696,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2010-09-30,SELL,SPY,100.0,5,-18.22569153464625,-15.928528165763456,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2010-10-31,BUY,SPY,100.0,5,-4.449686947210518,-15.50887386015415,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2011-02-28,SELL,SPY,100.0,5,-28.643446841898957,-15.50887386015415,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2011-03-31,BUY,SPY,100.0,5,33.15966392077099,-15.089219554544842,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2011-12-31,SELL,SPY,100.0,5,-17.452658306559155,-14.669565248935534,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2012-01-31,BUY,SPY,100.0,5,1.6327850542367628,-14.045258681082615,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2012-12-31,SELL,SPY,100.0,5,-16.632937354230382,-14.045258681082615,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2013-01-31,BUY,SPY,100.0,5,-5.134774944358078,-14.045258681082615,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2013-02-28,SELL,SPY,100.0,5,-14.769727516411656,-14.175212824353972,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2013-03-31,BUY,SPY,100.0,5,23.400883396343808,-14.175212824353972,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2013-11-30,SELL,SPY,100.0,5,-20.107899154306196,-14.505879789696523,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2013-12-31,BUY,SPY,100.0,5,-11.072988829412056,-13.805317740181412,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2014-11-30,SELL,SPY,100.0,5,-14.681099814363174,-8.6802320061685,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2014-12-31,BUY,SPY,100.0,5,-2.3903025771478292,-8.529880780919061,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2015-01-31,SELL,SPY,100.0,5,-18.323590256322486,-8.529880780919061,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2015-05-31,BUY,SPY,100.0,5,-4.7602928555332324,-9.538923491027928,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2015-12-31,SELL,SPY,100.0,5,-11.199481749471985,-8.6802320061685,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2016-02-29,BUY,SPY,100.0,5,-1.0878567311183196,-8.529880780919061,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2016-04-30,SELL,SPY,100.0,5,-11.944646143325299,-9.19158711896321,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2016-05-31,BUY,SPY,100.0,5,5.996780356294296,-9.19158711896321,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2016-12-31,SELL,SPY,100.0,5,-11.141716119266643,-8.529880780919061,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2017-01-31,BUY,SPY,100.0,5,-8.403853648520098,-8.529880780919061,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2017-09-30,SELL,SPY,100.0,5,-15.369913145034186,-9.157014684402009,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2017-10-31,BUY,SPY,100.0,5,13.646854798702224,-9.157014684402009,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2017-12-31,SELL,SPY,100.0,5,-24.931152734328588,-9.714175056836245,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2018-01-31,BUY,SPY,100.0,5,-4.789804186416047,-9.714175056836245,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2018-02-28,SELL,SPY,100.0,5,-12.119232284724168,-9.714175056836245,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2018-03-31,BUY,SPY,100.0,5,20.46667029530105,-9.714175056836245,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2018-09-30,SELL,SPY,100.0,5,-29.43809306008054,-9.714175056836245,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2019-01-31,BUY,SPY,100.0,5,0.9466772404824075,-11.156157526817978,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2019-02-28,SELL,SPY,100.0,5,-16.23426779008559,-11.30438486260494,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2019-03-31,BUY,SPY,100.0,5,40.572761563445404,-11.30438486260494,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2020-01-31,SELL,SPY,100.0,5,-16.452978277904094,-11.156157526817978,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2020-03-31,BUY,SPY,100.0,5,10.383477749051927,-9.731356879299891,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2020-09-30,SELL,SPY,100.0,5,-15.865009490022652,-9.731356879299891,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2020-10-31,BUY,SPY,100.0,5,-0.19574938369529837,-9.731356879299891,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2021-01-31,SELL,SPY,100.0,5,-10.02024127828699,-8.68388169614072,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2021-03-31,BUY,SPY,100.0,5,26.42030891122151,-9.450988169054979,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2021-05-31,SELL,SPY,100.0,5,-21.00325594220167,-9.450988169054979,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2021-06-30,BUY,SPY,100.0,5,-8.315970117734416,-9.450988169054979,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2021-09-30,SELL,SPY,100.0,5,-19.646054987885808,-10.300609988531903,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2021-10-31,BUY,SPY,100.0,5,-9.290247419195929,-10.300609988531903,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2022-02-28,SELL,SPY,100.0,5,-17.614138551386695,-10.544989029896286,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2022-03-31,BUY,SPY,100.0,5,15.260438713427394,-10.544989029896286,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2022-07-31,SELL,SPY,100.0,5,-14.280985985656368,-12.454944109948823,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2022-08-31,BUY,SPY,100.0,5,-2.9737553640905467,-12.454944109948823,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2022-09-30,SELL,SPY,100.0,5,-29.070773691779895,-12.454944109948823,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2023-03-31,BUY,SPY,100.0,5,2.5765069551777486,-15.853009403401138,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2023-09-30,SELL,SPY,100.0,5,-25.577188211008483,-15.853009403401138,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2023-10-31,BUY,SPY,100.0,5,-12.318011551307361,-14.861157888025147,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2023-11-30,SELL,SPY,100.0,5,-27.834909363877358,-15.853009403401138,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2024-01-31,BUY,SPY,100.0,5,281.673343938412,-15.957324065038387,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
2024-11-30,SELL,SPY,100.0,5,-32.882015150998846,-16.012001686993013,1.0,0.0,chg_6m procyclical rule crossed T_roll_p25
2025-03-31,BUY,SPY,100.0,5,-7.478921522623949,-18.122117660511474,0.0,1.0,chg_6m procyclical rule crossed T_roll_p25
