date,rolling_corr
2009-10-31,-0.1349545468896826
2009-11-30,-0.15088356870562628
2009-12-31,-0.15994142450214546
2010-01-31,-0.15248716123510075
2010-02-28,-0.1629622861004727
2010-03-31,-0.11727069334275127
2010-04-30,-0.10547104504062017
2010-05-31,-0.13528340266981786
2010-06-30,-0.14382646042867148
2010-07-31,-0.13300012046010293
2010-08-31,-0.14758395935823496
2010-09-30,-0.11408693082338528
2010-10-31,-0.0650462097490173
2010-11-30,-0.06486453692894832
2010-12-31,-0.010873978896760204
2011-01-31,-0.006670638594696898
2011-02-28,-0.0029147407823054902
2011-03-31,-0.0035548710682801942
2011-04-30,-0.003484263128818052
2011-05-31,-0.004841196713667062
2011-06-30,-0.008579221803948394
2011-07-31,-0.016026057332824063
2011-08-31,-0.02763563534984082
2011-09-30,-0.05293154567216528
2011-10-31,-0.04796457554866555
2011-11-30,-0.05082563324884024
2011-12-31,-0.051304753820621975
2012-01-31,-0.02353524064026401
2012-02-29,0.009633824074470448
2012-03-31,0.014183913510788354
2012-04-30,0.004989224407382265
2012-05-31,-0.018784934513396957
2012-06-30,-0.00744591523783942
2012-07-31,-0.005128400972261964
2012-08-31,0.0011097975284588208
2012-09-30,0.003204355705087667
2012-10-31,-0.011270952738739033
2012-11-30,-0.006351130353292372
2012-12-31,-0.005349940089866385
2013-01-31,0.031845230137331246
2013-02-28,0.03347124057918198
2013-03-31,0.03758691700886622
2013-04-30,0.03206586617754715
2013-05-31,0.03334312330790206
2013-06-30,0.039226822864290085
2013-07-31,0.04864888142178841
2013-08-31,0.05067393605906429
2013-09-30,0.036998247546485195
2013-10-31,-0.023907451336534456
2013-11-30,-0.06691819162544604
2013-12-31,-0.06708377737778387
2014-01-31,-0.13286744200995063
2014-02-28,-0.21515334772057784
2014-03-31,-0.17766313734548325
2014-04-30,-0.11462957999334264
2014-05-31,-0.0813263936211771
2014-06-30,-0.09539937015768912
2014-07-31,-0.046875172052151956
2014-08-31,-0.02778900408483126
2014-09-30,-0.013604728121323956
2014-10-31,-0.06299254645199041
2014-11-30,-0.01905072179435818
2014-12-31,-0.018330243553320448
2015-01-31,-0.05098676465844187
2015-02-28,-0.044442572843073055
2015-03-31,-0.02580080474396202
2015-04-30,-0.024315238969546793
2015-05-31,-0.029881706839028584
2015-06-30,-0.04857257505946193
2015-07-31,-0.019990596276720143
2015-08-31,0.009830195415184925
2015-09-30,0.031370121088689855
2015-10-31,-0.061837515056222675
2015-11-30,-0.06087573664947776
2015-12-31,-0.10784869185788697
2016-01-31,-0.094025924668501
2016-02-29,-0.0881153132344768
2016-03-31,-0.07721364387544291
2016-04-30,-0.06304031715888957
2016-05-31,-0.07072210610209582
2016-06-30,-0.07068825686789315
2016-07-31,-0.08722834168302676
2016-08-31,-0.0843023962954641
2016-09-30,-0.04865650953695084
2016-10-31,0.005579511108386314
2016-11-30,0.0065389477151719996
2016-12-31,0.001207191513771276
2017-01-31,-0.033688933760761576
2017-02-28,-0.10428299550306079
2017-03-31,-0.10821774633928649
2017-04-30,-0.0947358187584547
2017-05-31,-0.026444970395777895
2017-06-30,-0.04766550674342192
2017-07-31,-0.04957429426551019
2017-08-31,-0.05987920935032407
2017-09-30,-0.06778854508109906
2017-10-31,-0.01764639088081215
2017-11-30,-0.0005149160985171504
2017-12-31,0.0035994707627509614
2018-01-31,-0.00253296349227787
2018-02-28,0.04154607236812442
2018-03-31,0.028376391906703966
