date,rolling_corr
1996-12-31,0.6311172406670166
1997-03-31,0.621466698995259
1997-06-30,0.29133998940043115
1997-09-30,0.2906262914215937
1997-12-31,0.2881286900539168
1998-03-31,0.340330324695841
1998-06-30,0.33475376304596005
1998-09-30,0.22066777306538177
1998-12-31,0.49792311221160956
1999-03-31,0.418180636957122
1999-06-30,0.39284511730705735
1999-09-30,0.3837634116882392
1999-12-31,0.15799941192137565
2000-03-31,0.15335308001100562
2000-06-30,0.09539277823523168
2000-09-30,0.025943758616634154
2000-12-31,-0.129781407715708
2001-03-31,-0.30408208247412544
2001-06-30,-0.28824952601015436
2001-09-30,-0.24631542017372082
2001-12-31,-0.23420343617811287
2002-03-31,-0.2213282144942733
2002-06-30,0.02341847079789576
2002-09-30,0.15422519609190669
2002-12-31,0.07463684770745191
2003-03-31,0.08450477203555391
2003-06-30,0.011790304970858301
2003-09-30,0.005365762757420095
2003-12-31,-0.25700082096949206
2004-03-31,-0.26244706127336626
2004-06-30,-0.3031559631155033
2004-09-30,-0.28177043061305684
2004-12-31,-0.256245802880565
2005-03-31,-0.264191164955546
2005-06-30,-0.25305518006467054
2005-09-30,-0.24864427246180468
2005-12-31,-0.16316811117129745
2006-03-31,0.06302649660583684
2006-06-30,-0.015452788531992327
2006-09-30,0.13636257549996098
2006-12-31,0.11630835496216012
2007-03-31,0.09993688948754068
2007-06-30,0.03071895188035148
2007-09-30,-0.11339748739887036
2007-12-31,-0.14032292998684456
2008-03-31,-0.39799398019708787
2008-06-30,-0.41778656253680685
2008-09-30,-0.5279184714359894
2008-12-31,-0.6341874187805115
2009-03-31,-0.6762691407024352
2009-06-30,-0.7355195925127862
2009-09-30,-0.8404840719462778
2009-12-31,-0.7290220705451976
2010-03-31,-0.6932570538953008
2010-06-30,-0.5250509437969741
2010-09-30,-0.5591726391234497
2010-12-31,-0.5766110660397328
2011-03-31,-0.5859181590196175
2011-06-30,-0.5814678724527982
2011-09-30,-0.5339346871654193
2011-12-31,-0.5230815988397076
2012-03-31,-0.479749576845916
2012-06-30,-0.4926988768228551
2012-09-30,-0.48378293946725887
2012-12-31,-0.47758841731953056
2013-03-31,-0.45346570636573325
2013-06-30,-0.4539623564799603
2013-09-30,-0.40014656120124226
2013-12-31,-0.11019615891249769
2014-03-31,0.06625333773867359
2014-06-30,0.0710974052503376
2014-09-30,0.09385499393117239
2014-12-31,0.15729404687518106
2015-03-31,0.22922070751324314
2015-06-30,-0.10323582227444086
2015-09-30,0.041362837626182876
2015-12-31,0.2609762461555194
2016-03-31,0.2524322446048867
2016-06-30,0.2141139131222701
2016-09-30,-0.036406809826854326
2016-12-31,-0.0415254465809413
2017-03-31,-0.23100059057687694
2017-06-30,-0.1681215403220055
2017-09-30,-0.22656752191036159
2017-12-31,-0.27756608366395286
2018-03-31,-0.09712074214680634
2018-06-30,-0.10810909771875046
2018-09-30,-0.15212259165281666
2018-12-31,0.016216605177431252
2019-03-31,0.12669507687798182
2019-06-30,0.12058644709112962
2019-09-30,0.11688403513194699
2019-12-31,0.20423193511333723
2020-03-31,0.21996429135746198
2020-06-30,0.4530104111353454
2020-09-30,0.4333106490900078
2020-12-31,0.45956598972528356
2021-03-31,0.46351076368608035
2021-06-30,0.3392509948334524
2021-09-30,0.3220677210045404
2021-12-31,0.2453804856001162
2022-03-31,0.25958854874718773
2022-06-30,0.18094877122515354
2022-09-30,0.11114145589308345
2022-12-31,0.1442562353200771
2023-03-31,0.15969032488677132
2023-06-30,0.18047147866005842
2023-09-30,0.17968263967812265
2023-12-31,0.1356808794295463
2024-03-31,0.10109240850783642
2024-06-30,0.09753914224768342
2024-09-30,0.08764138563440824
2024-12-31,0.08353659834098508
2025-03-31,0.0954653335106155
2025-06-30,0.0022896167376993616
2025-09-30,-0.055587808714112244
