lag,ccf,upper_ci,lower_ci,significant
-4,-0.18760649500617474,0.1753077294359835,-0.1753077294359835,True
-3,-0.22290470610295332,0.1746106780494506,-0.1746106780494506,True
-2,-0.1866009865626,0.1746106780494506,-0.1746106780494506,True
-1,-0.14564441349834922,0.1746106780494506,-0.1746106780494506,False
0,-0.04881445242777998,0.1746106780494506,-0.1746106780494506,False
1,0.03129160939213074,0.1753077294359835,-0.1753077294359835,False
2,0.037866793722213216,0.1760131959862394,-0.1760131959862394,False
3,-0.011648801437157701,0.1767272483948167,-0.1767272483948167,False
4,0.010710522697696612,0.17745006224333632,-0.17745006224333632,False
