signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n
S1_spread_level,T3_z2.5,P1,0,0.7673,0.12135,-0.268484,0.5037,14,2.15,True,1638
S1_spread_level,T3_z2.5,P2,0,0.661,0.072182,-0.225143,0.5208,1504,231.38,True,1638
S1_spread_level,T3_z2.5,P3,0,0.7673,0.12135,-0.268484,0.5037,14,2.15,True,1638
S1_spread_level,T1_p75,P1,1,0.6871,0.12138,-0.266685,0.5122,8,1.23,True,1638
S1_spread_level,T1_p75,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T1_p75,P3,1,0.6871,0.12138,-0.266685,0.5122,8,1.23,True,1638
S1_spread_level,T1_p85,P1,1,0.6221,0.118563,-0.339945,0.5263,4,0.62,True,1638
S1_spread_level,T1_p85,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T1_p85,P3,1,0.6221,0.118563,-0.339945,0.5263,4,0.62,True,1638
S1_spread_level,T1_p95,P1,1,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T1_p95,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T1_p95,P3,1,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T2_rp75,P1,1,0.3131,0.036689,-0.297298,0.3443,62,9.54,True,1638
S1_spread_level,T2_rp75,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T2_rp75,P3,1,0.3131,0.036689,-0.297298,0.3443,62,9.54,True,1638
S1_spread_level,T2_rp85,P1,1,0.6136,0.084626,-0.263472,0.4237,64,9.85,True,1638
S1_spread_level,T2_rp85,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T2_rp85,P3,1,0.6136,0.084626,-0.263472,0.4237,64,9.85,True,1638
S1_spread_level,T2_rp95,P1,1,0.7452,0.114186,-0.296448,0.489,36,5.54,True,1638
S1_spread_level,T2_rp95,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T2_rp95,P3,1,0.7452,0.114186,-0.296448,0.489,36,5.54,True,1638
S1_spread_level,T3_z1.5,P1,1,0.6822,0.099819,-0.296316,0.4689,52,8.0,True,1638
S1_spread_level,T3_z1.5,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T3_z1.5,P3,1,0.6822,0.099819,-0.296316,0.4689,52,8.0,True,1638
S1_spread_level,T3_z2.0,P1,1,0.7198,0.111352,-0.296448,0.4945,24,3.69,True,1638
S1_spread_level,T3_z2.0,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T3_z2.0,P3,1,0.7198,0.111352,-0.296448,0.4945,24,3.69,True,1638
S1_spread_level,T3_z2.5,P1,1,0.8034,0.127278,-0.260142,0.5043,14,2.15,True,1638
S1_spread_level,T3_z2.5,P2,1,0.6654,0.073398,-0.230051,0.5226,1503,231.23,True,1638
S1_spread_level,T3_z2.5,P3,1,0.8034,0.127278,-0.260142,0.5043,14,2.15,True,1638
S1_spread_level,T1_p75,P1,5,0.5485,0.100414,-0.30837,0.5116,8,1.23,True,1638
S1_spread_level,T1_p75,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T1_p75,P3,5,0.5485,0.100414,-0.30837,0.5116,8,1.23,True,1638
S1_spread_level,T1_p85,P1,5,0.7353,0.142714,-0.337173,0.5275,4,0.62,True,1638
S1_spread_level,T1_p85,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T1_p85,P3,5,0.7353,0.142714,-0.337173,0.5275,4,0.62,True,1638
S1_spread_level,T1_p95,P1,5,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T1_p95,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T1_p95,P3,5,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T2_rp75,P1,5,0.0872,0.010949,-0.317487,0.3449,62,9.54,True,1638
S1_spread_level,T2_rp75,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T2_rp75,P3,5,0.0872,0.010949,-0.317487,0.3449,62,9.54,True,1638
S1_spread_level,T2_rp85,P1,5,0.475,0.066773,-0.255532,0.4225,64,9.85,True,1638
S1_spread_level,T2_rp85,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T2_rp85,P3,5,0.475,0.066773,-0.255532,0.4225,64,9.85,True,1638
S1_spread_level,T2_rp95,P1,5,0.9067,0.142049,-0.249458,0.4902,36,5.54,True,1638
S1_spread_level,T2_rp95,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T2_rp95,P3,5,0.9067,0.142049,-0.249458,0.4902,36,5.54,True,1638
S1_spread_level,T3_z1.5,P1,5,0.6235,0.093288,-0.287503,0.4658,52,8.0,True,1638
S1_spread_level,T3_z1.5,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T3_z1.5,P3,5,0.6235,0.093288,-0.287503,0.4658,52,8.0,True,1638
S1_spread_level,T3_z2.0,P1,5,0.8027,0.126435,-0.249458,0.4963,24,3.69,True,1638
S1_spread_level,T3_z2.0,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T3_z2.0,P3,5,0.8027,0.126435,-0.249458,0.4963,24,3.69,True,1638
S1_spread_level,T3_z2.5,P1,5,0.617,0.102325,-0.244853,0.5049,14,2.15,True,1638
S1_spread_level,T3_z2.5,P2,5,0.6522,0.074737,-0.225987,0.5232,1502,231.08,True,1638
S1_spread_level,T3_z2.5,P3,5,0.617,0.102325,-0.244853,0.5049,14,2.15,True,1638
S1_spread_level,T1_p75,P1,10,0.6175,0.116526,-0.337173,0.5122,8,1.23,True,1638
S1_spread_level,T1_p75,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T1_p75,P3,10,0.6175,0.116526,-0.337173,0.5122,8,1.23,True,1638
S1_spread_level,T1_p85,P1,10,0.6834,0.132203,-0.337173,0.5269,4,0.62,True,1638
S1_spread_level,T1_p85,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T1_p85,P3,10,0.6834,0.132203,-0.337173,0.5269,4,0.62,True,1638
S1_spread_level,T1_p95,P1,10,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T1_p95,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T1_p95,P3,10,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T2_rp75,P1,10,0.2371,0.031097,-0.272372,0.3474,62,9.54,True,1638
S1_spread_level,T2_rp75,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T2_rp75,P3,10,0.2371,0.031097,-0.272372,0.3474,62,9.54,True,1638
S1_spread_level,T2_rp85,P1,10,0.5474,0.08121,-0.259953,0.4249,64,9.85,True,1638
S1_spread_level,T2_rp85,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T2_rp85,P3,10,0.5474,0.08121,-0.259953,0.4249,64,9.85,True,1638
S1_spread_level,T2_rp95,P1,10,0.4887,0.081023,-0.308223,0.4853,36,5.54,True,1638
S1_spread_level,T2_rp95,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T2_rp95,P3,10,0.4887,0.081023,-0.308223,0.4853,36,5.54,True,1638
S1_spread_level,T3_z1.5,P1,10,0.4614,0.073828,-0.28505,0.467,52,8.0,True,1638
S1_spread_level,T3_z1.5,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T3_z1.5,P3,10,0.4614,0.073828,-0.28505,0.467,52,8.0,True,1638
S1_spread_level,T3_z2.0,P1,10,0.3926,0.065448,-0.313504,0.4896,24,3.69,True,1638
S1_spread_level,T3_z2.0,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T3_z2.0,P3,10,0.3926,0.065448,-0.313504,0.4896,24,3.69,True,1638
S1_spread_level,T3_z2.5,P1,10,0.5294,0.092405,-0.285215,0.5012,14,2.15,True,1638
S1_spread_level,T3_z2.5,P2,10,0.5515,0.065807,-0.234575,0.5201,1502,231.08,True,1638
S1_spread_level,T3_z2.5,P3,10,0.5294,0.092405,-0.285215,0.5012,14,2.15,True,1638
S1_spread_level,T1_p75,P1,21,0.6788,0.129571,-0.337173,0.5116,8,1.23,True,1638
S1_spread_level,T1_p75,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T1_p75,P3,21,0.6788,0.129571,-0.337173,0.5116,8,1.23,True,1638
S1_spread_level,T1_p85,P1,21,0.7266,0.142048,-0.337173,0.5275,4,0.62,True,1638
S1_spread_level,T1_p85,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T1_p85,P3,21,0.7266,0.142048,-0.337173,0.5275,4,0.62,True,1638
S1_spread_level,T1_p95,P1,21,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T1_p95,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T1_p95,P3,21,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T2_rp75,P1,21,0.1295,0.0201,-0.371309,0.3468,62,9.54,True,1638
S1_spread_level,T2_rp75,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T2_rp75,P3,21,0.1295,0.0201,-0.371309,0.3468,62,9.54,True,1638
S1_spread_level,T2_rp85,P1,21,0.1441,0.024813,-0.353495,0.4188,64,9.85,True,1638
S1_spread_level,T2_rp85,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T2_rp85,P3,21,0.1441,0.024813,-0.353495,0.4188,64,9.85,True,1638
S1_spread_level,T2_rp95,P1,21,0.4258,0.078494,-0.337173,0.4853,36,5.54,True,1638
S1_spread_level,T2_rp95,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T2_rp95,P3,21,0.4258,0.078494,-0.337173,0.4853,36,5.54,True,1638
S1_spread_level,T3_z1.5,P1,21,0.3454,0.061186,-0.337173,0.4646,52,8.0,True,1638
S1_spread_level,T3_z1.5,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T3_z1.5,P3,21,0.3454,0.061186,-0.337173,0.4646,52,8.0,True,1638
S1_spread_level,T3_z2.0,P1,21,0.4891,0.090405,-0.337173,0.4902,24,3.69,True,1638
S1_spread_level,T3_z2.0,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T3_z2.0,P3,21,0.4891,0.090405,-0.337173,0.4902,24,3.69,True,1638
S1_spread_level,T3_z2.5,P1,21,0.4949,0.093225,-0.337173,0.5012,14,2.15,True,1638
S1_spread_level,T3_z2.5,P2,21,0.4473,0.059111,-0.238756,0.5189,1503,231.23,True,1638
S1_spread_level,T3_z2.5,P3,21,0.4949,0.093225,-0.337173,0.5012,14,2.15,True,1638
S1_spread_level,T1_p75,P1,63,0.6143,0.119577,-0.337173,0.5079,8,1.23,True,1638
S1_spread_level,T1_p75,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T1_p75,P3,63,0.6143,0.119577,-0.337173,0.5079,8,1.23,True,1638
S1_spread_level,T1_p85,P1,63,0.7108,0.13951,-0.337173,0.5269,4,0.62,True,1638
S1_spread_level,T1_p85,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T1_p85,P3,63,0.7108,0.13951,-0.337173,0.5269,4,0.62,True,1638
S1_spread_level,T1_p95,P1,63,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T1_p95,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T1_p95,P3,63,0.7177,0.140901,-0.337173,0.5293,0,0.0,True,1638
S1_spread_level,T2_rp75,P1,63,0.5169,0.086174,-0.319249,0.3523,62,9.54,True,1638
S1_spread_level,T2_rp75,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T2_rp75,P3,63,0.5169,0.086174,-0.319249,0.3523,62,9.54,True,1638
S1_spread_level,T2_rp85,P1,63,0.5032,0.091269,-0.358065,0.4249,64,9.85,True,1638
S1_spread_level,T2_rp85,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T2_rp85,P3,63,0.5032,0.091269,-0.358065,0.4249,64,9.85,True,1638
S1_spread_level,T2_rp95,P1,63,0.5292,0.100893,-0.337173,0.4847,36,5.54,True,1638
S1_spread_level,T2_rp95,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T2_rp95,P3,63,0.5292,0.100893,-0.337173,0.4847,36,5.54,True,1638
S1_spread_level,T3_z1.5,P1,63,0.5619,0.10495,-0.337173,0.4646,52,8.0,True,1638
S1_spread_level,T3_z1.5,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T3_z1.5,P3,63,0.5619,0.10495,-0.337173,0.4646,52,8.0,True,1638
S1_spread_level,T3_z2.0,P1,63,0.556,0.10611,-0.337173,0.4902,24,3.69,True,1638
S1_spread_level,T3_z2.0,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T3_z2.0,P3,63,0.556,0.10611,-0.337173,0.4902,24,3.69,True,1638
S1_spread_level,T3_z2.5,P1,63,0.5963,0.114162,-0.337173,0.4994,14,2.15,True,1638
S1_spread_level,T3_z2.5,P2,63,0.5653,0.080115,-0.225392,0.5214,1507,231.85,True,1638
S1_spread_level,T3_z2.5,P3,63,0.5963,0.114162,-0.337173,0.4994,14,2.15,True,1638
S2a_zscore_252d,T1_p75,P1,0,0.6046,0.074861,-0.222833,0.4084,74,11.38,True,1638
S2a_zscore_252d,T1_p75,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T1_p75,P3,0,0.6046,0.074861,-0.222833,0.4084,74,11.38,True,1638
S2a_zscore_252d,T1_p85,P1,0,0.81,0.111963,-0.333128,0.4634,38,5.85,True,1638
S2a_zscore_252d,T1_p85,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T1_p85,P3,0,0.81,0.111963,-0.333128,0.4634,38,5.85,True,1638
S2a_zscore_252d,T1_p95,P1,0,0.9695,0.148618,-0.236593,0.5006,16,2.46,True,1638
S2a_zscore_252d,T1_p95,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T1_p95,P3,0,0.9695,0.148618,-0.236593,0.5006,16,2.46,True,1638
S2a_zscore_252d,T2_rp75,P1,0,1.2,0.144909,-0.171693,0.4023,44,6.77,True,1638
S2a_zscore_252d,T2_rp75,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T2_rp75,P3,0,1.2,0.144909,-0.171693,0.4023,44,6.77,True,1638
S2a_zscore_252d,T2_rp85,P1,0,0.7856,0.105956,-0.277363,0.4438,52,8.0,True,1638
S2a_zscore_252d,T2_rp85,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T2_rp85,P3,0,0.7856,0.105956,-0.277363,0.4438,52,8.0,True,1638
S2a_zscore_252d,T2_rp95,P1,0,1.0222,0.157307,-0.270591,0.4939,22,3.38,True,1638
S2a_zscore_252d,T2_rp95,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T2_rp95,P3,0,1.0222,0.157307,-0.270591,0.4939,22,3.38,True,1638
S2a_zscore_252d,T3_z1.5,P1,0,0.9891,0.143301,-0.236821,0.4811,28,4.31,True,1638
S2a_zscore_252d,T3_z1.5,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T3_z1.5,P3,0,0.9891,0.143301,-0.236821,0.4811,28,4.31,True,1638
S2a_zscore_252d,T3_z2.0,P1,0,1.028,0.159744,-0.239622,0.4957,22,3.38,True,1638
S2a_zscore_252d,T3_z2.0,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.0,P3,0,1.028,0.159744,-0.239622,0.4957,22,3.38,True,1638
S2a_zscore_252d,T3_z2.5,P1,0,0.9455,0.151364,-0.287421,0.5012,18,2.77,True,1638
S2a_zscore_252d,T3_z2.5,P2,0,0.9132,0.095939,-0.208538,0.525,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.5,P3,0,0.9455,0.151364,-0.287421,0.5012,18,2.77,True,1638
S2a_zscore_252d,T1_p75,P1,1,0.6084,0.07711,-0.258477,0.4103,74,11.38,True,1638
S2a_zscore_252d,T1_p75,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T1_p75,P3,1,0.6084,0.07711,-0.258477,0.4103,74,11.38,True,1638
S2a_zscore_252d,T1_p85,P1,1,0.831,0.115372,-0.310388,0.4615,38,5.85,True,1638
S2a_zscore_252d,T1_p85,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T1_p85,P3,1,0.831,0.115372,-0.310388,0.4615,38,5.85,True,1638
S2a_zscore_252d,T1_p95,P1,1,0.7797,0.121354,-0.314815,0.4994,16,2.46,True,1638
S2a_zscore_252d,T1_p95,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T1_p95,P3,1,0.7797,0.121354,-0.314815,0.4994,16,2.46,True,1638
S2a_zscore_252d,T2_rp75,P1,1,0.9602,0.117152,-0.193725,0.4011,44,6.77,True,1638
S2a_zscore_252d,T2_rp75,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T2_rp75,P3,1,0.9602,0.117152,-0.193725,0.4011,44,6.77,True,1638
S2a_zscore_252d,T2_rp85,P1,1,0.6895,0.09466,-0.345329,0.4469,52,8.0,True,1638
S2a_zscore_252d,T2_rp85,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T2_rp85,P3,1,0.6895,0.09466,-0.345329,0.4469,52,8.0,True,1638
S2a_zscore_252d,T2_rp95,P1,1,1.0239,0.157549,-0.226941,0.4951,22,3.38,True,1638
S2a_zscore_252d,T2_rp95,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T2_rp95,P3,1,1.0239,0.157549,-0.226941,0.4951,22,3.38,True,1638
S2a_zscore_252d,T3_z1.5,P1,1,0.9566,0.140628,-0.24303,0.4805,28,4.31,True,1638
S2a_zscore_252d,T3_z1.5,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T3_z1.5,P3,1,0.9566,0.140628,-0.24303,0.4805,28,4.31,True,1638
S2a_zscore_252d,T3_z2.0,P1,1,0.9827,0.151175,-0.242208,0.4939,22,3.38,True,1638
S2a_zscore_252d,T3_z2.0,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.0,P3,1,0.9827,0.151175,-0.242208,0.4939,22,3.38,True,1638
S2a_zscore_252d,T3_z2.5,P1,1,0.8798,0.140548,-0.328217,0.4994,18,2.77,True,1638
S2a_zscore_252d,T3_z2.5,P2,1,0.9072,0.09608,-0.217049,0.525,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.5,P3,1,0.8798,0.140548,-0.328217,0.4994,18,2.77,True,1638
S2a_zscore_252d,T1_p75,P1,5,0.4856,0.063282,-0.268316,0.4096,74,11.38,True,1638
S2a_zscore_252d,T1_p75,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T1_p75,P3,5,0.4856,0.063282,-0.268316,0.4096,74,11.38,True,1638
S2a_zscore_252d,T1_p85,P1,5,0.7711,0.10904,-0.305489,0.4628,38,5.85,True,1638
S2a_zscore_252d,T1_p85,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T1_p85,P3,5,0.7711,0.10904,-0.305489,0.4628,38,5.85,True,1638
S2a_zscore_252d,T1_p95,P1,5,0.7668,0.120947,-0.32816,0.4994,16,2.46,True,1638
S2a_zscore_252d,T1_p95,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T1_p95,P3,5,0.7668,0.120947,-0.32816,0.4994,16,2.46,True,1638
S2a_zscore_252d,T2_rp75,P1,5,0.9264,0.116927,-0.162551,0.3987,44,6.77,True,1638
S2a_zscore_252d,T2_rp75,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T2_rp75,P3,5,0.9264,0.116927,-0.162551,0.3987,44,6.77,True,1638
S2a_zscore_252d,T2_rp85,P1,5,0.8576,0.120604,-0.338986,0.4469,52,8.0,True,1638
S2a_zscore_252d,T2_rp85,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T2_rp85,P3,5,0.8576,0.120604,-0.338986,0.4469,52,8.0,True,1638
S2a_zscore_252d,T2_rp95,P1,5,1.0619,0.167289,-0.241314,0.4963,22,3.38,True,1638
S2a_zscore_252d,T2_rp95,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T2_rp95,P3,5,1.0619,0.167289,-0.241314,0.4963,22,3.38,True,1638
S2a_zscore_252d,T3_z1.5,P1,5,0.9843,0.147424,-0.248063,0.4829,28,4.31,True,1638
S2a_zscore_252d,T3_z1.5,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T3_z1.5,P3,5,0.9843,0.147424,-0.248063,0.4829,28,4.31,True,1638
S2a_zscore_252d,T3_z2.0,P1,5,0.9018,0.145761,-0.292932,0.4957,22,3.38,True,1638
S2a_zscore_252d,T3_z2.0,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.0,P3,5,0.9018,0.145761,-0.292932,0.4957,22,3.38,True,1638
S2a_zscore_252d,T3_z2.5,P1,5,0.7225,0.120257,-0.314999,0.5006,18,2.77,True,1638
S2a_zscore_252d,T3_z2.5,P2,5,0.8645,0.09474,-0.212654,0.5238,1626,250.15,True,1638
S2a_zscore_252d,T3_z2.5,P3,5,0.7225,0.120257,-0.314999,0.5006,18,2.77,True,1638
S2a_zscore_252d,T1_p75,P1,10,0.6098,0.082764,-0.22215,0.4151,74,11.38,True,1638
S2a_zscore_252d,T1_p75,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T1_p75,P3,10,0.6098,0.082764,-0.22215,0.4151,74,11.38,True,1638
S2a_zscore_252d,T1_p85,P1,10,0.723,0.107983,-0.263715,0.4652,38,5.85,True,1638
S2a_zscore_252d,T1_p85,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T1_p85,P3,10,0.723,0.107983,-0.263715,0.4652,38,5.85,True,1638
S2a_zscore_252d,T1_p95,P1,10,0.5777,0.09674,-0.308906,0.4963,16,2.46,True,1638
S2a_zscore_252d,T1_p95,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T1_p95,P3,10,0.5777,0.09674,-0.308906,0.4963,16,2.46,True,1638
S2a_zscore_252d,T2_rp75,P1,10,0.6531,0.087584,-0.241233,0.3968,42,6.46,True,1638
S2a_zscore_252d,T2_rp75,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T2_rp75,P3,10,0.6531,0.087584,-0.241233,0.3968,42,6.46,True,1638
S2a_zscore_252d,T2_rp85,P1,10,0.7056,0.103852,-0.29337,0.4487,52,8.0,True,1638
S2a_zscore_252d,T2_rp85,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
S2a_zscore_252d,T2_rp85,P3,10,0.7056,0.103852,-0.29337,0.4487,52,8.0,True,1638
S2a_zscore_252d,T2_rp95,P1,10,0.6978,0.115758,-0.281009,0.4933,22,3.38,True,1638
S2a_zscore_252d,T2_rp95,P2,10,0.763,0.086678,-0.208799,0.5232,1626,250.15,True,1638
