signal,signal_column,threshold,strategy,lead_months,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
level,invsales_level,T_roll_p25,P1_long_cash,0,countercyclical,0.6215623153398994,0.6215623153398994,0.5345841072760831,0.40804925309343426,0.052990763076008696,0.08959386877889747,-0.1298636443377461,0.21428571428571427,1.469387755102041,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,1,countercyclical,0.18379362851012152,0.18379362851012152,0.10229089617897151,0.059568992407251865,0.013662059357500533,0.10276548693346373,-0.2293485050762304,0.20408163265306123,1.469387755102041,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,2,countercyclical,0.35179326607255523,0.35179326607255523,0.2596726321291821,0.17140335714605112,0.034248652065092644,0.11418933220833646,-0.19981319289977328,0.20408163265306123,1.469387755102041,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,3,countercyclical,0.306467615138269,0.306467615138269,0.24337357354615885,0.14857290426438205,0.02968682637945852,0.11809684716992688,-0.19981319289977328,0.20408163265306123,1.469387755102041,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,6,countercyclical,0.4192050075987944,0.4192050075987944,0.39965652816733255,0.17376745435568924,0.04157764954911958,0.1121387739356367,-0.23927178828328333,0.21428571428571427,1.469387755102041,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,9,countercyclical,0.4295487329492429,0.4295487329492429,0.4316872569418576,0.1734532404234525,0.04150246701964977,0.10825138304624626,-0.23927178828328333,0.20408163265306123,1.469387755102041,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,12,countercyclical,0.32261773134372834,0.32261773134372834,0.295055633208352,0.12229587807352889,0.02926195344632765,0.10701586506417442,-0.23927178828328344,0.20408163265306123,1.469387755102041,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,0,procyclical,0.7174846595671585,0.7174846595671585,0.857980443445028,0.6853146035321925,0.09440402844642781,0.1397099477501648,-0.13775283345759493,0.5,0.489795918367347,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,1,procyclical,0.9474467065410878,0.9474467065410878,1.330831306295424,0.9115747149415634,0.1233553870262909,0.13248261648173706,-0.13532120297369,0.5102040816326531,0.489795918367347,98,98,True
level,invsales_level,T_roll_p25,P1_long_cash,2,procyclical,1.0322016495211352,1.0322016495211352,1.4068874935126088,0.9245301440273643,0.1251085312752218,0.12187325293793867,-0.13532120297369,0.5204081632653061,0.489795918367347,98,98,True
