date,signal,threshold,position,strategy_return,benchmark_return,strategy_equity,benchmark_equity
1993-01-31,,,0.0,0.0,0.0,1.0,1.0
1993-02-28,,,0.0,0.0,0.010669035647508762,1.0,1.0106690356475088
1993-03-31,,,0.0,0.0,0.022399566351445577,1.0,1.0333075837708467
1993-04-30,1.67,,0.0,-0.0,-0.025588343589747486,1.0,1.0068669542834265
1993-05-31,1.7,,0.0,0.0,0.026969935030756398,1.0,1.0340220906250661
1993-06-30,1.73,,0.0,0.0,0.0036072939305802354,1.0,1.0377521122366637
1993-07-31,1.69,,0.0,-0.0,-0.004854279019592012,1.0,1.032714573930696
1993-08-31,1.68,,0.0,0.0,0.03832620001741738,1.0,1.0722945992520658
1993-09-30,1.69,,0.0,-0.0,-0.007274354163447017,1.0,1.0644943485695548
1993-10-31,1.67,,0.0,0.0,0.019727304382149535,1.0,1.0854939525968643
1993-11-30,1.67,,0.0,-0.0,-0.010673807897253695,1.0,1.0739075986732147
1993-12-31,1.67,,0.0,0.0,0.012276668900649712,1.0,1.0870916066920175
1994-01-31,1.67,,0.0,0.0,0.0348765724272071,1.0,1.1250056358478207
1994-02-28,1.66,,0.0,-0.0,-0.029163918408132705,1.0,1.0921960632752654
1994-03-31,1.66,,0.0,-0.0,-0.04190158427938295,1.0,1.0464313178803266
1994-04-30,1.66,,0.0,0.0,0.011212473781649912,1.0,1.0581644015963572
1994-05-31,1.65,,0.0,0.0,0.015938638398752092,1.0,1.0750301013598333
1994-06-30,1.62,,0.0,-0.0,-0.022913892432534277,1.0,1.0503969772555377
1994-07-31,1.63,,0.0,0.0,0.03232671549862243,1.0,1.0843528614998905
1994-08-31,1.67,,0.0,0.0,0.03812068526707013,1.0,1.1256891356515748
1994-09-30,1.67,,0.0,-0.0,-0.02525520536305792,1.0,1.0972596253557312
1994-10-31,1.67,,0.0,0.0,0.028426448633096957,1.0,1.1284508197330771
1994-11-30,1.67,,0.0,-0.0,-0.039815583661463316,1.0,1.083520891712148
1994-12-31,1.67,,0.0,0.0,0.007282280764139504,1.0,1.0914113950594067
1995-01-31,1.67,,0.0,0.0,0.03360771013923469,1.0,1.128091232867221
1995-02-28,1.67,,0.0,0.0,0.04080887683979384,1.0,1.1741273690533507
1995-03-31,1.68,1.67,1.0,0.027848196946654857,0.027848196946654857,1.0278481969466549,1.206824699267206
1995-04-30,1.69,1.67,1.0,0.02962334132943245,0.02962334132943245,1.0582964949196474,1.2425748792583882
1995-05-31,1.73,1.67,1.0,0.03967232260106912,0.03967232260106912,1.1002815748736803,1.2918707107243115
1995-06-30,1.73,1.67,1.0,0.02023022129475649,0.02023022129475649,1.122540514619918,1.3180055410864786
1995-07-31,1.75,1.67,1.0,0.03216526253431118,0.03216526253431118,1.1586473249780684,1.360399535337202
1995-08-31,1.73,1.67,1.0,0.004451884343805501,0.004451884343805501,1.1638054888641305,1.36645587672989
1995-09-30,1.71,1.67,1.0,0.0423759571999649,0.0423759571999649,1.2131228604493212,1.4243607524778363
1995-10-31,1.72,1.67,1.0,-0.0029383841197531124,-0.0029383841197531124,1.2095582395008675,1.4201754334619558
1995-11-30,1.71,1.67,1.0,0.044479795997207194,0.044479795997207194,1.263359143240607,1.483344547022589
1995-12-31,1.71,1.67,1.0,0.015732848514995013,0.015732848514995013,1.2832353812612454,1.5066817820764393
1996-01-31,1.73,1.67,1.0,0.035578826476532655,0.035578826476532655,1.3288913902196864,1.5602877517562899
1996-02-29,1.72,1.67,1.0,0.0031896615180959653,0.0031896615180959653,1.3331301039487993,1.5652645415552233
1996-03-31,1.7,1.6749999999999998,1.0,0.01721836527255549,0.01721836527255549,1.3560844250344295,1.5922158381799003
1996-04-30,1.7,1.68,1.0,0.010868960430116426,0.010868960430116426,1.370823652990026,1.6095215691212823
1996-05-31,1.68,1.68,1.0,0.02270047540715492,0.02270047540715492,1.4019420016122723,1.6460584739184054
1996-06-30,1.67,1.68,0.0,0.0,0.008822033237766869,1.4019420016122723,1.6605800564866213
1996-07-31,1.65,1.6749999999999998,0.0,-0.0,-0.044935944068095646,1.4019420016122723,1.5859603239477433
1996-08-31,1.65,1.67,0.0,0.0,0.019258495840732248,1.4019420016122723,1.6165035342500573
1996-09-30,1.67,1.67,1.0,0.05587244266330016,0.05587244266330016,1.4802719257146262,1.7068215352824658
1996-10-31,1.68,1.67,1.0,0.03233181602517288,0.03233181602517288,1.5281318052840598,1.7620061751490217
1996-11-30,1.69,1.6749999999999998,1.0,0.07300393350878842,0.07300393350878842,1.639691437989682,1.8906395568016754
1996-12-31,1.67,1.67,1.0,-0.02379724948608919,-0.02379724948608919,1.6006712917596373,1.845647535580197
1997-01-31,1.66,1.67,0.0,0.0,0.06178542818208754,1.6006712917596373,1.959681658839234
1997-02-28,1.66,1.67,0.0,0.0,0.009565666093074299,1.6006712917596373,1.9784273192364121
1997-03-31,1.66,1.67,0.0,-0.0,-0.04412309624192445,1.6006712917596373,1.8911329802220913
1997-04-30,1.64,1.67,0.0,0.0,0.06260409589261351,1.6006712917596373,2.0095256506615993
1997-05-31,1.64,1.67,0.0,0.0,0.06320716892006839,1.6006712917596373,2.1365420779121775
1997-06-30,1.62,1.67,0.0,0.0,0.041102706564224656,1.6006712917596373,2.2243597400027206
1997-07-31,1.66,1.67,0.0,0.0,0.07926342001021869,1.6006712917596373,2.400670100328377
1997-08-31,1.66,1.67,0.0,-0.0,-0.05180316888741654,1.6006712917596373,2.2763077816780948
1997-09-30,1.65,1.67,0.0,0.0,0.04809065230778775,1.6006712917596373,2.3857769077522875
1997-10-31,1.64,1.67,0.0,-0.0,-0.024503149261542956,1.6006712917596373,2.327317860076891
1997-11-30,1.64,1.67,0.0,0.0,0.03869614865679183,1.6006712917596373,2.417376097962033
1997-12-31,1.64,1.67,0.0,0.0,0.019071985487461918,1.6006712917596373,2.4634802598201024
1998-01-31,1.64,1.67,0.0,0.0,0.01287778437865228,1.6006712917596373,2.495204427427132
1998-02-28,1.65,1.67,0.0,0.0,0.06929522593184712,1.6006712917596373,2.6681101819718402
