lag,ccf,upper_ci,lower_ci,significant
-4,-0.12519286283229505,0.1746106780494506,-0.1746106780494506,False
-3,-0.1612321324256836,0.17392187584555832,-0.17392187584555832,False
-2,-0.2379607040271661,0.17392187584555832,-0.17392187584555832,True
-1,-0.24670746183010456,0.17392187584555832,-0.17392187584555832,True
0,-0.09665359096856951,0.17392187584555832,-0.17392187584555832,False
1,-0.08687340690789191,0.1746106780494506,-0.1746106780494506,False
2,0.018304833018727144,0.1753077294359835,-0.1753077294359835,False
3,0.08620345272985276,0.1760131959862394,-0.1760131959862394,False
4,0.07911812251435467,0.1767272483948167,-0.1767272483948167,False
