date,rolling_corr
2010-02-28,-0.16885677425846748
2010-03-31,-0.18504497892791474
2010-04-30,-0.19289424727543558
2010-05-31,-0.14963606795575196
2010-06-30,-0.11660982092281584
2010-07-31,-0.13825346160136548
2010-08-31,-0.12995328018108993
2010-09-30,-0.13356328151955985
2010-10-31,-0.14331358463061775
2010-11-30,-0.14050631662903051
2010-12-31,-0.15884852268468813
2011-01-31,-0.15859563743845106
2011-02-28,-0.1742893504411058
2011-03-31,-0.16887647428072955
2011-04-30,-0.17097421164615306
2011-05-31,-0.17979015323145872
2011-06-30,-0.1786848567510223
2011-07-31,-0.17267665752667133
2011-08-31,-0.16070491567001277
2011-09-30,-0.13794928804592385
2011-10-31,-0.1533535898268801
2011-11-30,-0.14510194887162467
2011-12-31,-0.14475999379029994
2012-01-31,-0.16125215138947993
2012-02-29,-0.1748306550530799
2012-03-31,-0.1810270050725145
2012-04-30,-0.17281862345691812
2012-05-31,-0.1549363976627761
2012-06-30,-0.15854148749354788
2012-07-31,-0.1595718633441273
2012-08-31,-0.16294233312700565
2012-09-30,-0.16789419984203469
2012-10-31,-0.15824513602390844
2012-11-30,-0.15999611119607524
2012-12-31,-0.15912363746026703
2013-01-31,-0.15285291009018362
2013-02-28,-0.1528439315899541
2013-03-31,-0.1617708045124744
2013-04-30,-0.1620780552656024
2013-05-31,-0.16762789124769412
2013-06-30,-0.14978468573940665
2013-07-31,-0.15430086714256105
2013-08-31,-0.14894358826761256
2013-09-30,-0.13130164867842836
2013-10-31,-0.07082538001166074
2013-11-30,-0.03707138692169733
2013-12-31,-0.03857112124597602
2014-01-31,0.08847012471090888
2014-02-28,0.288954748649108
2014-03-31,0.2224097971234742
2014-04-30,0.12025489970759867
2014-05-31,0.05494191842833279
2014-06-30,0.07856035798027214
2014-07-31,0.008223040407471738
2014-08-31,-0.008006698860755022
2014-09-30,-0.025839941475201165
2014-10-31,0.008828617712965718
2014-11-30,-0.041943627542310714
2014-12-31,-0.043573460674947044
2015-01-31,-0.060404693140897865
2015-02-28,-0.07171380486713812
2015-03-31,-0.09474599344106913
2015-04-30,-0.09836871027981195
2015-05-31,-0.0980500769558088
2015-06-30,-0.15163445787905147
2015-07-31,-0.1200936777797399
2015-08-31,-0.054298134294283235
2015-09-30,-0.10734270277528626
2015-10-31,-0.11478869241390546
2015-11-30,-0.10951223436079414
2015-12-31,-0.1290547142348432
2016-01-31,-0.12678641269363486
2016-02-29,-0.09876482353675306
2016-03-31,-0.06769809283396387
2016-04-30,-0.08084529675918636
2016-05-31,-0.06970592995633725
2016-06-30,-0.052967226799050734
2016-07-31,-0.050819636124320305
2016-08-31,-0.025060425201525283
2016-09-30,-0.013218984926602445
2016-10-31,-0.03896399794427709
2016-11-30,-0.04777051099326134
2016-12-31,-0.052151171118716824
2017-01-31,-0.023029737007076317
2017-02-28,-0.005611054038202424
2017-03-31,0.004674789636829353
2017-04-30,0.009439911900479995
2017-05-31,0.029509637514168952
2017-06-30,0.011382042023050471
2017-07-31,0.0139600414876997
2017-08-31,0.004782519184877947
2017-09-30,0.019098775379614213
2017-10-31,0.00181213642104127
2017-11-30,-0.004169887098017782
2017-12-31,-0.0009204879812748666
2018-01-31,-0.05316318659655402
2018-02-28,-0.06683512662707798
2018-03-31,-0.05938984679166282
2018-04-30,-0.056730650239541484
2018-05-31,-0.06111978540949478
2018-06-30,-0.05002331982735799
2018-07-31,-0.03587307442865648
2018-08-31,-0.04116365699843225
2018-09-30,-0.030182839369371557
2018-10-31,-0.08109554060900316
2018-11-30,-0.06737345242577562
2018-12-31,-0.14673322117180576
2019-01-31,-0.1298986206702076
2019-02-28,-0.11404337454624137
2019-03-31,-0.11316619463954353
2019-04-30,-0.1304838477129016
2019-05-31,-0.10340118179589922
2019-06-30,-0.10307122568263064
2019-07-31,-0.09228667086502727
2019-08-31,-0.09526448033943667
2019-09-30,-0.10013934676233857
2019-10-31,-0.08675116689888966
2019-11-30,-0.06628605100320113
2019-12-31,-0.06032986013286725
2020-01-31,-0.05103352424990205
2020-02-29,-0.02145741429339667
2020-03-31,-0.2879404845587354
2020-04-30,0.3315050602185562
2020-05-31,0.3290236305904382
2020-06-30,0.31209864857383324
2020-07-31,0.252474577045621
2020-08-31,0.18206554358660926
2020-09-30,0.20345962091059172
2020-10-31,0.22959404293780622
2020-11-30,0.18949258538556402
2020-12-31,0.18402343055783915
2021-01-31,0.18608683293150188
2021-02-28,0.1839990373656236
2021-03-31,0.18255536048183965
2021-04-30,0.17940178656128772
2021-05-31,0.17995753509589346
2021-06-30,0.17938205917064792
2021-07-31,0.17961140321761324
2021-08-31,0.17770165938876914
2021-09-30,0.1867729614080101
2021-10-31,0.17735891905212525
2021-11-30,0.18136522041307895
2021-12-31,0.1768320396662613
2022-01-31,0.1784347958041289
2022-02-28,0.17892384834799935
2022-03-31,0.17748317062891442
2022-04-30,0.17442830029518241
2022-05-31,0.17479410526706143
2022-06-30,0.17011238339819237
2022-07-31,0.16449519215508737
2022-08-31,0.1628169082930548
2022-09-30,0.1582627219768053
2022-10-31,0.15729234395029437
2022-11-30,0.15717716096093529
2022-12-31,0.15488249796152218
2023-01-31,0.15514913329259686
2023-02-28,0.15500003287858008
2023-03-31,0.15501882468936196
2023-04-30,0.15497811599189518
2023-05-31,0.15556224013782807
2023-06-30,0.15510866391289252
2023-07-31,0.1561572608213513
2023-08-31,0.15559375424470787
2023-09-30,0.15320743943057186
2023-10-31,0.15386766404287563
2023-11-30,0.15104747771275237
2023-12-31,0.1581485618405155
2024-01-31,0.15838387442329638
2024-02-29,0.15888309425798836
2024-03-31,0.15904661225350503
2024-04-30,0.15788281307333504
2024-05-31,0.15783147987104487
2024-06-30,0.16133100502019218
2024-07-31,0.16128518041241272
2024-08-31,0.16195049504687822
2024-09-30,0.1620166502733275
2024-10-31,0.1623414049988051
2024-11-30,0.16143563466226396
2024-12-31,0.1608578289228389
2025-01-31,0.16056319470750594
2025-02-28,0.1631121460750171
2025-03-31,0.18647813550683107
2025-04-30,0.001763251168628868
2025-05-31,-0.08231626184087167
2025-06-30,-0.11433157959441154
2025-07-31,-0.05597253810554716
2025-08-31,0.06344866776102541
2025-09-30,-0.011789442161523422
2025-11-30,-0.12300104917026708
2025-12-31,0.00986385997608086
2026-01-31,0.038266736284742656
2026-02-28,0.028116782632376585
2026-03-31,0.03477022724795564
2026-04-30,0.0646659444184272
2026-05-31,0.07436687685303556
2026-06-30,0.07313404802598136
