date,signal,threshold,position,strategy_return,benchmark_return,strategy_equity,benchmark_equity
1993-01-31,,,0.0,0.0,0.0,1.0,1.0
1993-02-28,,,0.0,0.0,0.010668953172249696,1.0,1.0106689531722497
1993-03-31,,,0.0,0.0,0.02239932629838992,1.0,1.0333072568340071
1993-04-30,,,0.0,-0.0,-0.02558780774026914,1.0,1.0068671894095136
1993-05-31,,,0.0,0.0,0.02696874179783393,1.0,1.0340211306654095
1993-06-30,,,0.0,0.0,0.003607372635236361,1.0,1.037751230196428
1993-07-31,,,0.0,-0.0,-0.004853824276926488,1.0,1.0327141680818903
1993-08-31,,,0.0,0.0,0.038326585922410894,1.0,1.072294576378172
1993-09-30,,,0.0,-0.0,-0.007274647083682861,1.0,1.0644940117652735
1993-10-31,,,0.0,0.0,0.019727230074926938,1.0,1.085493530048749
1993-11-30,,,0.0,-0.0,-0.010673079977999156,1.0,1.0739079707869381
1993-12-31,,,0.0,0.0,0.012276292483215379,1.0,1.0870915791363749
1994-01-31,,,0.0,0.0,0.03487583465051802,1.0,1.1250048053003057
1994-02-28,,,0.0,-0.0,-0.02916350884860519,1.0,1.092195717706207
1994-03-31,,,0.0,-0.0,-0.04190187396956302,1.0,1.046430670392785
1994-04-30,-0.39999999999999947,,0.0,0.0,0.011212325992041805,1.0,1.0581635921972998
1994-05-31,-0.2999999999999998,,0.0,0.0,0.01593931831326234,1.0,1.0750299985208378
1994-06-30,-0.2999999999999998,,0.0,-0.0,-0.022913813795628957,1.0,1.0503969613100161
1994-07-31,-0.2999999999999998,,0.0,0.0,0.032325802107516344,1.0,1.0843518856156602
1994-08-31,-0.5,,0.0,0.0,0.03812085340606197,1.0,1.1256883048878017
1994-09-30,-0.5,,0.0,-0.0,-0.0252541619944463,1.0,1.0972599900809115
1994-10-31,-0.3000000000000007,,0.0,0.0,0.028425997660446622,1.0,1.128450699991853
1994-11-30,-0.20000000000000018,,0.0,-0.0,-0.03981550519300825,1.0,1.0835208652862738
1994-12-31,-0.20000000000000018,,0.0,0.0,0.0072814756115500145,1.0,1.0914104960414615
1995-01-31,-0.39999999999999947,,0.0,0.0,0.03360801708778305,1.0,1.1280906386422087
1995-02-28,-0.5,,0.0,0.0,0.04080930613283229,1.0,1.1741272348601408
1995-03-31,-0.40000000000000036,,0.0,0.0,0.027848191318352367,1.0,1.206824554728614
1995-04-30,-0.5,,0.0,0.0,0.029622745612414958,1.0,1.2425740115121557
1995-05-31,-0.5999999999999996,,0.0,0.0,0.039672719700915016,1.0,1.2918703019785192
1995-06-30,-0.5999999999999996,,0.0,0.0,0.02022985392230403,1.0,1.3180046494741073
1995-07-31,-0.6000000000000005,,0.0,0.0,0.032165754233868915,1.0,1.360399263108188
1995-08-31,-0.5,,0.0,0.0,0.004451302382141087,1.0,1.3664548115887245
1995-09-30,-0.5999999999999996,,0.0,0.0,0.04237632414435599,1.0,1.4243601436132232
1995-10-31,-0.5,,0.0,-0.0,-0.0029382733792654436,1.0,1.4201749841207578
1995-11-30,-0.5999999999999996,,0.0,0.0,0.04448001878550967,1.0,1.48334439409316
1995-12-31,-0.5,,0.0,0.0,0.015732738508825506,1.0,1.50668146356396
1996-01-31,0.0,,0.0,0.0,0.035578087751807264,1.0,1.56028630888866
1996-02-29,0.0,,0.0,0.0,0.003190069023023545,1.0,1.5652637299096934
1996-03-31,0.09999999999999964,,0.0,0.0,0.0172183687530314,1.0,1.5922150180070238
1996-04-30,0.10000000000000053,,0.0,0.0,0.010869558737526264,1.0,1.6095216926680227
1996-05-31,0.2999999999999998,,0.0,0.0,0.022700269903145553,1.0,1.6460582695065544
1996-06-30,0.1999999999999993,,0.0,0.0,0.008822031542032871,1.0,1.6605798474801654
1996-07-31,-0.2999999999999998,,0.0,-0.0,-0.04493622130854402,1.0,1.5859596639532885
1996-08-31,0.0,,0.0,0.0,0.019258996510851167,1.0,1.6165036555877155
1996-09-30,0.0,,0.0,0.0,0.05587232292643085,1.0,1.7068214698444684
1996-10-31,-0.10000000000000053,,0.0,0.0,0.03233152897572422,1.0,1.762005617653133
1996-11-30,-0.20000000000000018,,0.0,0.0,0.07300438242673013,1.0,1.890639749602329
1996-12-31,-0.09999999999999964,,0.0,-0.0,-0.023797657904672143,1.0,1.8456469516203178
1997-01-31,0.09999999999999964,,0.0,0.0,0.061785856755891766,1.0,1.959681829795079
1997-02-28,0.0,,0.0,0.0,0.009565823685988795,1.0,1.9784278006595348
1997-03-31,-0.2999999999999998,0.0,0.0,-0.0,-0.04412307154470496,1.0,1.891133489265001
1997-04-30,-0.09999999999999964,0.0,0.0,0.0,0.06260330635548605,1.0,2.009524698452577
1997-05-31,-0.40000000000000036,-0.02499999999999991,0.0,0.0,0.06320741504603378,1.0,2.1365415601129247
1997-06-30,-0.2999999999999998,-0.04999999999999982,0.0,0.0,0.04110240734272819,1.0,2.224358561621354
1997-07-31,-0.39999999999999947,-0.07499999999999973,0.0,0.0,0.07926350804342341,1.0,2.400669024361886
