period,strategy_sharpe,buy_hold_sharpe,strategy_return,buy_hold_return
Dot_Com,-0.18062087480639305,-0.7024915142245575,-0.08879620898881246,-0.3336527460144282
GFC,0.1371913138761129,-1.0264958752053792,0.014158191618347304,-0.355044906446201
COVID,2.1782657665336855,-0.08033630026980516,0.06622436727357273,-0.03167837486642311
Rate_Hike_2022,-0.5788264946321798,-0.75700309024767,-0.04399161553572728,-0.18175354466380178
