,count,mean,std,min,25%,50%,75%,max
gold_copper_roc_63d,6548.0,1.9468585082786682,15.5112796603043,-37.27590806472195,-6.045855057056931,0.4708377331206215,7.687417262609175,144.65802748898437
gold_copper_roc_126d,6485.0,3.8864605754387465,23.459559447530964,-52.35814390227564,-8.751636045057076,2.289370378951472,11.85151862319369,193.05437635724107
gold_copper_mom_21d,6590.0,1.5853495295726956,32.941367607958746,-188.78131512830225,-15.729496882535614,0.16039115926611203,16.65507043344502,215.59292704306654
gold_copper_mom_63d,6548.0,4.79125669250615,59.36293709513352,-264.09479022286257,-24.943838616275045,1.7912961073151052,31.647297890731338,400.3563786920713
gold_copper_mom_252d,6359.0,15.082091469351429,108.51113121130705,-359.91318111051186,-47.08723738611371,18.819170043667043,79.2226692902606,461.28763977852134
gold_copper_acceleration,6569.0,-0.012962243126772254,10.383609789537818,-64.81567381485753,-6.173688196426841,-0.14312885058169744,5.865840779643127,71.2040927193723
gold_copper_realized_vol_21d,6596.0,0.24742551543984412,0.1080300505620124,0.08635681021637673,0.18450540658264653,0.2232861314839653,0.27579175545982065,1.1180748330315127
xli_ret,6782.0,0.00040418532040173503,0.01313099957672063,-0.11344141983502631,-0.00536410952884378,0.00041257314464115957,0.006681548448592423,0.1265121436592953
xli_fwd_1d,6782.0,0.00040418532040173503,0.01313099957672063,-0.11344141983502631,-0.00536410952884378,0.00041257314464115957,0.006681548448592423,0.1265121436592953
xli_fwd_5d,6778.0,0.0020038014952176737,0.02821721201017104,-0.20125875648160663,-0.011815258769242026,0.003227416002094974,0.01690702023118107,0.22513859343237352
xli_fwd_21d,6762.0,0.008377853594327984,0.056075032972860706,-0.4120270645473303,-0.01947887370786569,0.011043473342292498,0.039592748883862106,0.2975561288370938
xli_fwd_63d,6720.0,0.025052029589490914,0.09045878377723078,-0.4211484968750364,-0.017459716390677615,0.03247244816542172,0.08087397280565017,0.5466760400093307
xli_fwd_126d,6657.0,0.05017254439164023,0.12894061102862858,-0.5428319241296407,-0.015277913456042236,0.061392915301125006,0.12638685486028312,0.6423102120049771
xli_fwd_252d,6531.0,0.10012173585483893,0.18888797664518586,-0.5751723579459569,0.004305619883305911,0.12001355720755624,0.21122099911910608,0.9810163669835263
spy_ret,6782.0,0.0003690602147916936,0.011994362644339118,-0.10942352109327369,-0.004250412997125835,0.0004342548382320066,0.005787448748191315,0.14519721660997376
spy_fwd_1d,6782.0,0.0003690602147916937,0.011994362644339118,-0.10942352109327369,-0.004250412997125835,0.0004342548382320066,0.005787448748191315,0.14519721660997376
spy_fwd_5d,6778.0,0.001806751196110883,0.02431406316191357,-0.19793359952493472,-0.009565343729218662,0.0034916707478980236,0.014566252368878485,0.17919089245214903
spy_fwd_21d,6762.0,0.007426201396869929,0.04643316246739121,-0.32751295629417443,-0.01531866700149237,0.013835062896152883,0.034294905383892405,0.23347521356906697
spy_fwd_63d,6720.0,0.022105771327660416,0.07593012991219442,-0.4025607051516411,-0.01567374827527715,0.034031795823006195,0.06948662160322444,0.3984297388429938
spy_fwd_126d,6657.0,0.04459600358183875,0.11045868754172224,-0.45250309853651394,-0.014118971834007898,0.059278099146361285,0.11108000750744962,0.532482746045813
spy_fwd_252d,6531.0,0.09083529191220151,0.1668804374341133,-0.474517026761082,0.0172106786588061,0.12216330225003613,0.19168180062092954,0.7696135785829321
