signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
yoy,T1_fixed_p50,P1_long_cash_pro,LB_NA,busloans_pct_yoy,7,0.6653,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_pro,LB_NA,busloans_pct_yoy,8,0.9567,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_pro,LB_NA,busloans_pct_yoy,9,0.9664,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_pro,LB_NA,busloans_pct_yoy,10,0.9402,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_pro,LB_NA,busloans_pct_yoy,11,0.6624,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_pro,LB_NA,busloans_pct_yoy,12,0.2387,False,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,1,0.4896,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,2,0.6116,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,3,0.4767,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,4,0.5083,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,5,0.6332,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,6,0.5756,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,7,0.6778,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,8,0.5104,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,9,0.5461,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,10,0.5551,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,11,0.6507,True,pipeline
yoy,T1_fixed_p50,P1_long_cash_counter,LB_NA,busloans_pct_yoy,12,0.8902,True,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,1,0.0818,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,2,-0.1601,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,3,0.0549,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,4,-0.0107,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,5,-0.2409,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,6,-0.1657,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,7,-0.3654,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,8,-0.0375,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,9,-0.125,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,10,-0.14,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,11,-0.2756,False,pipeline
yoy,T1_fixed_p50,P3_long_short_pro,LB_NA,busloans_pct_yoy,12,-0.6363,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,1,-0.0818,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,2,0.1601,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,3,-0.0549,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,4,0.0107,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,5,0.2409,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,6,0.1657,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,7,0.3654,True,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,8,0.0375,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,9,0.125,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,10,0.14,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,11,0.2756,False,pipeline
yoy,T1_fixed_p50,P3_long_short_counter,LB_NA,busloans_pct_yoy,12,0.6363,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,1,0.4593,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,2,0.6765,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,3,0.5406,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,4,0.5112,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,5,0.6927,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,6,0.7473,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,7,0.753,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,8,0.5901,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,9,0.6342,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,10,0.7804,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,11,0.5316,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_pro,LB_NA,busloans_pct_yoy,12,0.5803,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,1,0.7553,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,2,0.6566,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,3,0.7296,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,4,0.7443,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,5,0.6825,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,6,0.6699,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,7,0.6643,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,8,0.7573,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,9,0.721,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,10,0.6621,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,11,0.7548,True,pipeline
yoy,T1_fixed_p75,P1_long_cash_counter,LB_NA,busloans_pct_yoy,12,0.7279,True,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,1,-0.4454,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,2,-0.3059,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,3,-0.4551,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,4,-0.4866,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,5,-0.3919,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,6,-0.3759,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,7,-0.3628,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,8,-0.5718,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,9,-0.4809,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,10,-0.3648,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,11,-0.5421,False,pipeline
yoy,T1_fixed_p75,P3_long_short_pro,LB_NA,busloans_pct_yoy,12,-0.4781,False,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,1,0.4454,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,2,0.3059,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,3,0.4551,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,4,0.4866,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,5,0.3919,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,6,0.3759,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,7,0.3628,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,8,0.5718,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,9,0.4809,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,10,0.3648,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,11,0.5421,True,pipeline
yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,busloans_pct_yoy,12,0.4781,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,1,0.6363,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,2,0.6877,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,3,0.7979,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,4,0.6766,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,5,0.7959,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,6,0.876,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,7,0.8723,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,8,0.8565,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,9,1.0292,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,10,1.0182,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,11,1.0444,True,pipeline
yoy,T4_zero,P1_long_cash_pro,LB_NA,busloans_pct_yoy,12,1.017,True,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,1,0.6672,True,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,2,0.5932,True,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,3,0.3824,True,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,4,0.5735,True,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,5,0.3941,True,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,6,0.2874,False,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,7,0.2927,False,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,8,0.3158,True,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,9,0.0804,False,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,10,0.1081,False,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,11,0.0719,False,pipeline
yoy,T4_zero,P1_long_cash_counter,LB_NA,busloans_pct_yoy,12,0.1195,False,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,1,0.2301,False,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,2,0.3426,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,3,0.5159,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,4,0.2496,False,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,5,0.4516,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,6,0.5532,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,7,0.5469,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,8,0.5188,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,9,0.7961,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,10,0.7599,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,11,0.8046,True,pipeline
yoy,T4_zero,P3_long_short_pro,LB_NA,busloans_pct_yoy,12,0.7435,True,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,1,-0.2301,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,2,-0.3426,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,3,-0.5159,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,4,-0.2496,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,5,-0.4516,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,6,-0.5532,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,7,-0.5469,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,8,-0.5188,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,9,-0.7961,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,10,-0.7599,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,11,-0.8046,False,pipeline
yoy,T4_zero,P3_long_short_counter,LB_NA,busloans_pct_yoy,12,-0.7435,False,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,1,1.0041,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,2,0.8863,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,3,0.6213,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,4,0.8197,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,5,0.7817,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,6,0.8316,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,7,0.8183,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,8,1.0784,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,9,1.0984,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,10,1.1634,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,11,1.0737,True,pipeline
yoy,T2_roll_p25,P1_long_cash_pro,LB36,busloans_pct_yoy,12,1.0908,True,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,1,0.0301,False,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,2,0.2458,False,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,3,0.7323,True,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,4,0.3371,True,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,5,0.4118,True,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,6,0.3324,True,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,7,0.3573,True,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,8,-0.0437,False,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,9,0.0159,False,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,10,-0.002,False,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,11,0.0765,False,pipeline
yoy,T2_roll_p25,P1_long_cash_counter,LB36,busloans_pct_yoy,12,0.0687,False,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,1,1.043,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,2,1.0093,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,3,0.9212,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,4,0.8103,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,5,0.7123,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,6,0.7028,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,7,0.8889,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,8,1.0717,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,9,1.0897,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,10,1.0895,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,11,1.005,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,busloans_pct_yoy,12,0.858,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,1,0.4982,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,2,0.597,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,3,0.6738,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,4,0.7585,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,5,0.8368,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,6,0.8356,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,7,0.6972,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,8,0.5845,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,9,0.6021,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,10,0.5826,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,11,0.5995,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,busloans_pct_yoy,12,0.6591,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,1,0.8624,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,2,0.6278,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,3,0.233,False,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,4,0.5976,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,5,0.4982,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,6,0.5373,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,7,0.5007,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,8,0.9426,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,9,0.8733,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,10,0.8963,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,11,0.7931,True,pipeline
yoy,T2_roll_p25,P3_long_short_pro,LB36,busloans_pct_yoy,12,0.8018,True,pipeline
yoy,T2_roll_p25,P3_long_short_counter,LB36,busloans_pct_yoy,1,-0.8624,False,pipeline
yoy,T2_roll_p25,P3_long_short_counter,LB36,busloans_pct_yoy,2,-0.6278,False,pipeline
yoy,T2_roll_p25,P3_long_short_counter,LB36,busloans_pct_yoy,3,-0.233,False,pipeline
yoy,T2_roll_p25,P3_long_short_counter,LB36,busloans_pct_yoy,4,-0.5976,False,pipeline
