signal,signal_column,threshold,strategy,lead_months,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
yoy,rsxfs_yoy,T0_zero,P1_long_cash,0,countercyclical,0.11422605983307772,0.11422605983307772,0.0,0.040636468286437036,0.005074328517961746,0.0600033349526002,-0.1248712974315086,0.02608695652173913,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,1,countercyclical,0.5438854333432143,0.5438854333432143,0.0,0.0,0.02477562794196775,0.04691848472568182,0.0,0.034782608695652174,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,2,countercyclical,0.6074305849428457,0.6074305849428457,0.0,0.0,0.01614915223196789,0.026965918568060947,0.0,0.034782608695652174,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,3,countercyclical,0.3381881443208891,0.3381881443208891,0.0,0.26307769007269033,0.010607163273998577,0.03273848733866945,-0.04031950892934988,0.02608695652173913,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,6,countercyclical,0.1591914383273331,0.1591914383273331,0.17715119407569996,0.08834702981548744,0.005428396511842237,0.03835167722888273,-0.0614440182446363,0.017391304347826087,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,9,countercyclical,0.306013089105195,0.306013089105195,1.5033090806733371,0.45774557608095956,0.004664553746647648,0.01559684668450008,-0.010190275975103358,0.017391304347826087,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,12,countercyclical,0.5726386348352684,0.5726386348352684,0.0,0.0,0.013552279568661119,0.02400462088704051,0.0,0.034782608695652174,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,0,procyclical,1.0210008433849431,1.0210008433849431,1.55994576993511,0.6109502111044711,0.14618328649645762,0.1445351245762964,-0.23927201241519924,0.6782608695652174,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,1,procyclical,0.856099644806603,0.856099644806603,1.1767995157141964,0.5188568650717388,0.12414792626115645,0.15057376673939915,-0.23927201241519924,0.6695652173913044,0.41739130434782606,115,115,False
yoy,rsxfs_yoy,T0_zero,P1_long_cash,2,procyclical,0.8915610573814686,0.8915610573814686,1.2672607313717463,0.5587416730954482,0.13369124454178327,0.1548346058718034,-0.23927201241519924,0.6695652173913044,0.41739130434782606,115,115,False
