date,rolling_corr
1996-12-31,-0.38226241226091545
1997-01-31,-0.36722107127614806
1997-02-28,-0.36304258649069376
1997-03-31,-0.33142489351957016
1997-04-30,-0.3727647722993873
1997-05-31,-0.41913865879271567
1997-06-30,-0.428826231631485
1997-07-31,-0.43328718393082283
1997-08-31,-0.3840299031419092
1997-09-30,-0.39448601485810736
1997-10-31,-0.340916740290523
1997-11-30,-0.3509648635110808
1997-12-31,-0.3476219456717753
1998-01-31,-0.3356171622092169
1998-02-28,-0.37358314579495006
1998-03-31,-0.39105825883561146
1998-04-30,-0.39007886141015286
1998-05-31,-0.3848683430859307
1998-06-30,-0.38430555363128427
1998-07-31,-0.3559240390597333
1998-08-31,-0.17224640635694805
1998-09-30,-0.19507145082175503
1998-10-31,-0.2007578342035464
1998-11-30,-0.19832517401199792
1998-12-31,-0.18947551385073094
1999-01-31,-0.18952706663727606
1999-02-28,-0.1848603618941755
1999-03-31,-0.10522147949027118
1999-04-30,-0.0950648950036364
1999-05-31,-0.11164865359822095
1999-06-30,-0.07102194379644237
1999-07-31,-0.10851180627198788
1999-08-31,-0.14831215291330188
1999-09-30,-0.1499953348917213
1999-10-31,-0.13714115684313555
1999-11-30,-0.10662380747818308
1999-12-31,-0.06332153190779971
2000-01-31,-0.1158637882525377
2000-02-29,-0.13618553635820552
2000-03-31,-0.0667313157802917
2000-04-30,-0.07263937420365421
2000-05-31,-0.08135151977239496
2000-06-30,-0.08129539469247649
2000-07-31,-0.0763493030777948
2000-08-31,-0.08837846783455731
2000-09-30,-0.07555971323637672
2000-10-31,-0.08683344820176095
2000-11-30,-0.03969546508451044
2000-12-31,-0.022205075924471362
2001-01-31,-0.0257456346286611
2001-02-28,0.045997400660533726
2001-03-31,0.10521247049701378
2001-04-30,0.08250444244035914
2001-05-31,0.08669020090614361
2001-06-30,0.10282288228881628
2001-07-31,0.11579316504026191
2001-08-31,0.14065158321886567
2001-09-30,0.205589459104305
2001-10-31,0.20090804319556463
2001-11-30,0.18661247095468572
2001-12-31,0.18704612864401424
2002-01-31,0.18509050336173707
