signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n
S2a_zscore_252d,T3_z2.5,P1,10,0.774,13.1,-30.68,0.5014,61,2.27,True,2088
S2a_zscore_252d,T3_z2.5,P2,10,0.8581,9.37,-20.45,0.5278,6080,5.37,True,2088
S2a_zscore_252d,T3_z2.5,P3,10,0.599,11.44,-36.73,0.5268,61,4.53,True,2088
S2a_zscore_252d,T1_p75,P1,21,0.4206,6.91,-33.47,0.4406,153,5.68,True,2088
S2a_zscore_252d,T1_p75,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T1_p75,P3,21,-0.0488,-0.93,-54.91,0.5211,153,11.37,False,2088
S2a_zscore_252d,T1_p85,P1,21,0.6087,10.47,-33.72,0.4756,83,3.08,True,2088
S2a_zscore_252d,T1_p85,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T1_p85,P3,21,0.3238,6.19,-38.75,0.5244,83,6.17,True,2088
S2a_zscore_252d,T1_p95,P1,21,0.6238,11.23,-33.72,0.5043,79,2.93,True,2088
S2a_zscore_252d,T1_p95,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T1_p95,P3,21,0.4033,7.71,-38.15,0.5263,79,5.87,True,2088
S2a_zscore_252d,T2_rp75,P1,21,0.6251,9.28,-31.51,0.3788,163,6.06,True,2088
S2a_zscore_252d,T2_rp75,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T2_rp75,P3,21,0.1996,3.82,-56.39,0.5125,163,12.11,True,2088
S2a_zscore_252d,T2_rp85,P1,21,0.4873,7.89,-35.11,0.4397,159,5.91,True,2088
S2a_zscore_252d,T2_rp85,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T2_rp85,P3,21,0.0537,1.03,-51.63,0.5196,159,11.81,True,2088
S2a_zscore_252d,T2_rp95,P1,21,0.6002,10.38,-33.72,0.4914,97,3.6,True,2088
S2a_zscore_252d,T2_rp95,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T2_rp95,P3,21,0.3149,6.02,-35.67,0.5249,97,7.21,True,2088
S2a_zscore_252d,T3_z1.5,P1,21,0.5466,9.32,-33.72,0.478,105,3.9,True,2088
S2a_zscore_252d,T3_z1.5,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T3_z1.5,P3,21,0.2034,3.89,-38.15,0.5235,105,7.8,True,2088
S2a_zscore_252d,T3_z2.0,P1,21,0.5872,10.17,-33.72,0.4919,75,2.79,True,2088
S2a_zscore_252d,T3_z2.0,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T3_z2.0,P3,21,0.2923,5.59,-37.5,0.5244,75,5.57,True,2088
S2a_zscore_252d,T3_z2.5,P1,21,0.6399,11.26,-33.72,0.501,61,2.27,True,2088
S2a_zscore_252d,T3_z2.5,P2,21,0.7235,8.76,-24.43,0.5292,6069,5.38,True,2088
S2a_zscore_252d,T3_z2.5,P3,21,0.4065,7.77,-33.72,0.5259,61,4.53,True,2088
S2a_zscore_252d,T1_p75,P1,63,0.6254,10.85,-35.66,0.4373,151,5.61,True,2088
S2a_zscore_252d,T1_p75,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T1_p75,P3,63,0.3641,6.96,-50.92,0.5129,151,11.22,True,2088
S2a_zscore_252d,T1_p85,P1,63,0.712,12.76,-33.72,0.4756,75,2.79,True,2088
S2a_zscore_252d,T1_p85,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T1_p85,P3,63,0.5635,10.76,-35.5,0.523,75,5.57,True,2088
S2a_zscore_252d,T1_p95,P1,63,0.8439,15.56,-33.72,0.5072,79,2.93,True,2088
S2a_zscore_252d,T1_p95,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T1_p95,P3,63,0.8581,16.38,-33.72,0.5326,79,5.87,True,2088
S2a_zscore_252d,T2_rp75,P1,63,0.6375,10.52,-33.92,0.3807,159,5.91,True,2088
S2a_zscore_252d,T2_rp75,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T2_rp75,P3,63,0.3287,6.28,-47.22,0.5067,159,11.81,True,2088
S2a_zscore_252d,T2_rp85,P1,63,0.7242,12.68,-33.72,0.442,147,5.46,True,2088
S2a_zscore_252d,T2_rp85,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T2_rp85,P3,63,0.5558,10.62,-44.43,0.5187,147,10.92,True,2088
S2a_zscore_252d,T2_rp95,P1,63,0.7277,13.4,-33.72,0.489,97,3.6,True,2088
S2a_zscore_252d,T2_rp95,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T2_rp95,P3,63,0.6303,12.04,-33.72,0.5216,97,7.21,True,2088
S2a_zscore_252d,T3_z1.5,P1,63,0.7892,14.29,-33.72,0.477,105,3.9,True,2088
S2a_zscore_252d,T3_z1.5,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T3_z1.5,P3,63,0.7241,13.83,-34.93,0.5244,105,7.8,True,2088
S2a_zscore_252d,T3_z2.0,P1,63,0.7969,14.64,-33.72,0.4923,75,2.79,True,2088
S2a_zscore_252d,T3_z2.0,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T3_z2.0,P3,63,0.7611,14.53,-33.72,0.5268,75,5.57,True,2088
S2a_zscore_252d,T3_z2.5,P1,63,0.7382,13.67,-33.72,0.501,61,2.27,True,2088
S2a_zscore_252d,T3_z2.5,P2,63,0.7637,10.01,-24.31,0.5283,6027,5.38,True,2088
S2a_zscore_252d,T3_z2.5,P3,63,0.6588,12.58,-33.72,0.5268,61,4.53,True,2088
S2b_zscore_504d,T1_p75,P1,0,0.4818,6.15,-35.54,0.4109,123,4.57,True,2088
S2b_zscore_504d,T1_p75,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T1_p75,P3,0,-0.128,-2.45,-62.55,0.5024,123,9.14,False,2088
S2b_zscore_504d,T1_p85,P1,0,0.5566,8.22,-32.83,0.4847,107,3.98,True,2088
S2b_zscore_504d,T1_p85,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T1_p85,P3,0,0.0884,1.69,-42.21,0.5192,107,7.95,True,2088
S2b_zscore_504d,T1_p95,P1,0,0.799,12.54,-25.68,0.5153,47,1.75,True,2088
S2b_zscore_504d,T1_p95,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T1_p95,P3,0,0.5408,10.33,-32.7,0.5297,47,3.49,True,2088
S2b_zscore_504d,T2_rp75,P1,0,0.7462,8.62,-13.49,0.3712,141,5.24,True,2088
S2b_zscore_504d,T2_rp75,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T2_rp75,P3,0,0.1303,2.49,-39.34,0.5086,141,10.48,True,2088
S2b_zscore_504d,T2_rp85,P1,0,0.7554,9.65,-25.67,0.4306,163,6.06,True,2088
S2b_zscore_504d,T2_rp85,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T2_rp85,P3,0,0.2382,4.55,-37.57,0.5158,163,12.11,True,2088
S2b_zscore_504d,T2_rp95,P1,0,0.7692,11.47,-33.89,0.4933,131,4.87,True,2088
S2b_zscore_504d,T2_rp95,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T2_rp95,P3,0,0.429,8.2,-44.2,0.5273,131,9.73,True,2088
S2b_zscore_504d,T3_z1.5,P1,0,0.6504,9.14,-28.94,0.4665,127,4.72,True,2088
S2b_zscore_504d,T3_z1.5,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T3_z1.5,P3,0,0.1842,3.52,-41.64,0.5172,127,9.44,True,2088
S2b_zscore_504d,T3_z2.0,P1,0,0.8547,12.68,-29.13,0.4943,75,2.79,True,2088
S2b_zscore_504d,T3_z2.0,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T3_z2.0,P3,0,0.555,10.6,-35.96,0.5311,75,5.57,True,2088
S2b_zscore_504d,T3_z2.5,P1,0,0.9498,14.58,-29.79,0.5067,51,1.89,True,2088
S2b_zscore_504d,T3_z2.5,P2,0,0.8841,9.44,-19.79,0.5263,5808,4.97,True,2088
S2b_zscore_504d,T3_z2.5,P3,0,0.7542,14.4,-35.25,0.535,51,3.79,True,2088
S2b_zscore_504d,T1_p75,P1,1,0.4132,5.32,-34.5,0.4119,123,4.57,True,2088
S2b_zscore_504d,T1_p75,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T1_p75,P3,1,-0.2147,-4.1,-63.4,0.5038,123,9.14,False,2088
S2b_zscore_504d,T1_p85,P1,1,0.7009,10.3,-29.85,0.4875,107,3.98,True,2088
S2b_zscore_504d,T1_p85,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T1_p85,P3,1,0.3065,5.86,-38.05,0.5244,107,7.95,True,2088
S2b_zscore_504d,T1_p95,P1,1,0.8137,12.73,-26.0,0.5148,47,1.75,True,2088
S2b_zscore_504d,T1_p95,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T1_p95,P3,1,0.5601,10.7,-30.38,0.5287,47,3.49,True,2088
S2b_zscore_504d,T2_rp75,P1,1,0.6729,7.91,-18.33,0.3678,141,5.24,True,2088
S2b_zscore_504d,T2_rp75,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T2_rp75,P3,1,0.0564,1.08,-41.39,0.5019,141,10.48,True,2088
S2b_zscore_504d,T2_rp85,P1,1,0.6863,8.9,-25.99,0.432,163,6.06,True,2088
S2b_zscore_504d,T2_rp85,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T2_rp85,P3,1,0.16,3.06,-34.35,0.5177,163,12.11,True,2088
S2b_zscore_504d,T2_rp95,P1,1,0.7149,10.77,-34.59,0.4933,131,4.87,True,2088
S2b_zscore_504d,T2_rp95,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T2_rp95,P3,1,0.3555,6.79,-45.38,0.5273,131,9.73,True,2088
S2b_zscore_504d,T3_z1.5,P1,1,0.7607,10.76,-21.14,0.4693,127,4.72,True,2088
S2b_zscore_504d,T3_z1.5,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T3_z1.5,P3,1,0.3547,6.78,-36.28,0.5225,127,9.44,True,2088
S2b_zscore_504d,T3_z2.0,P1,1,0.8157,12.28,-31.32,0.4938,75,2.79,True,2088
S2b_zscore_504d,T3_z2.0,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T3_z2.0,P3,1,0.5138,9.82,-40.44,0.5297,75,5.57,True,2088
S2b_zscore_504d,T3_z2.5,P1,1,0.7608,11.97,-30.65,0.5053,51,1.89,True,2088
S2b_zscore_504d,T3_z2.5,P2,1,0.8642,9.36,-20.9,0.5263,5807,4.97,True,2088
S2b_zscore_504d,T3_z2.5,P3,1,0.4807,9.19,-36.86,0.5321,51,3.79,True,2088
S2b_zscore_504d,T1_p75,P1,5,0.5709,8.02,-28.4,0.4191,119,4.42,True,2088
S2b_zscore_504d,T1_p75,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T1_p75,P3,5,0.0677,1.29,-44.46,0.5163,119,8.84,True,2088
S2b_zscore_504d,T1_p85,P1,5,0.789,12.17,-27.14,0.4875,109,4.05,True,2088
S2b_zscore_504d,T1_p85,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T1_p85,P3,5,0.502,9.59,-36.97,0.5249,109,8.1,True,2088
S2b_zscore_504d,T1_p95,P1,5,0.7464,12.46,-24.37,0.5158,47,1.75,True,2088
S2b_zscore_504d,T1_p95,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T1_p95,P3,5,0.5324,10.17,-39.61,0.5307,47,3.49,True,2088
S2b_zscore_504d,T2_rp75,P1,5,0.6586,8.09,-19.26,0.3721,141,5.24,True,2088
S2b_zscore_504d,T2_rp75,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T2_rp75,P3,5,0.0745,1.42,-41.53,0.5096,141,10.48,True,2088
S2b_zscore_504d,T2_rp85,P1,5,0.6435,8.91,-30.64,0.4325,163,6.06,True,2088
S2b_zscore_504d,T2_rp85,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T2_rp85,P3,5,0.1606,3.07,-44.97,0.5182,163,12.11,True,2088
S2b_zscore_504d,T2_rp95,P1,5,0.7377,11.85,-34.68,0.4943,131,4.87,True,2088
S2b_zscore_504d,T2_rp95,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T2_rp95,P3,5,0.4682,8.95,-47.26,0.5297,131,9.73,True,2088
S2b_zscore_504d,T3_z1.5,P1,5,0.6028,9.1,-29.44,0.4713,127,4.72,True,2088
S2b_zscore_504d,T3_z1.5,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T3_z1.5,P3,5,0.1805,3.45,-40.25,0.5254,127,9.44,True,2088
S2b_zscore_504d,T3_z2.0,P1,5,0.726,11.68,-31.46,0.4943,75,2.79,True,2088
S2b_zscore_504d,T3_z2.0,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T3_z2.0,P3,5,0.4508,8.61,-41.1,0.5316,75,5.57,True,2088
S2b_zscore_504d,T3_z2.5,P1,5,0.7959,13.45,-27.89,0.5043,51,1.89,True,2088
S2b_zscore_504d,T3_z2.5,P2,5,0.7619,8.76,-21.66,0.5254,5803,4.97,True,2088
S2b_zscore_504d,T3_z2.5,P3,5,0.6357,12.14,-35.15,0.5307,51,3.79,True,2088
S2b_zscore_504d,T1_p75,P1,10,0.4826,6.96,-26.88,0.4157,121,4.5,True,2088
S2b_zscore_504d,T1_p75,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T1_p75,P3,10,-0.044,-0.84,-54.42,0.5072,121,8.99,False,2088
S2b_zscore_504d,T1_p85,P1,10,0.5749,9.32,-28.63,0.4861,109,4.05,True,2088
S2b_zscore_504d,T1_p85,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T1_p85,P3,10,0.2037,3.89,-47.3,0.5216,109,8.1,True,2088
S2b_zscore_504d,T1_p95,P1,10,0.6206,10.76,-27.72,0.5125,47,1.75,True,2088
S2b_zscore_504d,T1_p95,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T1_p95,P3,10,0.3547,6.78,-38.12,0.5239,47,3.49,True,2088
S2b_zscore_504d,T2_rp75,P1,10,0.7132,9.5,-21.03,0.3731,140,5.2,True,2088
S2b_zscore_504d,T2_rp75,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T2_rp75,P3,10,0.2218,4.24,-44.13,0.5096,140,10.4,True,2088
S2b_zscore_504d,T2_rp85,P1,10,0.6519,9.83,-24.88,0.4325,162,6.02,True,2088
S2b_zscore_504d,T2_rp85,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T2_rp85,P3,10,0.2564,4.9,-37.65,0.5163,162,12.04,True,2088
S2b_zscore_504d,T2_rp95,P1,10,0.6635,10.94,-28.2,0.4938,131,4.87,True,2088
S2b_zscore_504d,T2_rp95,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T2_rp95,P3,10,0.3735,7.14,-39.66,0.5283,131,9.73,True,2088
S2b_zscore_504d,T3_z1.5,P1,10,0.5719,9.09,-27.92,0.4684,127,4.72,True,2088
S2b_zscore_504d,T3_z1.5,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T3_z1.5,P3,10,0.1795,3.43,-41.23,0.5196,127,9.44,True,2088
S2b_zscore_504d,T3_z2.0,P1,10,0.7811,13.08,-26.67,0.4952,75,2.79,True,2088
S2b_zscore_504d,T3_z2.0,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T3_z2.0,P3,10,0.5974,11.41,-30.61,0.533,75,5.57,True,2088
S2b_zscore_504d,T3_z2.5,P1,10,0.6121,10.77,-33.54,0.5034,51,1.89,True,2088
S2b_zscore_504d,T3_z2.5,P2,10,0.6636,8.06,-21.96,0.5263,5798,4.97,True,2088
S2b_zscore_504d,T3_z2.5,P3,10,0.3557,6.8,-46.91,0.5287,51,3.79,True,2088
S2b_zscore_504d,T1_p75,P1,21,0.375,6.2,-31.51,0.4176,121,4.5,True,2088
S2b_zscore_504d,T1_p75,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T1_p75,P3,21,-0.1226,-2.34,-61.6,0.5105,121,8.99,False,2088
S2b_zscore_504d,T1_p85,P1,21,0.4977,8.75,-33.72,0.4852,109,4.05,True,2088
S2b_zscore_504d,T1_p85,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T1_p85,P3,21,0.1439,2.75,-47.29,0.5206,109,8.1,True,2088
S2b_zscore_504d,T1_p95,P1,21,0.5886,10.86,-33.72,0.5115,49,1.82,True,2088
S2b_zscore_504d,T1_p95,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T1_p95,P3,21,0.365,6.98,-45.95,0.5225,49,3.64,True,2088
S2b_zscore_504d,T2_rp75,P1,21,0.533,8.3,-33.47,0.3745,138,5.13,True,2088
S2b_zscore_504d,T2_rp75,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T2_rp75,P3,21,0.0971,1.86,-54.27,0.5086,138,10.25,True,2088
S2b_zscore_504d,T2_rp85,P1,21,0.5326,8.88,-33.72,0.432,161,5.98,True,2088
S2b_zscore_504d,T2_rp85,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T2_rp85,P3,21,0.1573,3.01,-46.8,0.5177,161,11.96,True,2088
S2b_zscore_504d,T2_rp95,P1,21,0.5873,10.42,-33.72,0.4923,131,4.87,True,2088
S2b_zscore_504d,T2_rp95,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T2_rp95,P3,21,0.3185,6.09,-37.97,0.5249,131,9.73,True,2088
S2b_zscore_504d,T3_z1.5,P1,21,0.5405,9.34,-33.72,0.4693,127,4.72,True,2088
S2b_zscore_504d,T3_z1.5,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T3_z1.5,P3,21,0.2051,3.92,-42.49,0.5225,127,9.44,True,2088
S2b_zscore_504d,T3_z2.0,P1,21,0.5679,10.07,-33.72,0.4919,75,2.79,True,2088
S2b_zscore_504d,T3_z2.0,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T3_z2.0,P3,21,0.2823,5.4,-42.19,0.5263,75,5.57,True,2088
S2b_zscore_504d,T3_z2.5,P1,21,0.6012,10.99,-35.16,0.5019,51,1.89,True,2088
S2b_zscore_504d,T3_z2.5,P2,21,0.6051,8.08,-27.14,0.5273,5787,4.97,True,2088
S2b_zscore_504d,T3_z2.5,P3,21,0.3778,7.22,-44.63,0.5259,51,3.79,True,2088
S2b_zscore_504d,T1_p75,P1,63,0.6189,10.81,-33.05,0.4224,107,3.98,True,2088
S2b_zscore_504d,T1_p75,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T1_p75,P3,63,0.3591,6.86,-40.51,0.5153,107,7.95,True,2088
S2b_zscore_504d,T1_p85,P1,63,0.6301,11.61,-33.72,0.4861,111,4.12,True,2088
S2b_zscore_504d,T1_p85,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T1_p85,P3,63,0.4429,8.46,-36.92,0.5211,111,8.25,True,2088
S2b_zscore_504d,T1_p95,P1,63,0.7075,13.25,-33.72,0.5129,47,1.75,True,2088
S2b_zscore_504d,T1_p95,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T1_p95,P3,63,0.6155,11.76,-33.72,0.5254,47,3.49,True,2088
S2b_zscore_504d,T2_rp75,P1,63,0.4682,7.98,-37.96,0.3788,135,5.02,True,2088
S2b_zscore_504d,T2_rp75,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T2_rp75,P3,63,0.0634,1.21,-54.75,0.5024,135,10.03,True,2088
S2b_zscore_504d,T2_rp85,P1,63,0.5331,9.47,-37.06,0.4353,157,5.83,True,2088
S2b_zscore_504d,T2_rp85,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T2_rp85,P3,63,0.2196,4.2,-50.03,0.511,157,11.67,True,2088
S2b_zscore_504d,T2_rp95,P1,63,0.7315,13.42,-33.72,0.4938,125,4.64,True,2088
S2b_zscore_504d,T2_rp95,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T2_rp95,P3,63,0.6334,12.1,-38.2,0.5278,125,9.29,True,2088
S2b_zscore_504d,T3_z1.5,P1,63,0.6116,11.07,-33.72,0.4717,119,4.42,True,2088
S2b_zscore_504d,T3_z1.5,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T3_z1.5,P3,63,0.3863,7.38,-38.94,0.5225,119,8.84,True,2088
S2b_zscore_504d,T3_z2.0,P1,63,0.7739,14.14,-33.72,0.4943,75,2.79,True,2088
S2b_zscore_504d,T3_z2.0,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T3_z2.0,P3,63,0.7089,13.54,-34.86,0.5321,75,5.57,True,2088
S2b_zscore_504d,T3_z2.5,P1,63,0.8004,14.79,-33.72,0.5043,51,1.89,True,2088
S2b_zscore_504d,T3_z2.5,P2,63,0.7197,10.38,-26.14,0.5259,5745,4.94,True,2088
S2b_zscore_504d,T3_z2.5,P3,63,0.7763,14.82,-33.72,0.5321,51,3.79,True,2088
S3a_pctrank_504d,T1_p75,P1,0,0.5488,6.64,-27.63,0.3851,135,5.02,True,2088
S3a_pctrank_504d,T1_p75,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T1_p75,P3,0,-0.0766,-1.46,-57.92,0.4976,135,10.03,False,2088
S3a_pctrank_504d,T1_p85,P1,0,0.7266,10.64,-28.6,0.4818,103,3.83,True,2088
S3a_pctrank_504d,T1_p85,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T1_p85,P3,0,0.342,6.54,-34.6,0.5187,103,7.65,True,2088
S3a_pctrank_504d,T1_p95,P1,0,0.8417,13.66,-25.68,0.522,89,3.31,True,2088
S3a_pctrank_504d,T1_p95,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T1_p95,P3,0,0.6583,12.57,-29.47,0.5311,89,6.61,True,2088
S3a_pctrank_504d,T2_rp75,P1,0,0.7379,8.63,-15.11,0.3784,163,6.06,True,2088
S3a_pctrank_504d,T2_rp75,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T2_rp75,P3,0,0.1308,2.5,-40.68,0.511,163,12.11,True,2088
S3a_pctrank_504d,T2_rp85,P1,0,0.7596,9.92,-24.73,0.4353,173,6.43,True,2088
S3a_pctrank_504d,T2_rp85,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T2_rp85,P3,0,0.2667,5.1,-36.31,0.5177,173,12.85,True,2088
S3a_pctrank_504d,T2_rp95,P1,0,0.9409,14.49,-29.4,0.4952,141,5.24,True,2088
S3a_pctrank_504d,T2_rp95,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T2_rp95,P3,0,0.7454,14.23,-36.42,0.5292,141,10.48,True,2088
S3a_pctrank_504d,T3_z1.5,P1,0,0.5839,9.86,-33.72,0.4631,131,4.87,True,2088
S3a_pctrank_504d,T3_z1.5,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T3_z1.5,P3,0,0.2596,4.96,-45.23,0.5168,131,9.73,True,2088
S3a_pctrank_504d,T3_z2.0,P1,0,0.6898,12.31,-33.72,0.4971,61,2.27,True,2088
S3a_pctrank_504d,T3_z2.0,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T3_z2.0,P3,0,0.5171,9.88,-33.72,0.5201,61,4.53,True,2088
S3a_pctrank_504d,T3_z2.5,P1,0,0.7834,14.15,-33.72,0.5139,31,1.15,True,2088
S3a_pctrank_504d,T3_z2.5,P2,0,0.6787,5.76,-17.71,0.5254,5599,6.27,True,2088
S3a_pctrank_504d,T3_z2.5,P3,0,0.7091,13.54,-33.72,0.5297,31,2.3,True,2088
S3a_pctrank_504d,T1_p75,P1,1,0.4299,5.29,-29.87,0.3846,135,5.02,True,2088
S3a_pctrank_504d,T1_p75,P2,1,0.6478,5.59,-17.25,0.5259,5598,6.27,True,2088
S3a_pctrank_504d,T1_p75,P3,1,-0.2184,-4.17,-63.08,0.4976,135,10.03,False,2088
S3a_pctrank_504d,T1_p85,P1,1,0.7549,11.07,-31.3,0.4856,103,3.83,True,2088
S3a_pctrank_504d,T1_p85,P2,1,0.6478,5.59,-17.25,0.5259,5598,6.27,True,2088
S3a_pctrank_504d,T1_p85,P3,1,0.3867,7.39,-39.47,0.5244,103,7.65,True,2088
S3a_pctrank_504d,T1_p95,P1,1,0.8114,13.3,-26.0,0.5225,89,3.31,True,2088
S3a_pctrank_504d,T1_p95,P2,1,0.6478,5.59,-17.25,0.5259,5598,6.27,True,2088
S3a_pctrank_504d,T1_p95,P3,1,0.6201,11.84,-27.49,0.5316,89,6.61,True,2088
S3a_pctrank_504d,T2_rp75,P1,1,0.7729,9.11,-19.79,0.3764,163,6.06,True,2088
S3a_pctrank_504d,T2_rp75,P2,1,0.6478,5.59,-17.25,0.5259,5598,6.27,True,2088
S3a_pctrank_504d,T2_rp75,P3,1,0.1813,3.47,-34.81,0.5072,163,12.11,True,2088
S3a_pctrank_504d,T2_rp85,P1,1,0.7651,10.09,-24.14,0.4363,173,6.43,True,2088
S3a_pctrank_504d,T2_rp85,P2,1,0.6478,5.59,-17.25,0.5259,5598,6.27,True,2088
