signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n
S1_spread_level,T3_z2.0,P3,63,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S1_spread_level,T3_z2.5,P1,63,0.7649,0.0317,-0.0841,0.5926,7,1.08,True,1632
S1_spread_level,T3_z2.5,P2,63,0.7546,0.0312,-0.0743,0.5576,6,0.93,True,1632
S1_spread_level,T3_z2.5,P3,63,-0.4012,-0.0935,-0.6653,0.5926,15,2.32,True,1632
S2a_zscore_252d,T1_p75,P1,0,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p75,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T1_p75,P3,0,-0.0621,-0.0118999999999999,-0.4965,0.5053,153,11.37,False,1632
S2a_zscore_252d,T1_p85,P1,0,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p85,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T1_p85,P3,0,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P1,0,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T1_p95,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T1_p95,P3,0,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P1,0,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp75,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T2_rp75,P3,0,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P1,0,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp85,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T2_rp85,P3,0,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P1,0,,0.0,0.0,0.0,0,0.0,True,1632
S2a_zscore_252d,T2_rp95,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T2_rp95,P3,0,-0.7287,-0.1499,-0.7224,0.0,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P1,0,0.6483,0.0302,-0.0841,0.5714,0,0.0,True,1632
S2a_zscore_252d,T3_z1.5,P2,0,0.7794,0.0216,-0.0303,0.5738,4,0.62,True,1632
S2a_zscore_252d,T3_z1.5,P3,0,-0.4135,-0.0957,-0.6486,0.5714,1,0.15,True,1632
S2a_zscore_252d,T3_z2.0,P1,0,0.6483,0.0302,-0.0841,0.5714,0,0.0,True,1632
