# Simulated trade record based on backtest signals. No real trades executed. Starting capital: $10,000. Commission: 5 bps. Emission epsilon: 0.0500 (position-weight change threshold). Pair: hy_ig_v2_spy. Strategy: P2 (counter_cyclical). Signal: HMM Stress Probability / Threshold: HMM probability > 0.5.
trade_date,side,instrument,quantity_pct,price,notional_usd,commission_bps,commission_usd,cum_pnl_pct,reason
2003-06-27,BUY,SPY,70.4166,64.2746,7041.66,5,3.5208,-5.703,P2/counter_cyclical: HMM Stress Probability = 0.296 (threshold 0.50) — scale up 16.2% → 70.4%
2003-06-30,BUY,SPY,83.7108,64.2549,8371.08,5,4.1855,-5.7233,P2/counter_cyclical: HMM Stress Probability = 0.163 (threshold 0.50) — scale up 70.4% → 83.7%
2003-07-01,BUY,SPY,94.0678,64.8472,9406.78,5,4.7034,-4.9958,P2/counter_cyclical: HMM Stress Probability = 0.059 (threshold 0.50) — scale up 83.7% → 94.1%
2003-07-14,SELL,SPY,64.4691,66.2951,6446.91,5,3.2235,-2.992,P2/counter_cyclical: HMM Stress Probability = 0.355 (threshold 0.50) — scale down 94.1% → 64.5%
2003-07-15,SELL,SPY,47.3864,66.1503,4738.64,5,2.3693,-3.1286,P2/counter_cyclical: HMM Stress Probability = 0.526 (threshold 0.50) — scale down 64.5% → 47.4%
2003-07-16,BUY,SPY,56.2629,65.762,5626.29,5,2.8131,-3.398,P2/counter_cyclical: HMM Stress Probability = 0.437 (threshold 0.50) — scale up 47.4% → 56.3%
2003-07-22,BUY,SPY,75.0921,65.2684,7509.21,5,3.7546,-3.7903,P2/counter_cyclical: HMM Stress Probability = 0.249 (threshold 0.50) — scale up 56.3% → 75.1%
2003-07-23,BUY,SPY,82.4468,65.3145,8244.68,5,4.1223,-3.7393,P2/counter_cyclical: HMM Stress Probability = 0.176 (threshold 0.50) — scale up 75.1% → 82.4%
2003-07-28,SELL,SPY,75.294,65.7225,7529.4,5,3.7647,-3.2189,P2/counter_cyclical: HMM Stress Probability = 0.247 (threshold 0.50) — scale down 82.4% → 75.3%
2003-07-29,SELL,SPY,63.7498,65.4198,6374.98,5,3.1875,-3.5545,P2/counter_cyclical: HMM Stress Probability = 0.363 (threshold 0.50) — scale down 75.3% → 63.7%
2003-07-30,SELL,SPY,4.0511,65.2618,405.11,5,0.2026,-3.703,P2/counter_cyclical: HMM Stress Probability = 0.959 (threshold 0.50) — scale down 63.7% → 4.1%
2003-08-07,BUY,SPY,24.1878,64.4984,2418.78,5,1.2094,-3.6953,P2/counter_cyclical: HMM Stress Probability = 0.758 (threshold 0.50) — scale up 4.1% → 24.2%
2003-08-08,BUY,SPY,55.3848,64.6827,5538.48,5,2.7692,-3.6287,P2/counter_cyclical: HMM Stress Probability = 0.446 (threshold 0.50) — scale up 24.2% → 55.4%
2003-08-11,BUY,SPY,66.3346,64.9262,6633.46,5,3.3167,-3.4278,P2/counter_cyclical: HMM Stress Probability = 0.337 (threshold 0.50) — scale up 55.4% → 66.3%
2003-08-12,BUY,SPY,73.5304,65.5185,7353.04,5,3.6765,-2.8434,P2/counter_cyclical: HMM Stress Probability = 0.265 (threshold 0.50) — scale up 66.3% → 73.5%
2003-08-14,BUY,SPY,84.0151,65.3605,8401.51,5,4.2008,-3.0137,P2/counter_cyclical: HMM Stress Probability = 0.160 (threshold 0.50) — scale up 73.5% → 84.0%
2003-08-20,SELL,SPY,67.3505,66.1108,6735.05,5,3.3675,-2.0422,P2/counter_cyclical: HMM Stress Probability = 0.327 (threshold 0.50) — scale down 84.0% → 67.4%
2003-08-22,BUY,SPY,72.8935,65.6633,7289.35,5,3.6447,-2.4734,P2/counter_cyclical: HMM Stress Probability = 0.271 (threshold 0.50) — scale up 67.4% → 72.9%
2003-09-01,SELL,SPY,64.2817,66.7624,6428.17,5,3.2141,-1.2643,P2/counter_cyclical: HMM Stress Probability = 0.357 (threshold 0.50) — scale down 72.9% → 64.3%
2003-09-02,SELL,SPY,22.5555,67.6575,2255.55,5,1.1278,-0.4134,P2/counter_cyclical: HMM Stress Probability = 0.774 (threshold 0.50) — scale down 64.3% → 22.6%
2003-09-03,BUY,SPY,50.4921,68.026,5049.21,5,2.5246,-0.291,P2/counter_cyclical: HMM Stress Probability = 0.495 (threshold 0.50) — scale up 22.6% → 50.5%
2003-09-04,BUY,SPY,61.2094,68.059,6120.94,5,3.0605,-0.2667,P2/counter_cyclical: HMM Stress Probability = 0.388 (threshold 0.50) — scale up 50.5% → 61.2%
2003-09-08,BUY,SPY,86.984,68.2367,8698.4,5,4.3492,-0.0794,P2/counter_cyclical: HMM Stress Probability = 0.130 (threshold 0.50) — scale up 61.2% → 87.0%
2003-09-09,BUY,SPY,95.523,67.7891,9552.3,5,4.7762,-0.6495,P2/counter_cyclical: HMM Stress Probability = 0.045 (threshold 0.50) — scale up 87.0% → 95.5%
2003-09-23,SELL,SPY,80.4688,68.0097,8046.88,5,4.0234,-0.3001,P2/counter_cyclical: HMM Stress Probability = 0.195 (threshold 0.50) — scale down 95.5% → 80.5%
2003-09-24,SELL,SPY,43.7509,66.8006,4375.09,5,2.1875,-1.7263,P2/counter_cyclical: HMM Stress Probability = 0.563 (threshold 0.50) — scale down 80.5% → 43.8%
2003-09-25,SELL,SPY,12.4998,66.2523,1249.98,5,0.625,-2.0793,P2/counter_cyclical: HMM Stress Probability = 0.875 (threshold 0.50) — scale down 43.8% → 12.5%
2003-09-26,SELL,SPY,2.4124,66.0343,241.24,5,0.1206,-2.1195,P2/counter_cyclical: HMM Stress Probability = 0.976 (threshold 0.50) — scale down 12.5% → 2.4%
2003-10-06,BUY,SPY,31.2032,68.6175,3120.32,5,1.5602,-2.0907,P2/counter_cyclical: HMM Stress Probability = 0.688 (threshold 0.50) — scale up 2.4% → 31.2%
2003-10-07,BUY,SPY,44.3766,68.8818,4437.66,5,2.2188,-1.9731,P2/counter_cyclical: HMM Stress Probability = 0.556 (threshold 0.50) — scale up 31.2% → 44.4%
2003-10-08,BUY,SPY,80.4203,68.71,8042.03,5,4.021,-2.0815,P2/counter_cyclical: HMM Stress Probability = 0.196 (threshold 0.50) — scale up 44.4% → 80.4%
2003-10-09,BUY,SPY,92.0455,68.895,9204.55,5,4.6023,-1.8695,P2/counter_cyclical: HMM Stress Probability = 0.080 (threshold 0.50) — scale up 80.4% → 92.0%
2003-10-10,BUY,SPY,98.2672,69.0866,9826.72,5,4.9134,-1.6183,P2/counter_cyclical: HMM Stress Probability = 0.017 (threshold 0.50) — scale up 92.0% → 98.3%
2006-06-08,SELL,SPY,81.6288,86.9153,8162.88,5,4.0814,23.7134,P2/counter_cyclical: HMM Stress Probability = 0.000 (threshold 0.50) — scale down 98.3% → 81.6%
2006-06-09,SELL,SPY,0.0,86.6388,0.0,5,0.0,23.3921,P2/counter_cyclical: HMM Stress Probability = 0.002 (threshold 0.50) — exit to cash
2006-06-14,BUY,SPY,35.6435,85.3602,3564.35,5,1.7822,23.3921,P2/counter_cyclical: HMM Stress Probability = 0.018 (threshold 0.50) — initial entry to 35.6% long
2006-06-15,BUY,SPY,95.806,87.171,9580.6,5,4.7903,24.3252,P2/counter_cyclical: HMM Stress Probability = 0.001 (threshold 0.50) — scale up 35.6% → 95.8%
2007-02-27,SELL,SPY,89.8324,97.813,8983.24,5,4.4916,39.5813,P2/counter_cyclical: HMM Stress Probability = 0.003 (threshold 0.50) — scale down 95.8% → 89.8%
2007-02-28,BUY,SPY,99.456,98.8157,9945.6,5,4.9728,40.8666,P2/counter_cyclical: HMM Stress Probability = 0.000 (threshold 0.50) — scale up 89.8% → 99.5%
2007-07-10,SELL,SPY,92.4294,106.698,9242.94,5,4.6215,52.0969,P2/counter_cyclical: HMM Stress Probability = 0.002 (threshold 0.50) — scale down 99.5% → 92.4%
2007-07-11,BUY,SPY,99.3512,107.4545,9935.12,5,4.9676,53.0937,P2/counter_cyclical: HMM Stress Probability = 0.000 (threshold 0.50) — scale up 92.4% → 99.4%
2007-07-18,SELL,SPY,90.077,109.2077,9007.7,5,4.5038,55.5768,P2/counter_cyclical: HMM Stress Probability = 0.003 (threshold 0.50) — scale down 99.4% → 90.1%
2007-07-19,SELL,SPY,80.5475,109.632,8054.75,5,4.0274,56.1212,P2/counter_cyclical: HMM Stress Probability = 0.005 (threshold 0.50) — scale down 90.1% → 80.5%
2007-07-20,SELL,SPY,0.0,108.522,0.0,5,0.0,54.8479,P2/counter_cyclical: HMM Stress Probability = 0.063 (threshold 0.50) — exit to cash
2007-09-20,BUY,SPY,34.9949,107.6595,3499.49,5,1.7497,54.8223,P2/counter_cyclical: HMM Stress Probability = 0.650 (threshold 0.50) — initial entry to 35.0% long
2007-09-21,BUY,SPY,78.9359,107.95,7893.59,5,3.9468,54.9684,P2/counter_cyclical: HMM Stress Probability = 0.211 (threshold 0.50) — scale up 35.0% → 78.9%
2007-09-24,BUY,SPY,91.5331,107.7511,9153.31,5,4.5767,54.7431,P2/counter_cyclical: HMM Stress Probability = 0.085 (threshold 0.50) — scale up 78.9% → 91.5%
2007-09-25,BUY,SPY,97.8637,107.538,9786.37,5,4.8932,54.4629,P2/counter_cyclical: HMM Stress Probability = 0.021 (threshold 0.50) — scale up 91.5% → 97.9%
2007-10-15,SELL,SPY,89.8703,110.1094,8987.03,5,4.4935,58.1543,P2/counter_cyclical: HMM Stress Probability = 0.101 (threshold 0.50) — scale down 97.9% → 89.9%
2007-10-16,SELL,SPY,59.1311,109.2357,5913.11,5,2.9566,57.0265,P2/counter_cyclical: HMM Stress Probability = 0.409 (threshold 0.50) — scale down 89.9% → 59.1%
2007-10-17,SELL,SPY,30.8871,109.5695,3088.71,5,1.5444,57.3102,P2/counter_cyclical: HMM Stress Probability = 0.691 (threshold 0.50) — scale down 59.1% → 30.9%
2007-10-18,SELL,SPY,17.5917,109.1718,1759.17,5,0.8796,57.1338,P2/counter_cyclical: HMM Stress Probability = 0.824 (threshold 0.50) — scale down 30.9% → 17.6%
2007-10-19,SELL,SPY,4.4043,106.3163,440.43,5,0.2202,56.4108,P2/counter_cyclical: HMM Stress Probability = 0.956 (threshold 0.50) — scale down 17.6% → 4.4%
2007-12-21,BUY,SPY,10.6417,105.7808,1064.17,5,0.5321,56.6739,P2/counter_cyclical: HMM Stress Probability = 0.894 (threshold 0.50) — scale up 4.4% → 10.6%
2007-12-25,BUY,SPY,15.8336,106.5663,1583.36,5,0.7917,56.7977,P2/counter_cyclical: HMM Stress Probability = 0.842 (threshold 0.50) — scale up 10.6% → 15.8%
2007-12-27,SELL,SPY,10.1416,105.4523,1014.16,5,0.5071,56.5677,P2/counter_cyclical: HMM Stress Probability = 0.899 (threshold 0.50) — scale down 15.8% → 10.1%
2007-12-28,SELL,SPY,3.5715,105.1881,357.15,5,0.1786,56.5279,P2/counter_cyclical: HMM Stress Probability = 0.964 (threshold 0.50) — scale down 10.1% → 3.6%
2008-04-21,BUY,SPY,11.7387,99.4295,1173.87,5,0.5869,56.4881,P2/counter_cyclical: HMM Stress Probability = 0.883 (threshold 0.50) — scale up 3.6% → 11.7%
2008-04-22,BUY,SPY,19.0054,98.9917,1900.54,5,0.9503,56.4072,P2/counter_cyclical: HMM Stress Probability = 0.810 (threshold 0.50) — scale up 11.7% → 19.0%
2008-04-23,BUY,SPY,28.8623,98.8338,2886.23,5,1.4431,56.3598,P2/counter_cyclical: HMM Stress Probability = 0.711 (threshold 0.50) — scale up 19.0% → 28.9%
2008-04-24,BUY,SPY,34.1824,99.2644,3418.24,5,1.7091,56.5564,P2/counter_cyclical: HMM Stress Probability = 0.658 (threshold 0.50) — scale up 28.9% → 34.2%
2008-04-25,BUY,SPY,58.4702,100.1829,5847.02,5,2.9235,57.0516,P2/counter_cyclical: HMM Stress Probability = 0.415 (threshold 0.50) — scale up 34.2% → 58.5%
2008-04-28,BUY,SPY,80.5162,100.2044,8051.62,5,4.0258,57.0713,P2/counter_cyclical: HMM Stress Probability = 0.195 (threshold 0.50) — scale up 58.5% → 80.5%
2008-04-29,BUY,SPY,88.3162,99.8098,8831.62,5,4.4158,56.5732,P2/counter_cyclical: HMM Stress Probability = 0.117 (threshold 0.50) — scale up 80.5% → 88.3%
2008-05-01,BUY,SPY,96.1758,101.2738,9617.58,5,4.8088,58.7404,P2/counter_cyclical: HMM Stress Probability = 0.038 (threshold 0.50) — scale up 88.3% → 96.2%
2008-06-02,SELL,SPY,55.6619,99.6806,5566.19,5,2.7831,56.3268,P2/counter_cyclical: HMM Stress Probability = 0.443 (threshold 0.50) — scale down 96.2% → 55.7%
2008-06-03,SELL,SPY,32.7758,99.0993,3277.58,5,1.6388,55.8194,P2/counter_cyclical: HMM Stress Probability = 0.672 (threshold 0.50) — scale down 55.7% → 32.8%
2008-06-04,SELL,SPY,18.7273,99.0491,1872.73,5,0.9364,55.7935,P2/counter_cyclical: HMM Stress Probability = 0.813 (threshold 0.50) — scale down 32.8% → 18.7%
2008-06-05,SELL,SPY,2.0514,101.0298,205.14,5,0.1026,56.3769,P2/counter_cyclical: HMM Stress Probability = 0.979 (threshold 0.50) — scale down 18.7% → 2.1%
2008-08-08,BUY,SPY,8.3767,93.3059,837.67,5,0.4188,56.3365,P2/counter_cyclical: HMM Stress Probability = 0.916 (threshold 0.50) — scale up 2.1% → 8.4%
2008-08-12,BUY,SPY,18.0355,93.2915,1803.55,5,0.9018,56.2691,P2/counter_cyclical: HMM Stress Probability = 0.820 (threshold 0.50) — scale up 8.4% → 18.0%
2008-08-13,BUY,SPY,24.2788,92.7289,2427.88,5,1.2139,56.0992,P2/counter_cyclical: HMM Stress Probability = 0.757 (threshold 0.50) — scale up 18.0% → 24.3%
2008-08-14,BUY,SPY,36.2163,93.4285,3621.63,5,1.8108,56.3851,P2/counter_cyclical: HMM Stress Probability = 0.638 (threshold 0.50) — scale up 24.3% → 36.2%
2008-08-15,BUY,SPY,42.9293,93.8828,4292.93,5,2.1465,56.6605,P2/counter_cyclical: HMM Stress Probability = 0.571 (threshold 0.50) — scale up 36.2% → 42.9%
2008-08-20,BUY,SPY,50.1074,92.0149,5010.74,5,2.5054,55.3166,P2/counter_cyclical: HMM Stress Probability = 0.499 (threshold 0.50) — scale up 42.9% → 50.1%
2008-08-28,SELL,SPY,40.8435,93.8972,4084.35,5,2.0422,56.8254,P2/counter_cyclical: HMM Stress Probability = 0.592 (threshold 0.50) — scale down 50.1% → 40.8%
2008-08-29,SELL,SPY,30.7621,92.8876,3076.21,5,1.5381,56.1366,P2/counter_cyclical: HMM Stress Probability = 0.692 (threshold 0.50) — scale down 40.8% → 30.8%
2008-09-01,SELL,SPY,17.9616,92.8876,1796.16,5,0.8981,56.1366,P2/counter_cyclical: HMM Stress Probability = 0.820 (threshold 0.50) — scale down 30.8% → 18.0%
2008-09-02,SELL,SPY,6.9202,92.3105,692.02,5,0.346,55.9624,P2/counter_cyclical: HMM Stress Probability = 0.931 (threshold 0.50) — scale down 18.0% → 6.9%
2008-09-04,SELL,SPY,0.106,89.4545,10.6,5,0.0053,55.8287,P2/counter_cyclical: HMM Stress Probability = 0.999 (threshold 0.50) — scale down 6.9% → 0.1%
2009-12-21,BUY,SPY,6.7947,83.2999,679.47,5,0.3397,55.853,P2/counter_cyclical: HMM Stress Probability = 0.932 (threshold 0.50) — scale up 0.1% → 6.8%
2009-12-22,BUY,SPY,38.683,83.5992,3868.3,5,1.9342,55.8911,P2/counter_cyclical: HMM Stress Probability = 0.613 (threshold 0.50) — scale up 6.8% → 38.7%
2009-12-23,BUY,SPY,56.7052,83.7638,5670.52,5,2.8353,56.0098,P2/counter_cyclical: HMM Stress Probability = 0.433 (threshold 0.50) — scale up 38.7% → 56.7%
2009-12-24,BUY,SPY,68.2232,84.1604,6822.32,5,3.4112,56.4286,P2/counter_cyclical: HMM Stress Probability = 0.318 (threshold 0.50) — scale up 56.7% → 68.2%
2009-12-25,BUY,SPY,73.3848,84.1604,7338.48,5,3.6692,56.4286,P2/counter_cyclical: HMM Stress Probability = 0.266 (threshold 0.50) — scale up 68.2% → 73.4%
2010-01-04,BUY,SPY,82.5089,84.7964,8250.89,5,4.1254,57.3458,P2/counter_cyclical: HMM Stress Probability = 0.175 (threshold 0.50) — scale up 73.4% → 82.5%
2010-01-07,BUY,SPY,90.0609,85.4398,9006.09,5,4.503,58.3674,P2/counter_cyclical: HMM Stress Probability = 0.099 (threshold 0.50) — scale up 82.5% → 90.1%
2010-01-08,BUY,SPY,98.6519,85.7242,9865.19,5,4.9326,58.8421,P2/counter_cyclical: HMM Stress Probability = 0.014 (threshold 0.50) — scale up 90.1% → 98.7%
2010-01-20,SELL,SPY,82.3955,85.2154,8239.55,5,4.1198,57.924,P2/counter_cyclical: HMM Stress Probability = 0.176 (threshold 0.50) — scale down 98.7% → 82.4%
2010-01-21,SELL,SPY,14.2355,83.5768,1423.55,5,0.7118,55.4218,P2/counter_cyclical: HMM Stress Probability = 0.858 (threshold 0.50) — scale down 82.4% → 14.2%
2010-01-22,SELL,SPY,0.0024,81.7137,0.24,5,0.0001,54.9286,P2/counter_cyclical: HMM Stress Probability = 1.000 (threshold 0.50) — scale down 14.2% → 0.0%
2010-02-19,BUY,SPY,7.4119,83.1578,741.19,5,0.3706,54.9299,P2/counter_cyclical: HMM Stress Probability = 0.926 (threshold 0.50) — scale up 0.0% → 7.4%
2010-02-22,BUY,SPY,16.1542,83.1728,1615.42,5,0.8077,54.932,P2/counter_cyclical: HMM Stress Probability = 0.838 (threshold 0.50) — scale up 7.4% → 16.2%
2010-02-23,BUY,SPY,22.76,82.1626,2276.0,5,1.138,54.628,P2/counter_cyclical: HMM Stress Probability = 0.772 (threshold 0.50) — scale up 16.2% → 22.8%
2010-02-24,BUY,SPY,57.1756,82.9183,5717.56,5,2.8588,54.9517,P2/counter_cyclical: HMM Stress Probability = 0.428 (threshold 0.50) — scale up 22.8% → 57.2%
2010-02-25,BUY,SPY,79.0173,82.8061,7901.73,5,3.9509,54.8318,P2/counter_cyclical: HMM Stress Probability = 0.210 (threshold 0.50) — scale up 57.2% → 79.0%
2010-02-26,BUY,SPY,93.3779,82.8585,9337.79,5,4.6689,54.9091,P2/counter_cyclical: HMM Stress Probability = 0.066 (threshold 0.50) — scale up 79.0% → 93.4%
2010-03-02,BUY,SPY,99.1845,83.9509,9918.45,5,4.9592,56.8353,P2/counter_cyclical: HMM Stress Probability = 0.008 (threshold 0.50) — scale up 93.4% → 99.2%
2010-04-26,SELL,SPY,90.4203,91.171,9042.03,5,4.521,70.3239,P2/counter_cyclical: HMM Stress Probability = 0.096 (threshold 0.50) — scale down 99.2% → 90.4%
2010-04-27,SELL,SPY,21.1906,89.0148,2119.06,5,1.0595,66.6815,P2/counter_cyclical: HMM Stress Probability = 0.788 (threshold 0.50) — scale down 90.4% → 21.2%
2010-04-29,SELL,SPY,16.1067,90.8029,1610.67,5,0.8053,67.3174,P2/counter_cyclical: HMM Stress Probability = 0.839 (threshold 0.50) — scale down 21.2% → 16.1%
2010-04-30,SELL,SPY,5.321,89.2627,532.1,5,0.2661,66.8603,P2/counter_cyclical: HMM Stress Probability = 0.947 (threshold 0.50) — scale down 16.1% → 5.3%
2010-05-04,SELL,SPY,0.0837,88.2935,8.37,5,0.0042,66.875,P2/counter_cyclical: HMM Stress Probability = 0.999 (threshold 0.50) — scale down 5.3% → 0.1%
2010-10-06,BUY,SPY,13.712,88.0578,1371.2,5,0.6856,66.8836,P2/counter_cyclical: HMM Stress Probability = 0.863 (threshold 0.50) — scale up 0.1% → 13.7%
2010-10-07,BUY,SPY,31.8658,87.9515,3186.58,5,1.5933,66.856,P2/counter_cyclical: HMM Stress Probability = 0.681 (threshold 0.50) — scale up 13.7% → 31.9%
2010-10-08,BUY,SPY,63.6731,88.4448,6367.31,5,3.1837,67.1542,P2/counter_cyclical: HMM Stress Probability = 0.363 (threshold 0.50) — scale up 31.9% → 63.7%
2010-10-11,BUY,SPY,90.0851,88.5283,9008.51,5,4.5043,67.2547,P2/counter_cyclical: HMM Stress Probability = 0.099 (threshold 0.50) — scale up 63.7% → 90.1%
2010-10-12,BUY,SPY,96.195,88.8015,9619.5,5,4.8097,67.7196,P2/counter_cyclical: HMM Stress Probability = 0.038 (threshold 0.50) — scale up 90.1% → 96.2%
2010-10-26,SELL,SPY,85.6258,90.0993,8562.58,5,4.2813,70.1033,P2/counter_cyclical: HMM Stress Probability = 0.144 (threshold 0.50) — scale down 96.2% → 85.6%
2010-10-29,SELL,SPY,80.4449,89.9247,8044.49,5,4.0222,69.8161,P2/counter_cyclical: HMM Stress Probability = 0.196 (threshold 0.50) — scale down 85.6% → 80.4%
2010-11-03,BUY,SPY,86.7859,91.0327,8678.59,5,4.3393,71.4941,P2/counter_cyclical: HMM Stress Probability = 0.132 (threshold 0.50) — scale up 80.4% → 86.8%
2010-11-10,SELL,SPY,79.8613,92.6644,7986.13,5,3.9931,74.1277,P2/counter_cyclical: HMM Stress Probability = 0.201 (threshold 0.50) — scale down 86.8% → 79.9%
2010-11-12,SELL,SPY,50.3688,91.2225,5036.88,5,2.5184,72.0545,P2/counter_cyclical: HMM Stress Probability = 0.496 (threshold 0.50) — scale down 79.9% → 50.4%
2010-11-15,SELL,SPY,17.6355,91.0935,1763.55,5,0.8818,71.9319,P2/counter_cyclical: HMM Stress Probability = 0.824 (threshold 0.50) — scale down 50.4% → 17.6%
2010-11-16,SELL,SPY,0.3227,89.6743,32.27,5,0.0161,71.4596,P2/counter_cyclical: HMM Stress Probability = 0.997 (threshold 0.50) — scale down 17.6% → 0.3%
2010-12-02,BUY,SPY,6.7014,93.0135,670.14,5,0.3351,71.4386,P2/counter_cyclical: HMM Stress Probability = 0.933 (threshold 0.50) — scale up 0.3% → 6.7%
