date,regime_0_prob,regime_1_prob
2013-08-31,0.653491909394595,0.3465080906054057
2013-09-30,0.6897210263168168,0.3102789736831838
2013-10-31,0.6645712153532319,0.3354287846467685
2013-11-30,0.7224637125476845,0.277536287452316
2013-12-31,0.7198520005521512,0.28014799944784935
2014-01-31,0.6563728139121258,0.34362718608787457
2014-02-28,0.7683763190274424,0.23162368097255798
2014-03-31,0.8487384149988518,0.15126158500114853
2014-04-30,0.8851575487346615,0.11484245126533897
2014-05-31,0.9000152448770605,0.09998475512294
2014-06-30,0.8912732942036149,0.10872670579638559
2014-07-31,0.8580153009623743,0.14198469903762617
2014-08-31,0.8575294143953698,0.14247058560463086
2014-09-30,0.8734071136711994,0.12659288632880128
2014-10-31,0.85756166686924,0.14243833313076076
2014-11-30,0.8303596960479772,0.16964030395202334
2014-12-31,0.8531896090235526,0.14681039097644807
2015-01-31,0.8544062212488335,0.14559377875116705
2015-02-28,0.8363714029155231,0.16362859708447747
2015-03-31,0.8051262012498768,0.1948737987501238
2015-04-30,0.7861951305757349,0.21380486942426566
2015-05-31,0.7442465800181594,0.25575341998184115
2015-06-30,0.6260766591036566,0.37392334089634394
2015-07-31,0.5241322605757615,0.47586773942423893
2015-08-31,0.3908347596338346,0.6091652403661656
2015-09-30,0.6309521721198124,0.36904782788018786
2015-10-31,0.7498516822507868,0.2501483177492135
2015-11-30,0.8344981099747124,0.1655018900252878
2015-12-31,0.9129037285873307,0.08709627141266933
2016-01-31,0.9361456142101395,0.06385438578986058
2016-02-29,0.9438140859737179,0.05618591402628232
2016-03-31,0.9421771354247819,0.05782286457521808
2016-04-30,0.9259415019780506,0.07405849802194928
2016-05-31,0.9269040266100937,0.07309597338990623
2016-06-30,0.9084431111304685,0.09155688886953162
2016-07-31,0.8893367746676459,0.11066322533235412
2016-08-31,0.8668997400948486,0.13310025990515145
2016-09-30,0.8315868162695599,0.1684131837304402
2016-10-31,0.807449916682981,0.19255008331701903
2016-11-30,0.765619481989557,0.23438051801044318
2016-12-31,0.8646509817412832,0.13534901825871712
2017-01-31,0.9115739570087911,0.0884260429912091
2017-02-28,0.9248752722407302,0.07512472775926995
2017-03-31,0.9367831871544734,0.06321681284552678
2017-04-30,0.9421146138657702,0.057885386134229846
2017-05-31,0.9322886627467476,0.0677113372532527
2017-06-30,0.9075795848944566,0.09242041510554369
2017-07-31,0.9018603645940302,0.09813963540597004
2017-08-31,0.8687164665158413,0.1312835334841587
2017-09-30,0.8240715977181975,0.1759284022818027
2017-10-31,0.7480773041222414,0.2519226958777589
2017-11-30,0.6491138633274681,0.3508861366725321
2017-12-31,0.6036435088170542,0.396356491182946
2018-01-31,0.4768530511213804,0.5231469488786199
2018-02-28,0.19947196858660377,0.8005280314133966
2018-03-31,0.31705658028619754,0.6829434197138028
2018-04-30,0.36091229867600944,0.639087701323991
2018-05-31,0.48451000528793586,0.5154899947120645
2018-06-30,0.5633946075319237,0.4366053924680765
2018-07-31,0.6369960445491403,0.3630039554508601
2018-08-31,0.689752174183397,0.3102478258166034
2018-09-30,0.6812984776073832,0.31870152239261706
2018-10-31,0.6073452329342391,0.3926547670657612
2018-11-30,0.43670059328062377,0.5632994067193766
2018-12-31,0.09839476680259987,0.9016052331974006
2019-01-31,0.3414773011744784,0.6585226988255221
2019-02-28,0.5884180527223103,0.41158194727769
2019-03-31,0.6961050045937871,0.3038949954062131
2019-04-30,0.7507100257914492,0.24928997420855104
2019-05-31,0.7424376526415647,0.25756234735843553
2019-06-30,0.8265419378027599,0.17345806219724025
2019-07-31,0.899038543247314,0.10096145675268592
2019-08-31,0.9256760562692157,0.07432394373078435
2019-09-30,0.9251872876752866,0.07481271232471348
2019-10-31,0.8970148666333435,0.1029851333666565
2019-11-30,0.8565250402670527,0.14347495973294716
2019-12-31,0.7525852584446069,0.24741474155539311
2020-01-31,0.4997405279776564,0.5002594720223437
2020-02-29,0.021202508489662812,0.9787974915103376
2020-03-31,0.05901164003658935,0.9409883599634109
2020-04-30,0.7719854705084988,0.2280145294915016
2020-05-31,0.8375669176515288,0.16243308234847154
2020-06-30,0.8228159144873688,0.1771840855126314
2020-07-31,0.8013132220968813,0.19868677790311884
2020-08-31,0.74428309017417,0.25571690982582995
2020-09-30,0.5416251537494647,0.4583748462505353
2020-10-31,0.3933716595269665,0.6066283404730336
2020-11-30,0.3529386243064857,0.6470613756935144
2020-12-31,0.30923110341554044,0.6907688965844598
2021-01-31,0.13439499234167585,0.8656050076583244
2021-02-28,0.14663734927633096,0.8533626507236693
2021-03-31,0.1422315776262681,0.8577684223737323
2021-04-30,0.3082187330099647,0.6917812669900355
2021-05-31,0.44342888546372283,0.5565711145362774
2021-06-30,0.5448139943486241,0.45518600565137607
2021-07-31,0.5593520308043425,0.44064796919565774
2021-08-31,0.5209112456803915,0.47908875431960884
2021-09-30,0.3919976268920934,0.608002373107907
2021-10-31,0.3505797514648969,0.6494202485351035
2021-11-30,0.26107591235016414,0.7389240876498362
2021-12-31,0.08990150176515248,0.9100984982348479
2022-01-31,0.272890441554575,0.7271095584454252
2022-02-28,0.3962195414060995,0.603780458593901
2022-03-31,0.44571778202803936,0.5542822179719611
2022-04-30,0.41939474410833194,0.5806052558916684
2022-05-31,0.3119802740261495,0.688019725973851
2022-06-30,0.290357397349204,0.7096426026507964
2022-07-31,0.2621846999093817,0.7378153000906187
2022-08-31,0.15311300498429695,0.8468869950157034
2022-09-30,0.007087564927897364,0.9929124350721031
2022-10-31,0.012611888868441268,0.9873881111315591
2022-11-30,0.0767879330377987,0.9232120669622016
2022-12-31,0.13787722484410503,0.8621227751558952
2023-01-31,0.2193741751564679,0.7806258248435322
2023-02-28,0.2510650708572043,0.7489349291427957
2023-03-31,0.2838025729334332,0.7161974270665667
2023-04-30,0.2569132126889105,0.7430867873110896
2023-05-31,0.14887215184122427,0.8511278481587756
2023-06-30,0.28287357851199046,0.7171264214880096
2023-07-31,0.3108115212353227,0.6891884787646775
2023-08-31,0.24956046020069725,0.7504395397993028
2023-09-30,0.27356039056580994,0.7264396094341901
2023-10-31,0.5231700715208332,0.4768299284791669
2023-11-30,0.7269808132873848,0.2730191867126152
2023-12-31,0.8515678332836257,0.14843216671637421
2024-01-31,0.914473014963766,0.08552698503623392
2024-02-29,0.9408985770370859,0.05910142296291414
2024-03-31,0.9471697699496615,0.052830230050338475
2024-04-30,0.9418548898265576,0.05814511017344244
2024-05-31,0.9448073226487765,0.05519267735122346
2024-06-30,0.9319945690520707,0.06800543094792941
2024-07-31,0.9080102515864757,0.09198974841352442
2024-08-31,0.8446978671713192,0.15530213282868088
2024-09-30,0.8063262915229533,0.19367370847704662
2024-10-31,0.7000466831644998,0.2999533168355002
2024-11-30,0.6942028668863063,0.3057971331136937
2024-12-31,0.6253252188337235,0.37467478116627645
2025-01-31,0.7451523503062917,0.2548476496937083
2025-02-28,0.7936421649582496,0.20635783504175037
2025-03-31,0.8496565301108393,0.15034346988916075
2025-04-30,0.8931351362494734,0.10686486375052671
2025-05-31,0.9092736679221445,0.0907263320778554
2025-06-30,0.8984487874704158,0.1015512125295841
2025-07-31,0.8940629547734704,0.10593704522652961
2025-08-31,0.8883823836774751,0.11161761632252494
2025-09-30,0.8492076379963327,0.15079236200366736
2025-10-31,0.8251229864837433,0.17487701351625667
2025-11-30,0.8271617551757438,0.17283824482425625
2025-12-31,0.820109982846309,0.17989001715369102
