date,granger_f_24m,p_value_24m
2015-12-31,1.254189,0.276023
2016-01-31,0.513952,0.679274
2016-02-29,0.488444,0.695827
2016-03-31,0.54372,0.66031
2016-04-30,0.928808,0.41417
2016-05-31,0.836791,0.450174
2016-06-30,0.517461,0.605124
2016-07-31,0.795452,0.467479
2016-08-31,0.437669,0.652612
2016-09-30,0.824073,0.455421
2016-10-31,1.416022,0.269893
2016-11-30,0.788664,0.47039
2016-12-31,0.570781,0.575547
2017-01-31,0.567439,0.577353
2017-02-28,0.584853,0.453346
2017-03-31,1.204431,0.324202
2017-04-30,1.594827,0.221163
2017-05-31,2.534159,0.108837
2017-06-30,3.400318,0.080051
2017-07-31,1.070952,0.313082
2017-08-31,0.736921,0.547281
2017-09-30,0.556926,0.583074
2017-10-31,0.744459,0.543235
2017-11-30,0.562523,0.648536
2017-12-31,0.672263,0.523613
2018-01-31,1.092752,0.384615
2018-02-28,0.428689,0.735616
2018-03-31,0.551796,0.655233
2018-04-30,0.236619,0.869348
2018-05-31,0.247586,0.783449
2018-06-30,0.259452,0.616071
2018-07-31,1.690706,0.214571
2018-08-31,1.761536,0.20058
2018-09-30,1.198324,0.346446
2018-10-31,1.606654,0.23257
2018-11-30,2.42811,0.108682
2018-12-31,4.193439,0.025909
2019-01-31,4.33547,0.0301
2019-02-28,4.161917,0.033792
2019-03-31,4.053121,0.036364
2019-04-30,2.131414,0.149292
2019-05-31,1.687879,0.214461
2019-06-30,0.92367,0.416093
2019-07-31,1.167431,0.334901
2019-08-31,2.667929,0.088047
2019-09-30,2.736991,0.082948
2019-10-31,7.056946,0.004014
2019-11-30,7.648807,0.00288
2019-12-31,7.125182,0.003861
2020-01-31,4.208356,0.025624
2020-02-29,3.174833,0.057387
2020-03-31,4.15568,0.026646
2020-04-30,6.033369,0.007411
2020-05-31,9.407488,0.001166
2020-06-30,13.319074,0.000219
2020-07-31,13.697641,0.00019
2020-08-31,12.953178,0.000252
2020-09-30,11.676558,0.000421
2020-10-31,10.303856,0.001172
2020-11-30,7.66801,0.004231
2020-12-31,7.475455,0.004685
2021-01-31,7.010091,0.006023
2021-02-28,6.435113,0.008304
2021-03-31,6.779384,0.006842
2021-04-30,2.58994,0.094233
2021-05-31,0.811673,0.460601
2021-06-30,0.893958,0.427413
2021-07-31,1.244773,0.312969
2021-08-31,1.294753,0.299651
2021-09-30,0.379226,0.690037
2021-10-31,0.294593,0.748561
2021-11-30,0.29491,0.748332
2021-12-31,0.325523,0.80692
2022-01-31,0.455714,0.641518
2022-02-28,0.403836,0.532319
2022-03-31,0.307423,0.739343
2022-04-30,1.143539,0.297643
2022-05-31,1.590517,0.221765
2022-06-30,1.541856,0.228707
2022-07-31,0.712202,0.408695
2022-08-31,1.446982,0.24306
2022-09-30,1.500125,0.234883
2022-10-31,1.097427,0.307327
2022-11-30,1.090567,0.308804
2022-12-31,1.218356,0.282788
2023-01-31,1.09729,0.307357
2023-02-28,1.011626,0.416866
2023-03-31,0.865645,0.48189
2023-04-30,1.107537,0.379018
2023-05-31,1.967604,0.165256
2023-06-30,1.772869,0.198435
2023-07-31,0.945661,0.445095
2023-08-31,0.682737,0.518558
2023-09-30,1.007595,0.418538
2023-10-31,1.089111,0.386006
2023-11-30,0.848257,0.490269
2023-12-31,1.297091,0.314311
2024-01-31,1.62559,0.228376
2024-02-29,2.068876,0.150457
2024-03-31,2.927033,0.070544
2024-04-30,1.370178,0.292566
2024-05-31,0.969737,0.434577
2024-06-30,0.934055,0.450256
2024-07-31,0.517057,0.605355
2024-08-31,1.280746,0.319404
2024-09-30,1.392069,0.275499
2024-10-31,1.048778,0.318017
2024-11-30,1.577526,0.239185
2024-12-31,1.985686,0.167876
2025-01-31,1.52826,0.250841
2025-02-28,1.497354,0.258466
2025-03-31,1.057897,0.368961
2025-04-30,2.357789,0.115719
2025-05-31,2.906844,0.071757
2025-06-30,0.963651,0.437212
2025-07-31,1.054209,0.399608
2025-08-31,0.615631,0.551917
2025-09-30,0.870813,0.479427
2025-10-31,0.429532,0.735045
2025-11-30,0.77398,0.389438
