signal,threshold,strategy,lead_months,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
S1_level,T2_roll_p50,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T2_roll_p50,P3_long_short,3,0.1921,-0.3716,-0.7031,-0.1198,-0.056224,0.151286,-0.469127,0.4444,2.22,243,81,False
S1_level,T2_roll_p75,P1_long_cash,3,0.704,0.4803,0.6973,1.1599,0.028332,0.058993,-0.024426,0.0494,1.11,243,81,True
S1_level,T2_roll_p75,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T2_roll_p75,P3_long_short,3,0.0973,-0.3305,-0.6315,-0.1013,-0.05006,0.151469,-0.493982,0.4444,2.22,243,81,False
S1_level,T3_zscore_1.0,P1_long_cash,3,0.6959,0.3876,0.3449,0.8084,0.019746,0.050948,-0.024426,0.0247,1.11,243,81,True
S1_level,T3_zscore_1.0,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T3_zscore_1.0,P3_long_short,3,-0.002,-0.4455,-0.8531,-0.1361,-0.067232,0.150907,-0.493982,0.4444,2.22,243,81,False
S1_level,T3_zscore_neg_1.0,P1_long_cash,3,0.7396,0.6195,1.0283,0.4668,0.068134,0.10998,-0.145961,0.284,1.26,243,81,True
S1_level,T3_zscore_neg_1.0,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T3_zscore_neg_1.0,P3_long_short,3,0.4314,0.1945,0.3845,0.1116,0.029544,0.151923,-0.264642,0.5185,2.51,243,81,True
S1_level,T3_zscore_1.5,P1_long_cash,3,0.4674,-0.3849,-0.0,-0.1481,-0.003619,0.009401,-0.024426,0.0,0.66,243,81,False
S1_level,T3_zscore_1.5,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T3_zscore_1.5,P3_long_short,3,-0.3353,-0.7673,-1.3026,-0.1913,-0.113961,0.148521,-0.595612,0.4321,1.33,243,81,False
S1_level,T3_zscore_neg_1.5,P1_long_cash,3,0.7102,0.4466,0.8301,0.3366,0.052578,0.117736,-0.156182,0.3333,0.78,243,81,True
S1_level,T3_zscore_neg_1.5,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T3_zscore_neg_1.5,P3_long_short,3,0.4455,-0.0103,-0.0205,-0.005,-0.001568,0.152164,-0.313004,0.4815,1.55,243,81,False
S1_level,T3_zscore_2.0,P1_long_cash,3,-0.0394,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.22,243,81,False
S1_level,T3_zscore_2.0,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T3_zscore_2.0,P3_long_short,3,-0.6294,-0.7164,-1.2124,-0.1855,-0.106724,0.148974,-0.575362,0.4444,0.44,243,81,False
S1_level,T3_zscore_neg_2.0,P1_long_cash,3,0.8327,0.3462,0.6942,0.1658,0.045632,0.131828,-0.275284,0.4321,0.85,243,81,True
S1_level,T3_zscore_neg_2.0,P2_signal_strength,3,0.827,0.5179,1.1059,0.4651,0.03471,0.067018,-0.074631,0.4815,1.13,205,81,True
S1_level,T3_zscore_neg_2.0,P3_long_short,3,0.6711,-0.1016,-0.1968,-0.0327,-0.015459,0.152099,-0.473448,0.4815,1.7,243,81,False
S1_level,T1_fixed_p25,P1_long_cash,4,0.4455,0.8801,1.4282,0.704,0.088811,0.100912,-0.126155,0.2469,0.89,243,81,True
S1_level,T1_fixed_p25,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T1_fixed_p25,P3_long_short,4,0.1319,0.4703,0.9253,0.3185,0.070898,0.150765,-0.2226,0.5309,1.77,243,81,True
S1_level,T1_fixed_p50,P1_long_cash,4,0.3055,0.4102,0.4787,0.2499,0.031528,0.076862,-0.126155,0.0988,0.96,243,81,True
S1_level,T1_fixed_p50,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T1_fixed_p50,P3_long_short,4,-0.1775,-0.288,-0.5475,-0.0933,-0.043669,0.151635,-0.468091,0.4321,1.92,243,81,False
S1_level,T1_fixed_p75,P1_long_cash,4,0.2806,0.6229,0.9727,1.3722,0.039798,0.063889,-0.029002,0.0741,1.26,243,81,True
S1_level,T1_fixed_p75,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T1_fixed_p75,P3_long_short,4,-0.3165,-0.1785,-0.3352,-0.058,-0.027128,0.151961,-0.468091,0.4568,2.51,243,81,False
S1_level,T2_roll_p25,P1_long_cash,4,0.7707,0.4083,0.5739,0.2434,0.039709,0.097258,-0.163178,0.2222,1.26,243,81,True
S1_level,T2_roll_p25,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T2_roll_p25,P3_long_short,4,0.4772,-0.1797,-0.3372,-0.0679,-0.027305,0.151958,-0.402041,0.4691,2.51,243,81,False
S1_level,T2_roll_p50,P1_long_cash,4,0.7239,0.5195,0.671,0.3179,0.038382,0.073882,-0.120753,0.1235,1.11,243,81,True
S1_level,T2_roll_p50,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T2_roll_p50,P3_long_short,4,0.2596,-0.1972,-0.3676,-0.0627,-0.02996,0.151916,-0.478189,0.4568,2.22,243,81,False
S1_level,T2_roll_p75,P1_long_cash,4,0.6629,0.5022,0.6443,0.7616,0.021306,0.042429,-0.027976,0.0617,1.11,243,81,True
S1_level,T2_roll_p75,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T2_roll_p75,P3_long_short,4,0.0878,-0.4245,-0.7022,-0.1307,-0.064111,0.151021,-0.490397,0.4568,2.22,243,81,False
S1_level,T3_zscore_1.0,P1_long_cash,4,0.5937,0.518,0.0,0.6932,0.016931,0.032684,-0.024426,0.037,1.11,243,81,True
S1_level,T3_zscore_1.0,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T3_zscore_1.0,P3_long_short,4,-0.0587,-0.4835,-0.8096,-0.1486,-0.072862,0.150686,-0.490397,0.4691,2.22,243,81,False
S1_level,T3_zscore_neg_1.0,P1_long_cash,4,0.7528,0.5273,0.841,0.3673,0.057359,0.108772,-0.156182,0.284,1.26,243,81,True
S1_level,T3_zscore_neg_1.0,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T3_zscore_neg_1.0,P3_long_short,4,0.4766,0.0525,0.105,0.0195,0.007995,0.152147,-0.409381,0.5062,2.51,243,81,True
S1_level,T3_zscore_1.5,P1_long_cash,4,0.279,0.3849,0.0,0.0,0.008083,0.021001,0.0,0.0123,0.66,243,81,True
S1_level,T3_zscore_1.5,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T3_zscore_1.5,P3_long_short,4,-0.4685,-0.6042,-1.0201,-0.172,-0.090557,0.149874,-0.52635,0.4568,1.33,243,81,False
S1_level,T3_zscore_neg_1.5,P1_long_cash,4,0.621,0.5253,1.0202,0.4137,0.064616,0.123004,-0.156182,0.3333,0.78,243,81,True
S1_level,T3_zscore_neg_1.5,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T3_zscore_neg_1.5,P3_long_short,4,0.3458,0.1481,0.3244,0.0816,0.022509,0.152024,-0.275698,0.4815,1.55,243,81,True
S1_level,T3_zscore_2.0,P1_long_cash,4,0.1406,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.22,243,81,False
S1_level,T3_zscore_2.0,P2_signal_strength,4,0.8149,0.7376,1.5382,0.7121,0.047532,0.064441,-0.066748,0.5185,1.13,204,81,True
S1_level,T3_zscore_2.0,P3_long_short,4,-0.5754,-0.7164,-1.2124,-0.1855,-0.106724,0.148974,-0.575362,0.4444,0.44,243,81,False
S1_level,T3_zscore_neg_2.0,P1_long_cash,4,0.6787,0.739,1.586,0.6183,0.096572,0.130681,-0.156182,0.4691,0.85,243,81,True
