date,signal_value,threshold,position,spy_return,strategy_return,cumulative_return
1993-02-28,,0.0523,0.0,0.010669,0.0,0.0
1993-03-31,,0.0523,0.0,0.022399,0.0,0.0
1993-04-30,,0.0523,0.0,-0.025588,-0.0,0.0
1993-05-31,,0.0523,0.0,0.026969,0.0,0.0
1993-06-30,,0.0523,0.0,0.003607,0.0,0.0
1993-07-31,,0.0523,0.0,-0.004854,-0.0,0.0
1993-08-31,,0.0523,0.0,0.038327,0.0,0.0
1993-09-30,,0.0523,0.0,-0.007275,-0.0,0.0
1993-10-31,,0.0523,0.0,0.019727,0.0,0.0
1993-11-30,,0.0523,0.0,-0.010673,-0.0,0.0
1993-12-31,,0.0523,0.0,0.012276,0.0,0.0
1994-01-31,,0.0523,0.0,0.034876,0.0,0.0
1994-02-28,,0.0523,0.0,-0.029164,-0.0,0.0
1994-03-31,,0.0523,0.0,-0.041902,-0.0,0.0
1994-04-30,0.1603,0.0523,1.0,0.011212,0.011212,0.011212
1994-05-31,0.2125,0.0523,1.0,0.015939,0.015939,0.02733
1994-06-30,0.0471,0.0523,0.0,-0.022914,-0.0,0.02733
1994-07-31,-0.4837,0.0523,0.0,0.032326,0.0,0.02733
1994-08-31,-0.4905,0.0523,0.0,0.038121,0.0,0.02733
1994-09-30,0.2645,0.0523,1.0,-0.025254,-0.025254,0.001386
1994-10-31,-0.1814,0.0523,0.0,0.028426,0.0,0.001386
1994-11-30,-0.1789,0.0523,0.0,-0.039816,-0.0,0.001386
1994-12-31,-0.1835,0.0523,0.0,0.007281,0.0,0.001386
1995-01-31,-0.3057,0.0523,0.0,0.033608,0.0,0.001386
1995-02-28,-0.1503,0.0523,0.0,0.040809,0.0,0.001386
1995-03-31,0.1611,0.0523,1.0,0.027848,0.027848,0.029272
1995-04-30,-0.0951,0.0523,0.0,0.029623,0.0,0.029272
1995-05-31,-0.0925,0.0523,0.0,0.039673,0.0,0.029272
1995-06-30,0.1981,0.0523,1.0,0.02023,0.02023,0.050094
1995-07-31,0.4426,0.0523,1.0,0.032166,0.032166,0.083872
1995-08-31,1.0377,0.0523,1.0,0.004451,0.004451,0.088696
1995-09-30,0.276,0.0523,1.0,0.042376,0.042376,0.134831
1995-10-31,0.693,0.0523,1.0,-0.002938,-0.002938,0.131496
1995-11-30,0.364,0.0523,1.0,0.04448,0.04448,0.181825
1995-12-31,0.3777,0.0523,1.0,0.015733,0.015733,0.200419
1996-01-31,0.1002,0.0523,1.0,0.035578,0.035578,0.243127
1996-02-29,0.2992,0.0523,1.0,0.00319,0.00319,0.247093
1996-03-31,0.348,0.0523,1.0,0.017218,0.017218,0.268566
1996-04-30,0.4731,0.0523,1.0,0.01087,0.01087,0.282355
1996-05-31,0.6829,0.0523,1.0,0.0227,0.0227,0.311464
1996-06-30,0.0642,0.0523,1.0,0.008822,0.008822,0.323034
1996-07-31,-0.412,0.0523,0.0,-0.044936,-0.0,0.323034
1996-08-31,-0.3691,0.0523,0.0,0.019259,0.0,0.323034
1996-09-30,-0.1347,0.0523,0.0,0.055872,0.0,0.323034
1996-10-31,-0.4382,0.0523,0.0,0.032332,0.0,0.323034
1996-11-30,-0.1184,0.0523,0.0,0.073004,0.0,0.323034
1996-12-31,0.211,0.0523,1.0,-0.023798,-0.023798,0.291548
1997-01-31,0.4286,0.0523,1.0,0.061786,0.061786,0.371348
1997-02-28,0.3702,0.0523,1.0,0.009566,0.009566,0.384466
1997-03-31,-0.0921,0.0523,0.0,-0.044123,-0.0,0.384466
1997-04-30,-0.0795,0.0523,0.0,0.062603,0.0,0.384466
1997-05-31,-0.311,0.0523,0.0,0.063207,0.0,0.384466
1997-06-30,0.1214,0.0523,1.0,0.041102,0.041102,0.441371
1997-07-31,-0.0075,0.0523,0.0,0.079264,0.0,0.441371
1997-08-31,0.088,0.0523,1.0,-0.051803,-0.051803,0.366703
1997-09-30,0.069,0.0523,1.0,0.04809,0.04809,0.432428
1997-10-31,0.7013,0.0523,1.0,-0.024504,-0.024504,0.397328
1997-11-30,0.1536,0.0523,1.0,0.038696,0.038696,0.451399
1997-12-31,-0.0354,0.0523,0.0,0.019072,0.0,0.451399
1998-01-31,-0.0289,0.0523,0.0,0.012878,0.0,0.451399
1998-02-28,-0.177,0.0523,0.0,0.069295,0.0,0.451399
1998-03-31,0.167,0.0523,1.0,0.048783,0.048783,0.522203
1998-04-30,0.5284,0.0523,1.0,0.012791,0.012791,0.541673
1998-05-31,0.2476,0.0523,1.0,-0.020769,-0.020769,0.509654
1998-06-30,0.2338,0.0523,1.0,0.042573,0.042573,0.573925
1998-07-31,0.2873,0.0523,1.0,-0.013514,-0.013514,0.552655
1998-08-31,0.0438,0.0523,0.0,-0.14118,-0.0,0.552655
1998-09-30,0.0134,0.0523,0.0,0.06364,0.0,0.552655
1998-10-31,-0.2777,0.0523,0.0,0.08108,0.0,0.552655
1998-11-30,0.5594,0.0523,1.0,0.055682,0.055682,0.639109
1998-12-31,0.4904,0.0523,1.0,0.065422,0.065422,0.746343
1999-01-31,0.3592,0.0523,1.0,0.035226,0.035226,0.80786
1999-02-28,0.2332,0.0523,1.0,-0.032068,-0.032068,0.749885
1999-03-31,0.0523,0.0523,0.0,0.041468,0.0,0.749885
1999-04-30,-0.3105,0.0523,0.0,0.037974,0.0,0.749885
1999-05-31,-0.5029,0.0523,0.0,-0.022865,-0.0,0.749885
1999-06-30,0.0216,0.0523,0.0,0.055378,0.0,0.749885
1999-07-31,-0.0331,0.0523,0.0,-0.031022,-0.0,0.749885
1999-08-31,0.0162,0.0523,0.0,-0.005179,-0.0,0.749885
1999-09-30,0.1469,0.0523,1.0,-0.022337,-0.022337,0.710798
1999-10-31,-0.2262,0.0523,0.0,0.064078,0.0,0.710798
1999-11-30,-0.6066,0.0523,0.0,0.016651,0.0,0.710798
1999-12-31,-0.4442,0.0523,0.0,0.05711,0.0,0.710798
2000-01-31,-0.5098,0.0523,0.0,-0.049787,-0.0,0.710798
2000-02-29,-0.0747,0.0523,0.0,-0.015227,-0.0,0.710798
2000-03-31,-0.0171,0.0523,0.0,0.096914,0.0,0.710798
2000-04-30,-0.2456,0.0523,0.0,-0.03512,-0.0,0.710798
2000-05-31,0.5326,0.0523,1.0,-0.015722,-0.015722,0.683901
2000-06-30,0.5713,0.0523,1.0,0.019681,0.019681,0.717042
2000-07-31,-0.8581,0.0523,0.0,-0.015702,-0.0,0.717042
2000-08-31,-0.1179,0.0523,0.0,0.065341,0.0,0.717042
2000-09-30,-0.2495,0.0523,0.0,-0.054862,-0.0,0.717042
2000-10-31,0.218,0.0523,1.0,-0.004678,-0.004678,0.70901
2000-11-30,0.4083,0.0523,1.0,-0.074653,-0.074653,0.581427
2000-12-31,-0.2025,0.0523,0.0,-0.005226,-0.0,0.581427
2001-01-31,-0.1921,0.0523,0.0,0.044459,0.0,0.581427
2001-02-28,0.3402,0.0523,1.0,-0.095387,-0.095387,0.430579
2001-03-31,0.4422,0.0523,1.0,-0.056037,-0.056037,0.350414
2001-04-30,0.5237,0.0523,1.0,0.08544,0.08544,0.465793
2001-05-31,0.5261,0.0523,1.0,-0.005606,-0.005606,0.457576
2001-06-30,0.0813,0.0523,1.0,-0.023829,-0.023829,0.422844
2001-07-31,0.2343,0.0523,1.0,-0.010196,-0.010196,0.408336
2001-08-31,0.4936,0.0523,1.0,-0.059332,-0.059332,0.324777
2001-09-30,0.2232,0.0523,1.0,-0.08163,-0.08163,0.216635
2001-10-31,0.0651,0.0523,1.0,0.013022,0.013022,0.232478
2001-11-30,1.4924,0.0523,1.0,0.077978,0.077978,0.328585
2001-12-31,-0.5965,0.0523,0.0,0.005639,0.0,0.328585
2002-01-31,0.6389,0.0523,1.0,-0.009799,-0.009799,0.315566
2002-02-28,0.0702,0.0523,1.0,-0.017935,-0.017935,0.291971
2002-03-31,-0.7146,0.0523,0.0,0.033271,0.0,0.291971
2002-04-30,-0.2621,0.0523,0.0,-0.058156,-0.0,0.291971
2002-05-31,-1.0139,0.0523,0.0,-0.005934,-0.0,0.291971
2002-06-30,-1.3546,0.0523,0.0,-0.073808,-0.0,0.291971
2002-07-31,0.5496,0.0523,1.0,-0.07882,-0.07882,0.190138
2002-08-31,-0.4086,0.0523,0.0,0.006801,0.0,0.190138
2002-09-30,0.2043,0.0523,1.0,-0.104852,-0.104852,0.06535
2002-10-31,0.1143,0.0523,1.0,0.082283,0.082283,0.15301
2002-11-30,-1.7866,0.0523,0.0,0.061681,0.0,0.15301
2002-12-31,1.0619,0.0523,1.0,-0.05657,-0.05657,0.087784
2003-01-31,0.0804,0.0523,1.0,-0.024594,-0.024594,0.061031
2003-02-28,-0.6497,0.0523,0.0,-0.01348,-0.0,0.061031
2003-03-31,0.202,0.0523,1.0,0.002141,0.002141,0.063303
2003-04-30,0.0895,0.0523,1.0,0.084612,0.084612,0.153271
2003-05-31,0.1387,0.0523,1.0,0.054836,0.054836,0.216512
2003-06-30,0.6723,0.0523,1.0,0.010652,0.010652,0.22947
2003-07-31,0.573,0.0523,1.0,0.018027,0.018027,0.251634
2003-08-31,0.1787,0.0523,1.0,0.020625,0.020625,0.277448
2003-09-30,0.0134,0.0523,0.0,-0.010906,-0.0,0.277448
2003-10-31,0.2177,0.0523,1.0,0.053527,0.053527,0.345826
2003-11-30,-0.943,0.0523,0.0,0.010921,0.0,0.345826
2003-12-31,-1.0128,0.0523,0.0,0.050313,0.0,0.345826
2004-01-31,-0.8465,0.0523,0.0,0.01977,0.0,0.345826
2004-02-29,-0.4183,0.0523,0.0,0.01357,0.0,0.345826
2004-03-31,-0.4485,0.0523,0.0,-0.013245,-0.0,0.345826
2004-04-30,0.0329,0.0523,0.0,-0.018922,-0.0,0.345826
2004-05-31,0.2548,0.0523,1.0,0.017124,0.017124,0.368872
2004-06-30,0.035,0.0523,0.0,0.018501,0.0,0.368872
2004-07-31,0.2352,0.0523,1.0,-0.032219,-0.032219,0.324769
2004-08-31,-0.6101,0.0523,0.0,0.002436,0.0,0.324769
2004-09-30,-0.5927,0.0523,0.0,0.010036,0.0,0.324769
2004-10-31,-0.5505,0.0523,0.0,0.012885,0.0,0.324769
2004-11-30,1.032,0.0523,1.0,0.044517,0.044517,0.383743
2004-12-31,0.6217,0.0523,1.0,0.030122,0.030122,0.425425
2005-01-31,0.341,0.0523,1.0,-0.022421,-0.022421,0.393465
2005-02-28,0.3292,0.0523,1.0,0.020903,0.020903,0.422593
2005-03-31,-0.0408,0.0523,0.0,-0.018293,-0.0,0.422593
2005-04-30,-0.5534,0.0523,0.0,-0.018736,-0.0,0.422593
2005-05-31,-0.464,0.0523,0.0,0.032226,0.0,0.422593
2005-06-30,-0.4748,0.0523,0.0,0.001515,0.0,0.422593
2005-07-31,-1.0016,0.0523,0.0,0.038261,0.0,0.422593
2005-08-31,0.4847,0.0523,1.0,-0.009374,-0.009374,0.409257
2005-09-30,0.2878,0.0523,1.0,0.008025,0.008025,0.420567
2005-10-31,0.0796,0.0523,1.0,-0.023651,-0.023651,0.386969
2005-11-30,-0.0316,0.0523,0.0,0.043952,0.0,0.386969
2005-12-31,0.0796,0.0523,1.0,-0.001913,-0.001913,0.384315
2006-01-31,-0.1685,0.0523,0.0,0.024014,0.0,0.384315
2006-02-28,0.1273,0.0523,1.0,0.005726,0.005726,0.392242
2006-03-31,0.5558,0.0523,1.0,0.016503,0.016503,0.415218
2006-04-30,0.2504,0.0523,1.0,0.012632,0.012632,0.433095
2006-05-31,0.0735,0.0523,1.0,-0.030121,-0.030121,0.389929
2006-06-30,0.3626,0.0523,1.0,0.002608,0.002608,0.393554
2006-07-31,-0.1747,0.0523,0.0,0.004478,0.0,0.393554
2006-08-31,0.057,0.0523,1.0,0.021822,0.021822,0.423964
2006-09-30,0.1274,0.0523,1.0,0.027002,0.027002,0.462414
2006-10-31,-0.0465,0.0523,0.0,0.031517,0.0,0.462414
2006-11-30,-0.1255,0.0523,0.0,0.019886,0.0,0.462414
2006-12-31,0.207,0.0523,1.0,0.013371,0.013371,0.481968
2007-01-31,0.2672,0.0523,1.0,0.01504,0.01504,0.504257
2007-02-28,0.2133,0.0523,1.0,-0.019617,-0.019617,0.474748
2007-03-31,-0.0978,0.0523,0.0,0.011588,0.0,0.474748
2007-04-30,-0.1483,0.0523,0.0,0.044296,0.0,0.474748
2007-05-31,0.273,0.0523,1.0,0.03392,0.03392,0.524771
2007-06-30,0.4802,0.0523,1.0,-0.01462,-0.01462,0.502479
2007-07-31,0.0978,0.0523,1.0,-0.031311,-0.031311,0.455435
2007-08-31,-0.1075,0.0523,0.0,0.012833,0.0,0.455435
2007-09-30,-0.1967,0.0523,0.0,0.038715,0.0,0.455435
2007-10-31,0.616,0.0523,1.0,0.013566,0.013566,0.475179
2007-11-30,-0.1575,0.0523,0.0,-0.038732,-0.0,0.475179
2007-12-31,-0.5351,0.0523,0.0,-0.011261,-0.0,0.475179
2008-01-31,-0.1728,0.0523,0.0,-0.060461,-0.0,0.475179
2008-02-29,-0.2138,0.0523,0.0,-0.025842,-0.0,0.475179
2008-03-31,-0.0952,0.0523,0.0,-0.008943,-0.0,0.475179
2008-04-30,0.9756,0.0523,1.0,0.047662,0.047662,0.545489
2008-05-31,0.4167,0.0523,1.0,0.015117,0.015117,0.568852
2008-06-30,-0.4844,0.0523,0.0,-0.083576,-0.0,0.568852
2008-07-31,-0.029,0.0523,0.0,-0.008986,-0.0,0.568852
2008-08-31,-0.2285,0.0523,0.0,0.015454,0.0,0.568852
2008-09-30,0.1977,0.0523,1.0,-0.094174,-0.094174,0.421107
2008-10-31,-0.8981,0.0523,0.0,-0.165186,-0.0,0.421107
2008-11-30,0.6393,0.0523,1.0,-0.069607,-0.069607,0.322188
2008-12-31,1.164,0.0523,1.0,0.009796,0.009796,0.33514
2009-01-31,0.3317,0.0523,1.0,-0.082114,-0.082114,0.225507
2009-02-28,1.9384,0.0523,1.0,-0.107449,-0.107449,0.093827
2009-03-31,0.6314,0.0523,1.0,0.083311,0.083311,0.184955
2009-04-30,-0.8558,0.0523,0.0,0.099346,0.0,0.184955
2009-05-31,-0.0666,0.0523,0.0,0.058454,0.0,0.184955
2009-06-30,-0.5416,0.0523,0.0,-0.000655,-0.0,0.184955
2009-07-31,0.5732,0.0523,1.0,0.074606,0.074606,0.27336
2009-08-31,-0.1337,0.0523,0.0,0.036939,0.0,0.27336
2009-09-30,-0.6093,0.0523,0.0,0.035457,0.0,0.27336
2009-10-31,-0.2096,0.0523,0.0,-0.019225,-0.0,0.27336
2009-11-30,-0.935,0.0523,0.0,0.061607,0.0,0.27336
