signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
yoy,T2_roll_p25,P1_long_cash_counter,LB36,m2sl_pct_yoy,10,0.9008,True,patched
yoy,T2_roll_p25,P1_long_cash_counter,LB36,m2sl_pct_yoy,11,0.6898,True,patched
yoy,T2_roll_p25,P1_long_cash_counter,LB36,m2sl_pct_yoy,12,0.4904,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,1,0.8678,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,2,0.8275,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,3,0.7512,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,4,0.7075,True,patched
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,5,0.7635,True,patched
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,6,0.7952,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,7,0.8,True,patched
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,8,0.7917,True,patched
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,9,0.7945,True,patched
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,10,0.7458,True,patched
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,11,0.688,True,patched
yoy,T2_roll_p25,P2_signal_strength_pro,LB36,m2sl_pct_yoy,12,0.6883,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,1,0.5032,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,2,0.5509,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,3,0.6272,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,4,0.6695,True,patched
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,5,0.6381,True,patched
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,6,0.648,True,pipeline
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,7,0.663,True,patched
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,8,0.6697,True,patched
yoy,T2_roll_p25,P2_signal_strength_counter,LB36,m2sl_pct_yoy,9,0.6754,True,patched
