date,signal,threshold,position,strategy_return,benchmark_return,strategy_equity,benchmark_equity
1993-01-31,,,0.0,0.0,0.0,1.0,1.0
1993-02-28,-0.5999999999999943,,0.0,0.0,0.010668474355328694,1.0,1.0106684743553287
1993-03-31,-1.7000000000000028,,0.0,0.0,0.022399249786865916,1.0,1.0333066899641243
1993-04-30,-3.299999999999997,,0.0,-0.0,-0.025587735107822085,1.0,1.0068667120961818
1993-05-31,1.0,,0.0,0.0,0.026969608077739293,1.0,1.0340215127079377
1993-06-30,-1.6000000000000014,,0.0,0.0,0.0036066814025421667,1.0,1.03775089886765
1993-07-31,0.6000000000000014,,0.0,-0.0,-0.004854052573285084,1.0,1.0327136014465725
1993-08-31,0.5,,0.0,0.0,0.03832735773257556,1.0,1.0722947850845117
1993-09-30,0.09999999999999432,,0.0,-0.0,-0.007275232923635966,1.0,1.0644935907602218
1993-10-31,2.6000000000000014,,0.0,0.0,0.019727230074926938,1.0,1.0854931007384339
1993-11-30,0.3999999999999986,,0.0,-0.0,-0.010673662935640649,1.0,1.0739069132621883
1993-12-31,1.8000000000000043,,0.0,0.0,0.012276741652284207,1.0,1.0870909909949102
1994-01-31,0.3999999999999986,,0.0,0.0,0.03487627630140455,1.0,1.1250046767616164
1994-02-28,0.5,,0.0,-0.0,-0.029163711577898876,1.0,1.0921953648447533
1994-03-31,0.3999999999999986,,0.0,-0.0,-0.04190179851238307,1.0,1.0464304147308698
1994-04-30,0.5,,0.0,0.0,0.011212324296964837,1.0,1.0581633318950399
1994-05-31,0.8000000000000043,,0.0,0.0,0.015939764440786153,1.0,1.0750302061453243
1994-06-30,0.5999999999999943,,0.0,-0.0,-0.02291483041272846,1.0,1.0503960712829437
1994-07-31,-0.29999999999999716,,0.0,0.0,0.032326042626720675,1.0,1.084351219458176
1994-08-31,-0.5,,0.0,0.0,0.03812166415925433,1.0,1.1256884924770383
1994-09-30,1.0,,0.0,-0.0,-0.025254991010650762,1.0,1.0972592397187377
1994-10-31,0.3999999999999986,,0.0,0.0,0.02842600585717503,1.0,1.128449937293822
1994-11-30,-0.19999999999999574,,0.0,-0.0,-0.039815936931194784,1.0,1.0835196457605205
1994-12-31,-3.1000000000000014,,0.0,0.0,0.007282867973288365,1.0,1.0914107762870586
1995-01-31,1.2999999999999972,0.3999999999999986,1.0,0.03360719794560585,0.03360719794560585,1.0336071979456058,1.1280900342857052
1995-02-28,-2.299999999999997,0.3999999999999986,0.0,0.0,0.040809732564548895,1.0336071979456058,1.1741270868936375
1995-03-31,-3.0,0.3999999999999986,0.0,0.0,0.02784798170747771,1.0336071979456058,1.2068241565317057
1995-04-30,-0.6000000000000014,0.3999999999999986,0.0,0.0,0.029622219322283483,1.0336071979456058,1.2425729663799177
1995-05-31,-4.799999999999997,0.3999999999999986,0.0,0.0,0.039673119326570916,1.0336071979456058,1.2918697119470792
1995-06-30,-0.8000000000000043,0.3999999999999986,0.0,0.0,0.0202300388471901,1.0336071979456058,1.318004286405277
1995-07-31,4.800000000000004,0.3999999999999986,1.0,0.03216479013868123,0.03216479013868123,1.0668529565533567,1.360397617679385
1995-08-31,-3.6000000000000014,0.3999999999999986,0.0,0.0,0.004452120027806927,1.0668529565533567,1.3664542711588363
1995-09-30,1.0,0.3999999999999986,1.0,0.042376787238153746,0.042376787238153746,1.1120627573076136,1.4243602130784008
1995-10-31,-1.3999999999999986,0.3999999999999986,0.0,-0.0,-0.0029388274078642196,1.1120627573076136,1.4201742642455346
1995-11-30,-0.8000000000000043,0.24999999999999645,0.0,0.0,0.0444801351344879,1.1120627573076136,1.483343807433698
1995-12-31,0.30000000000000426,0.30000000000000426,1.0,0.0157325252081415,0.0157325252081415,1.129558312669991,1.5066805512764891
1996-01-31,-0.7000000000000028,0.1999999999999993,0.0,0.0,0.03557872521380312,1.129558312669991,1.5602863245953367
1996-02-29,0.3999999999999986,0.30000000000000426,1.0,0.003190169120330877,0.003190169120330877,1.1331617947186838,1.5652639018469352
1996-03-31,1.0,0.3500000000000014,1.0,0.017217753639886757,0.017217753639886757,1.152672295334282,1.5922142300903437
