signal,signal_column,threshold,strategy,lead_months,direction,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
level,ism_level,T_roll_p25,P1_long_cash,0,countercyclical,0.5621300454176107,0.5621300454176107,0.43101532200188647,0.3103350730868888,0.0602520462502214,0.11621649752610709,-0.1941515847722175,0.23469387755102042,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,1,countercyclical,0.8451381813107857,0.8451381813107857,0.6524175785872687,0.6805814727076462,0.08522550611030089,0.1032710793837001,-0.12522454625636092,0.24489795918367346,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,2,countercyclical,0.45783933055596165,0.45783933055596165,0.4212911160578368,0.29676132580182,0.03977726287339878,0.09497912928895419,-0.13403789313154102,0.20408163265306123,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,3,countercyclical,0.5099371949967817,0.5099371949967817,0.356194855356916,0.24942333358662858,0.0485070785450088,0.10360032274441484,-0.19447690738269097,0.22448979591836735,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,6,countercyclical,0.47835440738808804,0.47835440738808804,0.40834858375036126,0.24642394217717606,0.047923766179668315,0.11059094049656301,-0.1944769073826912,0.20408163265306123,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,9,countercyclical,1.0176979602514071,1.0176979602514071,0.8186281258535117,0.8588793068416237,0.10724933697214034,0.10589911621649249,-0.12487125503876761,0.25510204081632654,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,12,countercyclical,1.1916335285745865,1.1916335285745865,2.1867057654912703,1.5015407438904844,0.10227502533187449,0.08495305170063103,-0.06811338669830591,0.25510204081632654,1.5918367346938778,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,0,procyclical,0.7516445104799975,0.7516445104799975,0.9861470179383315,0.419510033805468,0.08522885976951655,0.11841177357651342,-0.203162863582515,0.4489795918367347,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,1,procyclical,0.5162725486448155,0.5162725486448155,0.6179464260110225,0.20809825919291497,0.060255322734257044,0.12988103392536296,-0.28955226712587767,0.4387755102040816,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,2,procyclical,0.8185303902824305,0.8185303902824305,0.9347312732536068,0.5334910214812991,0.10659865367773613,0.13542217242407173,-0.19981339776207052,0.47959183673469385,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,3,procyclical,0.7850175772265693,0.7850175772265693,1.0799325523282366,0.4873805843289854,0.09738517055803797,0.12929989032241682,-0.19981339776207063,0.45918367346938777,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,6,procyclical,0.8221242380157253,0.8221242380157253,0.9691372219775067,0.40955953731680306,0.09799601493449628,0.12337634158396885,-0.23927171999585073,0.47959183673469385,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,9,procyclical,0.3660412882961367,0.3660412882961367,0.3936457458225597,0.16368934049126393,0.039166230044331174,0.1271961156851639,-0.23927171999585073,0.42857142857142855,1.7142857142857144,98,98,True
level,ism_level,T_roll_p25,P1_long_cash,12,procyclical,0.37326773735361923,0.37326773735361923,0.380241023265181,0.18328846519443104,0.043855746322471134,0.14225563728832635,-0.23927171999585073,0.42857142857142855,1.5918367346938778,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,0,countercyclical,0.5520740371171702,0.5520740371171702,0.6101478947790662,0.29687758553210347,0.07162838775203428,0.14449300125795525,-0.24127246798929725,0.41836734693877553,0.8571428571428572,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,1,countercyclical,0.7187667212003463,0.7187667212003463,0.8145548979493396,0.42021242402397135,0.09497249690506959,0.14030631703446253,-0.22601068287226989,0.42857142857142855,0.8571428571428572,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,2,countercyclical,0.9278109644903136,0.9278109644903136,1.0131601994209452,0.6235067503593082,0.12125766454210996,0.13345703193543726,-0.1944769073826912,0.4387755102040816,0.8571428571428572,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,3,countercyclical,0.6713432078017331,0.6713432078017331,0.7591724298391889,0.37380225651895094,0.08749262333626473,0.13984052380717155,-0.23406124979298792,0.40816326530612246,0.8571428571428572,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,6,countercyclical,0.9849771775857442,0.9849771775857442,1.1351157239080374,0.6665180201957259,0.12962236328249888,0.13323434858987082,-0.1944769073826912,0.3979591836734694,0.8571428571428572,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,9,countercyclical,1.006524127823605,1.006524127823605,1.1317269488212511,0.6312138720841299,0.12275652173997509,0.12296278878578232,-0.19447690738269097,0.37755102040816324,0.7346938775510204,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,12,countercyclical,1.123603970775705,1.123603970775705,1.1738315060306441,0.6859505704294123,0.133401545554505,0.1181261071803797,-0.1944769073826912,0.3979591836734694,0.7346938775510204,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,0,procyclical,0.9642534763321247,0.9642534763321247,1.2768947264141954,1.1893328989200598,0.08218807525933425,0.08588089633205521,-0.06910434860917647,0.2755102040816326,1.1020408163265307,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,1,procyclical,0.5554168232357523,0.5554168232357523,0.5578375289165536,0.35138877648055006,0.04755035194480106,0.09115927043468051,-0.13532120297368988,0.2653061224489796,1.1020408163265307,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,2,procyclical,0.3262845445366516,0.3262845445366516,0.2957360755625154,0.12719338531663862,0.027344047529192173,0.09704471014041147,-0.21498010656073951,0.25510204081632654,1.1020408163265307,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,3,procyclical,0.7933635903652749,0.7933635903652749,0.7984511765998461,0.5262294311768042,0.0712099996670057,0.09220105733300442,-0.13532120297368988,0.29591836734693877,1.1020408163265307,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,6,procyclical,0.28372731159343045,0.28372731159343045,0.2418457250065325,0.09893801213937883,0.022999395180060445,0.09679563932732868,-0.23246267721308234,0.30612244897959184,1.1020408163265307,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,9,procyclical,0.3023456542457565,0.3023456542457565,0.2834005671529526,0.11518646211072801,0.027560862909470796,0.11005284186773612,-0.23927171999585084,0.3163265306122449,0.979591836734694,98,98,True
level,ism_level,T_roll_p50,P1_long_cash,12,procyclical,0.18849472772486403,0.18849472772486403,0.15061357891935453,0.0632679154920028,0.015138222960323633,0.11435836376254978,-0.23927171999585062,0.2857142857142857,0.979591836734694,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,0,countercyclical,0.7144505181072519,0.7144505181072519,0.9058176909742978,0.42815583967243465,0.10244558418469119,0.153405475673748,-0.23927171999585084,0.46938775510204084,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,1,countercyclical,0.7063916675638199,0.7063916675638199,0.8781151910463771,0.371259103814477,0.09636466469524763,0.14564562023418148,-0.25956175540250803,0.45918367346938777,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,2,countercyclical,0.7335052082102738,0.7335052082102738,0.9007070431831268,0.4920110515285254,0.10091139613158862,0.1459735449914495,-0.2050998566355131,0.4489795918367347,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,3,countercyclical,0.7968525828079535,0.7968525828079535,0.9696844470180981,0.5466233569168998,0.11067483272873768,0.1454553385752547,-0.20247000302543416,0.45918367346938777,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,6,countercyclical,0.9172687271491531,0.9172687271491531,1.1043903540850466,0.6403886664879272,0.12454080738149775,0.1389774589115991,-0.1944769073826912,0.4387755102040816,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,9,countercyclical,1.0644878182972395,1.0644878182972395,1.1980286827931572,0.7096550466984982,0.13801151879044316,0.1299324447061365,-0.19447690738269108,0.4489795918367347,0.7346938775510204,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,12,countercyclical,1.0381518382539943,1.0381518382539943,1.2111688525336206,0.6539214849648283,0.12717262806705687,0.12306696927061224,-0.1944769073826913,0.4387755102040816,0.7346938775510204,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,0,procyclical,0.7217763836075469,0.7217763836075469,0.5913501622659199,0.5788991862644081,0.04369425187671072,0.06197448968673426,-0.07547817117979794,0.21428571428571427,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,1,procyclical,0.6519801193912699,0.6519801193912699,0.48167963156643406,0.3656709891630537,0.04948303814612354,0.07891267009039968,-0.13532120297368988,0.22448979591836735,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,2,procyclical,0.6054823751432825,0.6054823751432825,0.49133590867608484,0.3336410208588418,0.04514870430398843,0.07805345133999039,-0.13532120297368988,0.23469387755102042,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,3,procyclical,0.49033798161026787,0.49033798161026787,0.3942548323921961,0.26574754929504535,0.03596127805791549,0.07836611445951105,-0.13532120297368988,0.22448979591836735,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,6,procyclical,0.3038474920772739,0.3038474920772739,0.25267554755428023,0.17135170938778851,0.023187519445953653,0.08837547940832632,-0.13532120297368988,0.24489795918367346,0.6122448979591837,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,9,procyclical,0.15989509137612376,0.15989509137612376,0.11965108971737265,0.055431651778486524,0.011075986685423311,0.10019594653262336,-0.19981339776207052,0.23469387755102042,0.7346938775510204,98,98,True
level,ism_level,T_roll_p75,P1_long_cash,12,procyclical,0.2428074198880887,0.2428074198880887,0.22312563647276767,0.08692415566811251,0.02079849223589636,0.10942888093463268,-0.23927171999585073,0.24489795918367346,0.7346938775510204,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,0,countercyclical,0.5182994719070327,0.5182994719070327,0.5513114071659094,0.345785785928241,0.0671348583296747,0.1461748257436202,-0.1941515847722174,0.37755102040816324,6.0,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,1,countercyclical,0.9634487798453406,0.9634487798453406,1.0057857422117695,0.7492060724202059,0.12091242736762342,0.12734638226421943,-0.161387409710966,0.41836734693877553,5.877551020408164,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,2,countercyclical,0.6729871008469812,0.6729871008469812,0.7140232363499518,0.3017784345199052,0.07312345682342802,0.11489041688700985,-0.2423084238599058,0.3979591836734694,5.877551020408164,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,3,countercyclical,0.331750277057537,0.331750277057537,0.3139298960019153,0.1648496148145866,0.036145675748498585,0.13467160921207177,-0.21926454477405466,0.37755102040816324,5.877551020408164,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,6,countercyclical,0.5784636592896781,0.5784636592896781,0.6205017936892036,0.3446385027802377,0.07320014506244132,0.1390859685219824,-0.2123968868014673,0.3979591836734694,5.877551020408164,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,9,countercyclical,0.7382859036223949,0.7382859036223949,0.813436664591629,0.5091380256055243,0.09901558865069182,0.141887779089336,-0.1944769073826912,0.3673469387755102,5.877551020408164,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,12,countercyclical,1.0638506482180974,1.0638506482180974,1.3752609895692929,0.6364424434585312,0.13588522766474798,0.12791008063602266,-0.21350748847975265,0.3979591836734694,5.755102040816327,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,0,procyclical,1.0482965809438998,1.0482965809438998,1.6249620440982495,0.5367775247277586,0.08280501978036758,0.07904711330088236,-0.15426320210102762,0.32653061224489793,6.4897959183673475,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,1,procyclical,0.38121422560296686,0.38121422560296686,0.36531583339763274,0.17377999180636358,0.035564827603830285,0.10661561821408329,-0.20465432892561541,0.2857142857142857,6.367346938775511,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,2,procyclical,0.6607663092120823,0.6607663092120823,0.6878607862234364,0.4874761227858157,0.07647207528246325,0.12321196762747559,-0.15687347894178416,0.30612244897959184,6.367346938775511,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,3,procyclical,1.0552876015860362,1.0552876015860362,1.9123718662751394,1.0513611366613898,0.10306144624503433,0.0976464498426845,-0.09802668431544581,0.30612244897959184,6.367346938775511,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,6,procyclical,0.8101575593472309,0.8101575593472309,1.0184697164701797,0.6802843378030204,0.08063255607051811,0.10229961418826422,-0.11852772670163347,0.30612244897959184,6.367346938775511,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,9,procyclical,0.6424123596455422,0.6424123596455422,0.7164173597045103,0.3622173430724663,0.05540497681585799,0.0904184678589405,-0.15296058533777468,0.336734693877551,6.367346938775511,98,98,True
diff_1m,ism_diff_1m,T0_zero,P1_long_cash,12,procyclical,0.24927451609474377,0.24927451609474377,0.1835513468608344,0.13433459094467826,0.020919671963729236,0.10579011534752233,-0.15572811006172183,0.30612244897959184,6.244897959183674,98,98,True
diff_1m,ism_diff_1m,T_roll_p50,P1_long_cash,0,countercyclical,0.38121118137560944,0.38121118137560944,0.37054081212850937,0.1968946416192762,0.04512187595662054,0.14244338656386446,-0.2291676176940869,0.32653061224489793,6.244897959183674,98,98,True
diff_1m,ism_diff_1m,T_roll_p50,P1_long_cash,1,countercyclical,0.8201181102059896,0.8201181102059896,0.8235741500553586,0.6122321744598112,0.09880656477778116,0.12470038702064276,-0.161387409710966,0.37755102040816324,6.122448979591837,98,98,True
diff_1m,ism_diff_1m,T_roll_p50,P1_long_cash,2,countercyclical,0.5375968898204142,0.5375968898204142,0.5640949418552808,0.2296126917455509,0.05563708943509482,0.11263270284851502,-0.2423084238599057,0.35714285714285715,6.122448979591837,98,98,True
diff_1m,ism_diff_1m,T_roll_p50,P1_long_cash,3,countercyclical,0.40801794418228626,0.40801794418228626,0.41541334565128596,0.217619826117076,0.04541686995355465,0.12981423820162574,-0.20869821819047452,0.3673469387755102,6.122448979591837,98,98,True
diff_1m,ism_diff_1m,T_roll_p50,P1_long_cash,6,countercyclical,0.38741770318873314,0.38741770318873314,0.34084255660427293,0.16467129769347932,0.0414172820460601,0.1252329025624862,-0.25151488223014196,0.35714285714285715,6.122448979591837,98,98,True
diff_1m,ism_diff_1m,T_roll_p50,P1_long_cash,9,countercyclical,0.5351531795133475,0.5351531795133475,0.5425561965177264,0.3395912708382248,0.06604266012677584,0.13725489827917958,-0.1944769073826912,0.3163265306122449,6.122448979591837,98,98,True
diff_1m,ism_diff_1m,T_roll_p50,P1_long_cash,12,countercyclical,0.8969788995945399,0.8969788995945399,1.0444044671503243,0.4948646885584539,0.10565731679143053,0.12035237045953694,-0.21350748847975276,0.35714285714285715,6.0,98,98,True
