signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
S1_level,T3_zscore_1.0,P2_signal_strength_pro,LB_NA,indpro,1,0.6751,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength_counter,LB_NA,indpro,1,0.6905,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short_pro,LB_NA,indpro,1,-0.5225,False,pipeline
S1_level,T3_zscore_1.0,P3_long_short_counter,LB_NA,indpro,1,0.5225,True,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash_pro,LB_NA,indpro,1,0.5666,True,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash_counter,LB_NA,indpro,1,0.5788,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength_pro,LB_NA,indpro,1,0.6751,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength_counter,LB_NA,indpro,1,0.6905,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short_pro,LB_NA,indpro,1,-0.3483,False,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short_counter,LB_NA,indpro,1,0.3483,True,pipeline
S1_level,T3_zscore_1.5,P1_long_cash_pro,LB_NA,indpro,1,0.4826,True,pipeline
S1_level,T3_zscore_1.5,P1_long_cash_counter,LB_NA,indpro,1,0.6733,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength_pro,LB_NA,indpro,1,0.6751,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength_counter,LB_NA,indpro,1,0.6905,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short_pro,LB_NA,indpro,1,-0.5869,False,pipeline
S1_level,T3_zscore_1.5,P3_long_short_counter,LB_NA,indpro,1,0.5869,True,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash_pro,LB_NA,indpro,1,0.5824,True,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash_counter,LB_NA,indpro,1,0.6156,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength_pro,LB_NA,indpro,1,0.6751,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength_counter,LB_NA,indpro,1,0.6905,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short_pro,LB_NA,indpro,1,-0.4529,False,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short_counter,LB_NA,indpro,1,0.4529,True,pipeline
S1_level,T3_zscore_2.0,P1_long_cash_pro,LB_NA,indpro,1,0.0,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash_counter,LB_NA,indpro,1,0.7437,True,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength_pro,LB_NA,indpro,1,0.6751,True,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength_counter,LB_NA,indpro,1,0.6905,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short_pro,LB_NA,indpro,1,-0.7437,False,pipeline
S1_level,T3_zscore_2.0,P3_long_short_counter,LB_NA,indpro,1,0.7437,True,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash_pro,LB_NA,indpro,1,0.5161,True,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash_counter,LB_NA,indpro,1,0.6342,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength_pro,LB_NA,indpro,1,0.6751,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength_counter,LB_NA,indpro,1,0.6905,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short_pro,LB_NA,indpro,1,-0.4897,False,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short_counter,LB_NA,indpro,1,0.4897,True,pipeline
S1_level,T1_fixed_p25,P1_long_cash_pro,LB_NA,indpro,2,0.6316,True,pipeline
S1_level,T1_fixed_p25,P1_long_cash_counter,LB_NA,indpro,2,0.5268,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T1_fixed_p25,P3_long_short_pro,LB_NA,indpro,2,0.4847,True,pipeline
S1_level,T1_fixed_p25,P3_long_short_counter,LB_NA,indpro,2,-0.4847,False,pipeline
S1_level,T1_fixed_p50,P1_long_cash_pro,LB_NA,indpro,2,0.5773,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash_counter,LB_NA,indpro,2,0.5714,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T1_fixed_p50,P3_long_short_pro,LB_NA,indpro,2,0.3457,True,pipeline
S1_level,T1_fixed_p50,P3_long_short_counter,LB_NA,indpro,2,-0.3457,False,pipeline
S1_level,T1_fixed_p75,P1_long_cash_pro,LB_NA,indpro,2,0.3171,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash_counter,LB_NA,indpro,2,0.839,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T1_fixed_p75,P3_long_short_pro,LB_NA,indpro,2,-0.2106,False,pipeline
S1_level,T1_fixed_p75,P3_long_short_counter,LB_NA,indpro,2,0.2106,True,pipeline
S1_level,T2_roll_p25,P1_long_cash_pro,LB_NA,indpro,2,0.5874,True,pipeline
S1_level,T2_roll_p25,P1_long_cash_counter,LB_NA,indpro,2,0.4737,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T2_roll_p25,P3_long_short_pro,LB_NA,indpro,2,0.3127,True,pipeline
S1_level,T2_roll_p25,P3_long_short_counter,LB_NA,indpro,2,-0.3127,False,pipeline
S1_level,T2_roll_p50,P1_long_cash_pro,LB_NA,indpro,2,0.3409,True,pipeline
S1_level,T2_roll_p50,P1_long_cash_counter,LB_NA,indpro,2,0.6561,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T2_roll_p50,P3_long_short_pro,LB_NA,indpro,2,-0.3768,False,pipeline
S1_level,T2_roll_p50,P3_long_short_counter,LB_NA,indpro,2,0.3768,True,pipeline
S1_level,T2_roll_p75,P1_long_cash_pro,LB_NA,indpro,2,0.4544,True,pipeline
S1_level,T2_roll_p75,P1_long_cash_counter,LB_NA,indpro,2,0.6394,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T2_roll_p75,P3_long_short_pro,LB_NA,indpro,2,-0.4885,False,pipeline
S1_level,T2_roll_p75,P3_long_short_counter,LB_NA,indpro,2,0.4885,True,pipeline
S1_level,T3_zscore_1.0,P1_long_cash_pro,LB_NA,indpro,2,0.6215,True,pipeline
S1_level,T3_zscore_1.0,P1_long_cash_counter,LB_NA,indpro,2,0.6021,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short_pro,LB_NA,indpro,2,-0.425,False,pipeline
S1_level,T3_zscore_1.0,P3_long_short_counter,LB_NA,indpro,2,0.425,True,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash_pro,LB_NA,indpro,2,0.5639,True,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash_counter,LB_NA,indpro,2,0.58,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short_pro,LB_NA,indpro,2,-0.3505,False,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short_counter,LB_NA,indpro,2,0.3505,True,pipeline
S1_level,T3_zscore_1.5,P1_long_cash_pro,LB_NA,indpro,2,0.6167,True,pipeline
S1_level,T3_zscore_1.5,P1_long_cash_counter,LB_NA,indpro,2,0.6336,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short_pro,LB_NA,indpro,2,-0.5018,False,pipeline
S1_level,T3_zscore_1.5,P3_long_short_counter,LB_NA,indpro,2,0.5018,True,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash_pro,LB_NA,indpro,2,0.4295,True,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash_counter,LB_NA,indpro,2,0.6545,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short_pro,LB_NA,indpro,2,-0.5268,False,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short_counter,LB_NA,indpro,2,0.5268,True,pipeline
S1_level,T3_zscore_2.0,P1_long_cash_pro,LB_NA,indpro,2,0.0,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash_counter,LB_NA,indpro,2,0.7437,True,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short_pro,LB_NA,indpro,2,-0.7437,False,pipeline
S1_level,T3_zscore_2.0,P3_long_short_counter,LB_NA,indpro,2,0.7437,True,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash_pro,LB_NA,indpro,2,0.4398,True,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash_counter,LB_NA,indpro,2,0.6518,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength_pro,LB_NA,indpro,2,0.6596,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength_counter,LB_NA,indpro,2,0.6977,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short_pro,LB_NA,indpro,2,-0.5218,False,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short_counter,LB_NA,indpro,2,0.5218,True,pipeline
S1_level,T1_fixed_p25,P1_long_cash_pro,LB_NA,indpro,3,0.7177,True,pipeline
S1_level,T1_fixed_p25,P1_long_cash_counter,LB_NA,indpro,3,0.2248,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T1_fixed_p25,P3_long_short_pro,LB_NA,indpro,3,0.6771,True,pipeline
S1_level,T1_fixed_p25,P3_long_short_counter,LB_NA,indpro,3,-0.6771,False,pipeline
S1_level,T1_fixed_p50,P1_long_cash_pro,LB_NA,indpro,3,0.6905,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash_counter,LB_NA,indpro,3,0.2798,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T1_fixed_p50,P3_long_short_pro,LB_NA,indpro,3,0.5857,True,pipeline
S1_level,T1_fixed_p50,P3_long_short_counter,LB_NA,indpro,3,-0.5857,False,pipeline
S1_level,T1_fixed_p75,P1_long_cash_pro,LB_NA,indpro,3,0.5283,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash_counter,LB_NA,indpro,3,0.558,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T1_fixed_p75,P3_long_short_pro,LB_NA,indpro,3,0.1794,True,pipeline
S1_level,T1_fixed_p75,P3_long_short_counter,LB_NA,indpro,3,-0.1794,False,pipeline
S1_level,T2_roll_p25,P1_long_cash_pro,LB_NA,indpro,3,0.5576,True,pipeline
S1_level,T2_roll_p25,P1_long_cash_counter,LB_NA,indpro,3,0.5309,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T2_roll_p25,P3_long_short_pro,LB_NA,indpro,3,0.2582,True,pipeline
S1_level,T2_roll_p25,P3_long_short_counter,LB_NA,indpro,3,-0.2582,False,pipeline
S1_level,T2_roll_p50,P1_long_cash_pro,LB_NA,indpro,3,0.0683,True,pipeline
S1_level,T2_roll_p50,P1_long_cash_counter,LB_NA,indpro,3,0.8693,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T2_roll_p50,P3_long_short_pro,LB_NA,indpro,3,-0.6597,False,pipeline
S1_level,T2_roll_p50,P3_long_short_counter,LB_NA,indpro,3,0.6597,True,pipeline
S1_level,T2_roll_p75,P1_long_cash_pro,LB_NA,indpro,3,0.2427,True,pipeline
S1_level,T2_roll_p75,P1_long_cash_counter,LB_NA,indpro,3,0.7004,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T2_roll_p75,P3_long_short_pro,LB_NA,indpro,3,-0.5967,False,pipeline
S1_level,T2_roll_p75,P3_long_short_counter,LB_NA,indpro,3,0.5967,True,pipeline
S1_level,T3_zscore_1.0,P1_long_cash_pro,LB_NA,indpro,3,0.5554,True,pipeline
S1_level,T3_zscore_1.0,P1_long_cash_counter,LB_NA,indpro,3,0.6151,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short_pro,LB_NA,indpro,3,-0.4463,False,pipeline
S1_level,T3_zscore_1.0,P3_long_short_counter,LB_NA,indpro,3,0.4463,True,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash_pro,LB_NA,indpro,3,0.3115,True,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash_counter,LB_NA,indpro,3,0.6716,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short_pro,LB_NA,indpro,3,-0.5057,False,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short_counter,LB_NA,indpro,3,0.5057,True,pipeline
S1_level,T3_zscore_1.5,P1_long_cash_pro,LB_NA,indpro,3,0.7213,True,pipeline
S1_level,T3_zscore_1.5,P1_long_cash_counter,LB_NA,indpro,3,0.603,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength_pro,LB_NA,indpro,3,0.6829,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength_counter,LB_NA,indpro,3,0.628,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short_pro,LB_NA,indpro,3,-0.4389,False,pipeline
S1_level,T3_zscore_1.5,P3_long_short_counter,LB_NA,indpro,3,0.4389,True,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash_pro,LB_NA,indpro,3,0.2938,True,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash_counter,LB_NA,indpro,3,0.6879,True,pipeline
