signal,threshold,strategy,lead_months,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
S2_yoy,T3_zscore_1.5,P1_long_cash_pro,10,0.2236,0.0003,0.0,0.0002,0.0,1.91,-4.08,0.0238,0.14,240,84,True
S2_yoy,T3_zscore_1.5,P1_long_cash_counter,10,0.4972,0.7518,1.328,0.7285,9.68,12.88,-13.29,0.5595,0.14,240,84,True
S2_yoy,T3_zscore_1.5,P2_signal_strength_pro,10,0.7812,0.7477,1.2989,0.6477,5.61,7.5,-8.66,0.5714,0.62,194,84,True
S2_yoy,T3_zscore_1.5,P2_signal_strength_counter,10,0.5861,0.6076,1.1707,0.6102,4.08,6.71,-6.68,0.5595,0.62,194,84,True
S2_yoy,T3_zscore_1.5,P3_long_short_pro,10,-0.4861,-0.7436,-1.1804,-0.1886,-9.68,13.02,-51.35,0.4286,0.29,240,84,False
S2_yoy,T3_zscore_1.5,P3_long_short_counter,10,0.4861,0.7436,1.3631,0.7285,9.68,13.02,-13.29,0.5714,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_pro,10,0.383,0.4607,0.0,1.2624,1.56,3.38,-1.23,0.0357,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_counter,10,0.3908,0.642,1.1167,0.6115,8.13,12.66,-13.29,0.5476,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_pro,10,0.7812,0.7477,1.2989,0.6477,5.61,7.5,-8.66,0.5714,0.62,194,84,True
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_counter,10,0.5861,0.6076,1.1707,0.6102,4.08,6.71,-6.68,0.5595,0.62,194,84,True
S2_yoy,T3_zscore_neg_1.5,P3_long_short_pro,10,-0.2196,-0.4985,-0.8312,-0.1664,-6.57,13.18,-39.48,0.4405,0.57,240,84,False
S2_yoy,T3_zscore_neg_1.5,P3_long_short_counter,10,0.2196,0.4985,0.8489,0.388,6.57,13.18,-16.94,0.5595,0.57,240,84,True
S2_yoy,T3_zscore_2.0,P1_long_cash_pro,10,0.0,0.5333,0.0,0.0,0.58,1.09,0.0,0.0238,0.07,240,84,True
S2_yoy,T3_zscore_2.0,P1_long_cash_counter,10,0.5073,0.6995,1.2589,0.5932,9.1,13.01,-15.34,0.5595,0.07,240,84,True
S2_yoy,T3_zscore_2.0,P2_signal_strength_pro,10,0.7812,0.7477,1.2989,0.6477,5.61,7.5,-8.66,0.5714,0.62,194,84,True
S2_yoy,T3_zscore_2.0,P2_signal_strength_counter,10,0.5861,0.6076,1.1707,0.6102,4.08,6.71,-6.68,0.5595,0.62,194,84,True
S2_yoy,T3_zscore_2.0,P3_long_short_pro,10,-0.5073,-0.6506,-1.028,-0.1804,-8.52,13.09,-47.21,0.4405,0.14,240,84,False
S2_yoy,T3_zscore_2.0,P3_long_short_counter,10,0.5073,0.6506,1.2079,0.4538,8.52,13.09,-18.77,0.5595,0.14,240,84,True
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_pro,10,0.5019,0.4607,0.0,1.2624,1.56,3.38,-1.23,0.0357,0.21,240,84,True
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_counter,10,0.3648,0.642,1.1167,0.6115,8.13,12.66,-13.29,0.5476,0.21,240,84,True
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_pro,10,0.7812,0.7477,1.2989,0.6477,5.61,7.5,-8.66,0.5714,0.62,194,84,True
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_counter,10,0.5861,0.6076,1.1707,0.6102,4.08,6.71,-6.68,0.5595,0.62,194,84,True
S2_yoy,T3_zscore_neg_2.0,P3_long_short_pro,10,-0.1861,-0.4985,-0.8312,-0.1664,-6.57,13.18,-39.48,0.4405,0.43,240,84,False
S2_yoy,T3_zscore_neg_2.0,P3_long_short_counter,10,0.1861,0.4985,0.8489,0.388,6.57,13.18,-16.94,0.5595,0.43,240,84,True
S2_yoy,T4_zero,P1_long_cash_pro,10,0.4777,0.2983,0.3182,0.1513,2.7,9.07,-17.87,0.2738,0.68,240,84,True
S2_yoy,T4_zero,P1_long_cash_counter,10,0.1943,0.7336,1.2364,0.6817,6.98,9.51,-10.24,0.3095,0.68,240,84,True
S2_yoy,T4_zero,P2_signal_strength_pro,10,0.7812,0.7477,1.2989,0.6477,5.61,7.5,-8.66,0.5714,0.62,194,84,True
S2_yoy,T4_zero,P2_signal_strength_counter,10,0.5861,0.6076,1.1707,0.6102,4.08,6.71,-6.68,0.5595,0.62,194,84,True
S2_yoy,T4_zero,P3_long_short_pro,10,0.2894,-0.3223,-0.4748,-0.0842,-4.28,13.26,-50.76,0.5,1.36,240,84,False
S2_yoy,T4_zero,P3_long_short_counter,10,-0.2894,0.3223,0.6813,0.2314,4.28,13.26,-18.47,0.5,1.36,240,84,True
S2_yoy,T1_fixed_p25,P1_long_cash_pro,11,0.5963,0.469,0.5842,0.2393,4.79,10.2,-20.0,0.3929,0.96,240,84,True
S2_yoy,T1_fixed_p25,P1_long_cash_counter,11,0.037,0.5882,1.012,0.5216,4.9,8.33,-9.39,0.1905,0.96,240,84,True
S2_yoy,T1_fixed_p25,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T1_fixed_p25,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T1_fixed_p25,P3_long_short_pro,11,0.4634,-0.0086,-0.0121,-0.0025,-0.11,13.32,-46.02,0.5714,1.93,240,84,False
S2_yoy,T1_fixed_p25,P3_long_short_counter,11,-0.4634,0.0086,0.0186,0.0035,0.11,13.32,-32.54,0.4286,1.93,240,84,True
S2_yoy,T1_fixed_p50,P1_long_cash_pro,11,0.4832,0.5095,0.5065,0.3009,3.86,7.59,-12.84,0.1905,1.14,240,84,True
S2_yoy,T1_fixed_p50,P1_long_cash_counter,11,0.2317,0.5408,0.8214,0.4378,5.82,10.76,-13.29,0.3929,1.14,240,84,True
S2_yoy,T1_fixed_p50,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T1_fixed_p50,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T1_fixed_p50,P3_long_short_pro,11,0.1753,-0.1468,-0.2311,-0.0431,-1.95,13.31,-45.32,0.5,2.29,240,84,False
S2_yoy,T1_fixed_p50,P3_long_short_counter,11,-0.1753,0.1468,0.2725,0.0677,1.95,13.31,-28.86,0.5,2.29,240,84,True
S2_yoy,T1_fixed_p75,P1_long_cash_pro,11,0.5324,0.5788,0.8791,0.4719,2.99,5.16,-6.33,0.1071,1.29,240,84,True
S2_yoy,T1_fixed_p75,P1_long_cash_counter,11,0.2685,0.5536,0.8787,0.4152,6.69,12.09,-16.13,0.4762,1.29,240,84,True
S2_yoy,T1_fixed_p75,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T1_fixed_p75,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T1_fixed_p75,P3_long_short_pro,11,0.0443,-0.2791,-0.4701,-0.0987,-3.71,13.28,-37.55,0.4762,2.57,240,84,False
S2_yoy,T1_fixed_p75,P3_long_short_counter,11,-0.0443,0.2791,0.4757,0.1378,3.71,13.28,-26.89,0.5238,2.57,240,84,True
S2_yoy,T2_roll_p25,P1_long_cash_pro,11,0.6344,0.5389,0.7906,0.4541,6.04,11.2,-13.29,0.4643,0.46,240,84,True
S2_yoy,T2_roll_p25,P1_long_cash_counter,11,0.0891,0.5277,0.6455,0.7323,3.65,6.91,-4.98,0.119,0.46,240,84,True
S2_yoy,T2_roll_p25,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T2_roll_p25,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T2_roll_p25,P3_long_short_pro,11,0.3774,0.1795,0.267,0.0723,2.39,13.3,-33.03,0.5476,0.93,240,84,True
S2_yoy,T2_roll_p25,P3_long_short_counter,11,-0.3774,-0.1795,-0.3499,-0.0861,-2.39,13.3,-27.74,0.4524,0.93,240,84,False
S2_yoy,T2_roll_p50,P1_long_cash_pro,11,0.6197,0.351,0.3893,0.2291,2.94,8.38,-12.84,0.2381,1.32,240,84,True
S2_yoy,T2_roll_p50,P1_long_cash_counter,11,0.2006,0.6656,0.9813,0.5071,6.74,10.13,-13.29,0.3452,1.32,240,84,True
S2_yoy,T2_roll_p50,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T2_roll_p50,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T2_roll_p50,P3_long_short_pro,11,0.1673,-0.2861,-0.4473,-0.0733,-3.8,13.28,-51.8,0.5,2.64,240,84,False
S2_yoy,T2_roll_p50,P3_long_short_counter,11,-0.1673,0.2861,0.5426,0.1296,3.8,13.28,-29.31,0.5,2.64,240,84,True
S2_yoy,T2_roll_p75,P1_long_cash_pro,11,0.4885,0.6356,0.472,0.3422,4.4,6.92,-12.84,0.1548,0.93,240,84,True
S2_yoy,T2_roll_p75,P1_long_cash_counter,11,0.3614,0.4718,0.7686,0.3979,5.29,11.21,-13.29,0.4286,0.93,240,84,True
S2_yoy,T2_roll_p75,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T2_roll_p75,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T2_roll_p75,P3_long_short_pro,11,-0.1748,-0.067,-0.1053,-0.0213,-0.89,13.32,-41.89,0.5,1.86,240,84,False
S2_yoy,T2_roll_p75,P3_long_short_counter,11,0.1748,0.067,0.1244,0.0312,0.89,13.32,-28.65,0.5,1.86,240,84,True
S2_yoy,T3_zscore_1.0,P1_long_cash_pro,11,0.4652,0.5998,0.4635,0.3111,1.97,3.29,-6.33,0.0952,0.71,240,84,True
S2_yoy,T3_zscore_1.0,P1_long_cash_counter,11,0.4172,0.6073,1.0422,0.5803,7.71,12.7,-13.29,0.4881,0.71,240,84,True
S2_yoy,T3_zscore_1.0,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_1.0,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_1.0,P3_long_short_pro,11,-0.3091,-0.4345,-0.6683,-0.1179,-5.74,13.22,-48.71,0.4881,1.43,240,84,False
S2_yoy,T3_zscore_1.0,P3_long_short_counter,11,0.3091,0.4345,0.8563,0.2676,5.74,13.22,-21.46,0.5119,1.43,240,84,True
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_pro,11,0.3161,0.2277,0.1665,0.1669,0.92,4.02,-5.49,0.0595,0.5,240,84,True
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_counter,11,0.4146,0.7049,1.1745,0.6596,8.77,12.44,-13.29,0.5238,0.5,240,84,True
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_neg_1.0,P3_long_short_pro,11,-0.2566,-0.5983,-1.0006,-0.1758,-7.85,13.12,-44.67,0.4286,1.0,240,84,False
S2_yoy,T3_zscore_neg_1.0,P3_long_short_counter,11,0.2566,0.5983,1.0077,0.4037,7.85,13.12,-19.45,0.5714,1.0,240,84,True
S2_yoy,T3_zscore_1.5,P1_long_cash_pro,11,-0.2236,-0.2966,-0.1386,-0.093,-0.59,1.99,-6.33,0.0119,0.14,240,84,False
S2_yoy,T3_zscore_1.5,P1_long_cash_counter,11,0.5192,0.8008,1.388,0.7729,10.27,12.83,-13.29,0.5714,0.14,240,84,True
S2_yoy,T3_zscore_1.5,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_1.5,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_1.5,P3_long_short_pro,11,-0.5299,-0.8393,-1.3428,-0.1968,-10.86,12.94,-55.2,0.4048,0.29,240,84,False
S2_yoy,T3_zscore_1.5,P3_long_short_counter,11,0.5299,0.8393,1.4895,0.8172,10.86,12.94,-13.29,0.5952,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_pro,11,0.5607,0.4942,0.0,3.0388,1.65,3.35,-0.54,0.0357,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_counter,11,0.3344,0.6337,1.1133,0.6041,8.03,12.67,-13.29,0.5476,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_neg_1.5,P3_long_short_pro,11,-0.1239,-0.4833,-0.801,-0.165,-6.38,13.19,-38.65,0.4405,0.57,240,84,False
S2_yoy,T3_zscore_neg_1.5,P3_long_short_counter,11,0.1239,0.4833,0.8299,0.3527,6.38,13.19,-18.07,0.5595,0.57,240,84,True
S2_yoy,T3_zscore_2.0,P1_long_cash_pro,11,0.0,-0.1425,-0.0,-0.0622,-0.25,1.78,-4.08,0.0119,0.07,240,84,False
S2_yoy,T3_zscore_2.0,P1_long_cash_counter,11,0.5073,0.7715,1.3629,0.7476,9.94,12.88,-13.29,0.5714,0.07,240,84,True
S2_yoy,T3_zscore_2.0,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_2.0,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_2.0,P3_long_short_pro,11,-0.5073,-0.7847,-1.2494,-0.1921,-10.19,12.99,-53.05,0.4167,0.14,240,84,False
S2_yoy,T3_zscore_2.0,P3_long_short_counter,11,0.5073,0.7847,1.418,0.7667,10.19,12.99,-13.29,0.5833,0.14,240,84,True
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_pro,11,0.4592,0.4942,0.0,3.0388,1.65,3.35,-0.54,0.0357,0.21,240,84,True
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_counter,11,0.3802,0.6337,1.1133,0.6041,8.03,12.67,-13.29,0.5476,0.21,240,84,True
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T3_zscore_neg_2.0,P3_long_short_pro,11,-0.2159,-0.4833,-0.801,-0.165,-6.38,13.19,-38.65,0.4405,0.43,240,84,False
S2_yoy,T3_zscore_neg_2.0,P3_long_short_counter,11,0.2159,0.4833,0.8299,0.3527,6.38,13.19,-18.07,0.5595,0.43,240,84,True
S2_yoy,T4_zero,P1_long_cash_pro,11,0.5386,0.1013,0.1183,0.045,0.96,9.47,-21.31,0.2619,0.68,240,84,True
S2_yoy,T4_zero,P1_long_cash_counter,11,0.1228,0.9682,1.8995,1.418,8.72,9.01,-6.15,0.3214,0.68,240,84,True
S2_yoy,T4_zero,P2_signal_strength_pro,11,0.8083,0.6808,1.1056,0.5406,5.12,7.52,-9.48,0.5595,0.62,193,84,True
S2_yoy,T4_zero,P2_signal_strength_counter,11,0.6048,0.6826,1.353,0.8682,4.56,6.68,-5.25,0.5595,0.62,193,84,True
S2_yoy,T4_zero,P3_long_short_pro,11,0.3589,-0.5915,-0.8866,-0.1337,-7.77,13.13,-58.07,0.4762,1.36,240,84,False
S2_yoy,T4_zero,P3_long_short_counter,11,-0.3589,0.5915,1.2459,0.4203,7.77,13.13,-18.47,0.5238,1.36,240,84,True
S2_yoy,T1_fixed_p25,P1_long_cash_pro,12,0.61,0.2606,0.3409,0.1551,2.71,10.41,-17.49,0.3452,0.96,240,84,True
S2_yoy,T1_fixed_p25,P1_long_cash_counter,12,0.0191,0.8686,1.4235,1.1331,6.97,8.03,-6.15,0.2381,0.96,240,84,True
S2_yoy,T1_fixed_p25,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T1_fixed_p25,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T1_fixed_p25,P3_long_short_pro,12,0.4846,-0.3212,-0.4892,-0.0929,-4.26,13.26,-45.86,0.4762,1.93,240,84,False
S2_yoy,T1_fixed_p25,P3_long_short_counter,12,-0.4846,0.3212,0.6337,0.1939,4.26,13.26,-21.97,0.5238,1.93,240,84,True
S2_yoy,T1_fixed_p50,P1_long_cash_pro,12,0.5237,0.4382,0.4028,0.2619,3.36,7.68,-12.84,0.1905,1.14,240,84,True
S2_yoy,T1_fixed_p50,P1_long_cash_counter,12,0.1873,0.5915,0.9265,0.4755,6.32,10.69,-13.29,0.3929,1.14,240,84,True
S2_yoy,T1_fixed_p50,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T1_fixed_p50,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T1_fixed_p50,P3_long_short_pro,12,0.2422,-0.2224,-0.3498,-0.0599,-2.96,13.29,-49.36,0.4881,2.29,240,84,False
S2_yoy,T1_fixed_p50,P3_long_short_counter,12,-0.2422,0.2224,0.4144,0.1009,2.96,13.29,-29.31,0.5119,2.29,240,84,True
S2_yoy,T1_fixed_p75,P1_long_cash_pro,12,0.3671,-0.051,-0.0325,-0.0208,-0.27,5.38,-13.21,0.0714,1.29,240,84,False
S2_yoy,T1_fixed_p75,P1_long_cash_counter,12,0.3661,0.8414,1.4273,0.7492,9.96,11.84,-13.29,0.5119,1.29,240,84,True
S2_yoy,T1_fixed_p75,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T1_fixed_p75,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T1_fixed_p75,P3_long_short_pro,12,-0.1164,-0.7881,-1.2147,-0.1892,-10.23,12.99,-54.1,0.4048,2.57,240,84,False
S2_yoy,T1_fixed_p75,P3_long_short_counter,12,0.1164,0.7881,1.51,0.5748,10.23,12.99,-17.8,0.5952,2.57,240,84,True
S2_yoy,T2_roll_p25,P1_long_cash_pro,12,0.5615,0.654,1.0019,0.5739,7.63,11.66,-13.29,0.4762,0.46,240,84,True
S2_yoy,T2_roll_p25,P1_long_cash_counter,12,0.1522,0.3421,0.3605,0.3342,2.06,6.01,-6.15,0.1071,0.46,240,84,True
S2_yoy,T2_roll_p25,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T2_roll_p25,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T2_roll_p25,P3_long_short_pro,12,0.2897,0.4214,0.6536,0.2225,5.57,13.22,-25.04,0.5714,0.93,240,84,True
S2_yoy,T2_roll_p25,P3_long_short_counter,12,-0.2897,-0.4214,-0.7607,-0.1635,-5.57,13.22,-34.08,0.4286,0.93,240,84,False
S2_yoy,T2_roll_p50,P1_long_cash_pro,12,0.6263,0.1753,0.178,0.0843,1.53,8.73,-18.16,0.2262,1.29,240,84,True
S2_yoy,T2_roll_p50,P1_long_cash_counter,12,0.19,0.8346,1.4179,0.9541,8.15,9.77,-8.55,0.3571,1.29,240,84,True
S2_yoy,T2_roll_p50,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T2_roll_p50,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T2_roll_p50,P3_long_short_pro,12,0.1875,-0.5025,-0.7662,-0.1216,-6.62,13.18,-54.48,0.4643,2.57,240,84,False
S2_yoy,T2_roll_p50,P3_long_short_counter,12,-0.1875,0.5025,1.0002,0.3439,6.62,13.18,-19.26,0.5357,2.57,240,84,True
S2_yoy,T2_roll_p75,P1_long_cash_pro,12,0.2698,0.4987,0.4096,0.2694,3.46,6.94,-12.84,0.1548,0.93,240,84,True
S2_yoy,T2_roll_p75,P1_long_cash_counter,12,0.4424,0.5566,0.892,0.4397,6.22,11.18,-14.15,0.4286,0.93,240,84,True
S2_yoy,T2_roll_p75,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T2_roll_p75,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T2_roll_p75,P3_long_short_pro,12,-0.331,-0.2078,-0.3292,-0.0621,-2.76,13.3,-44.51,0.4881,1.86,240,84,False
S2_yoy,T2_roll_p75,P3_long_short_counter,12,0.331,0.2078,0.3829,0.0906,2.76,13.3,-30.48,0.5119,1.86,240,84,True
S2_yoy,T3_zscore_1.0,P1_long_cash_pro,12,-0.0283,0.0611,0.0409,0.0308,0.21,3.4,-6.73,0.0595,0.71,240,84,True
S2_yoy,T3_zscore_1.0,P1_long_cash_counter,12,0.5271,0.7531,1.2493,0.7129,9.48,12.58,-13.29,0.5238,0.71,240,84,True
S2_yoy,T3_zscore_1.0,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T3_zscore_1.0,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T3_zscore_1.0,P3_long_short_pro,12,-0.5202,-0.7105,-1.1185,-0.1756,-9.27,13.05,-52.8,0.4167,1.43,240,84,False
S2_yoy,T3_zscore_1.0,P3_long_short_counter,12,0.5202,0.7105,1.3105,0.6973,9.27,13.05,-13.29,0.5833,1.43,240,84,True
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_pro,12,0.4729,0.5657,0.2425,0.5158,2.13,3.77,-4.14,0.0833,0.5,240,84,True
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_counter,12,0.349,0.6006,1.0373,0.5638,7.55,12.57,-13.39,0.5,0.5,240,84,True
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T3_zscore_neg_1.0,P3_long_short_pro,12,-0.1381,-0.4093,-0.6556,-0.1575,-5.41,13.23,-34.39,0.4762,1.0,240,84,False
S2_yoy,T3_zscore_neg_1.0,P3_long_short_counter,12,0.1381,0.4093,0.7487,0.2697,5.41,13.23,-20.08,0.5238,1.0,240,84,True
S2_yoy,T3_zscore_1.5,P1_long_cash_pro,12,-0.2236,-0.2135,-0.1085,-0.0728,-0.46,2.16,-6.33,0.0119,0.14,240,84,False
S2_yoy,T3_zscore_1.5,P1_long_cash_counter,12,0.5129,0.792,1.3708,0.7633,10.15,12.81,-13.29,0.5714,0.14,240,84,True
S2_yoy,T3_zscore_1.5,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T3_zscore_1.5,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T3_zscore_1.5,P3_long_short_pro,12,-0.5182,-0.8184,-1.3086,-0.195,-10.61,12.96,-54.4,0.4048,0.29,240,84,False
S2_yoy,T3_zscore_1.5,P3_long_short_counter,12,0.5182,0.8184,1.4542,0.798,10.61,12.96,-13.29,0.5952,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_pro,12,0.4422,0.5882,0.0,1.3864,0.75,1.28,-0.54,0.0357,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_counter,12,0.3748,0.6868,1.238,0.6718,8.93,13.0,-13.29,0.5476,0.29,240,84,True
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T3_zscore_neg_1.5,P3_long_short_pro,12,-0.1972,-0.6236,-0.9766,-0.178,-8.17,13.11,-45.93,0.4405,0.57,240,84,False
S2_yoy,T3_zscore_neg_1.5,P3_long_short_counter,12,0.1972,0.6236,1.1748,0.615,8.17,13.11,-13.29,0.5595,0.57,240,84,True
S2_yoy,T3_zscore_2.0,P1_long_cash_pro,12,0.0,-0.5188,-0.2161,-0.145,-0.92,1.77,-6.33,0.0,0.07,240,84,False
S2_yoy,T3_zscore_2.0,P1_long_cash_counter,12,0.5073,0.826,1.4325,0.7977,10.6,12.84,-13.29,0.5833,0.07,240,84,True
S2_yoy,T3_zscore_2.0,P2_signal_strength_pro,12,0.7484,0.6463,0.9911,0.4958,4.99,7.72,-10.06,0.5595,0.62,192,84,True
S2_yoy,T3_zscore_2.0,P2_signal_strength_counter,12,0.6666,0.7681,1.456,0.9672,4.7,6.11,-4.85,0.5714,0.62,192,84,True
S2_yoy,T3_zscore_2.0,P3_long_short_pro,12,-0.5073,-0.8935,-1.4357,-0.2013,-11.52,12.89,-57.22,0.3929,0.14,240,84,False
S2_yoy,T3_zscore_2.0,P3_long_short_counter,12,0.5073,0.8935,1.5566,0.8668,11.52,12.89,-13.29,0.6071,0.14,240,84,True
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_pro,12,0.4229,0.5882,0.0,1.3864,0.75,1.28,-0.54,0.0357,0.21,240,84,True
