date,position,strategy_return,bh_return
1998-01-31,0.0,0.0,0.0
1998-02-28,0.0,0.0,0.0
1998-03-31,0.0,0.0,0.0
1998-04-30,0.0,0.0,0.0
1998-05-31,0.0,0.0,0.0
1998-06-30,0.0,0.0,0.0
1998-07-31,0.0,0.0,0.0
1998-08-31,0.0,0.0,0.0
1998-09-30,0.0,0.0,0.0
1998-10-31,0.0,0.0,0.0
1998-11-30,0.0,0.0,0.0
1998-12-31,0.0,0.0,0.0
1999-01-31,0.0,-0.0,-0.0132340364
1999-02-28,1.0,-0.0104956214,-0.0104956214
1999-03-31,0.0,-0.0,-0.0011853569
1999-04-30,1.0,-0.0348701379,-0.0348701379
1999-05-31,1.0,-0.0104098897,-0.0104098897
1999-06-30,0.0,0.0,0.0176586741
1999-07-31,0.0,-0.0,-0.0372404667
1999-08-31,1.0,0.0171212354,0.0171212354
1999-09-30,0.0,-0.0,-0.0902113308
1999-10-31,1.0,0.0913459508,0.0913459508
1999-11-30,0.0,0.0,0.0031464818
1999-12-31,1.0,-0.0725806121,-0.0725806121
2000-01-31,1.0,0.0088197635,0.0088197635
2000-02-29,1.0,-0.117014269,-0.117014269
2000-03-31,1.0,0.0375928334,0.0375928334
2000-04-30,1.0,0.0530194221,0.0530194221
2000-05-31,1.0,0.0713283199,0.0713283199
2000-06-30,0.0,0.0,0.0566127218
2000-07-31,1.0,-0.0365329981,-0.0365329981
2000-08-31,1.0,-0.0122099447,-0.0122099447
2000-09-30,0.0,0.0,0.0442951785
2000-10-31,1.0,0.0694184067,0.0694184067
2000-11-30,1.0,0.0345025381,0.0345025381
2000-12-31,1.0,0.0363767287,0.0363767287
2001-01-31,0.0,-0.0,-0.0729107948
2001-02-28,1.0,0.0060427261,0.0060427261
2001-03-31,1.0,-0.0693575193,-0.0693575193
2001-04-30,1.0,0.0194178982,0.0194178982
2001-05-31,1.0,0.0146818939,0.0146818939
2001-06-30,0.0,-0.0,-0.0462526298
2001-07-31,0.0,0.0,0.0304397026
2001-08-31,0.0,0.0,0.0047911179
2001-09-30,1.0,-0.0012055417,-0.0012055417
2001-10-31,0.0,-0.0,-0.0063847065
2001-11-30,0.0,0.0,0.0441763604
2001-12-31,0.0,-0.0,-0.0196288256
2002-01-31,0.0,-0.0,-0.0066927706
2002-02-28,0.0,0.0,0.0210071728
2002-03-31,0.0,0.0,0.016126379
2002-04-30,0.0,-0.0,-0.0371648752
2002-05-31,0.0,-0.0,-0.011141916
2002-06-30,0.0,-0.0,-0.101899807
2002-07-31,0.0,-0.0,-0.042696178
2002-08-31,0.0,0.0,0.0079809793
2002-09-30,0.0,-0.0,-0.0722840631
