# Simulated trade record based on backtest signals. No real trades were executed. Starting capital: $10000. Commission: 5 bps. Pair: phlxsox_spy. Strategy: P1_long_cash_pro on rs_mom6m (sox_spy_ratio_mom_6m_pct), threshold T2_roll_p75, lead L63d, LB63.
trade_date,side,instrument,quantity_pct,price,notional_usd,commission_bps,commission_usd,cum_pnl_pct,reason
1996-09-20,SELL,SPY,0.0,41.1664,10000.0,5,5.0,15.7675,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -21.588 vs threshold -18.923 — 100% -> 0%
1996-09-30,BUY,SPY,100.0,41.157,10000.0,5,5.0,15.6622,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -18.680 vs threshold -18.889 — 0% -> 100%
1996-10-09,SELL,SPY,0.0,41.738,10000.0,5,5.0,18.2167,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -20.196 vs threshold -18.270 — 100% -> 0%
1996-10-11,BUY,SPY,100.0,42.1691,10000.0,5,5.0,19.6795,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -14.850 vs threshold -17.865 — 0% -> 100%
1996-10-18,SELL,SPY,0.0,42.7126,10000.0,5,5.0,20.5837,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -20.163 vs threshold -16.885 — 100% -> 0%
1996-11-05,BUY,SPY,100.0,42.8625,10000.0,5,5.0,21.273,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -14.870 vs threshold -16.716 — 0% -> 100%
1996-11-14,SELL,SPY,0.0,44.3431,10000.0,5,5.0,24.6402,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -16.317 vs threshold -15.952 — 100% -> 0%
1996-11-26,BUY,SPY,100.0,45.5051,10000.0,5,5.0,24.2309,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -13.683 vs threshold -15.773 — 0% -> 100%
1997-01-06,SELL,SPY,0.0,44.8624,10000.0,5,5.0,23.5559,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -9.752 vs threshold -6.812 — 100% -> 0%
1997-01-09,BUY,SPY,100.0,45.3897,10000.0,5,5.0,24.5899,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -4.516 vs threshold -6.420 — 0% -> 100%
1997-01-14,SELL,SPY,0.0,46.3879,10000.0,5,5.0,25.7531,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -5.671 vs threshold -5.201 — 100% -> 0%
1997-01-15,BUY,SPY,100.0,46.2749,10000.0,5,5.0,25.4467,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -4.176 vs threshold -4.767 — 0% -> 100%
1997-01-16,SELL,SPY,0.0,46.4633,10000.0,5,5.0,25.4467,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -7.679 vs threshold -4.767 — 100% -> 0%
1997-02-20,BUY,SPY,100.0,48.422,10000.0,5,5.0,23.9284,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -2.946 vs threshold -4.346 — 0% -> 100%
1997-05-06,SELL,SPY,0.0,50.4035,10000.0,5,5.0,29.0965,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 38.980 vs threshold 40.158 — 100% -> 0%
1997-05-20,BUY,SPY,100.0,51.103,10000.0,5,5.0,30.6431,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 41.395 vs threshold 41.365 — 0% -> 100%
1997-05-21,SELL,SPY,0.0,50.9896,10000.0,5,5.0,30.6431,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 36.289 vs threshold 41.365 — 100% -> 0%
1997-06-10,BUY,SPY,100.0,52.6817,10000.0,5,5.0,31.0428,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 41.397 vs threshold 41.396 — 0% -> 100%
1997-06-16,SELL,SPY,0.0,54.2982,10000.0,5,5.0,35.0167,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 35.515 vs threshold 42.146 — 100% -> 0%
1997-07-07,BUY,SPY,100.0,55.3447,10000.0,5,5.0,33.6417,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 44.180 vs threshold 42.323 — 0% -> 100%
1997-07-09,SELL,SPY,0.0,55.3067,10000.0,5,5.0,35.0395,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 38.830 vs threshold 42.599 — 100% -> 0%
1997-08-01,BUY,SPY,100.0,57.6602,10000.0,5,5.0,34.5082,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 39.609 vs threshold 38.565 — 0% -> 100%
1997-08-05,SELL,SPY,0.0,57.85,10000.0,5,5.0,34.8624,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 35.210 vs threshold 38.288 — 100% -> 0%
1997-11-10,BUY,SPY,100.0,56.3097,10000.0,5,5.0,34.0463,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 18.794 vs threshold 15.351 — 0% -> 100%
1997-11-11,SELL,SPY,0.0,56.3287,10000.0,5,5.0,34.0463,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 15.017 vs threshold 15.097 — 100% -> 0%
1997-11-12,BUY,SPY,100.0,55.1667,10000.0,5,5.0,31.281,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 15.857 vs threshold 15.097 — 0% -> 100%
1997-12-01,SELL,SPY,0.0,59.7957,10000.0,5,5.0,38.7154,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 15.303 vs threshold 15.414 — 100% -> 0%
1997-12-03,BUY,SPY,100.0,59.6052,10000.0,5,5.0,39.1156,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 17.358 vs threshold 15.590 — 0% -> 100%
1997-12-09,SELL,SPY,0.0,59.7767,10000.0,5,5.0,40.3604,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 15.794 vs threshold 16.607 — 100% -> 0%
1997-12-15,BUY,SPY,100.0,58.9575,10000.0,5,5.0,41.7806,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 18.221 vs threshold 17.119 — 0% -> 100%
1997-12-17,SELL,SPY,0.0,59.0147,10000.0,5,5.0,42.6509,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 17.171 vs threshold 17.425 — 100% -> 0%
1997-12-18,BUY,SPY,100.0,58.4432,10000.0,5,5.0,41.2696,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 21.013 vs threshold 17.531 — 0% -> 100%
1997-12-23,SELL,SPY,0.0,57.337,10000.0,5,5.0,41.1151,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 14.614 vs threshold 18.235 — 100% -> 0%
1998-07-20,BUY,SPY,100.0,73.0006,10000.0,5,5.0,41.1151,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -26.995 vs threshold -27.732 — 0% -> 100%
1998-08-19,SELL,SPY,0.0,67.7863,10000.0,5,5.0,31.3701,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -22.512 vs threshold -18.660 — 100% -> 0%
1998-09-15,BUY,SPY,100.0,64.0728,10000.0,5,5.0,32.164,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -14.491 vs threshold -18.339 — 0% -> 100%
1998-09-16,SELL,SPY,0.0,64.65,10000.0,5,5.0,32.164,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -20.175 vs threshold -18.339 — 100% -> 0%
1998-09-21,BUY,SPY,100.0,63.044,10000.0,5,5.0,32.083,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -16.552 vs threshold -17.950 — 0% -> 100%
1998-09-22,SELL,SPY,0.0,63.5653,10000.0,5,5.0,32.083,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -20.157 vs threshold -17.950 — 100% -> 0%
1998-10-13,BUY,SPY,100.0,61.5572,10000.0,5,5.0,31.6288,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -17.556 vs threshold -17.599 — 0% -> 100%
1998-10-15,SELL,SPY,0.0,65.4769,10000.0,5,5.0,32.8675,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -19.797 vs threshold -17.347 — 100% -> 0%
1998-11-05,BUY,SPY,100.0,70.3042,10000.0,5,5.0,34.6799,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -17.270 vs threshold -19.216 — 0% -> 100%
1998-11-09,SELL,SPY,0.0,70.0145,10000.0,5,5.0,35.0869,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -21.328 vs threshold -19.234 — 100% -> 0%
1998-11-13,BUY,SPY,100.0,69.9566,10000.0,5,5.0,36.4046,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -18.264 vs threshold -19.638 — 0% -> 100%
1998-11-17,SELL,SPY,0.0,70.478,10000.0,5,5.0,37.4211,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -24.756 vs threshold -19.638 — 100% -> 0%
1998-12-18,BUY,SPY,100.0,73.4631,10000.0,5,5.0,38.005,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -18.614 vs threshold -20.059 — 0% -> 100%
1998-12-22,SELL,SPY,0.0,74.8192,10000.0,5,5.0,39.934,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -21.772 vs threshold -20.059 — 100% -> 0%
1999-01-12,BUY,SPY,100.0,77.0278,10000.0,5,5.0,37.4111,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -19.592 vs threshold -20.856 — 0% -> 100%
1999-01-13,SELL,SPY,0.0,76.4853,10000.0,5,5.0,37.4111,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -24.392 vs threshold -21.110 — 100% -> 0%
1999-01-14,BUY,SPY,100.0,75.1485,10000.0,5,5.0,35.0095,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -20.818 vs threshold -21.110 — 0% -> 100%
1999-01-19,SELL,SPY,0.0,77.609,10000.0,5,5.0,38.5249,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -21.831 vs threshold -21.258 — 100% -> 0%
1999-01-20,BUY,SPY,100.0,78.2289,10000.0,5,5.0,39.6313,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -20.968 vs threshold -21.258 — 0% -> 100%
1999-01-21,SELL,SPY,0.0,76.156,10000.0,5,5.0,39.6313,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -24.124 vs threshold -21.258 — 100% -> 0%
1999-01-22,BUY,SPY,100.0,75.9816,10000.0,5,5.0,39.3117,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -20.371 vs threshold -21.110 — 0% -> 100%
1999-01-25,SELL,SPY,0.0,76.7565,10000.0,5,5.0,39.3117,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -21.689 vs threshold -21.110 — 100% -> 0%
1999-01-26,BUY,SPY,100.0,78.1514,10000.0,5,5.0,41.8433,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -18.848 vs threshold -20.999 — 0% -> 100%
1999-05-04,SELL,SPY,0.0,83.1183,10000.0,5,5.0,53.0435,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 37.979 vs threshold 38.367 — 100% -> 0%
1999-05-05,BUY,SPY,100.0,83.7786,10000.0,5,5.0,54.2594,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 40.887 vs threshold 39.034 — 0% -> 100%
1999-05-06,SELL,SPY,0.0,83.264,10000.0,5,5.0,54.2594,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 35.580 vs threshold 39.034 — 100% -> 0%
1999-05-21,BUY,SPY,100.0,82.8658,10000.0,5,5.0,53.3965,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 42.595 vs threshold 39.552 — 0% -> 100%
1999-05-27,SELL,SPY,0.0,79.8946,10000.0,5,5.0,50.0532,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 33.504 vs threshold 40.992 — 100% -> 0%
1999-06-04,BUY,SPY,100.0,82.7882,10000.0,5,5.0,53.0694,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 43.172 vs threshold 41.307 — 0% -> 100%
1999-06-08,SELL,SPY,0.0,82.1861,10000.0,5,5.0,53.4643,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 41.893 vs threshold 42.244 — 100% -> 0%
1999-06-16,BUY,SPY,100.0,82.8464,10000.0,5,5.0,56.3973,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 44.216 vs threshold 42.720 — 0% -> 100%
1999-06-17,SELL,SPY,0.0,83.6232,10000.0,5,5.0,56.3973,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 42.433 vs threshold 42.720 — 100% -> 0%
1999-07-02,BUY,SPY,100.0,86.8949,10000.0,5,5.0,57.9552,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 46.660 vs threshold 43.008 — 0% -> 100%
1999-07-13,SELL,SPY,0.0,86.8754,10000.0,5,5.0,58.4863,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 36.801 vs threshold 43.558 — 100% -> 0%
1999-07-15,BUY,SPY,100.0,87.9175,10000.0,5,5.0,59.4934,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 43.981 vs threshold 43.780 — 0% -> 100%
1999-07-16,SELL,SPY,0.0,88.3947,10000.0,5,5.0,59.4934,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 37.347 vs threshold 43.780 — 100% -> 0%
1999-09-29,BUY,SPY,100.0,79.2675,10000.0,5,5.0,57.5905,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 28.816 vs threshold 28.152 — 0% -> 100%
1999-09-30,SELL,SPY,0.0,80.4786,10000.0,5,5.0,57.5905,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 26.332 vs threshold 26.910 — 100% -> 0%
1999-11-04,BUY,SPY,100.0,85.3425,10000.0,5,5.0,58.79,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 21.687 vs threshold 20.453 — 0% -> 100%
1999-11-05,SELL,SPY,0.0,86.1825,10000.0,5,5.0,58.79,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 19.984 vs threshold 20.433 — 100% -> 0%
1999-11-08,BUY,SPY,100.0,86.2606,10000.0,5,5.0,58.9339,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 25.349 vs threshold 20.453 — 0% -> 100%
1999-11-12,SELL,SPY,0.0,87.3545,10000.0,5,5.0,59.5098,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 19.617 vs threshold 20.514 — 100% -> 0%
1999-11-15,BUY,SPY,100.0,87.5596,10000.0,5,5.0,59.8844,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 21.799 vs threshold 20.802 — 0% -> 100%
1999-11-16,SELL,SPY,0.0,88.2921,10000.0,5,5.0,59.8844,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 18.847 vs threshold 20.514 — 100% -> 0%
1999-11-23,BUY,SPY,100.0,88.2725,10000.0,5,5.0,58.4815,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 20.978 vs threshold 20.761 — 0% -> 100%
1999-12-30,SELL,SPY,0.0,91.8867,10000.0,5,5.0,65.1635,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 28.678 vs threshold 39.523 — 100% -> 0%
2000-01-14,BUY,SPY,100.0,92.0923,10000.0,5,5.0,67.406,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 40.608 vs threshold 40.420 — 0% -> 100%
2000-01-18,SELL,SPY,0.0,91.3677,10000.0,5,5.0,67.406,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 35.738 vs threshold 40.420 — 100% -> 0%
2000-01-31,BUY,SPY,100.0,87.4514,10000.0,5,5.0,71.9492,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 43.775 vs threshold 40.556 — 0% -> 100%
2000-02-16,SELL,SPY,0.0,87.0989,10000.0,5,5.0,73.8166,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 42.355 vs threshold 44.751 — 100% -> 0%
2000-02-18,BUY,SPY,100.0,84.7883,10000.0,5,5.0,70.0849,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 47.843 vs threshold 45.099 — 0% -> 100%
2000-03-01,SELL,SPY,0.0,86.7464,10000.0,5,5.0,72.756,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 42.693 vs threshold 47.406 — 100% -> 0%
2000-03-02,BUY,SPY,100.0,86.8052,10000.0,5,5.0,72.8729,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 48.338 vs threshold 47.689 — 0% -> 100%
2000-03-06,SELL,SPY,0.0,87.5689,10000.0,5,5.0,76.1097,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 46.910 vs threshold 48.038 — 100% -> 0%
2000-03-07,BUY,SPY,100.0,85.8751,10000.0,5,5.0,72.7033,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 52.261 vs threshold 48.286 — 0% -> 100%
2000-03-08,SELL,SPY,0.0,85.7674,10000.0,5,5.0,72.7033,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 43.753 vs threshold 48.286 — 100% -> 0%
2000-04-14,BUY,SPY,100.0,85.4357,10000.0,5,5.0,62.8259,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 51.379 vs threshold 48.599 — 0% -> 100%
2000-04-26,SELL,SPY,0.0,92.022,10000.0,5,5.0,77.3799,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 47.957 vs threshold 51.467 — 100% -> 0%
2000-05-02,BUY,SPY,100.0,90.5399,10000.0,5,5.0,73.8368,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 52.476 vs threshold 51.875 — 0% -> 100%
2000-06-19,SELL,SPY,0.0,93.4882,10000.0,5,5.0,77.2308,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 95.271 vs threshold 100.519 — 100% -> 0%
2000-06-21,BUY,SPY,100.0,93.1143,10000.0,5,5.0,77.156,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 104.587 vs threshold 100.971 — 0% -> 100%
2000-06-27,SELL,SPY,0.0,91.4024,10000.0,5,5.0,75.1904,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 102.998 vs threshold 104.952 — 100% -> 0%
2000-07-10,BUY,SPY,100.0,93.0947,10000.0,5,5.0,74.8947,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 108.160 vs threshold 105.518 — 0% -> 100%
2000-07-11,SELL,SPY,0.0,93.2914,10000.0,5,5.0,74.8947,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 94.788 vs threshold 105.518 — 100% -> 0%
2000-07-28,BUY,SPY,100.0,89.474,10000.0,5,5.0,70.9471,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 106.859 vs threshold 105.757 — 0% -> 100%
2000-07-31,SELL,SPY,0.0,90.0446,10000.0,5,5.0,70.9471,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = 94.127 vs threshold 105.757 — 100% -> 0%
2001-04-20,BUY,SPY,100.0,79.0458,10000.0,5,5.0,69.3825,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -29.842 vs threshold -30.678 — 0% -> 100%
2001-05-15,SELL,SPY,0.0,79.9855,10000.0,5,5.0,70.607,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -31.280 vs threshold -27.778 — 100% -> 0%
2001-05-17,BUY,SPY,100.0,81.9981,10000.0,5,5.0,70.8715,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -26.518 vs threshold -27.353 — 0% -> 100%
2001-05-18,SELL,SPY,0.0,82.3727,10000.0,5,5.0,70.8715,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -31.820 vs threshold -27.778 — 100% -> 0%
2001-06-12,BUY,SPY,100.0,79.9219,10000.0,5,5.0,70.5735,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -26.311 vs threshold -28.709 — 0% -> 100%
2001-06-14,SELL,SPY,0.0,77.4585,10000.0,5,5.0,69.11,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -28.604 vs threshold -28.372 — 100% -> 0%
2001-06-18,BUY,SPY,100.0,77.2076,10000.0,5,5.0,68.2911,P1_long_cash_pro: rs_mom6m (sox_spy_ratio_mom_6m_pct) = -26.667 vs threshold -28.184 — 0% -> 100%
