signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,annual_turnover,oos_n,valid
spread_roc_21d,T2_rp50,P1,5,0.1911,2.35,-20.44,32.54,2088,False
spread_roc_21d,T2_rp50,P2,5,0.9628,11.22,-16.51,14.15,2088,True
spread_roc_21d,T2_rp50,P3,5,-0.5259,-10.05,-66.18,65.08,2088,False
spread_roc_21d,T2_rp75,P1,5,0.8727,12.83,-22.12,27.14,2088,False
spread_roc_21d,T2_rp75,P2,5,0.9628,11.22,-16.51,14.15,2088,True
spread_roc_21d,T2_rp75,P3,5,0.5713,10.91,-27.7,54.28,2088,False
spread_roc_21d,T1_p25,P1,10,0.3593,4.39,-28.56,24.76,2088,False
spread_roc_21d,T1_p25,P2,10,0.7752,10.12,-25.87,14.14,2088,True
spread_roc_21d,T1_p25,P3,10,-0.3126,-5.97,-59.98,49.53,2088,False
spread_roc_21d,T1_p50,P1,10,0.3789,5.38,-29.64,34.0,2088,False
spread_roc_21d,T1_p50,P2,10,0.7752,10.12,-25.87,14.14,2088,True
spread_roc_21d,T1_p50,P3,10,-0.2086,-3.99,-50.19,68.01,2088,False
spread_roc_21d,T1_p75,P1,10,0.4585,7.45,-29.11,26.2,2088,False
spread_roc_21d,T1_p75,P2,10,0.7752,10.12,-25.87,14.14,2088,True
spread_roc_21d,T1_p75,P3,10,0.0081,0.15,-47.09,52.4,2088,False
spread_roc_21d,T2_rp25,P1,10,0.2674,2.91,-26.67,24.23,2088,False
spread_roc_21d,T2_rp25,P2,10,0.7752,10.12,-25.87,14.14,2088,True
spread_roc_21d,T2_rp25,P3,10,-0.4673,-8.93,-66.49,48.47,2088,False
spread_roc_21d,T2_rp50,P1,10,0.4326,5.91,-29.46,32.48,2088,False
spread_roc_21d,T2_rp50,P2,10,0.7752,10.12,-25.87,14.14,2088,True
spread_roc_21d,T2_rp50,P3,10,-0.1528,-2.92,-47.84,64.96,2088,False
spread_roc_21d,T2_rp75,P1,10,0.4034,6.53,-29.11,27.14,2088,False
spread_roc_21d,T2_rp75,P2,10,0.7752,10.12,-25.87,14.14,2088,True
spread_roc_21d,T2_rp75,P3,10,-0.0885,-1.69,-46.09,54.28,2088,False
spread_roc_21d,T1_p25,P1,21,-0.1771,-2.44,-40.66,24.7,2088,False
spread_roc_21d,T1_p25,P2,21,0.5471,7.64,-31.79,14.13,2088,True
spread_roc_21d,T1_p25,P3,21,-1.0293,-19.63,-84.09,49.41,2088,False
spread_roc_21d,T1_p50,P1,21,0.3052,4.57,-34.39,33.92,2088,False
spread_roc_21d,T1_p50,P2,21,0.5471,7.64,-31.79,14.13,2088,True
spread_roc_21d,T1_p50,P3,21,-0.294,-5.62,-56.84,67.83,2088,False
spread_roc_21d,T1_p75,P1,21,0.3776,6.27,-33.72,26.41,2088,False
spread_roc_21d,T1_p75,P2,21,0.5471,7.64,-31.79,14.13,2088,True
spread_roc_21d,T1_p75,P3,21,-0.1159,-2.22,-45.9,52.81,2088,False
spread_roc_21d,T2_rp25,P1,21,-0.1941,-2.48,-37.81,24.23,2088,False
spread_roc_21d,T2_rp25,P2,21,0.5471,7.64,-31.79,14.13,2088,True
spread_roc_21d,T2_rp25,P3,21,-1.0333,-19.71,-84.45,48.47,2088,False
spread_roc_21d,T2_rp50,P1,21,0.1773,2.57,-34.77,32.39,2088,False
spread_roc_21d,T2_rp50,P2,21,0.5471,7.64,-31.79,14.13,2088,True
spread_roc_21d,T2_rp50,P3,21,-0.5035,-9.62,-67.59,64.78,2088,False
spread_roc_21d,T2_rp75,P1,21,0.4918,8.12,-33.72,27.11,2088,False
spread_roc_21d,T2_rp75,P2,21,0.5471,7.64,-31.79,14.13,2088,True
spread_roc_21d,T2_rp75,P3,21,0.0782,1.5,-40.56,54.22,2088,False
spread_roc_63d,T1_p25,P1,0,0.096,0.98,-16.67,17.63,2088,True
spread_roc_63d,T1_p25,P2,0,0.7678,10.15,-22.9,12.68,2088,True
spread_roc_63d,T1_p25,P3,0,-0.6693,-12.78,-73.68,35.27,2088,False
spread_roc_63d,T1_p50,P1,0,0.2983,3.59,-20.13,24.26,2088,False
spread_roc_63d,T1_p50,P2,0,0.7678,10.15,-22.9,12.68,2088,True
spread_roc_63d,T1_p50,P3,0,-0.3961,-7.57,-62.82,48.53,2088,False
spread_roc_63d,T1_p75,P1,0,0.608,8.89,-24.37,19.22,2088,True
spread_roc_63d,T1_p75,P2,0,0.7678,10.15,-22.9,12.68,2088,True
spread_roc_63d,T1_p75,P3,0,0.1586,3.03,-38.27,38.44,2088,False
spread_roc_63d,T2_rp25,P1,0,-0.2555,-2.12,-25.0,16.69,2088,False
spread_roc_63d,T2_rp25,P2,0,0.7678,10.15,-22.9,12.68,2088,True
spread_roc_63d,T2_rp25,P3,0,-0.9951,-18.98,-83.6,33.39,2088,False
spread_roc_63d,T2_rp50,P1,0,0.2904,3.33,-19.54,24.62,2088,False
spread_roc_63d,T2_rp50,P2,0,0.7678,10.15,-22.9,12.68,2088,True
spread_roc_63d,T2_rp50,P3,0,-0.423,-8.08,-64.56,49.23,2088,False
spread_roc_63d,T2_rp75,P1,0,0.6427,9.84,-26.67,24.03,2088,False
spread_roc_63d,T2_rp75,P2,0,0.7678,10.15,-22.9,12.68,2088,True
spread_roc_63d,T2_rp75,P3,0,0.2582,4.93,-35.0,48.06,2088,False
spread_roc_63d,T1_p25,P1,1,0.1662,1.77,-21.6,17.63,2088,True
spread_roc_63d,T1_p25,P2,1,0.7866,10.48,-22.91,12.69,2088,True
spread_roc_63d,T1_p25,P3,1,-0.5872,-11.22,-71.58,35.27,2088,False
spread_roc_63d,T1_p50,P1,1,0.2533,3.12,-19.54,24.26,2088,False
spread_roc_63d,T1_p50,P2,1,0.7866,10.48,-22.91,12.69,2088,True
spread_roc_63d,T1_p50,P3,1,-0.445,-8.5,-66.31,48.53,2088,False
spread_roc_63d,T1_p75,P1,1,0.5721,8.73,-29.98,19.22,2088,True
spread_roc_63d,T1_p75,P2,1,0.7866,10.48,-22.91,12.69,2088,True
spread_roc_63d,T1_p75,P3,1,0.1419,2.71,-50.98,38.44,2088,False
spread_roc_63d,T2_rp25,P1,1,0.0385,0.33,-22.59,16.69,2088,True
spread_roc_63d,T2_rp25,P2,1,0.7866,10.48,-22.91,12.69,2088,True
spread_roc_63d,T2_rp25,P3,1,-0.7375,-14.08,-76.49,33.39,2088,False
spread_roc_63d,T2_rp50,P1,1,0.3228,3.81,-20.54,24.62,2088,False
spread_roc_63d,T2_rp50,P2,1,0.7866,10.48,-22.91,12.69,2088,True
spread_roc_63d,T2_rp50,P3,1,-0.3732,-7.13,-60.66,49.23,2088,False
spread_roc_63d,T2_rp75,P1,1,0.6301,9.88,-29.11,24.03,2088,False
spread_roc_63d,T2_rp75,P2,1,0.7866,10.48,-22.91,12.69,2088,True
spread_roc_63d,T2_rp75,P3,1,0.2623,5.01,-45.0,48.06,2088,False
spread_roc_63d,T1_p25,P1,5,0.217,2.51,-28.63,17.63,2088,True
spread_roc_63d,T1_p25,P2,5,0.7414,10.16,-27.94,12.69,2088,True
spread_roc_63d,T1_p25,P3,5,-0.5098,-9.74,-68.82,35.27,2088,False
spread_roc_63d,T1_p50,P1,5,0.4161,5.41,-31.11,24.26,2088,False
spread_roc_63d,T1_p50,P2,5,0.7414,10.16,-27.94,12.69,2088,True
spread_roc_63d,T1_p50,P3,5,-0.2055,-3.93,-59.99,48.53,2088,False
spread_roc_63d,T1_p75,P1,5,0.4805,7.31,-32.22,19.22,2088,True
spread_roc_63d,T1_p75,P2,5,0.7414,10.16,-27.94,12.69,2088,True
spread_roc_63d,T1_p75,P3,5,-0.0073,-0.14,-60.71,38.44,2088,False
spread_roc_63d,T2_rp25,P1,5,0.2891,2.64,-17.02,16.69,2088,True
spread_roc_63d,T2_rp25,P2,5,0.7414,10.16,-27.94,12.69,2088,True
spread_roc_63d,T2_rp25,P3,5,-0.4955,-9.47,-67.12,33.39,2088,False
spread_roc_63d,T2_rp50,P1,5,0.3757,4.63,-31.49,24.62,2088,False
spread_roc_63d,T2_rp50,P2,5,0.7414,10.16,-27.94,12.69,2088,True
spread_roc_63d,T2_rp50,P3,5,-0.287,-5.49,-61.62,49.23,2088,False
spread_roc_63d,T2_rp75,P1,5,0.5384,8.68,-31.98,24.03,2088,False
spread_roc_63d,T2_rp75,P2,5,0.7414,10.16,-27.94,12.69,2088,True
spread_roc_63d,T2_rp75,P3,5,0.137,2.62,-52.91,48.06,2088,False
spread_roc_63d,T1_p25,P1,10,0.2329,2.95,-31.26,17.57,2088,True
spread_roc_63d,T1_p25,P2,10,0.6638,9.61,-30.38,12.69,2088,True
spread_roc_63d,T1_p25,P3,10,-0.4632,-8.85,-64.8,35.15,2088,False
spread_roc_63d,T1_p50,P1,10,0.3196,4.41,-32.38,24.26,2088,False
spread_roc_63d,T1_p50,P2,10,0.6638,9.61,-30.38,12.69,2088,True
spread_roc_63d,T1_p50,P3,10,-0.31,-5.93,-62.77,48.53,2088,False
spread_roc_63d,T1_p75,P1,10,0.2761,4.44,-34.55,19.22,2088,True
spread_roc_63d,T1_p75,P2,10,0.6638,9.61,-30.38,12.69,2088,True
spread_roc_63d,T1_p75,P3,10,-0.307,-5.87,-62.92,38.44,2088,False
spread_roc_63d,T2_rp25,P1,10,0.3354,3.56,-27.61,16.69,2088,True
spread_roc_63d,T2_rp25,P2,10,0.6638,9.61,-30.38,12.69,2088,True
spread_roc_63d,T2_rp25,P3,10,-0.3991,-7.63,-60.94,33.39,2088,False
spread_roc_63d,T2_rp50,P1,10,0.2384,3.24,-33.21,24.62,2088,False
spread_roc_63d,T2_rp50,P2,10,0.6638,9.61,-30.38,12.69,2088,True
spread_roc_63d,T2_rp50,P3,10,-0.4332,-8.28,-64.83,49.23,2088,False
spread_roc_63d,T2_rp75,P1,10,0.5954,9.85,-33.72,24.03,2088,False
spread_roc_63d,T2_rp75,P2,10,0.6638,9.61,-30.38,12.69,2088,True
spread_roc_63d,T2_rp75,P3,10,0.2588,4.95,-43.84,48.06,2088,False
spread_roc_63d,T1_p25,P1,21,-0.0779,-1.13,-30.37,17.46,2088,False
spread_roc_63d,T1_p25,P2,21,0.5797,8.9,-32.0,12.69,2088,True
spread_roc_63d,T1_p25,P3,21,-0.8913,-17.01,-81.09,34.91,2088,False
spread_roc_63d,T1_p50,P1,21,0.0244,0.38,-38.83,24.26,2088,False
spread_roc_63d,T1_p50,P2,21,0.5797,8.9,-32.0,12.69,2088,True
spread_roc_63d,T1_p50,P3,21,-0.7331,-14.0,-76.52,48.53,2088,False
spread_roc_63d,T1_p75,P1,21,0.2593,4.35,-41.63,19.22,2088,True
spread_roc_63d,T1_p75,P2,21,0.5797,8.9,-32.0,12.69,2088,True
spread_roc_63d,T1_p75,P3,21,-0.3171,-6.06,-59.0,38.44,2088,False
spread_roc_63d,T2_rp25,P1,21,-0.0878,-1.16,-28.32,16.61,2088,False
spread_roc_63d,T2_rp25,P2,21,0.5797,8.9,-32.0,12.69,2088,True
spread_roc_63d,T2_rp25,P3,21,-0.8943,-17.07,-79.97,33.21,2088,False
spread_roc_63d,T2_rp50,P1,21,0.1281,1.95,-33.81,24.62,2088,False
spread_roc_63d,T2_rp50,P2,21,0.5797,8.9,-32.0,12.69,2088,True
spread_roc_63d,T2_rp50,P3,21,-0.5676,-10.84,-70.6,49.23,2088,False
spread_roc_63d,T2_rp75,P1,21,0.4139,7.03,-39.79,24.03,2088,False
spread_roc_63d,T2_rp75,P2,21,0.5797,8.9,-32.0,12.69,2088,True
spread_roc_63d,T2_rp75,P3,21,-0.0356,-0.68,-56.27,48.06,2088,False
spread_mom_21d,T1_p25,P1,0,-0.0032,-0.03,-31.42,19.1,2088,False
spread_mom_21d,T1_p25,P2,0,0.6335,5.99,-22.99,13.92,2088,True
spread_mom_21d,T1_p25,P3,0,-0.7756,-14.81,-81.72,38.2,2088,False
spread_mom_21d,T1_p50,P1,0,0.3675,4.22,-31.16,33.54,2088,False
spread_mom_21d,T1_p50,P2,0,0.6335,5.99,-22.99,13.92,2088,True
spread_mom_21d,T1_p50,P3,0,-0.3306,-6.32,-62.67,67.07,2088,False
spread_mom_21d,T1_p75,P1,0,0.6797,9.54,-31.91,19.98,2088,True
spread_mom_21d,T1_p75,P2,0,0.6335,5.99,-22.99,13.92,2088,True
spread_mom_21d,T1_p75,P3,0,0.2269,4.34,-48.76,39.96,2088,False
spread_mom_21d,T2_rp25,P1,0,-0.2677,-2.35,-36.41,22.03,2088,False
spread_mom_21d,T2_rp25,P2,0,0.6335,5.99,-22.99,13.92,2088,True
spread_mom_21d,T2_rp25,P3,0,-1.0195,-19.45,-87.31,44.07,2088,False
spread_mom_21d,T2_rp50,P1,0,0.5816,6.56,-31.16,31.78,2088,False
spread_mom_21d,T2_rp50,P2,0,0.6335,5.99,-22.99,13.92,2088,True
spread_mom_21d,T2_rp50,P3,0,-0.0851,-1.63,-53.09,63.55,2088,False
spread_mom_21d,T2_rp75,P1,0,0.9097,12.9,-25.82,26.49,2088,False
spread_mom_21d,T2_rp75,P2,0,0.6335,5.99,-22.99,13.92,2088,True
spread_mom_21d,T2_rp75,P3,0,0.5785,11.05,-34.12,52.99,2088,False
spread_mom_21d,T1_p25,P1,1,0.1218,1.09,-34.31,19.1,2088,True
spread_mom_21d,T1_p25,P2,1,0.795,7.57,-20.73,13.92,2088,True
spread_mom_21d,T1_p25,P3,1,-0.6587,-12.58,-78.89,38.2,2088,False
spread_mom_21d,T1_p50,P1,1,0.4527,5.28,-27.79,33.54,2088,False
spread_mom_21d,T1_p50,P2,1,0.795,7.57,-20.73,13.92,2088,True
spread_mom_21d,T1_p50,P3,1,-0.2196,-4.2,-62.38,67.07,2088,False
spread_mom_21d,T1_p75,P1,1,0.8191,11.67,-26.86,19.98,2088,True
spread_mom_21d,T1_p75,P2,1,0.795,7.57,-20.73,13.92,2088,True
spread_mom_21d,T1_p75,P3,1,0.4498,8.59,-38.02,39.96,2088,False
spread_mom_21d,T2_rp25,P1,1,0.0665,0.59,-31.55,22.03,2088,True
spread_mom_21d,T2_rp25,P2,1,0.795,7.57,-20.73,13.92,2088,True
spread_mom_21d,T2_rp25,P3,1,-0.7108,-13.57,-79.01,44.07,2088,False
spread_mom_21d,T2_rp50,P1,1,0.416,4.78,-27.79,31.78,2088,False
spread_mom_21d,T2_rp50,P2,1,0.795,7.57,-20.73,13.92,2088,True
spread_mom_21d,T2_rp50,P3,1,-0.2716,-5.19,-61.39,63.55,2088,False
spread_mom_21d,T2_rp75,P1,1,0.8694,12.26,-27.95,26.49,2088,False
spread_mom_21d,T2_rp75,P2,1,0.795,7.57,-20.73,13.92,2088,True
spread_mom_21d,T2_rp75,P3,1,0.5117,9.78,-39.48,52.99,2088,False
spread_mom_21d,T1_p25,P1,5,0.2448,2.27,-18.77,19.04,2088,True
spread_mom_21d,T1_p25,P2,5,0.742,7.23,-18.34,13.92,2088,True
spread_mom_21d,T1_p25,P3,5,-0.5349,-10.22,-72.68,38.08,2088,False
spread_mom_21d,T1_p50,P1,5,0.1547,1.89,-20.94,33.54,2088,False
spread_mom_21d,T1_p50,P2,5,0.742,7.23,-18.34,13.92,2088,True
spread_mom_21d,T1_p50,P3,5,-0.5743,-10.97,-69.88,67.07,2088,False
spread_mom_21d,T1_p75,P1,5,0.9318,13.52,-21.25,19.98,2088,True
spread_mom_21d,T1_p75,P2,5,0.742,7.23,-18.34,13.92,2088,True
spread_mom_21d,T1_p75,P3,5,0.6438,12.3,-24.14,39.96,2088,False
spread_mom_21d,T2_rp25,P1,5,0.217,1.99,-22.59,21.98,2088,True
spread_mom_21d,T2_rp25,P2,5,0.742,7.23,-18.34,13.92,2088,True
spread_mom_21d,T2_rp25,P3,5,-0.5634,-10.76,-75.12,43.95,2088,False
spread_mom_21d,T2_rp50,P1,5,0.2557,3.12,-19.44,31.78,2088,False
spread_mom_21d,T2_rp50,P2,5,0.742,7.23,-18.34,13.92,2088,True
spread_mom_21d,T2_rp50,P3,5,-0.4451,-8.51,-61.49,63.55,2088,False
spread_mom_21d,T2_rp75,P1,5,0.7948,11.46,-20.67,26.49,2088,False
spread_mom_21d,T2_rp75,P2,5,0.742,7.23,-18.34,13.92,2088,True
spread_mom_21d,T2_rp75,P3,5,0.4272,8.16,-28.14,52.99,2088,False
spread_mom_21d,T1_p25,P1,10,0.1325,1.46,-26.67,19.01,2088,True
spread_mom_21d,T1_p25,P2,10,0.5803,6.38,-22.56,13.92,2088,True
spread_mom_21d,T1_p25,P3,10,-0.6194,-11.83,-73.31,38.02,2088,False
spread_mom_21d,T1_p50,P1,10,0.3176,4.34,-29.64,33.48,2088,False
spread_mom_21d,T1_p50,P2,10,0.5803,6.38,-22.56,13.92,2088,True
spread_mom_21d,T1_p50,P3,10,-0.3176,-6.07,-56.26,66.95,2088,False
spread_mom_21d,T1_p75,P1,10,0.506,8.11,-29.11,19.98,2088,True
spread_mom_21d,T1_p75,P2,10,0.5803,6.38,-22.56,13.92,2088,True
spread_mom_21d,T1_p75,P3,10,0.0774,1.48,-43.49,39.96,2088,False
spread_mom_21d,T2_rp25,P1,10,0.2187,2.39,-26.67,21.95,2088,True
spread_mom_21d,T2_rp25,P2,10,0.5803,6.38,-22.56,13.92,2088,True
spread_mom_21d,T2_rp25,P3,10,-0.5217,-9.97,-70.59,43.89,2088,False
spread_mom_21d,T2_rp50,P1,10,0.5051,6.83,-29.46,31.72,2088,False
spread_mom_21d,T2_rp50,P2,10,0.5803,6.38,-22.56,13.92,2088,True
spread_mom_21d,T2_rp50,P3,10,-0.0571,-1.09,-55.64,63.43,2088,False
spread_mom_21d,T2_rp75,P1,10,0.4552,7.27,-29.11,26.49,2088,False
spread_mom_21d,T2_rp75,P2,10,0.5803,6.38,-22.56,13.92,2088,True
spread_mom_21d,T2_rp75,P3,10,-0.0109,-0.21,-47.51,52.99,2088,False
spread_mom_21d,T1_p25,P1,21,0.0481,0.59,-33.94,19.01,2088,True
spread_mom_21d,T1_p25,P2,21,0.5039,6.08,-29.15,13.92,2088,True
spread_mom_21d,T1_p25,P3,21,-0.7104,-13.57,-73.69,38.02,2088,False
spread_mom_21d,T1_p50,P1,21,0.4036,5.71,-34.39,33.39,2088,False
spread_mom_21d,T1_p50,P2,21,0.5039,6.08,-29.15,13.92,2088,True
spread_mom_21d,T1_p50,P3,21,-0.1737,-3.32,-48.7,66.78,2088,False
spread_mom_21d,T1_p75,P1,21,0.4713,7.67,-33.72,19.95,2088,True
spread_mom_21d,T1_p75,P2,21,0.5039,6.08,-29.15,13.92,2088,True
spread_mom_21d,T1_p75,P3,21,0.0304,0.58,-39.27,39.9,2088,False
spread_mom_21d,T2_rp25,P1,21,0.0125,0.15,-33.72,21.95,2088,True
spread_mom_21d,T2_rp25,P2,21,0.5039,6.08,-29.15,13.92,2088,True
spread_mom_21d,T2_rp25,P3,21,-0.7566,-14.45,-77.28,43.89,2088,False
spread_mom_21d,T2_rp50,P1,21,0.3855,5.4,-33.72,31.63,2088,False
spread_mom_21d,T2_rp50,P2,21,0.5039,6.08,-29.15,13.92,2088,True
spread_mom_21d,T2_rp50,P3,21,-0.2071,-3.96,-55.65,63.26,2088,False
spread_mom_21d,T2_rp75,P1,21,0.5021,8.03,-33.72,26.46,2088,False
spread_mom_21d,T2_rp75,P2,21,0.5039,6.08,-29.15,13.92,2088,True
spread_mom_21d,T2_rp75,P3,21,0.0688,1.31,-41.0,52.93,2088,False
spread_mom_63d,T1_p25,P1,0,-0.0989,-0.92,-25.49,15.64,2088,False
spread_mom_63d,T1_p25,P2,0,0.5418,5.29,-19.02,12.45,2088,True
spread_mom_63d,T1_p25,P3,0,-0.8689,-16.59,-80.96,31.28,2088,False
spread_mom_63d,T1_p50,P1,0,0.1972,2.24,-25.6,23.91,2088,True
spread_mom_63d,T1_p50,P2,0,0.5418,5.29,-19.02,12.45,2088,True
spread_mom_63d,T1_p50,P3,0,-0.5376,-10.27,-70.27,47.82,2088,False
spread_mom_63d,T1_p75,P1,0,0.5676,8.39,-28.94,17.34,2088,True
spread_mom_63d,T1_p75,P2,0,0.5418,5.29,-19.02,12.45,2088,True
spread_mom_63d,T1_p75,P3,0,0.1061,2.03,-36.91,34.68,2088,False
spread_mom_63d,T2_rp25,P1,0,-0.0911,-0.77,-25.25,16.52,2088,False
spread_mom_63d,T2_rp25,P2,0,0.5418,5.29,-19.02,12.45,2088,True
spread_mom_63d,T2_rp25,P3,0,-0.8536,-16.29,-78.86,33.04,2088,False
spread_mom_63d,T2_rp50,P1,0,0.292,3.32,-24.99,22.68,2088,True
spread_mom_63d,T2_rp50,P2,0,0.5418,5.29,-19.02,12.45,2088,True
spread_mom_63d,T2_rp50,P3,0,-0.4242,-8.11,-64.77,45.36,2088,False
spread_mom_63d,T2_rp75,P1,0,0.6547,9.7,-24.95,23.27,2088,True
spread_mom_63d,T2_rp75,P2,0,0.5418,5.29,-19.02,12.45,2088,True
spread_mom_63d,T2_rp75,P3,0,0.2434,4.65,-32.18,46.53,2088,False
spread_mom_63d,T1_p25,P1,1,-0.0526,-0.5,-24.81,15.64,2088,False
spread_mom_63d,T1_p25,P2,1,0.5645,5.66,-18.25,12.45,2088,True
spread_mom_63d,T1_p25,P3,1,-0.8249,-15.75,-79.5,31.28,2088,False
spread_mom_63d,T1_p50,P1,1,0.24,2.82,-23.85,23.91,2088,True
spread_mom_63d,T1_p50,P2,1,0.5645,5.66,-18.25,12.45,2088,True
spread_mom_63d,T1_p50,P3,1,-0.4772,-9.12,-67.98,47.82,2088,False
spread_mom_63d,T1_p75,P1,1,0.6137,9.37,-29.82,17.34,2088,True
spread_mom_63d,T1_p75,P2,1,0.5645,5.66,-18.25,12.45,2088,True
spread_mom_63d,T1_p75,P3,1,0.2086,3.99,-50.74,34.68,2088,False
spread_mom_63d,T2_rp25,P1,1,0.1451,1.27,-21.5,16.52,2088,True
spread_mom_63d,T2_rp25,P2,1,0.5645,5.66,-18.25,12.45,2088,True
spread_mom_63d,T2_rp25,P3,1,-0.6394,-12.21,-71.75,33.04,2088,False
spread_mom_63d,T2_rp50,P1,1,0.4443,5.18,-25.28,22.68,2088,True
spread_mom_63d,T2_rp50,P2,1,0.5645,5.66,-18.25,12.45,2088,True
spread_mom_63d,T2_rp50,P3,1,-0.2295,-4.39,-56.2,45.36,2088,False
spread_mom_63d,T2_rp75,P1,1,0.6043,9.23,-29.41,23.27,2088,True
spread_mom_63d,T2_rp75,P2,1,0.5645,5.66,-18.25,12.45,2088,True
spread_mom_63d,T2_rp75,P3,1,0.194,3.71,-44.83,46.53,2088,False
spread_mom_63d,T1_p25,P1,5,-0.0586,-0.62,-29.73,15.64,2088,False
spread_mom_63d,T1_p25,P2,5,0.4862,5.11,-21.24,12.45,2088,True
spread_mom_63d,T1_p25,P3,5,-0.8373,-15.98,-81.74,31.28,2088,False
spread_mom_63d,T1_p50,P1,5,0.1853,2.3,-31.11,23.91,2088,True
spread_mom_63d,T1_p50,P2,5,0.4862,5.11,-21.24,12.45,2088,True
spread_mom_63d,T1_p50,P3,5,-0.5313,-10.15,-69.98,47.82,2088,False
spread_mom_63d,T1_p75,P1,5,0.3619,5.57,-29.29,17.34,2088,True
spread_mom_63d,T1_p75,P2,5,0.4862,5.11,-21.24,12.45,2088,True
spread_mom_63d,T1_p75,P3,5,-0.1892,-3.62,-57.57,34.68,2088,False
spread_mom_63d,T2_rp25,P1,5,0.4044,3.65,-16.89,16.52,2088,True
spread_mom_63d,T2_rp25,P2,5,0.4862,5.11,-21.24,12.45,2088,True
spread_mom_63d,T2_rp25,P3,5,-0.3903,-7.46,-57.7,33.04,2088,False
spread_mom_63d,T2_rp50,P1,5,0.2907,3.58,-29.53,22.68,2088,True
spread_mom_63d,T2_rp50,P2,5,0.4862,5.11,-21.24,12.45,2088,True
spread_mom_63d,T2_rp50,P3,5,-0.3971,-7.59,-63.73,45.36,2088,False
spread_mom_63d,T2_rp75,P1,5,0.5391,8.26,-27.58,23.27,2088,True
spread_mom_63d,T2_rp75,P2,5,0.4862,5.11,-21.24,12.45,2088,True
spread_mom_63d,T2_rp75,P3,5,0.0921,1.76,-47.04,46.53,2088,False
spread_mom_63d,T1_p25,P1,10,0.0424,0.5,-30.06,15.64,2088,True
spread_mom_63d,T1_p25,P2,10,0.4011,4.62,-24.51,12.46,2088,True
spread_mom_63d,T1_p25,P3,10,-0.72,-13.75,-76.93,31.28,2088,False
spread_mom_63d,T1_p50,P1,10,0.3187,4.23,-32.38,23.91,2088,True
spread_mom_63d,T1_p50,P2,10,0.4011,4.62,-24.51,12.46,2088,True
spread_mom_63d,T1_p50,P3,10,-0.3293,-6.29,-63.89,47.82,2088,False
spread_mom_63d,T1_p75,P1,10,0.0764,1.26,-36.81,17.34,2088,True
spread_mom_63d,T1_p75,P2,10,0.4011,4.62,-24.51,12.46,2088,True
spread_mom_63d,T1_p75,P3,10,-0.6405,-12.23,-77.31,34.68,2088,False
spread_mom_63d,T2_rp25,P1,10,0.3269,3.47,-27.87,16.49,2088,True
spread_mom_63d,T2_rp25,P2,10,0.4011,4.62,-24.51,12.46,2088,True
spread_mom_63d,T2_rp25,P3,10,-0.4084,-7.8,-63.42,32.98,2088,False
spread_mom_63d,T2_rp50,P1,10,0.2323,3.11,-32.96,22.68,2088,True
spread_mom_63d,T2_rp50,P2,10,0.4011,4.62,-24.51,12.46,2088,True
spread_mom_63d,T2_rp50,P3,10,-0.4467,-8.53,-64.3,45.36,2088,False
spread_mom_63d,T2_rp75,P1,10,0.506,8.13,-31.98,23.27,2088,True
spread_mom_63d,T2_rp75,P2,10,0.4011,4.62,-24.51,12.46,2088,True
spread_mom_63d,T2_rp75,P3,10,0.0789,1.51,-50.58,46.53,2088,False
spread_mom_63d,T1_p25,P1,21,-0.1944,-2.62,-34.29,15.64,2088,False
spread_mom_63d,T1_p25,P2,21,0.4647,5.73,-27.07,12.44,2088,True
spread_mom_63d,T1_p25,P3,21,-1.0483,-19.99,-85.07,31.28,2088,False
spread_mom_63d,T1_p50,P1,21,0.0531,0.79,-38.83,23.91,2088,True
spread_mom_63d,T1_p50,P2,21,0.4647,5.73,-27.07,12.44,2088,True
spread_mom_63d,T1_p50,P3,21,-0.69,-13.18,-74.86,47.82,2088,False
spread_mom_63d,T1_p75,P1,21,0.3013,5.09,-40.86,17.34,2088,True
spread_mom_63d,T1_p75,P2,21,0.4647,5.73,-27.07,12.44,2088,True
spread_mom_63d,T1_p75,P3,21,-0.2386,-4.56,-57.01,34.68,2088,False
spread_mom_63d,T2_rp25,P1,21,-0.0262,-0.34,-30.47,16.31,2088,False
spread_mom_63d,T2_rp25,P2,21,0.4647,5.73,-27.07,12.44,2088,True
spread_mom_63d,T2_rp25,P3,21,-0.8084,-15.43,-78.37,32.63,2088,False
spread_mom_63d,T2_rp50,P1,21,0.1283,1.9,-34.58,22.68,2088,True
spread_mom_63d,T2_rp50,P2,21,0.4647,5.73,-27.07,12.44,2088,True
spread_mom_63d,T2_rp50,P3,21,-0.5731,-10.95,-69.92,45.36,2088,False
spread_mom_63d,T2_rp75,P1,21,0.3638,6.1,-40.61,23.27,2088,True
spread_mom_63d,T2_rp75,P2,21,0.4647,5.73,-27.07,12.44,2088,True
spread_mom_63d,T2_rp75,P3,21,-0.1332,-2.55,-57.42,46.53,2088,False
spread_pctrank_252d,T1_p25,P1,0,-0.0663,-0.66,-28.56,15.4,2088,False
spread_pctrank_252d,T1_p25,P2,0,0.4109,4.51,-22.93,15.92,2088,True
spread_pctrank_252d,T1_p25,P3,0,-0.8422,-16.08,-78.08,30.81,2088,False
spread_pctrank_252d,T1_p50,P1,0,0.408,5.55,-32.28,17.46,2088,True
