date,granger_f_24m,p_value_24m
1995-09-20,3.989812,0.046318
1995-09-21,3.911117,0.048516
1995-09-22,4.363985,0.037211
1995-09-25,4.329384,0.037968
1995-09-26,4.365014,0.037189
1995-09-27,4.486137,0.034664
1995-09-28,4.492374,0.034539
1995-09-29,4.512922,0.03413
1995-10-02,4.388149,0.036692
1995-10-03,4.280466,0.039066
1995-10-04,4.292113,0.038802
1995-10-05,4.257831,0.039585
1995-10-06,4.280808,0.039058
1995-10-09,4.492119,0.034544
1995-10-10,4.426184,0.03589
1995-10-11,4.461879,0.035155
1995-10-12,4.473593,0.034917
1995-10-13,4.481778,0.034751
1995-10-16,4.394602,0.036555
1995-10-17,4.535614,0.033684
1995-10-18,4.58069,0.032817
1995-10-19,4.606217,0.032337
1995-10-20,4.59004,0.032641
1995-10-23,4.619334,0.032093
1995-10-24,4.635001,0.031804
1995-10-25,4.545015,0.033502
1995-10-26,4.313835,0.038314
1995-10-27,4.39985,0.036444
1995-10-30,4.335587,0.037831
1995-10-31,4.244523,0.039894
1995-11-01,4.387639,0.036703
1995-11-02,4.450404,0.035389
1995-11-03,4.459177,0.03521
1995-11-06,4.360981,0.037276
1995-11-07,4.255844,0.039631
1995-11-08,4.48946,0.034597
1995-11-09,4.550785,0.03339
1995-11-10,4.54173,0.033565
1995-11-13,4.493662,0.034513
1995-11-14,4.248628,0.039799
1995-11-15,4.626837,0.031954
1995-11-16,4.673685,0.031102
1995-11-17,4.958542,0.026407
1995-11-20,4.817796,0.028626
1995-11-21,5.014482,0.025575
1995-11-22,4.763056,0.029541
1995-11-23,4.690856,0.030796
1995-11-24,5.031541,0.025327
1995-11-27,4.649033,0.031547
1995-11-28,5.027614,0.025384
1995-11-29,5.080994,0.024622
1995-11-30,4.774762,0.029343
1995-12-01,4.709137,0.030473
1995-12-04,4.9749,0.026161
1995-12-05,5.047686,0.025094
1995-12-06,5.098906,0.024371
1995-12-07,5.075531,0.024699
1995-12-08,5.080478,0.024629
1995-12-11,5.040295,0.025201
1995-12-12,5.032587,0.025312
1995-12-13,5.057827,0.024949
1995-12-14,4.986765,0.025984
1995-12-15,5.030201,0.025346
1995-12-18,4.697202,0.030683
1995-12-19,4.981017,0.026069
1995-12-20,4.599467,0.032463
1995-12-21,4.753719,0.029701
1995-12-22,4.898367,0.027333
1995-12-25,5.026717,0.025397
1995-12-26,5.144727,0.023743
1995-12-27,5.138662,0.023825
1995-12-28,5.108886,0.024233
1995-12-29,5.16003,0.023537
1996-01-01,5.094997,0.024426
1996-01-02,5.019673,0.025499
1996-01-03,5.034072,0.02529
1996-01-04,4.701619,0.030605
1996-01-05,4.80157,0.028894
1996-01-08,4.521672,0.033957
1996-01-09,4.279567,0.039087
1996-01-10,4.728687,0.030132
1996-01-11,4.504071,0.034305
1996-01-12,4.49326,0.034521
1996-01-15,4.439227,0.03562
1996-01-16,4.723924,0.030214
1996-01-17,4.691069,0.030792
1996-01-18,4.798953,0.028938
1996-01-19,4.930514,0.026834
