signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,annual_turnover,oos_n,valid
spread_zscore_252d,T2_rp75,P1,0,0.6135,7.78,-18.76,13.21,783,True
spread_zscore_252d,T2_rp75,P2,0,1.1606,12.01,-16.6,10.98,783,True
spread_zscore_252d,T2_rp75,P3,0,-0.3772,-5.69,-33.83,26.42,783,False
spread_zscore_252d,T1_p25,P1,1,1.2391,6.21,-4.82,7.73,783,True
spread_zscore_252d,T1_p25,P2,1,1.1758,12.35,-16.46,10.96,783,True
spread_zscore_252d,T1_p25,P3,1,-0.5861,-8.84,-40.97,15.45,783,False
spread_zscore_252d,T1_p50,P1,1,0.6744,6.53,-13.91,14.58,783,True
spread_zscore_252d,T1_p50,P2,1,1.1758,12.35,-16.46,10.96,783,True
spread_zscore_252d,T1_p50,P3,1,-0.5432,-8.19,-41.7,29.16,783,False
spread_zscore_252d,T1_p75,P1,1,0.7793,8.78,-18.76,16.82,783,True
spread_zscore_252d,T1_p75,P2,1,1.1758,12.35,-16.46,10.96,783,True
spread_zscore_252d,T1_p75,P3,1,-0.2453,-3.7,-35.76,33.65,783,False
spread_zscore_252d,T2_rp25,P1,1,0.6195,6.01,-13.58,11.47,783,True
spread_zscore_252d,T2_rp25,P2,1,1.1758,12.35,-16.46,10.96,783,True
spread_zscore_252d,T2_rp25,P3,1,-0.6127,-9.24,-34.1,22.93,783,False
spread_zscore_252d,T2_rp50,P1,1,0.5291,5.95,-18.76,14.21,783,True
spread_zscore_252d,T2_rp50,P2,1,1.1758,12.35,-16.46,10.96,783,True
spread_zscore_252d,T2_rp50,P3,1,-0.6202,-9.35,-39.11,28.42,783,False
spread_zscore_252d,T2_rp75,P1,1,0.9372,11.99,-18.76,13.09,783,True
spread_zscore_252d,T2_rp75,P2,1,1.1758,12.35,-16.46,10.96,783,True
spread_zscore_252d,T2_rp75,P3,1,0.1807,2.73,-22.27,26.17,783,False
spread_zscore_252d,T1_p25,P1,5,0.875,3.93,-4.6,7.35,783,True
spread_zscore_252d,T1_p25,P2,5,1.134,11.71,-16.9,10.94,783,True
spread_zscore_252d,T1_p25,P3,5,-0.8888,-13.39,-43.03,14.71,783,False
spread_zscore_252d,T1_p50,P1,5,0.191,1.55,-20.19,14.08,783,True
spread_zscore_252d,T1_p50,P2,5,1.134,11.71,-16.9,10.94,783,True
spread_zscore_252d,T1_p50,P3,5,-1.206,-18.15,-54.0,28.17,783,False
spread_zscore_252d,T1_p75,P1,5,0.606,6.84,-19.22,16.82,783,True
spread_zscore_252d,T1_p75,P2,5,1.134,11.71,-16.9,10.94,783,True
spread_zscore_252d,T1_p75,P3,5,-0.5022,-7.58,-39.57,33.65,783,False
spread_zscore_252d,T2_rp25,P1,5,0.0474,0.4,-23.91,11.34,783,True
spread_zscore_252d,T2_rp25,P2,5,1.134,11.71,-16.9,10.94,783,True
spread_zscore_252d,T2_rp25,P3,5,-1.3609,-20.46,-51.46,22.68,783,False
spread_zscore_252d,T2_rp50,P1,5,0.7897,8.86,-18.76,14.08,783,True
spread_zscore_252d,T2_rp50,P2,5,1.134,11.71,-16.9,10.94,783,True
spread_zscore_252d,T2_rp50,P3,5,-0.2344,-3.54,-26.9,28.17,783,False
spread_zscore_252d,T2_rp75,P1,5,1.0092,12.82,-18.76,13.09,783,True
spread_zscore_252d,T2_rp75,P2,5,1.134,11.71,-16.9,10.94,783,True
spread_zscore_252d,T2_rp75,P3,5,0.2911,4.39,-24.04,26.17,783,False
spread_zscore_252d,T1_p25,P1,10,-0.1417,-0.83,-14.06,7.23,783,False
spread_zscore_252d,T1_p25,P2,10,1.0178,10.82,-18.1,10.96,783,True
spread_zscore_252d,T1_p25,P3,10,-1.5253,-22.91,-53.25,14.46,783,False
spread_zscore_252d,T1_p50,P1,10,0.4345,4.37,-19.38,14.08,783,True
spread_zscore_252d,T1_p50,P2,10,1.0178,10.82,-18.1,10.96,783,True
spread_zscore_252d,T1_p50,P3,10,-0.8299,-12.51,-50.49,28.17,783,False
spread_zscore_252d,T1_p75,P1,10,0.7097,7.73,-18.76,16.82,783,True
spread_zscore_252d,T1_p75,P2,10,1.0178,10.82,-18.1,10.96,783,True
spread_zscore_252d,T1_p75,P3,10,-0.384,-5.79,-39.6,33.65,783,False
spread_zscore_252d,T2_rp25,P1,10,0.7555,7.65,-18.76,11.22,783,True
spread_zscore_252d,T2_rp25,P2,10,1.0178,10.82,-18.1,10.96,783,True
spread_zscore_252d,T2_rp25,P3,10,-0.3948,-5.96,-32.89,22.43,783,False
spread_zscore_252d,T2_rp50,P1,10,0.7049,8.01,-18.76,13.96,783,True
spread_zscore_252d,T2_rp50,P2,10,1.0178,10.82,-18.1,10.96,783,True
spread_zscore_252d,T2_rp50,P3,10,-0.3473,-5.24,-30.87,27.92,783,False
spread_zscore_252d,T2_rp75,P1,10,1.0454,13.12,-18.76,13.09,783,True
spread_zscore_252d,T2_rp75,P2,10,1.0178,10.82,-18.1,10.96,783,True
spread_zscore_252d,T2_rp75,P3,10,0.331,4.99,-23.59,26.17,783,False
spread_zscore_252d,T1_p25,P1,21,0.9691,3.71,-4.26,6.98,783,True
spread_zscore_252d,T1_p25,P2,21,0.9107,9.71,-17.18,10.92,783,True
spread_zscore_252d,T1_p25,P3,21,-0.9182,-13.83,-40.97,13.96,783,False
spread_zscore_252d,T1_p50,P1,21,0.5649,5.82,-16.55,13.96,783,True
spread_zscore_252d,T1_p50,P2,21,0.9107,9.71,-17.18,10.92,783,True
spread_zscore_252d,T1_p50,P3,21,-0.6371,-9.61,-45.21,27.92,783,False
spread_zscore_252d,T1_p75,P1,21,0.5479,6.15,-20.35,16.7,783,True
spread_zscore_252d,T1_p75,P2,21,0.9107,9.71,-17.18,10.92,783,True
spread_zscore_252d,T1_p75,P3,21,-0.5942,-8.96,-48.76,33.4,783,False
spread_zscore_252d,T2_rp25,P1,21,0.5088,5.37,-19.01,10.97,783,True
spread_zscore_252d,T2_rp25,P2,21,0.9107,9.71,-17.18,10.92,783,True
spread_zscore_252d,T2_rp25,P3,21,-0.6974,-10.51,-44.13,21.93,783,False
spread_zscore_252d,T2_rp50,P1,21,0.3495,4.05,-25.63,13.46,783,True
spread_zscore_252d,T2_rp50,P2,21,0.9107,9.71,-17.18,10.92,783,True
spread_zscore_252d,T2_rp50,P3,21,-0.8729,-13.15,-50.01,26.92,783,False
spread_zscore_252d,T2_rp75,P1,21,0.6336,8.05,-20.99,12.96,783,True
spread_zscore_252d,T2_rp75,P2,21,0.9107,9.71,-17.18,10.92,783,True
spread_zscore_252d,T2_rp75,P3,21,-0.3415,-5.15,-38.66,25.92,783,False
spread_zscore_126d,T1_p25,P1,0,1.1038,6.46,-7.12,18.94,783,True
spread_zscore_126d,T1_p25,P2,0,1.1731,11.09,-14.81,11.99,783,True
spread_zscore_126d,T1_p25,P3,0,-0.5526,-8.33,-38.48,37.89,783,False
spread_zscore_126d,T1_p50,P1,0,0.4017,3.54,-19.9,22.18,783,True
spread_zscore_126d,T1_p50,P2,0,1.1731,11.09,-14.81,11.99,783,True
spread_zscore_126d,T1_p50,P3,0,-0.9407,-14.17,-40.41,44.37,783,False
spread_zscore_126d,T1_p75,P1,0,0.7874,9.7,-18.76,23.55,783,True
spread_zscore_126d,T1_p75,P2,0,1.1731,11.09,-14.81,11.99,783,True
spread_zscore_126d,T1_p75,P3,0,-0.1226,-1.85,-27.3,47.11,783,False
spread_zscore_126d,T2_rp25,P1,0,1.2689,8.24,-7.12,19.94,783,True
spread_zscore_126d,T2_rp25,P2,0,1.1731,11.09,-14.81,11.99,783,True
spread_zscore_126d,T2_rp25,P3,0,-0.3168,-4.78,-29.42,39.88,783,False
spread_zscore_126d,T2_rp50,P1,0,0.3153,2.97,-16.08,19.94,783,True
spread_zscore_126d,T2_rp50,P2,0,1.1731,11.09,-14.81,11.99,783,True
spread_zscore_126d,T2_rp50,P3,0,-1.0165,-15.31,-42.58,39.88,783,False
spread_zscore_126d,T2_rp75,P1,0,0.8787,11.47,-18.76,17.07,783,True
spread_zscore_126d,T2_rp75,P2,0,1.1731,11.09,-14.81,11.99,783,True
spread_zscore_126d,T2_rp75,P3,0,0.1118,1.69,-19.34,34.15,783,False
spread_zscore_126d,T1_p25,P1,1,1.2311,7.33,-6.13,18.94,783,True
spread_zscore_126d,T1_p25,P2,1,1.1851,11.41,-14.76,11.97,783,True
spread_zscore_126d,T1_p25,P3,1,-0.4376,-6.6,-33.24,37.89,783,False
spread_zscore_126d,T1_p50,P1,1,0.7851,8.16,-14.93,22.31,783,True
spread_zscore_126d,T1_p50,P2,1,1.1851,11.41,-14.76,11.97,783,True
spread_zscore_126d,T1_p50,P3,1,-0.3274,-4.94,-31.3,44.62,783,False
spread_zscore_126d,T1_p75,P1,1,0.908,11.22,-18.76,24.05,783,False
spread_zscore_126d,T1_p75,P2,1,1.1851,11.41,-14.76,11.97,783,True
spread_zscore_126d,T1_p75,P3,1,0.0785,1.18,-27.58,48.11,783,False
spread_zscore_126d,T2_rp25,P1,1,1.3726,9.06,-4.92,19.94,783,True
spread_zscore_126d,T2_rp25,P2,1,1.1851,11.41,-14.76,11.97,783,True
spread_zscore_126d,T2_rp25,P3,1,-0.2078,-3.14,-25.3,39.88,783,False
spread_zscore_126d,T2_rp50,P1,1,1.1324,12.66,-13.58,19.82,783,True
spread_zscore_126d,T2_rp50,P2,1,1.1851,11.41,-14.76,11.97,783,True
spread_zscore_126d,T2_rp50,P3,1,0.2693,4.06,-17.33,39.63,783,False
spread_zscore_126d,T2_rp75,P1,1,0.9408,12.41,-18.76,17.07,783,True
spread_zscore_126d,T2_rp75,P2,1,1.1851,11.41,-14.76,11.97,783,True
spread_zscore_126d,T2_rp75,P3,1,0.2368,3.57,-20.21,34.15,783,False
spread_zscore_126d,T1_p25,P1,5,0.2016,1.16,-10.67,18.82,783,True
spread_zscore_126d,T1_p25,P2,5,1.0694,10.15,-15.31,11.97,783,True
spread_zscore_126d,T1_p25,P3,5,-1.2593,-18.94,-48.3,37.64,783,False
spread_zscore_126d,T1_p50,P1,5,0.3925,3.53,-22.62,22.31,783,True
spread_zscore_126d,T1_p50,P2,5,1.0694,10.15,-15.31,11.97,783,True
spread_zscore_126d,T1_p50,P3,5,-0.9423,-14.2,-42.83,44.62,783,False
spread_zscore_126d,T1_p75,P1,5,0.5684,7.03,-18.76,24.05,783,False
spread_zscore_126d,T1_p75,P2,5,1.0694,10.15,-15.31,11.97,783,True
spread_zscore_126d,T1_p75,P3,5,-0.4773,-7.2,-33.1,48.11,783,False
spread_zscore_126d,T2_rp25,P1,5,0.6157,3.72,-11.53,19.82,783,True
spread_zscore_126d,T2_rp25,P2,5,1.0694,10.15,-15.31,11.97,783,True
spread_zscore_126d,T2_rp25,P3,5,-0.9174,-13.82,-38.19,39.63,783,False
spread_zscore_126d,T2_rp50,P1,5,0.4429,4.49,-24.46,19.57,783,True
spread_zscore_126d,T2_rp50,P2,5,1.0694,10.15,-15.31,11.97,783,True
spread_zscore_126d,T2_rp50,P3,5,-0.8151,-12.28,-41.61,39.13,783,False
spread_zscore_126d,T2_rp75,P1,5,0.7967,10.39,-18.76,17.07,783,True
spread_zscore_126d,T2_rp75,P2,5,1.0694,10.15,-15.31,11.97,783,True
spread_zscore_126d,T2_rp75,P3,5,-0.0317,-0.48,-24.08,34.15,783,False
spread_zscore_126d,T1_p25,P1,10,-0.2974,-2.01,-22.61,18.82,783,False
spread_zscore_126d,T1_p25,P2,10,1.0205,10.06,-16.63,11.99,783,True
spread_zscore_126d,T1_p25,P3,10,-1.6842,-25.27,-57.68,37.64,783,False
spread_zscore_126d,T1_p50,P1,10,0.6824,7.3,-18.76,22.31,783,True
spread_zscore_126d,T1_p50,P2,10,1.0205,10.06,-16.63,11.99,783,True
spread_zscore_126d,T1_p50,P3,10,-0.4415,-6.66,-35.24,44.62,783,False
spread_zscore_126d,T1_p75,P1,10,1.3155,16.21,-18.76,24.55,783,False
spread_zscore_126d,T1_p75,P2,10,1.0205,10.06,-16.63,11.99,783,True
spread_zscore_126d,T1_p75,P3,10,0.7407,11.17,-21.79,49.1,783,False
spread_zscore_126d,T2_rp25,P1,10,0.2514,1.81,-21.38,19.69,783,True
spread_zscore_126d,T2_rp25,P2,10,1.0205,10.06,-16.63,11.99,783,True
spread_zscore_126d,T2_rp25,P3,10,-1.1712,-17.63,-45.56,39.38,783,False
spread_zscore_126d,T2_rp50,P1,10,1.1466,13.34,-18.76,19.57,783,True
spread_zscore_126d,T2_rp50,P2,10,1.0205,10.06,-16.63,11.99,783,True
spread_zscore_126d,T2_rp50,P3,10,0.3595,5.42,-20.67,39.13,783,False
spread_zscore_126d,T2_rp75,P1,10,1.1362,14.74,-18.76,17.07,783,True
spread_zscore_126d,T2_rp75,P2,10,1.0205,10.06,-16.63,11.99,783,True
spread_zscore_126d,T2_rp75,P3,10,0.5456,8.23,-19.77,34.15,783,False
spread_zscore_126d,T1_p25,P1,21,-0.4558,-3.56,-22.37,18.2,783,False
spread_zscore_126d,T1_p25,P2,21,0.9271,9.23,-16.14,11.99,783,True
spread_zscore_126d,T1_p25,P3,21,-1.8934,-28.37,-61.06,36.39,783,False
spread_zscore_126d,T1_p50,P1,21,0.4841,5.32,-18.76,21.93,783,True
spread_zscore_126d,T1_p50,P2,21,0.9271,9.23,-16.14,11.99,783,True
spread_zscore_126d,T1_p50,P3,21,-0.7041,-10.62,-44.35,43.87,783,False
spread_zscore_126d,T1_p75,P1,21,0.7342,8.97,-19.0,24.18,783,False
spread_zscore_126d,T1_p75,P2,21,0.9271,9.23,-16.14,11.99,783,True
spread_zscore_126d,T1_p75,P3,21,-0.2193,-3.31,-36.02,48.36,783,False
spread_zscore_126d,T2_rp25,P1,21,-0.4255,-3.57,-23.41,19.44,783,False
spread_zscore_126d,T2_rp25,P2,21,0.9271,9.23,-16.14,11.99,783,True
spread_zscore_126d,T2_rp25,P3,21,-1.8943,-28.38,-60.57,38.88,783,False
spread_zscore_126d,T2_rp50,P1,21,0.6423,7.52,-18.76,19.44,783,True
spread_zscore_126d,T2_rp50,P2,21,0.9271,9.23,-16.14,11.99,783,True
spread_zscore_126d,T2_rp50,P3,21,-0.4117,-6.21,-36.56,38.88,783,False
spread_zscore_126d,T2_rp75,P1,21,0.7428,9.58,-19.97,17.07,783,True
spread_zscore_126d,T2_rp75,P2,21,0.9271,9.23,-16.14,11.99,783,True
spread_zscore_126d,T2_rp75,P3,21,-0.1391,-2.1,-35.27,34.15,783,False
spread_roc_21d,T1_p25,P1,0,1.0208,4.48,-4.06,19.44,783,True
spread_roc_21d,T1_p25,P2,0,1.6933,16.4,-12.56,9.7,771,True
spread_roc_21d,T1_p25,P3,0,-0.8162,-12.3,-39.02,38.88,783,False
spread_roc_21d,T1_p50,P1,0,1.1308,9.22,-5.45,42.87,783,False
spread_roc_21d,T1_p50,P2,0,1.6933,16.4,-12.56,9.7,771,True
spread_roc_21d,T1_p50,P3,0,-0.1862,-2.81,-22.4,85.74,783,False
spread_roc_21d,T1_p75,P1,0,1.2407,16.94,-18.42,39.26,783,False
spread_roc_21d,T1_p75,P2,0,1.6933,16.4,-12.56,9.7,771,True
spread_roc_21d,T1_p75,P3,0,0.8383,12.63,-18.42,78.52,783,False
spread_roc_21d,T2_rp25,P1,0,0.991,7.04,-8.42,25.42,783,False
spread_roc_21d,T2_rp25,P2,0,1.6933,16.4,-12.56,9.7,771,True
spread_roc_21d,T2_rp25,P3,0,-0.4752,-7.17,-28.35,50.85,783,False
spread_roc_21d,T2_rp50,P1,0,1.0739,9.96,-7.45,38.26,783,False
spread_roc_21d,T2_rp50,P2,0,1.6933,16.4,-12.56,9.7,771,True
spread_roc_21d,T2_rp50,P3,0,-0.0882,-1.33,-22.03,76.52,783,False
spread_roc_21d,T2_rp75,P1,0,1.2256,16.63,-18.42,30.28,783,False
spread_roc_21d,T2_rp75,P2,0,1.6933,16.4,-12.56,9.7,771,True
spread_roc_21d,T2_rp75,P3,0,0.7961,12.0,-18.42,60.57,783,False
spread_roc_21d,T1_p25,P1,1,0.8062,3.49,-4.75,19.44,783,True
spread_roc_21d,T1_p25,P2,1,1.5834,15.73,-11.7,9.69,771,True
spread_roc_21d,T1_p25,P3,1,-0.9482,-14.28,-38.94,38.88,783,False
spread_roc_21d,T1_p50,P1,1,1.3087,10.31,-6.21,42.75,783,False
spread_roc_21d,T1_p50,P2,1,1.5834,15.73,-11.7,9.69,771,True
spread_roc_21d,T1_p50,P3,1,-0.0427,-0.64,-22.03,85.5,783,False
spread_roc_21d,T1_p75,P1,1,1.1728,15.89,-17.86,39.01,783,False
spread_roc_21d,T1_p75,P2,1,1.5834,15.73,-11.7,9.69,771,True
spread_roc_21d,T1_p75,P3,1,0.6987,10.53,-17.7,78.02,783,False
spread_roc_21d,T2_rp25,P1,1,1.1622,8.31,-6.33,25.3,783,False
spread_roc_21d,T2_rp25,P2,1,1.5834,15.73,-11.7,9.69,771,True
spread_roc_21d,T2_rp25,P3,1,-0.3077,-4.64,-25.59,50.6,783,False
spread_roc_21d,T2_rp50,P1,1,1.1088,10.25,-9.84,38.26,783,False
spread_roc_21d,T2_rp50,P2,1,1.5834,15.73,-11.7,9.69,771,True
spread_roc_21d,T2_rp50,P3,1,-0.0496,-0.75,-21.24,76.52,783,False
spread_roc_21d,T2_rp75,P1,1,1.0104,13.63,-17.86,30.28,783,False
spread_roc_21d,T2_rp75,P2,1,1.5834,15.73,-11.7,9.69,771,True
spread_roc_21d,T2_rp75,P3,1,0.3983,6.01,-20.41,60.57,783,False
spread_roc_21d,T1_p25,P1,5,0.4052,1.54,-7.16,19.44,783,True
spread_roc_21d,T1_p25,P2,5,1.508,14.65,-13.13,9.7,771,True
spread_roc_21d,T1_p25,P3,5,-1.2082,-18.18,-48.43,38.88,783,False
spread_roc_21d,T1_p50,P1,5,1.496,10.74,-6.13,42.5,783,False
spread_roc_21d,T1_p50,P2,5,1.508,14.65,-13.13,9.7,771,True
spread_roc_21d,T1_p50,P3,5,0.0148,0.22,-26.3,85.0,783,False
spread_roc_21d,T1_p75,P1,5,1.2197,16.62,-17.82,39.01,783,False
spread_roc_21d,T1_p75,P2,5,1.508,14.65,-13.13,9.7,771,True
spread_roc_21d,T1_p75,P3,5,0.7952,11.99,-21.39,78.02,783,False
spread_roc_21d,T2_rp25,P1,5,1.1922,7.83,-8.31,25.05,783,False
spread_roc_21d,T2_rp25,P2,5,1.508,14.65,-13.13,9.7,771,True
spread_roc_21d,T2_rp25,P3,5,-0.371,-5.6,-35.35,50.1,783,False
spread_roc_21d,T2_rp50,P1,5,1.1796,11.11,-11.94,38.26,783,False
spread_roc_21d,T2_rp50,P2,5,1.508,14.65,-13.13,9.7,771,True
spread_roc_21d,T2_rp50,P3,5,0.0634,0.96,-21.35,76.52,783,False
spread_roc_21d,T2_rp75,P1,5,1.2325,16.59,-17.82,30.28,783,False
spread_roc_21d,T2_rp75,P2,5,1.508,14.65,-13.13,9.7,771,True
spread_roc_21d,T2_rp75,P3,5,0.7915,11.93,-20.57,60.57,783,False
spread_roc_21d,T1_p25,P1,10,0.7649,3.4,-5.74,25.92,783,False
spread_roc_21d,T1_p25,P2,10,1.4082,14.74,-14.12,9.72,771,True
spread_roc_21d,T1_p25,P3,10,-0.9602,-14.46,-42.57,51.85,783,False
spread_roc_21d,T1_p50,P1,10,1.0095,7.79,-7.45,42.37,783,False
spread_roc_21d,T1_p50,P2,10,1.4082,14.74,-14.12,9.72,771,True
spread_roc_21d,T1_p50,P3,10,-0.3756,-5.67,-31.09,84.75,783,False
spread_roc_21d,T1_p75,P1,10,1.1915,16.2,-15.54,39.51,783,False
