signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n
S2a_zscore_252d,T1_p85,P1,10,0.6722,0.105972,-0.273235,0.4755,101,3.71,True,1712
S2a_zscore_252d,T1_p85,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T1_p85,P3,10,0.2582,0.051146,-0.397207,0.5245,101,7.42,True,1712
S2a_zscore_252d,T1_p95,P1,10,0.6705,0.115925,-0.306119,0.507,83,3.05,True,1712
S2a_zscore_252d,T1_p95,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T1_p95,P3,10,0.3588,0.071053,-0.401087,0.5275,83,6.1,True,1712
S2a_zscore_252d,T2_rp75,P1,10,0.7463,0.098617,-0.240471,0.4019,173,6.35,True,1712
S2a_zscore_252d,T2_rp75,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T2_rp75,P3,10,0.184,0.036437,-0.400818,0.5123,173,12.7,True,1712
S2a_zscore_252d,T2_rp85,P1,10,0.7416,0.107014,-0.286266,0.4504,167,6.13,True,1712
S2a_zscore_252d,T2_rp85,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T2_rp85,P3,10,0.2688,0.053231,-0.36713,0.5158,167,12.26,True,1712
S2a_zscore_252d,T2_rp95,P1,10,0.7504,0.12284,-0.280286,0.4994,99,3.64,True,1712
S2a_zscore_252d,T2_rp95,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T2_rp95,P3,10,0.4287,0.084882,-0.393054,0.5263,99,7.27,True,1712
S2a_zscore_252d,T3_z1.5,P1,10,0.8472,0.133322,-0.266685,0.486,107,3.93,True,1712
S2a_zscore_252d,T3_z1.5,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T3_z1.5,P3,10,0.5347,0.105846,-0.401087,0.5269,107,7.86,True,1712
S2a_zscore_252d,T3_z2.0,P1,10,0.86,0.144617,-0.278757,0.5006,75,2.75,True,1712
S2a_zscore_252d,T3_z2.0,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T3_z2.0,P3,10,0.649,0.128436,-0.390469,0.528,75,5.51,True,1712
S2a_zscore_252d,T3_z2.5,P1,10,0.7784,0.137388,-0.306778,0.507,61,2.24,True,1712
S2a_zscore_252d,T3_z2.5,P2,10,0.9076,0.103563,-0.20447,0.5298,623,5.36,True,1712
S2a_zscore_252d,T3_z2.5,P3,10,0.5758,0.113977,-0.367315,0.5263,61,4.48,True,1712
S2a_zscore_252d,T1_p75,P1,21,0.5988,0.101031,-0.315116,0.4486,159,5.84,True,1712
S2a_zscore_252d,T1_p75,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T1_p75,P3,21,0.2083,0.041263,-0.416689,0.5269,159,11.68,True,1712
S2a_zscore_252d,T1_p85,P1,21,0.6828,0.121811,-0.337173,0.4766,97,3.56,True,1712
S2a_zscore_252d,T1_p85,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T1_p85,P3,21,0.4183,0.082823,-0.385384,0.5269,97,7.12,True,1712
S2a_zscore_252d,T1_p95,P1,21,0.6778,0.126795,-0.337173,0.5076,83,3.05,True,1712
S2a_zscore_252d,T1_p95,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T1_p95,P3,21,0.4687,0.092792,-0.381458,0.5292,83,6.1,True,1712
S2a_zscore_252d,T2_rp75,P1,21,0.6448,0.099755,-0.315116,0.4083,172,6.32,True,1712
S2a_zscore_252d,T2_rp75,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T2_rp75,P3,21,0.1955,0.038712,-0.433896,0.521,172,12.63,True,1712
S2a_zscore_252d,T2_rp85,P1,21,0.4493,0.076072,-0.351062,0.4556,164,6.02,True,1712
S2a_zscore_252d,T2_rp85,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T2_rp85,P3,21,-0.0437,-0.008655,-0.488677,0.5199,164,12.04,False,1712
S2a_zscore_252d,T2_rp95,P1,21,0.6121,0.110798,-0.337173,0.5,97,3.56,True,1712
S2a_zscore_252d,T2_rp95,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T2_rp95,P3,21,0.307,0.060797,-0.356692,0.5269,97,7.12,True,1712
S2a_zscore_252d,T3_z1.5,P1,21,0.5448,0.097095,-0.337173,0.486,105,3.86,True,1712
S2a_zscore_252d,T3_z1.5,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T3_z1.5,P3,21,0.1686,0.033391,-0.381458,0.5245,105,7.71,True,1712
S2a_zscore_252d,T3_z2.0,P1,21,0.6214,0.112477,-0.337173,0.5006,75,2.75,True,1712
S2a_zscore_252d,T3_z2.0,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T3_z2.0,P3,21,0.324,0.064156,-0.375024,0.528,75,5.51,True,1712
S2a_zscore_252d,T3_z2.5,P1,21,0.6956,0.127757,-0.337173,0.5076,61,2.24,True,1712
S2a_zscore_252d,T3_z2.5,P2,21,0.7682,0.097737,-0.244326,0.5292,620,5.35,True,1712
S2a_zscore_252d,T3_z2.5,P3,21,0.4784,0.094715,-0.337173,0.5275,61,4.48,True,1712
S2a_zscore_252d,T1_p75,P1,63,0.7243,0.128901,-0.337173,0.4398,161,5.91,True,1712
S2a_zscore_252d,T1_p75,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T1_p75,P3,63,0.49,0.097003,-0.400383,0.5146,161,11.82,True,1712
S2a_zscore_252d,T1_p85,P1,63,0.8479,0.155959,-0.337173,0.4772,99,3.64,True,1712
S2a_zscore_252d,T1_p85,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T1_p85,P3,63,0.7638,0.15112,-0.337173,0.5292,99,7.27,True,1712
S2a_zscore_252d,T1_p95,P1,63,0.907,0.173226,-0.337173,0.5111,83,3.05,True,1712
S2a_zscore_252d,T1_p95,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T1_p95,P3,63,0.9389,0.185653,-0.337173,0.5356,83,6.1,True,1712
S2a_zscore_252d,T2_rp75,P1,63,0.7625,0.132175,-0.337173,0.4089,165,6.06,True,1712
S2a_zscore_252d,T2_rp75,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T2_rp75,P3,63,0.5231,0.103553,-0.337173,0.5216,165,12.12,True,1712
S2a_zscore_252d,T2_rp85,P1,63,0.908,0.164459,-0.337173,0.4614,159,5.84,True,1712
S2a_zscore_252d,T2_rp85,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T2_rp85,P3,63,0.85,0.168121,-0.337173,0.5333,159,11.68,True,1712
S2a_zscore_252d,T2_rp95,P1,63,0.8293,0.158192,-0.337173,0.5006,97,3.56,True,1712
S2a_zscore_252d,T2_rp95,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T2_rp95,P3,63,0.7864,0.155586,-0.337173,0.528,97,7.12,True,1712
S2a_zscore_252d,T3_z1.5,P1,63,0.911,0.170674,-0.337173,0.4907,105,3.86,True,1712
S2a_zscore_252d,T3_z1.5,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T3_z1.5,P3,63,0.913,0.18055,-0.337173,0.535,105,7.71,True,1712
S2a_zscore_252d,T3_z2.0,P1,63,0.8979,0.170857,-0.337173,0.5029,75,2.75,True,1712
S2a_zscore_252d,T3_z2.0,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T3_z2.0,P3,63,0.9149,0.180916,-0.337173,0.5327,75,5.51,True,1712
S2a_zscore_252d,T3_z2.5,P1,63,0.8396,0.161014,-0.337173,0.5093,61,2.24,True,1712
S2a_zscore_252d,T3_z2.5,P2,63,0.8657,0.11949,-0.243082,0.5298,619,5.36,True,1712
S2a_zscore_252d,T3_z2.5,P3,63,0.8151,0.16123,-0.337173,0.531,61,4.48,True,1712
S2b_zscore_504d,T1_p75,P1,0,0.567,0.075337,-0.347273,0.4369,113,4.15,True,1712
S2b_zscore_504d,T1_p75,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T1_p75,P3,0,-0.0511,-0.010125,-0.567672,0.5158,113,8.3,False,1712
S2b_zscore_504d,T1_p85,P1,0,0.6509,0.098352,-0.31607,0.4901,111,4.08,True,1712
S2b_zscore_504d,T1_p85,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T1_p85,P3,0,0.1813,0.035906,-0.426167,0.5228,111,8.15,True,1712
S2b_zscore_504d,T1_p95,P1,0,0.8412,0.134613,-0.256784,0.5146,47,1.73,True,1712
S2b_zscore_504d,T1_p95,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T1_p95,P3,0,0.5477,0.108428,-0.327011,0.528,47,3.45,True,1712
S2b_zscore_504d,T2_rp75,P1,0,0.94,0.112062,-0.134873,0.3966,145,5.32,True,1712
S2b_zscore_504d,T2_rp75,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T2_rp75,P3,0,0.3198,0.063326,-0.324141,0.5216,145,10.65,True,1712
S2b_zscore_504d,T2_rp85,P1,0,0.9135,0.119072,-0.256729,0.4416,169,6.21,True,1712
S2b_zscore_504d,T2_rp85,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T2_rp85,P3,0,0.3906,0.077347,-0.375744,0.5222,169,12.41,True,1712
S2b_zscore_504d,T2_rp95,P1,0,0.7523,0.116024,-0.338941,0.4971,139,5.1,True,1712
S2b_zscore_504d,T2_rp95,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T2_rp95,P3,0,0.3598,0.07125,-0.442031,0.5251,139,10.21,True,1712
S2b_zscore_504d,T3_z1.5,P1,0,0.7436,0.10723,-0.289379,0.4755,133,4.88,True,1712
S2b_zscore_504d,T3_z1.5,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T3_z1.5,P3,0,0.271,0.053663,-0.416425,0.5245,133,9.77,True,1712
S2b_zscore_504d,T3_z2.0,P1,0,0.8862,0.13564,-0.291263,0.5012,79,2.9,True,1712
S2b_zscore_504d,T3_z2.0,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T3_z2.0,P3,0,0.5581,0.110482,-0.359577,0.5333,79,5.8,True,1712
S2b_zscore_504d,T3_z2.5,P1,0,0.9197,0.145924,-0.297893,0.5134,53,1.95,True,1712
S2b_zscore_504d,T3_z2.5,P2,0,0.9113,0.101612,-0.197853,0.5275,597,5.03,True,1712
S2b_zscore_504d,T3_z2.5,P3,0,0.6622,0.13105,-0.352531,0.5345,53,3.89,True,1712
S2b_zscore_504d,T1_p75,P1,1,0.4963,0.066188,-0.354169,0.4369,113,4.15,True,1712
S2b_zscore_504d,T1_p75,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T1_p75,P3,1,-0.1435,-0.028422,-0.564072,0.5152,113,8.3,False,1712
S2b_zscore_504d,T1_p85,P1,1,0.7763,0.117112,-0.29789,0.4936,111,4.08,True,1712
S2b_zscore_504d,T1_p85,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T1_p85,P3,1,0.3708,0.073426,-0.379627,0.5286,111,8.15,True,1712
S2b_zscore_504d,T1_p95,P1,1,0.8728,0.139107,-0.260006,0.5146,47,1.73,True,1712
S2b_zscore_504d,T1_p95,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T1_p95,P3,1,0.5932,0.117416,-0.30384,0.528,47,3.45,True,1712
S2b_zscore_504d,T2_rp75,P1,1,0.8649,0.10479,-0.183343,0.3937,145,5.32,True,1712
S2b_zscore_504d,T2_rp75,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T2_rp75,P3,1,0.2463,0.048782,-0.370443,0.5158,145,10.65,True,1712
S2b_zscore_504d,T2_rp85,P1,1,0.9096,0.120495,-0.259932,0.4451,169,6.21,True,1712
S2b_zscore_504d,T2_rp85,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T2_rp85,P3,1,0.405,0.080191,-0.338916,0.528,169,12.41,True,1712
S2b_zscore_504d,T2_rp95,P1,1,0.7601,0.118099,-0.345946,0.4988,139,5.1,True,1712
S2b_zscore_504d,T2_rp95,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T2_rp95,P3,1,0.3808,0.075399,-0.453818,0.5286,139,10.21,True,1712
S2b_zscore_504d,T3_z1.5,P1,1,0.9808,0.142031,-0.211444,0.4796,133,4.88,True,1712
S2b_zscore_504d,T3_z1.5,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T3_z1.5,P3,1,0.6228,0.123263,-0.286709,0.5333,133,9.77,True,1712
S2b_zscore_504d,T3_z2.0,P1,1,0.8196,0.12692,-0.313228,0.4994,79,2.9,True,1712
S2b_zscore_504d,T3_z2.0,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T3_z2.0,P3,1,0.4699,0.093042,-0.404377,0.5292,79,5.8,True,1712
S2b_zscore_504d,T3_z2.5,P1,1,0.759,0.123564,-0.306534,0.5123,53,1.95,True,1712
S2b_zscore_504d,T3_z2.5,P2,1,0.9263,0.104606,-0.209049,0.5292,597,5.03,True,1712
S2b_zscore_504d,T3_z2.5,P3,1,0.436,0.08633,-0.368575,0.5321,53,3.89,True,1712
S2b_zscore_504d,T1_p75,P1,5,0.6505,0.094986,-0.269743,0.4404,117,4.3,True,1712
S2b_zscore_504d,T1_p75,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T1_p75,P3,5,0.1473,0.029173,-0.379409,0.5216,117,8.59,True,1712
S2b_zscore_504d,T1_p85,P1,5,0.7898,0.125203,-0.266992,0.4918,111,4.08,True,1712
S2b_zscore_504d,T1_p85,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T1_p85,P3,5,0.4526,0.089608,-0.369739,0.5257,111,8.15,True,1712
S2b_zscore_504d,T1_p95,P1,5,0.8576,0.146855,-0.243701,0.5169,47,1.73,True,1712
S2b_zscore_504d,T1_p95,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T1_p95,P3,5,0.6716,0.132912,-0.384432,0.5327,47,3.45,True,1712
S2b_zscore_504d,T2_rp75,P1,5,0.7586,0.095464,-0.192605,0.3949,145,5.32,True,1712
S2b_zscore_504d,T2_rp75,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T2_rp75,P3,5,0.1521,0.030131,-0.369739,0.5164,145,10.65,True,1712
S2b_zscore_504d,T2_rp85,P1,5,0.6618,0.093919,-0.306449,0.441,169,6.21,True,1712
S2b_zscore_504d,T2_rp85,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T2_rp85,P3,5,0.1365,0.02704,-0.449717,0.5193,169,12.41,True,1712
S2b_zscore_504d,T2_rp95,P1,5,0.7027,0.117073,-0.346796,0.4977,139,5.1,True,1712
S2b_zscore_504d,T2_rp95,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T2_rp95,P3,5,0.3704,0.073348,-0.472592,0.5263,139,10.21,True,1712
S2b_zscore_504d,T3_z1.5,P1,5,0.5456,0.084885,-0.294358,0.4766,133,4.88,True,1712
S2b_zscore_504d,T3_z1.5,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T3_z1.5,P3,5,0.0453,0.008972,-0.402451,0.5263,133,9.77,True,1712
S2b_zscore_504d,T3_z2.0,P1,5,0.7119,0.119038,-0.314633,0.4988,79,2.9,True,1712
S2b_zscore_504d,T3_z2.0,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T3_z2.0,P3,5,0.3903,0.077278,-0.41105,0.5292,79,5.8,True,1712
S2b_zscore_504d,T3_z2.5,P1,5,0.7971,0.140806,-0.278884,0.5105,53,1.95,True,1712
S2b_zscore_504d,T3_z2.5,P2,5,0.811,0.097049,-0.216598,0.5292,597,5.03,True,1712
S2b_zscore_504d,T3_z2.5,P3,5,0.6104,0.120814,-0.351469,0.5292,53,3.89,True,1712
S2b_zscore_504d,T1_p75,P1,10,0.542,0.082042,-0.272437,0.4357,115,4.22,True,1712
S2b_zscore_504d,T1_p75,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T1_p75,P3,10,0.0166,0.003285,-0.470575,0.5111,115,8.45,True,1712
S2b_zscore_504d,T1_p85,P1,10,0.6083,0.101802,-0.284333,0.4907,111,4.08,True,1712
S2b_zscore_504d,T1_p85,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T1_p85,P3,10,0.2161,0.042807,-0.473013,0.5239,111,8.15,True,1712
S2b_zscore_504d,T1_p95,P1,10,0.6841,0.121783,-0.27721,0.5134,47,1.73,True,1712
S2b_zscore_504d,T1_p95,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T1_p95,P3,10,0.418,0.082768,-0.381214,0.5263,47,3.45,True,1712
S2b_zscore_504d,T2_rp75,P1,10,0.8413,0.116223,-0.210272,0.3972,142,5.21,True,1712
S2b_zscore_504d,T2_rp75,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T2_rp75,P3,10,0.3618,0.071648,-0.332408,0.5187,142,10.43,True,1712
S2b_zscore_504d,T2_rp85,P1,10,0.6935,0.108093,-0.24884,0.441,169,6.21,True,1712
S2b_zscore_504d,T2_rp85,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T2_rp85,P3,10,0.2797,0.055389,-0.354788,0.5169,169,12.41,True,1712
S2b_zscore_504d,T2_rp95,P1,10,0.5829,0.100203,-0.282011,0.4977,139,5.1,True,1712
S2b_zscore_504d,T2_rp95,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T2_rp95,P3,10,0.2,0.039608,-0.396649,0.5257,139,10.21,True,1712
S2b_zscore_504d,T3_z1.5,P1,10,0.4862,0.08019,-0.279227,0.4725,133,4.88,True,1712
S2b_zscore_504d,T3_z1.5,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T3_z1.5,P3,10,-0.0021,-0.000418,-0.412291,0.5175,133,9.77,False,1712
S2b_zscore_504d,T3_z2.0,P1,10,0.7554,0.132274,-0.266685,0.5012,79,2.9,True,1712
S2b_zscore_504d,T3_z2.0,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T3_z2.0,P3,10,0.5241,0.10375,-0.306111,0.5327,79,5.8,True,1712
S2b_zscore_504d,T3_z2.5,P1,10,0.5656,0.104567,-0.33541,0.5093,53,1.95,True,1712
S2b_zscore_504d,T3_z2.5,P2,10,0.6636,0.084348,-0.219579,0.5286,596,5.02,True,1712
S2b_zscore_504d,T3_z2.5,P3,10,0.2441,0.048336,-0.469055,0.5269,53,3.89,True,1712
S2b_zscore_504d,T1_p75,P1,21,0.4327,0.074747,-0.315116,0.4346,115,4.22,True,1712
S2b_zscore_504d,T1_p75,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T1_p75,P3,21,-0.0571,-0.011305,-0.527536,0.5111,115,8.45,False,1712
S2b_zscore_504d,T1_p85,P1,21,0.5697,0.104102,-0.337173,0.4895,109,4.0,True,1712
S2b_zscore_504d,T1_p85,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T1_p85,P3,21,0.2394,0.047405,-0.438924,0.5222,109,8.0,True,1712
S2b_zscore_504d,T1_p95,P1,21,0.6355,0.121179,-0.337173,0.5129,49,1.8,True,1712
S2b_zscore_504d,T1_p95,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T1_p95,P3,21,0.4119,0.081561,-0.459457,0.5245,49,3.6,True,1712
S2b_zscore_504d,T2_rp75,P1,21,0.5283,0.086663,-0.334726,0.3978,142,5.21,True,1712
S2b_zscore_504d,T2_rp75,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T2_rp75,P3,21,0.0632,0.012528,-0.449162,0.5152,142,10.43,True,1712
S2b_zscore_504d,T2_rp85,P1,21,0.5161,0.089762,-0.337173,0.4433,168,6.17,True,1712
S2b_zscore_504d,T2_rp85,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T2_rp85,P3,21,0.0945,0.018726,-0.386151,0.5187,168,12.34,True,1712
S2b_zscore_504d,T2_rp95,P1,21,0.5939,0.110348,-0.337173,0.4994,137,5.03,True,1712
S2b_zscore_504d,T2_rp95,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T2_rp95,P3,21,0.3024,0.059897,-0.379692,0.5275,137,10.06,True,1712
S2b_zscore_504d,T3_z1.5,P1,21,0.5714,0.103213,-0.337173,0.4772,130,4.77,True,1712
S2b_zscore_504d,T3_z1.5,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T3_z1.5,P3,21,0.2304,0.045629,-0.376753,0.5251,130,9.55,True,1712
S2b_zscore_504d,T3_z2.0,P1,21,0.5942,0.110552,-0.337173,0.5,77,2.83,True,1712
S2b_zscore_504d,T3_z2.0,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T3_z2.0,P3,21,0.3045,0.060306,-0.421882,0.5304,77,5.65,True,1712
S2b_zscore_504d,T3_z2.5,P1,21,0.6462,0.124104,-0.351608,0.5111,51,1.87,True,1712
S2b_zscore_504d,T3_z2.5,P2,21,0.6034,0.084848,-0.271419,0.5298,590,5.0,True,1712
S2b_zscore_504d,T3_z2.5,P3,21,0.4415,0.08741,-0.446317,0.5298,51,3.75,True,1712
S2b_zscore_504d,T1_p75,P1,63,0.6995,0.12663,-0.330503,0.4276,117,4.3,True,1712
S2b_zscore_504d,T1_p75,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T1_p75,P3,63,0.467,0.092461,-0.356805,0.5164,117,8.59,True,1712
S2b_zscore_504d,T1_p85,P1,63,0.7196,0.136587,-0.337173,0.4877,109,4.0,True,1712
S2b_zscore_504d,T1_p85,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T1_p85,P3,63,0.5677,0.112376,-0.337173,0.5216,109,8.0,True,1712
S2b_zscore_504d,T1_p95,P1,63,0.7591,0.147172,-0.337173,0.514,51,1.87,True,1712
S2b_zscore_504d,T1_p95,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T1_p95,P3,63,0.6748,0.133546,-0.337173,0.5269,51,3.75,True,1712
S2b_zscore_504d,T2_rp75,P1,63,0.6192,0.109782,-0.356115,0.3978,141,5.18,True,1712
S2b_zscore_504d,T2_rp75,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T2_rp75,P3,63,0.2967,0.058766,-0.420722,0.5164,141,10.35,True,1712
S2b_zscore_504d,T2_rp85,P1,63,0.6706,0.123649,-0.337173,0.4486,163,5.99,True,1712
S2b_zscore_504d,T2_rp85,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T2_rp85,P3,63,0.4369,0.0865,-0.337173,0.5216,163,11.97,True,1712
S2b_zscore_504d,T2_rp95,P1,63,0.845,0.160596,-0.337173,0.5047,131,4.81,True,1712
S2b_zscore_504d,T2_rp95,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T2_rp95,P3,63,0.8108,0.160393,-0.337173,0.5356,131,9.62,True,1712
S2b_zscore_504d,T3_z1.5,P1,63,0.7033,0.131562,-0.337173,0.4801,127,4.66,True,1712
S2b_zscore_504d,T3_z1.5,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T3_z1.5,P3,63,0.5169,0.102327,-0.337173,0.5263,127,9.33,True,1712
S2b_zscore_504d,T3_z2.0,P1,63,0.8845,0.167263,-0.337173,0.5053,75,2.75,True,1712
S2b_zscore_504d,T3_z2.0,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T3_z2.0,P3,63,0.8784,0.173727,-0.337173,0.5397,75,5.51,True,1712
S2b_zscore_504d,T3_z2.5,P1,63,0.9004,0.172329,-0.337173,0.5152,51,1.87,True,1712
S2b_zscore_504d,T3_z2.5,P2,63,0.8037,0.121829,-0.261365,0.5292,577,4.97,True,1712
S2b_zscore_504d,T3_z2.5,P3,63,0.9298,0.183861,-0.337173,0.538,51,3.75,True,1712
S3a_pctrank_504d,T1_p75,P1,0,0.7021,0.090556,-0.272002,0.4206,147,5.4,True,1712
S3a_pctrank_504d,T1_p75,P2,0,0.8528,0.072466,-0.177103,0.5269,851,6.41,True,1712
S3a_pctrank_504d,T1_p75,P3,0,0.1026,0.020314,-0.536424,0.5134,147,10.8,True,1712
S3a_pctrank_504d,T1_p85,P1,0,0.7909,0.120045,-0.293548,0.4994,97,3.56,True,1712
S3a_pctrank_504d,T1_p85,P2,0,0.8528,0.072466,-0.177103,0.5269,851,6.41,True,1712
S3a_pctrank_504d,T1_p85,P3,0,0.4004,0.079292,-0.359687,0.5286,97,7.12,True,1712
S3a_pctrank_504d,T1_p95,P1,0,0.886,0.148095,-0.256784,0.5251,89,3.27,True,1712
S3a_pctrank_504d,T1_p95,P2,0,0.8528,0.072466,-0.177103,0.5269,851,6.41,True,1712
S3a_pctrank_504d,T1_p95,P3,0,0.6842,0.135393,-0.294736,0.531,89,6.54,True,1712
S3a_pctrank_504d,T2_rp75,P1,0,0.9364,0.113326,-0.150184,0.4054,167,6.13,True,1712
S3a_pctrank_504d,T2_rp75,P2,0,0.8528,0.072466,-0.177103,0.5269,851,6.41,True,1712
S3a_pctrank_504d,T2_rp75,P3,0,0.3325,0.065854,-0.327011,0.5269,167,12.26,True,1712
S3a_pctrank_504d,T2_rp85,P1,0,0.8491,0.113389,-0.247293,0.4463,181,6.65,True,1712
S3a_pctrank_504d,T2_rp85,P2,0,0.8528,0.072466,-0.177103,0.5269,851,6.41,True,1712
