date,signal_value,signal_lagged,sample,threshold
1990-01-31,,,IS,
1990-02-28,0.9081631000016133,,IS,
1990-03-31,0.49815699571036376,,IS,
1990-04-30,-0.26198124917132803,,IS,
1990-05-31,0.304151938227859,,IS,
1990-06-30,0.33915734409779574,0.9081631000016133,IS,
1990-07-31,-0.17473447679914322,0.49815699571036376,IS,
1990-08-31,0.34928357809220767,-0.26198124917132803,IS,
1990-09-30,0.00762540212082552,0.304151938227859,IS,
1990-10-31,-0.5842518859517476,0.33915734409779574,IS,
1990-11-30,-1.2715608497311681,-0.17473447679914322,IS,
1990-12-31,-0.7339529719835425,0.34928357809220767,IS,
1991-01-31,-0.3255879168894804,0.00762540212082552,IS,
1991-02-28,-0.7388505859934114,-0.5842518859517476,IS,
1991-03-31,-0.5754418806996231,-1.2715608497311681,IS,
1991-04-30,0.26386186367357567,-0.7339529719835425,IS,
1991-05-31,0.9414187900247617,-0.3255879168894804,IS,
1991-06-30,0.8103066817548354,-0.7388505859934114,IS,
1991-07-31,0.28006062565282264,-0.5754418806996231,IS,
1991-08-31,-0.0011339613319227837,0.26386186367357567,IS,
1991-09-30,0.7932959445843046,0.9414187900247617,IS,
1991-10-31,-0.054645247872453506,0.8103066817548354,IS,
1991-11-30,-0.1582362447837493,0.28006062565282264,IS,
1991-12-31,-0.48625237770808516,-0.0011339613319227837,IS,
1992-01-31,-0.5237500242776694,0.7932959445843046,IS,
1992-02-29,0.7059692556002473,-0.054645247872453506,IS,
1992-03-31,0.8525660185312312,-0.1582362447837493,IS,
1992-04-30,0.7590126747747616,-0.48625237770808516,IS,
1992-05-31,0.32910949647837473,-0.5237500242776694,IS,
1992-06-30,0.05118534482757564,0.7059692556002473,IS,
1992-07-31,0.9207064715544,0.8525660185312312,IS,
1992-08-31,-0.5591861589262614,0.7590126747747616,IS,
1992-09-30,0.32985434326631147,0.32910949647837473,IS,
1992-10-31,0.675158053367686,0.05118534482757564,IS,
1992-11-30,0.37922171266961957,0.9207064715544,IS,
1992-12-31,0.16889209896300272,-0.5591861589262614,IS,
1993-01-31,0.3839896069506743,0.32985434326631147,IS,
1993-02-28,0.4815953484483826,0.675158053367686,IS,
1993-03-31,-0.08735319809765052,0.37922171266961957,IS,
1993-04-30,0.2743160602107775,0.16889209896300272,IS,
1993-05-31,-0.37844013772083684,0.3839896069506743,IS,0.5424072601246943
1993-06-30,0.22551864657938125,0.4815953484483826,IS,0.49815699571036376
1993-07-31,0.2696746193213917,-0.08735319809765052,IS,0.49401658389486847
1993-08-31,-0.12057408624809307,0.2743160602107775,IS,0.4898761720793732
1993-09-30,0.5305512966212289,-0.37844013772083684,IS,0.4857357602638779
1993-10-31,0.733038914392603,0.22551864657938125,IS,0.4815953484483826
1993-11-30,0.45694136298819465,0.2696746193213917,IS,0.4571939130739555
1993-12-31,0.5922741331301662,-0.12057408624809307,IS,0.43279247769952844
1994-01-31,0.28778124417676576,0.5305512966212289,IS,0.4857357602638779
1994-02-28,0.05829016514546925,0.733038914392603,IS,0.49815699571036376
1994-03-31,1.0201575463503865,0.45694136298819465,IS,0.49401658389486847
1994-04-30,0.5913554477638527,0.5922741331301662,IS,0.5143541461657963
1994-05-31,0.4601048425961096,0.28778124417676576,IS,0.50625557093808
1994-06-30,0.6751136558680537,0.05829016514546925,IS,0.49815699571036376
1994-07-31,0.13303898639738243,1.0201575463503865,IS,0.5224527213935126
1994-08-31,0.6704230927067067,0.5913554477638527,IS,0.5609533721925408
1994-09-30,0.3145485953005789,0.4601048425961096,IS,0.5457523344068849
1994-10-31,0.8045120691220431,0.6751136558680537,IS,0.5913554477638527
1994-11-30,0.6835881660052667,0.13303898639738243,IS,0.5761544099781968
1994-12-31,1.0218279603479097,0.6704230927067067,IS,0.5918147904470095
1995-01-31,0.17019829295750188,0.3145485953005789,IS,0.5915851191054311
1995-02-28,-0.11280505770735472,0.8045120691220431,IS,0.5922741331301662
1995-03-31,0.16616802213702542,0.6835881660052667,IS,0.6508858528125716
1995-04-30,-0.17262341311966578,1.0218279603479097,IS,0.6727683742873802
1995-05-31,0.49109262490132366,0.17019829295750188,IS,0.6715957334970435
1995-06-30,0.3314331723927699,-0.11280505770735472,IS,0.6118113730243013
1995-07-31,-0.4181127385757377,0.16616802213702542,IS,0.6118113730243013
1995-08-31,1.3256420444688333,-0.17262341311966578,IS,0.6118113730243013
1995-09-30,0.4033288089442033,0.49109262490132366,IS,0.6118113730243013
1995-10-31,-0.1757561088312487,0.3314331723927699,IS,0.6118113730243013
1995-11-30,0.26354726629984615,-0.4181127385757377,IS,0.6118113730243013
1995-12-31,0.347083386577518,1.3256420444688333,IS,0.6715957334970435
1996-01-31,-0.5723636015089628,0.4033288089442033,IS,0.6715957334970435
1996-02-29,1.4635221208469718,-0.1757561088312487,IS,0.6715957334970435
1996-03-31,-0.12242925706344998,0.26354726629984615,IS,0.6715957334970435
1996-04-30,0.995039749949056,0.347083386577518,IS,0.6715957334970435
1996-05-31,0.7473370902025378,-0.5723636015089628,IS,0.6715957334970435
1996-06-30,0.7622281048073498,1.4635221208469718,IS,0.6751247552429618
1996-07-31,0.015375785523707997,-0.12242925706344998,IS,0.6751247552429618
1996-08-31,0.5118289203219328,0.995039749949056,IS,0.6772655815270812
1996-09-30,0.6259139173877992,0.7473370902025378,IS,0.6772655815270812
1996-10-31,0.029613789018778647,0.7622281048073498,IS,0.6772655815270812
1996-11-30,0.9186726470557405,0.015375785523707997,IS,0.6772655815270812
1996-12-31,0.6407086216587032,0.5118289203219328,IS,0.6772655815270812
1997-01-31,0.15851253590393188,0.6259139173877992,IS,0.6751247552429618
1997-02-28,1.1938518753170868,0.029613789018778647,IS,0.6751247552429618
1997-03-31,0.6346132066227916,0.9186726470557405,IS,0.6772655815270812
1997-04-30,0.11722010065502442,0.6407086216587032,IS,0.6772655815270812
1997-05-31,0.5539648397783647,0.15851253590393188,IS,0.6772655815270812
1997-06-30,0.4595965749441433,1.1938518753170868,IS,0.6772655815270812
1997-07-31,0.8542220977454162,0.6346132066227916,IS,0.6751247552429618
1997-08-31,1.0004661403578252,0.11722010065502442,IS,0.6715957334970435
1997-09-30,0.9159267160430806,0.5539648397783647,IS,0.6715957334970435
1997-10-31,0.8866930363580661,0.4595965749441433,IS,0.6715957334970435
1997-11-30,0.7875135934105604,0.8542220977454162,IS,0.6715957334970435
1997-12-31,0.4258485271143364,1.0004661403578252,IS,0.6751247552429618
1998-01-31,0.4383363230729298,0.9159267160430806,IS,0.6772655815270812
1998-02-28,0.1618798460184756,0.8866930363580661,IS,0.6959508531021008
1998-03-31,0.035165282749005655,0.7875135934105604,IS,0.7366134583450867
1998-04-30,0.3431256509800251,0.4258485271143364,IS,0.7366134583450867
1998-05-31,0.6591340431881365,0.4383363230729298,IS,0.7366134583450867
1998-06-30,-0.5998591461821245,0.1618798460184756,IS,0.7366134583450867
1998-07-31,-0.3845573464364205,0.035165282749005655,IS,0.7366134583450867
1998-08-31,2.070330159316258,0.3431256509800251,IS,0.7366134583450867
1998-09-30,-0.05321862535943023,0.6591340431881365,IS,0.7366134583450867
1998-10-31,0.6836260369526892,-0.5998591461821245,IS,0.7366134583450867
1998-11-30,-0.07581396313459665,-0.3845573464364205,IS,0.7366134583450867
1998-12-31,0.4530380879463447,2.070330159316258,IS,0.7510598438537408
1999-01-31,0.43205518919633423,-0.05321862535943023,IS,0.7510598438537408
1999-02-28,0.608149732155816,0.6836260369526892,IS,0.7510598438537408
1999-03-31,0.22686221273018337,-0.07581396313459665,IS,0.7510598438537408
1999-04-30,0.22986238859665775,0.4530380879463447,IS,0.7510598438537408
1999-05-31,0.6322550732504428,0.43205518919633423,IS,0.7510598438537408
1999-06-30,-0.07843701328035246,0.608149732155816,IS,0.7510598438537408
1999-07-31,0.5786177951119464,0.22686221273018337,IS,0.6995538002651513
1999-08-31,0.4015282897980921,0.22986238859665775,IS,0.6995538002651513
1999-09-30,-0.403708999870811,0.6322550732504428,IS,0.6995538002651513
1999-10-31,1.2222981351874385,-0.07843701328035246,IS,0.6995538002651513
1999-11-30,0.4847386851960289,0.5786177951119464,IS,0.6995538002651513
1999-12-31,0.7713127928427044,0.4015282897980921,IS,0.6995538002651513
2000-01-31,-0.13680487522828022,-0.403708999870811,IS,0.6995538002651513
2000-02-29,0.3123293058620469,1.2222981351874385,IS,0.6995538002651513
2000-03-31,0.35557191537280985,0.4847386851960289,IS,0.6995538002651513
2000-04-30,0.5952225926311616,0.7713127928427044,IS,0.6995538002651513
2000-05-31,0.2707691245527277,-0.13680487522828022,IS,0.6995538002651513
2000-06-30,0.03905329645323974,0.3123293058620469,IS,0.6995538002651513
2000-07-31,-0.19508271119800247,0.35557191537280985,IS,0.6995538002651513
2000-08-31,-0.272291950416359,0.5952225926311616,IS,0.6995538002651513
2000-09-30,0.4614698099772996,0.2707691245527277,IS,0.6995538002651513
2000-10-31,-0.388581532213661,0.03905329645323974,IS,0.6995538002651513
2000-11-30,0.027964356782006483,-0.19508271119800247,IS,0.6995538002651513
2000-12-31,-0.3263035410896342,-0.272291950416359,IS,0.6652570416292747
2001-01-31,-0.4759506830623206,0.4614698099772996,IS,0.6652570416292747
2001-02-28,-0.6513459989989423,-0.388581532213661,IS,0.6652570416292747
2001-03-31,-0.20503069984249,0.027964356782006483,IS,0.6652570416292747
2001-04-30,-0.3589921440973143,-0.3263035410896342,IS,0.6652570416292747
2001-05-31,-0.47759037153137784,-0.4759506830623206,IS,0.6652570416292747
2001-06-30,-0.5280254107386972,-0.6513459989989423,IS,0.6453149770410616
2001-07-31,-0.6404208352618568,-0.20503069984249,IS,0.6453149770410616
2001-08-31,-0.11477803607502501,-0.3589921440973143,IS,0.6361370603817695
2001-09-30,-0.5065005386753141,-0.47759037153137784,IS,0.63284460659353
2001-10-31,-0.27414547851513094,-0.5280254107386972,IS,0.6274992063534601
2001-11-30,-0.6047102317151998,-0.6404208352618568,IS,0.6274992063534601
2001-12-31,-0.04274184381038992,-0.11477803607502501,IS,0.6274992063534601
2002-01-31,0.6655112336294788,-0.5065005386753141,IS,0.6141760674294727
2002-02-28,0.011523132122870372,-0.27414547851513094,IS,0.6141760674294727
2002-03-31,0.7238404207491778,-0.6047102317151998,IS,0.5984543775123252
2002-04-30,0.48828847823112476,-0.04274184381038992,IS,0.5827689944917502
2002-05-31,0.4017677782241824,0.6655112336294788,IS,0.5984543775123252
2002-06-30,0.8248855097594765,0.011523132122870372,IS,0.5827689944917502
2002-07-31,-0.032191881251653065,0.7238404207491778,IS,0.5827689944917502
