signal,threshold,strategy,lead_months,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,annual_turnover,is_n,oos_n,valid
S1_level,T3_zscore_neg_2.0,P3_long_short,7,-0.5987,-0.8119,-1.4415,-0.1909,-13.44,16.55,-70.37,0.3333,0.22,299,96,False
S1_level,T1_fixed_p25,P1_long_cash,8,0.4868,0.8998,1.3886,0.6186,14.8,16.45,-23.93,0.6771,0.03,299,96,True
S1_level,T1_fixed_p25,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T1_fixed_p25,P3_long_short,8,0.2007,0.8998,1.3886,0.6186,14.8,16.45,-23.93,0.6771,0.06,299,96,True
S1_level,T1_fixed_p50,P1_long_cash,8,0.314,0.8874,1.3723,0.6094,14.58,16.43,-23.93,0.6667,0.25,299,96,True
S1_level,T1_fixed_p50,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T1_fixed_p50,P3_long_short,8,-0.2577,0.8713,1.3682,0.6002,14.36,16.48,-23.93,0.6771,0.5,299,96,True
S1_level,T1_fixed_p75,P1_long_cash,8,0.1232,0.7336,1.1337,0.4995,11.95,16.29,-23.93,0.5938,0.19,299,96,True
S1_level,T1_fixed_p75,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T1_fixed_p75,P3_long_short,8,-0.582,0.5418,0.9298,0.2552,9.1,16.8,-35.66,0.6146,0.39,299,96,True
S1_level,T2_roll_p25,P1_long_cash,8,0.6152,0.7415,1.1137,0.4997,11.96,16.12,-23.93,0.5833,0.25,299,96,True
S1_level,T2_roll_p25,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T2_roll_p25,P3_long_short,8,0.4476,0.5423,0.9308,0.2558,9.11,16.8,-35.62,0.6146,0.5,299,96,True
S1_level,T2_roll_p50,P1_long_cash,8,0.564,0.4393,0.4812,0.281,5.46,12.44,-19.45,0.3021,0.81,299,96,True
S1_level,T2_roll_p50,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T2_roll_p50,P3_long_short,8,0.2994,-0.2283,-0.4211,-0.0708,-3.87,16.96,-54.72,0.4688,1.61,299,96,False
S1_level,T2_roll_p75,P1_long_cash,8,0.4594,0.2431,0.1509,0.117,1.58,6.51,-13.53,0.1354,0.42,299,96,True
S1_level,T2_roll_p75,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T2_roll_p75,P3_long_short,8,0.0146,-0.6983,-1.2405,-0.1654,-11.64,16.66,-70.36,0.4167,0.83,299,96,False
S1_level,T3_zscore_1.0,P1_long_cash,8,0.42,0.2748,0.1285,0.1833,1.61,5.87,-8.8,0.0833,0.22,299,96,True
S1_level,T3_zscore_1.0,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T3_zscore_1.0,P3_long_short,8,-0.0631,-0.6944,-1.2228,-0.1638,-11.57,16.67,-70.66,0.375,0.44,299,96,False
S1_level,T3_zscore_neg_1.0,P1_long_cash,8,0.2817,0.7108,4.1173,2.1335,2.17,3.06,-1.02,0.0625,0.22,299,96,True
S1_level,T3_zscore_neg_1.0,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T3_zscore_neg_1.0,P3_long_short,8,-0.5489,-0.6249,-1.1019,-0.1676,-10.45,16.73,-62.38,0.3646,0.44,299,96,False
S1_level,T3_zscore_1.5,P1_long_cash,8,0.5165,0.4273,0.1765,0.3189,2.03,4.76,-6.38,0.0625,0.44,299,96,True
S1_level,T3_zscore_1.5,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T3_zscore_1.5,P3_long_short,8,-0.0264,-0.6423,-1.1713,-0.1519,-10.74,16.71,-70.66,0.3646,0.89,299,96,False
S1_level,T3_zscore_neg_1.5,P1_long_cash,8,0.0724,0.5426,0.0,1.2274,1.25,2.31,-1.02,0.0312,0.11,299,96,True
S1_level,T3_zscore_neg_1.5,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T3_zscore_neg_1.5,P3_long_short,8,-0.6833,-0.74,-1.3099,-0.1821,-12.3,16.62,-67.55,0.3438,0.22,299,96,False
S1_level,T3_zscore_2.0,P1_long_cash,8,0.4548,0.0,0.0,0.0,0.0,99900.0,0.0,0.0,0.28,299,96,False
S1_level,T3_zscore_2.0,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T3_zscore_2.0,P3_long_short,8,-0.4026,-0.8998,-1.613,-0.2016,-14.8,16.45,-73.44,0.3229,0.56,299,96,False
S1_level,T3_zscore_neg_2.0,P1_long_cash,8,0.1311,0.4118,0.0,0.7729,0.79,1.91,-1.02,0.0208,0.11,299,96,True
S1_level,T3_zscore_neg_2.0,P2_signal_strength,8,0.5932,0.8581,1.2985,0.5688,10.69,12.46,-18.8,0.6667,0.36,292,96,True
S1_level,T3_zscore_neg_2.0,P3_long_short,8,-0.6666,-0.7986,-1.4199,-0.1893,-13.23,16.56,-69.87,0.3333,0.22,299,96,False
S1_level,T1_fixed_p25,P1_long_cash,9,0.5042,0.8998,1.3886,0.6186,14.8,16.45,-23.93,0.6771,0.03,299,96,True
S1_level,T1_fixed_p25,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T1_fixed_p25,P3_long_short,9,0.2297,0.8998,1.3886,0.6186,14.8,16.45,-23.93,0.6771,0.06,299,96,True
S1_level,T1_fixed_p50,P1_long_cash,9,0.3319,0.8463,1.3028,0.5804,13.89,16.41,-23.93,0.6562,0.25,299,96,True
S1_level,T1_fixed_p50,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T1_fixed_p50,P3_long_short,9,-0.2356,0.7824,1.2517,0.5422,12.97,16.58,-23.93,0.6562,0.5,299,96,True
S1_level,T1_fixed_p75,P1_long_cash,9,0.1362,0.7624,1.1392,0.502,12.32,16.16,-24.54,0.5938,0.19,299,96,True
S1_level,T1_fixed_p75,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T1_fixed_p75,P3_long_short,9,-0.5665,0.5867,0.9858,0.282,9.83,16.76,-34.87,0.6146,0.39,299,96,True
S1_level,T2_roll_p25,P1_long_cash,9,0.6156,0.7626,1.1005,0.595,12.1,15.87,-20.34,0.5833,0.25,299,96,True
S1_level,T2_roll_p25,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T2_roll_p25,P3_long_short,9,0.4486,0.56,0.9315,0.2533,9.4,16.78,-37.11,0.6146,0.5,299,96,True
S1_level,T2_roll_p50,P1_long_cash,9,0.5672,0.3001,0.2903,0.1837,3.57,11.91,-19.45,0.2917,0.81,299,96,True
S1_level,T2_roll_p50,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T2_roll_p50,P3_long_short,9,0.3,-0.4543,-0.7534,-0.1311,-7.66,16.86,-58.41,0.4583,1.61,299,96,False
S1_level,T2_roll_p75,P1_long_cash,9,0.4069,0.2466,0.1536,0.1192,1.61,6.54,-13.53,0.125,0.42,299,96,True
S1_level,T2_roll_p75,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T2_roll_p75,P3_long_short,9,-0.0562,-0.6947,-1.22,-0.1644,-11.58,16.67,-70.42,0.4062,0.83,299,96,False
S1_level,T3_zscore_1.0,P1_long_cash,9,0.3649,0.6242,0.275,0.4967,3.17,5.07,-6.38,0.0938,0.22,299,96,True
S1_level,T3_zscore_1.0,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T3_zscore_1.0,P3_long_short,9,-0.1302,-0.5033,-0.904,-0.1198,-8.47,16.82,-70.66,0.3958,0.44,299,96,False
S1_level,T3_zscore_neg_1.0,P1_long_cash,9,0.3243,0.8207,0.0,2.6443,2.69,3.28,-1.02,0.0729,0.22,299,96,True
S1_level,T3_zscore_neg_1.0,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T3_zscore_neg_1.0,P3_long_short,9,-0.5134,-0.5609,-0.9888,-0.1593,-9.41,16.78,-59.11,0.3854,0.44,299,96,False
S1_level,T3_zscore_1.5,P1_long_cash,9,0.4668,0.3692,0.1292,0.2333,1.49,4.03,-6.38,0.0625,0.44,299,96,True
S1_level,T3_zscore_1.5,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T3_zscore_1.5,P3_long_short,9,-0.0384,-0.7102,-1.2636,-0.1674,-11.83,16.65,-70.66,0.3646,0.89,299,96,False
S1_level,T3_zscore_neg_1.5,P1_long_cash,9,0.1233,0.5449,0.0,1.422,1.45,2.66,-1.02,0.0312,0.11,299,96,True
S1_level,T3_zscore_neg_1.5,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T3_zscore_neg_1.5,P3_long_short,9,-0.6515,-0.7151,-1.2707,-0.179,-11.9,16.65,-66.5,0.3438,0.22,299,96,False
S1_level,T3_zscore_2.0,P1_long_cash,9,0.5008,0.0,0.0,0.0,0.0,99900.0,0.0,0.0,0.28,299,96,False
S1_level,T3_zscore_2.0,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T3_zscore_2.0,P3_long_short,9,-0.3677,-0.8998,-1.613,-0.2016,-14.8,16.45,-73.44,0.3229,0.56,299,96,False
S1_level,T3_zscore_neg_2.0,P1_long_cash,9,0.0021,0.5998,0.0,0.0,1.58,2.63,0.0,0.0312,0.11,299,96,True
S1_level,T3_zscore_neg_2.0,P2_signal_strength,9,0.5973,0.8376,1.2699,0.5261,10.22,12.21,-19.43,0.6667,0.36,291,96,True
S1_level,T3_zscore_neg_2.0,P3_long_short,9,-0.718,-0.6992,-1.2444,-0.177,-11.65,16.66,-65.81,0.3542,0.22,299,96,False
S1_level,T1_fixed_p25,P1_long_cash,10,0.4907,0.8998,1.3886,0.6186,14.8,16.45,-23.93,0.6771,0.03,299,96,True
S1_level,T1_fixed_p25,P2_signal_strength,10,0.5891,0.853,1.2917,0.5776,10.35,12.13,-17.91,0.6562,0.36,290,96,True
S1_level,T1_fixed_p25,P3_long_short,10,0.2028,0.8998,1.3886,0.6186,14.8,16.45,-23.93,0.6771,0.06,299,96,True
S1_level,T1_fixed_p50,P1_long_cash,10,0.3458,0.8301,1.2733,0.5673,13.57,16.35,-23.93,0.6562,0.31,299,96,True
S1_level,T1_fixed_p50,P2_signal_strength,10,0.5891,0.853,1.2917,0.5776,10.35,12.13,-17.91,0.6562,0.36,290,96,True
S1_level,T1_fixed_p50,P3_long_short,10,-0.216,0.7428,1.194,0.5159,12.34,16.62,-23.93,0.6562,0.61,299,96,True
S1_level,T1_fixed_p75,P1_long_cash,10,0.1125,0.7881,1.1397,0.6199,12.55,15.93,-20.25,0.5938,0.19,299,96,True
S1_level,T1_fixed_p75,P2_signal_strength,10,0.5891,0.853,1.2917,0.5776,10.35,12.13,-17.91,0.6562,0.36,290,96,True
S1_level,T1_fixed_p75,P3_long_short,10,-0.5937,0.6154,1.0052,0.3248,10.3,16.74,-31.71,0.6146,0.39,299,96,True
S1_level,T2_roll_p25,P1_long_cash,10,0.6226,0.7806,1.1066,0.6083,12.32,15.78,-20.25,0.5833,0.25,299,96,True
S1_level,T2_roll_p25,P2_signal_strength,10,0.5891,0.853,1.2917,0.5776,10.35,12.13,-17.91,0.6562,0.36,290,96,True
S1_level,T2_roll_p25,P3_long_short,10,0.467,0.5865,0.9626,0.3726,9.83,16.76,-26.38,0.625,0.5,299,96,True
S1_level,T2_roll_p50,P1_long_cash,10,0.483,0.544,0.5065,0.3314,6.44,11.85,-19.45,0.2917,0.81,299,96,True
S1_level,T2_roll_p50,P2_signal_strength,10,0.5891,0.853,1.2917,0.5776,10.35,12.13,-17.91,0.6562,0.36,290,96,True
S1_level,T2_roll_p50,P3_long_short,10,0.1585,-0.1126,-0.2084,-0.0531,-1.91,16.99,-36.01,0.4688,1.61,299,96,False
S1_level,T2_roll_p75,P1_long_cash,10,0.4403,0.2721,0.1713,0.1329,1.8,6.61,-13.53,0.1146,0.42,299,96,True
S1_level,T2_roll_p75,P2_signal_strength,10,0.5891,0.853,1.2917,0.5776,10.35,12.13,-17.91,0.6562,0.36,290,96,True
