date,rolling_sharpe_24m
1994-02-28,-0.7071067811865475
1994-03-31,-1.0050163787910729
1994-04-30,-1.0050163787910726
1994-05-31,-0.7298464903179813
1994-06-30,-0.7298464903179813
1994-07-31,-0.7298464903179813
1994-08-31,-0.17949301020236133
1994-09-30,-0.4189011236831088
1994-10-31,-0.4189011236831088
1994-11-30,-0.7183221876999684
1994-12-31,-0.7183221876999684
1995-01-31,-0.3856684574413186
1995-02-28,-0.3856684574413186
1995-03-31,-0.15552885388690055
1995-04-30,0.06455735563826713
1995-05-31,0.3242963242995407
1995-06-30,0.3242963242995407
1995-07-31,0.3242963242995407
1995-08-31,0.3242963242995407
1995-09-30,0.3242963242995407
1995-10-31,0.3242963242995407
1995-11-30,0.3242963242995407
1995-12-31,0.3242963242995407
1996-01-31,0.5354592437217754
1996-02-29,0.7564236441434097
1996-03-31,1.162914486067233
1996-04-30,1.162914486067233
1996-05-31,1.0471553412252803
1996-06-30,1.0471553412252803
1996-07-31,0.6248631418594264
1996-08-31,0.39520059627185006
1996-09-30,0.8848795755871218
1996-10-31,1.064345823167639
1996-11-30,1.6646151743137405
1996-12-31,1.6646151743137405
1997-01-31,1.4875401938103276
1997-02-28,1.4875401938103274
1997-03-31,1.3326361982341788
1997-04-30,1.4091420048645686
1997-05-31,1.220879848680895
1997-06-30,1.220879848680895
1997-07-31,1.4601440399492176
1997-08-31,1.4601440399492176
1997-09-30,1.4601440399492176
1997-10-31,1.4601440399492176
1997-11-30,1.4601440399492176
1997-12-31,1.559715736301379
1998-01-31,1.4668247540855348
1998-02-28,1.690039064392575
1998-03-31,1.8841413836314995
1998-04-30,1.9553223842708332
1998-05-31,1.9553223842708332
1998-06-30,1.9553223842708332
1998-07-31,2.3691983271172847
1998-08-31,2.3691983271172847
1998-09-30,2.1487883553399825
1998-10-31,1.9784514826077166
1998-11-30,1.769375906555324
1998-12-31,1.769375906555324
1999-01-31,1.953777781022205
1999-02-28,1.9537777810222048
1999-03-31,1.9537777810222048
1999-04-30,1.738321185681678
1999-05-31,1.738321185681678
1999-06-30,1.738321185681678
1999-07-31,1.584954060359479
1999-08-31,1.584954060359479
1999-09-30,1.584954060359479
1999-10-31,1.584954060359479
1999-11-30,1.584954060359479
1999-12-31,1.4385028829969047
2000-01-31,1.333257867655406
2000-02-29,1.1501979651133976
2000-03-31,1.0071933004350595
2000-04-30,0.9190411065704225
2000-05-31,0.7934335381343501
2000-06-30,0.7934335381343501
2000-07-31,0.7934335381343501
2000-08-31,0.7934335381343501
