date,granger_f_24m,p_value_24m
2007-08-31,0.934501,0.41205
2007-09-30,3.502349,0.075983
2007-10-31,1.803364,0.194349
2007-11-30,0.690333,0.41586
2007-12-31,0.262253,0.85141
2008-01-31,0.040563,0.988629
2008-02-29,0.069685,0.975182
2008-03-31,0.097645,0.960037
2008-04-30,0.630678,0.436429
2008-05-31,0.393151,0.75987
2008-06-30,1.147588,0.296812
2008-07-31,0.668905,0.525246
2008-08-31,0.305682,0.820863
2008-09-30,2.45174,0.133081
2008-10-31,12.427293,0.002127
2008-11-30,10.709429,0.003809
2008-12-31,5.52387,0.029133
2009-01-31,7.882608,0.010873
2009-02-28,10.519882,0.004071
2009-03-31,4.994807,0.019663
2009-04-30,2.597831,0.103642
2009-05-31,3.028981,0.064759
2009-06-30,2.90624,0.082101
2009-07-31,4.11067,0.034977
2009-08-31,4.042994,0.036614
2009-09-30,4.292938,0.030961
2009-10-31,3.926169,0.039646
2009-11-30,4.918848,0.020629
2009-12-31,4.821808,0.021942
2010-01-31,4.219667,0.03251
2010-02-28,4.107391,0.035055
2010-03-31,4.336838,0.030072
2010-04-30,3.984144,0.038108
2010-05-31,2.215718,0.139598
2010-06-30,2.188237,0.142679
2010-07-31,1.795143,0.196194
2010-08-31,2.198875,0.133568
2010-09-30,3.053051,0.073644
2010-10-31,5.767007,0.008771
2010-11-30,10.135138,0.001265
2010-12-31,7.987816,0.003582
2011-01-31,8.035987,0.010237
2011-02-28,3.779119,0.066099
2011-03-31,2.838736,0.08635
2011-04-30,2.735919,0.093301
2011-05-31,2.066529,0.157266
2011-06-30,1.814802,0.193038
2011-07-31,0.400192,0.676342
2011-08-31,0.797079,0.466784
2011-09-30,0.700063,0.510316
2011-10-31,1.200438,0.325338
2011-11-30,1.376029,0.279326
2011-12-31,1.961003,0.171273
2012-01-31,1.51486,0.248073
2012-02-29,2.467929,0.10491
2012-03-31,2.714091,0.084601
2012-04-30,1.199212,0.346143
2012-05-31,1.717413,0.209174
2012-06-30,1.676016,0.216596
2012-07-31,0.764004,0.48114
2012-08-31,0.750866,0.48698
2012-09-30,0.847312,0.490728
2012-10-31,1.439542,0.264513
2012-11-30,1.844482,0.188381
2012-12-31,2.03501,0.161311
2013-01-31,1.949861,0.172831
2013-02-28,2.300837,0.130519
2013-03-31,2.295766,0.131041
2013-04-30,2.142104,0.148022
2013-05-31,2.950606,0.079436
2013-06-30,1.855017,0.186758
2013-07-31,2.40946,0.119876
2013-08-31,3.450197,0.078032
2013-09-30,1.610522,0.218989
2013-10-31,1.18411,0.289461
2013-11-30,1.35249,0.258532
2013-12-31,1.186426,0.350544
2014-01-31,0.660339,0.529435
2014-02-28,2.924383,0.070702
2014-03-31,2.886851,0.072982
2014-04-30,2.757147,0.081522
2014-05-31,6.187334,0.006735
2014-06-30,6.482017,0.005628
2014-07-31,2.597283,0.09363
2014-08-31,1.967598,0.165257
2014-09-30,1.985711,0.162496
2014-10-31,1.100973,0.381492
2014-11-30,0.324489,0.807646
2014-12-31,0.248622,0.860964
2015-01-31,1.322355,0.306607
2015-02-28,1.781634,0.196794
2015-03-31,1.620586,0.229476
2015-04-30,1.909996,0.174386
2015-05-31,3.271036,0.053043
2015-06-30,2.696009,0.085933
2015-07-31,4.99666,0.014612
2015-08-31,6.63322,0.005142
2015-09-30,3.368155,0.058587
2015-10-31,3.727714,0.04546
2015-11-30,4.672218,0.018318
2015-12-31,3.199608,0.066161
2016-01-31,2.112684,0.151547
2016-02-29,2.088069,0.154568
2016-03-31,1.946889,0.173249
2016-04-30,1.826706,0.188585
2016-05-31,0.986903,0.3931
2016-06-30,0.648736,0.596657
2016-07-31,0.118341,0.947829
2016-08-31,0.112616,0.951277
2016-09-30,0.205781,0.816009
2016-10-31,0.270245,0.76641
2016-11-30,0.349013,0.790475
2016-12-31,0.71565,0.503026
2017-01-31,0.819969,0.457128
2017-02-28,1.070732,0.364777
2017-03-31,1.400029,0.273622
2017-04-30,1.112007,0.351675
2017-05-31,1.332741,0.289952
2017-06-30,0.581404,0.636875
2017-07-31,1.880453,0.179283
2017-08-31,2.005869,0.159483
2017-09-30,2.935465,0.070044
2017-10-31,4.775999,0.017027
2017-11-30,6.864378,0.004488
2017-12-31,3.504524,0.043961
2018-01-31,4.338001,0.023294
2018-02-28,3.280712,0.052627
2018-03-31,1.432134,0.275388
2018-04-30,0.907712,0.462189
2018-05-31,1.267952,0.323452
2018-06-30,1.041053,0.404861
2018-07-31,1.682657,0.216227
2018-08-31,1.656632,0.221678
2018-09-30,1.28722,0.317377
2018-10-31,1.997626,0.160708
2018-11-30,1.546201,0.246527
2018-12-31,0.75576,0.394972
2019-01-31,0.217343,0.882728
2019-02-28,0.206318,0.815582
2019-03-31,0.214049,0.885001
2019-04-30,0.266754,0.848248
2019-05-31,0.220039,0.880864
2019-06-30,0.096126,0.960904
2019-07-31,0.231861,0.872662
2019-08-31,0.24167,0.865825
2019-09-30,0.230341,0.873718
2019-10-31,0.356561,0.557123
2019-11-30,0.424256,0.522236
2019-12-31,0.644815,0.59894
2020-01-31,0.654716,0.593191
2020-02-29,0.378339,0.770089
2020-03-31,0.229687,0.874173
2020-04-30,1.139946,0.298382
2020-05-31,2.851195,0.106838
2020-06-30,2.232167,0.150775
2020-07-31,2.588341,0.123325
2020-08-31,1.75292,0.203169
2020-09-30,2.711125,0.084818
2020-10-31,1.189173,0.328567
2020-11-30,1.533231,0.249638
2020-12-31,1.615421,0.230618
2021-01-31,1.755863,0.201663
2021-02-28,1.805056,0.19248
2021-03-31,1.755351,0.201761
2021-04-30,1.816061,0.190489
2021-05-31,1.85386,0.183821
2021-06-30,1.913248,0.173857
2021-07-31,1.99718,0.160774
2021-08-31,1.996324,0.160902
2021-09-30,1.786777,0.195837
2021-10-31,1.915345,0.173516
2021-11-30,2.072395,0.14997
2021-12-31,4.513774,0.020508
2022-01-31,3.155275,0.058318
2022-02-28,3.055914,0.063321
2022-03-31,3.907106,0.040166
2022-04-30,2.758979,0.091689
2022-05-31,2.365193,0.124092
2022-06-30,3.546896,0.042509
2022-07-31,3.098778,0.061106
2022-08-31,1.887841,0.178045
2022-09-30,0.936735,0.449059
2022-10-31,1.072497,0.364205
2022-11-30,0.623915,0.611232
2022-12-31,0.580273,0.637569
2023-01-31,0.644978,0.537042
2023-02-28,0.48447,0.624273
2023-03-31,0.375882,0.69225
2023-04-30,0.512265,0.68036
2023-05-31,0.834583,0.496956
2023-06-30,1.143336,0.365811
2023-07-31,1.098688,0.307057
2023-08-31,0.843711,0.369283
2023-09-30,0.529327,0.475321
2023-10-31,0.356068,0.557393
2023-11-30,0.610838,0.619029
2023-12-31,0.692524,0.57167
2024-01-31,0.671783,0.58339
2024-02-29,0.773664,0.527815
2024-03-31,1.265017,0.274021
2024-04-30,2.262216,0.148193
2024-05-31,1.998412,0.172841
2024-06-30,2.363007,0.139913
2024-07-31,2.300403,0.144988
2024-08-31,2.362051,0.139989
2024-09-30,2.008094,0.171852
2024-10-31,2.381951,0.13842
2024-11-30,2.282071,0.146516
2024-12-31,1.197094,0.286906
2025-01-31,1.159821,0.294322
2025-02-28,1.237902,0.279071
2025-03-31,2.142542,0.158805
2025-04-30,2.373745,0.139064
2025-05-31,1.331551,0.262133
2025-06-30,1.238077,0.333115
2025-07-31,2.663425,0.088392
2025-08-31,2.617388,0.092002
2025-09-30,2.085395,0.1549
2025-10-31,2.939812,0.080076
2025-11-30,3.193673,0.066447
