signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
S1_level,T3_zscore_neg_1.0,P1_long_cash,LB_NA,indpro,1,0.6317,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength,LB_NA,indpro,1,0.8209,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short,LB_NA,indpro,1,-0.4429,False,pipeline
S1_level,T3_zscore_1.5,P1_long_cash,LB_NA,indpro,1,0.042,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength,LB_NA,indpro,1,0.8209,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short,LB_NA,indpro,1,-0.8715,False,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash,LB_NA,indpro,1,0.6651,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength,LB_NA,indpro,1,0.8209,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short,LB_NA,indpro,1,-0.5939,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash,LB_NA,indpro,1,0.0,False,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength,LB_NA,indpro,1,0.8209,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short,LB_NA,indpro,1,-0.8998,False,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash,LB_NA,indpro,1,0.5609,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength,LB_NA,indpro,1,0.8209,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short,LB_NA,indpro,1,-0.6675,False,pipeline
S1_level,T1_fixed_p25,P1_long_cash,LB_NA,indpro,2,0.8998,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T1_fixed_p25,P3_long_short,LB_NA,indpro,2,0.8998,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash,LB_NA,indpro,2,0.8122,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T1_fixed_p50,P3_long_short,LB_NA,indpro,2,0.6951,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash,LB_NA,indpro,2,0.7408,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T1_fixed_p75,P3_long_short,LB_NA,indpro,2,0.5023,True,pipeline
S1_level,T2_roll_p25,P1_long_cash,LB_NA,indpro,2,0.689,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T2_roll_p25,P3_long_short,LB_NA,indpro,2,0.4,True,pipeline
S1_level,T2_roll_p50,P1_long_cash,LB_NA,indpro,2,0.2896,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength,LB_NA,indpro,2,0.8298,True,pipeline
S1_level,T2_roll_p50,P3_long_short,LB_NA,indpro,2,-0.4843,False,pipeline
